,X600519.SH,X000858.SZ,X002415.SZ,X600276.SH,X600809.SH,X000568.SZ,X002475.SZ,X600690.SH,X000651.SZ,X003816.SZ,X600104.SH,X002304.SZ,X000625.SZ,X300124.SZ,X000725.SZ,X002371.SZ,X000338.SZ,X000063.SZ,X600031.SH,X000596.SZ,X300014.SZ,X000100.SZ,X600089.SH,X002179.SZ,X002129.SZ,X600703.SH,X002241.SZ,X000157.SZ,X002236.SZ,X600372.SH,X600741.SH,X000661.SZ,X002049.SZ,X000977.SZ,X600584.SH,X601877.SH,X002463.SZ,X600522.SH,X002028.SZ,X600183.SH,X601799.SH,X002074.SZ,X000800.SZ,X600066.SH,X600460.SH,X002007.SZ,X002223.SZ,X000921.SZ,X002294.SZ,X300142.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0,0,0,0.256426438984812,0.198912229593379,0.0753252542650427,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0095517686022379,0,0,0,0.0345620798129826,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0246195737069768,0,0.030594074589169,0,0,0,0,0,0,0,0,0.00169478491144919,0.00309016675755674,0,0,0,0,0,0
X000858.SZ,0,0,0,0,0,0.495662331259372,0,0.0411241299934009,0,0,0,0,0,0,0,0,0,0,0,0,0.0771285716353718,0,0,0,0.036516033272034,0,0,0,0,0,0,0,0,0.0222646425451634,0,0,0,0.0383882725301305,0,0,0,0,0,-0.053121164986318,0,0,0,0,0,0,0,-0.00367836784374938,0,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0.0523743953982664,0,0,0,0,0,0.353342177099087,0,0,0,0.132599770808987,0,0,0.207973684845224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0500584719006883,0,0,0,0,0,0,0,0,-0.00154472345106487,0,0,0,-0.0218543555439643,0,0
X600276.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.0468359298613127,0,0,0,0.126058678007016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.221588358602303,0,-0.0642811572399981,0,0,0,0,0,0.0617931547427728,0.0269020836400864,0,0.0344469435331135,0.0656928998187425,0,0.124244257836547,0.10420896361654,0,0.0452628975153134,0,0,0,-0.00552742478958512,0,0,0,0,0,0
X600809.SH,0.0738809748418347,0,0,0,0,0.467701511728947,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25954792099871,0.0150526477244454,0.0359228973790417,0,0,0.0816026544379705,0,0.0246665144109815,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0787436301961608,0,0,0,0,0,0,0.0105043512223383,0,-0.0123790897395037,0,0,0,0,0,0,0
X000568.SZ,0,0.781412893044059,0,0,0.251648288391389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0130076838716513,0,0.0162345574678038,0,0,0,0,0,0,0
X002475.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.00559430152541915,0,0,0,0,0,0,0,0,0,0,0,0,0,0.194626747833189,0,0,0,0,0,0,-0.00571177991422294,0,0,0,0,0,0.060581197674902,0,0,0.101353305307996,0,0,0,0,0,0,0,0,-0.0632840107289985,0.0259242472363834,0,0,0,0,0,0
X600690.SH,0,0.0268354788080069,0,0,0,0.325860010296406,0,0,0,0,0,0,0,0,0,0,0.038175961084959,0,0,0,0,0,0,0,0,0,-0.0338711847642313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0906721264761784,0,0,0,0.00242876724570698,0.0199846540641058,0,0,0,0,0,0
X000651.SZ,0,0,0,0.0120760661313247,0.0454773194028695,0,0,0.178454291006583,0,0,0,0,0.0277944368462988,0,0,0,0.0109355269410813,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0596294735744531,0,0,0,0,0,0,0,0,0.0128265005001308,0,0,0,0,0,0,0,0,0
X003816.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.0944443573583708,0,0,0,0.0442513963136166,0,0,0,-0.0595678739269506,0,0,0,0,0,0,0,0,0,0,0,0,-0.0069880261877097,0,0,0,0,0,0,0,0,0,0,0,0.0532500736627233,0,0,0,0,0.0763301815935132,-0.0526696274286959,0.0324076764345863,0,0,0,0.0293967087357421,0,0
