,X600519.SH,X600104.SH,X002415.SZ,X000858.SZ,X000651.SZ,X600276.SH,X002304.SZ,X000725.SZ,X600690.SH,X000568.SZ,X600703.SH,X600741.SH,X002475.SZ,X000338.SZ,X600031.SH,X300003.SZ,X000063.SZ,X600809.SH,X002236.SZ,X300124.SZ,X002008.SZ,X600867.SH,X601877.SH,X600271.SH,X000596.SZ,X002456.SZ,X000625.SZ,X600066.SH,X000100.SZ,X600487.SH,X000661.SZ,X600566.SH,X002294.SZ,X002179.SZ,X002007.SZ,X000157.SZ,X000977.SZ,X002241.SZ,X300136.SZ,X300142.SZ,X000981.SZ,X000050.SZ,X002180.SZ,X600498.SH,X000869.SZ,X002049.SZ,X002508.SZ,X600779.SH,X600177.SH,X600522.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0,0,0.261412941666264,0.0914274024347924,0,0,0,0,0,0,0,0,0.009810504854092,0,0,0,0.0374072433869517,0,0,0.0145110449106528,0,0,0,0,0,0,0.0050462259403601,0,0.0336759461901372,0,0,0,0,0,0,0,0,0,0.0373840965385362,0,0,0,0.0426193045276843,0.0623342839495246,0,0,0.023087202229556,0,0,0,0.00398826460458359,0.0152227610322943,0,0,0,0,0,0
X600104.SH,0,0,0,0.0856651596493835,0,0,0,0,0.0997743067813158,0,0,0.386440888084657,0,0,0,0,0,0,0,0.0127440307048301,0.108102958107369,-0.0678746443809543,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.109675154965834,0,0,-0.0593713459864933,0,0,0,0,0,0.0119105846861866,0,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0,0,0.0293652668217166,0,0,0,0,0,0,0,0,0,-0.097879752239,0,0.21063127232555,0,0.0258892640032972,0,0,0,0,4.33680868994202e-19,0,0,0,0.143647300879543,0,0,0,0,0,0,0,0.0181563932082617,0,0,0,0,0,0,0,0,0.0908106183753569,0,0,0,0,0.00918595202887677,0,0,0,0,0,0,0
X000858.SZ,0.0839818968678361,0,0,0,0.0761662835031215,0.032841519765467,0.0502667288026373,0,0.117473885371715,0,0,0,0,0,0,0,0,0,0.0553382728450778,0,0,0,0,0,0.0985889035987982,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0491799490067759,0.16226832103531,0,0.0248829556818534,0,0,0.0276564253658057,0,0,0,0,0,0
X000651.SZ,0,0,0,0,0,0,0,0,0.350830285247997,0,0,0,0.171866657163943,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0248994780239884,0,0.00429651841648577,0,0,0.114074729633881,0,0,0,0.00836833953545575,0,0.0663920255793793,0,0.0357051610336816,0,-0.062442222950348,0.0974188610646455,0,0,0,0,0,0
X600276.SH,0,0,0,0,0,0,0,0,0,0.12185377266213,0,0,0,0,0,0.0219422523889962,-0.0641199230902093,0,0,0,0,0,0,0,0,0,0,0,0,0,0.188956056116886,0.0433008680254163,0.229941276731634,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.138134262381212,0,0,0,2.16840434497101e-19,0.0198976518059405,0,0,0,0,0,0
X002304.SZ,0,0,0.0962940512845389,0,0,0,0,0,0.365029006558278,0,0,0,0,0,0,0,-0.0215462915079093,0.321992731335813,0,0,0.0526356478227812,0,0,0,0,0,0,0,0,0,0,0,0.00249593143794721,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0239432473937632,0.0050636410700366,0,0,0,0,0,0
X000725.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00605158595647916,0,0,0,0,0,0,0,0,0,0,0,0,0.00606441156821158,-0.171236488461886,-0.0208581166044627,0,0,0,0,0,0,0.100455696409963,0,0.083591813265121,0.305547625939851,-0.0643427641211122,0.131776195333081,0,0,0,0,0,0.165817314872237,-0.112107519041094,0,0,0,0,0,0,0,0
X600690.SH,0,0,0,0.313170034738318,0,0,0.0288116687649943,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0176959060868336,0,0,0,0,0,0,0,0,0,0,0,-0.0704081840309409,0,0,0.0685292621440318,0,0,0,0,0,0,0,0,0,0,0,0.0111812531570885,0.0220872625457045,0,0,0,0,0,0
X000568.SZ,0,0,8.67361737988404e-19,0,0.0585397955910617,0.10097929001447,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.304055272498521,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0437764051732994,0,0.03324236924231,0,0.00887650216083961,0.0293425867953631,0,0,0,0,0,0
X600703.SH,0,0,0,0,0,0,0,0,0,0,0,0,-0.194332496061171,0,0,0,0,0,0,0,0,0,0,0.0930447307962602,0,0.452834227858527,0,0,0,0,0,0,0,0.126327276397134,0,0,0.0526770348763978,0,0,0,0,0.13870660795558,0,0,0,0,0,0.175155316926048,0,0.121842504845222,0,0,-0.0047040604613689,0,0,0,0,0,0
X600741.SH,0,0.320447185082994,0,0.164255314524583,0,0,0,0,0.0939064216871739,0,0,0,0.0121762922238194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0340026941951338,0,0,0,0,0,0.0345532560944675,-0.0481928610059909,0,0,0,0,0,0
X002475.SZ,0,0.0629117804402107,0,0,0,0,0,0,0,0,0,0,0,0.0424125226548579,0,0,0,0,0,0,0.0250857645165289,0,0,0,0,0.541095997624522,0,0,0,-0.016912486436642,0,0,0,0,0.163538355353461,0,0,0,0.149398770355557,0,0,0,0,0,-0.0103135601543878,0,0,0,0,0,0,0,0.00400873550870512,0,0,0,0,0,0
X000338.SZ,0.00386222359268846,0,0,0,0,0,0,0,0,0.0751390367021684,0,0,0,0,0.182646302812101,0,0,0.00606808591119756,0,0,0,0.0343177959048114,0,0,0,0,0.166211110085022,0,0,0,0,0,0,0,0,0,-0.0499451698694657,0,0,0,0.109731705005369,0.192318932197791,0,0.105220901855195,0,0,0,0,0,0,0,0.0129347766708693,0,0,0,0,0,0,0
X600031.SH,0,0,0,0,0,0,0,0,0,0.10349890746268,0,0,0,0.0769713954320883,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0427079251563493,0,0,0,0,-0.0385200155941384,0,0,0,0.107834492286918,0,0,0,0,0,-0.167692161632941,0,0,0,0,0.0335727709133202,0,0.00548750696451381,0.0198546450321774,0,0,0,0,0,0
X300003.SZ,0,0,0,0,0,0.199134744172251,0,0,0,0,0,0,0,0.143916541977427,0,0,0,0,0,0,0,0.191775191595717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0634506404343784,0,0.191318450683784,0,0.124251882740414,-0.00696057280279664,0,0,0,0,0.0708441872401015,0,0,0,-0.0111755369621551,-0.0468756337077846,0,0,0,0,0,0
X000063.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.23090387821347,0,0,0,0,0,0,0,0,0,0,-6.93889390390723e-18,0.109074708775103,0,0,0,0,0,0.034704719442581,0,0,0,0,0,0,0.0648982300770878,0,0,0,0,0,0,0,0.259135089905476,-0.0281244076289072,0,0,0,0,0,0
X600809.SH,0,0,0,0.295095086657261,0,0,0.174016132724253,0,0.165020688660773,0,0,0,0,0.027999171865459,0,0,0,0,0,0,0,0,0,0,0.13941368059517,-0.111095840870505,0,0,0,0,0.0947209872025256,0,0,0,0,0,0,0,0,0.11638703450049,0,0,0,0,0.112330912034755,0,0,0.121582561410104,0,0,0.0406889608347094,0,-0.00829846146805681,0,0,0,0,0,0
X002236.SZ,0,0,0.173006610125016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.234426585009129,0,0.0708264684999688,0.000990770420283012,0.0998596342803094,0,0,0,0,0.443768972978916,0,0,0,0,0.100303106612769,0,0,0,0,0,0,0,0,0,0,0,0,-0.130759708706706,0,0,0,-0.0246310646644679,0.0510668652903144,0,0,0,-0.131014503163324,0,0
X300124.SZ,0,0.186782304713551,0,0,0,0.223448803300077,0,0,0,0,0.0256116428761209,0,0,0,0,0,0,0,0,0,0.149068287370454,0,0,0,0,0,0,0.0416906462494705,0,0,-0.294147958439588,0,0,0,0,0,0,0.150093618291632,0,0,0,0,0,0.0430441289122451,0.0506981223806141,0,0,0,-0.119690715008596,0,0.0358039831106704,-0.0154015553353301,-0.00718501529636493,0,0,0,0,0,0
X002008.SZ,0,0.152942233416059,0,0,0,0,0.18408993442399,0,0,0,0,0,0,0,0,0,0,0,0.219814330181399,0,0,0,0,0.178545087685725,0,0,0,0,0,0,0,0,0,0,0,0,0.0184673820389389,0.288452393181196,0,0,0,0,0,0,0,0,0,0.0547356385300794,0,0,0,0.00146819902864382,0,0,0,0,0,0,0
X600867.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0526742026637201,0,0.277266694882504,0.0452364898865653,0,0,0,0,0,0,0,0,0.100927242771955,0,0,0,0,0.302480268215082,0,0,0,0,0,-0.0743410894080608,0,0,0.130400496776228,0,0,0,0,0,0.0247097024434379,0,0,0,0,0,0,-0.0265619718580135,0,0,0,0,0,0
X601877.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.164299286052538,0,0.0501136290301624,0,0,8.67361737988404e-19,0,0.0765776674919797,0,0.11808123819806,0,0,0,0,0,0,0,-0.141888449580517,0,0,0,0,0,0,0,0,0,0,0.0252155642022604,0.186650691397101,0,0,0,0,-0.423583526950828,0.0596130283946566,-0.0447578005274673,0,0,0,0,0,0
X600271.SH,-0.123246516411231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0254776972706725,0,0,0,0,0,0,0,0.0372275333500122,0,0,0,0,0,0,0.391051056883638,0.170766003542553,0.0870152667282915,0,0,0,0.202542222880666,0,0,0,0,-0.0354356119950302,0,0,0,0,-0.0368390183263075,0,0,0,0,0,0
X000596.SZ,0,0,0,0,0,0,0,0,0,0.150069432155182,0,0,0,0,0,0,0,0.0662098072087304,0,0,0,0,0,0.021178905071052,0,0.09946169085331,0,0,0,0,0,0,0,0,0.0428785222724395,0,0,0,0,0,0,0,0.079494622496972,0,0,0,0,0.119616983036789,0,0,0,0.0167038865190721,0,0,0,0,0,0,0
X002456.SZ,0,0,0,0,0,0,0,0,0,0,0.131457972766422,0,0.42861753000882,0,0,0,0,0,0,0,0,0,0.0285879115730051,0.00578222634768471,0,0,0,0,0,0,0,0,0,0,0,0,0.142733365678305,0,0.275133770647013,0,0,0,0,0,0,0,0,0,0,0.0479305717890863,0,0.00458079325477307,0.0075333622966708,0,0,0,0,0,0
X000625.SZ,0,0,0,0,0,0,0,0.223359174581816,0,0,0,0,-0.0295046768881705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0275696419420922,0,0.174866004205672,0,0.0630081945791343,0,0,0,0,0,0,0,0,0.129537919809883,0,0,0,0,0,0,0,0,0
X600066.SH,0,0,0,0,0,0,0,0,0,0,0,0.221447852980008,0,0,0,0,0,0,0.186282535355366,0.0209749144217246,0,0,0,0,0,0,0,0,0,0.23041296425792,0,0,0,0,0,0,0,0,0,0,0,0,-0.197598972387386,0,0,-0.00240186163201611,0,0,0,0,0,0.0172400895114276,0.0993302157519202,0,0,0,0,0,0
X000100.SZ,0,0,0,0,0,0,0,0.187981754234353,0,0,0,0,0,0,0,0,0.0148736506791102,0,0,0,0,0,0,0,0,0.106105715980779,0,0,0,0.179729095964366,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00393258732695478,0,0,0,0,0,0,0,0,0.0137691636844907,0,0,0,0,0,0
X600487.SH,0,0,0,0,0,0,0,0.015303818858372,0,0,0,0,0,0.102326382911666,0,0,0,0,0.180791236843176,0,0,0,0,1.0842021724855e-19,0,0,0,0,0.101015168304456,0,0,0,0,0,0,0,0,0,0,0,0,0.21096507591292,0,0.151770159222283,0,0,0,0,0,0.486699581869399,0,-0.0075553472242759,0,0,0,0,0,0,0
X000661.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.090161658121171,0,0,0,0.351719125202302,0,0,0,0,0,0,0,0,0,0.229018386137818,0,0,0.143061087735886,0,0,0,0,0.12076283731309,0,0,0.0353385192856401,0,0,0,0,0,0,0,0,-0.0161893503064899,-1.73472347597681e-18,0,0,0,0,0,0
X600566.SH,0,0,0,0,0,0.286549270366477,0,0,0,0,0,0,0,0,0,0.0935541295716515,0,0,0,0.067070527126274,0,0,0,0.106963443137708,0,0,0,0.093758841557345,0,0,0.240375174871347,0,0,0,0,0,0,0,-0.128991491783407,0.0887795865780595,0,0,0,0,0,0,0,0,0,0,0,-0.0179962907374738,0,0,0,0,0,0,0
X002294.SZ,0,0,0.111366697518979,0,0,0.156095704547149,0,0,0,0,0,0,0,0,0,0,0,0.0619383423894131,0,0,0,0.307035510189126,0,0,0,0,0,0,0,0,0.17302736259041,0,0,0,0.00694782234869447,0,0,0,0,0.1003782578119,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,0,0.0384258110842454,-0.063150480682833,0,0,0,0,0,0
X002179.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00156990784561536,-0.0179363243275831,0,0,0,0.174706752104413,0,0,0.0894112281829293,0,0,0,0,0,0,0,0,0,0,0.0638829863700137,0,0,0.107410527884637,0,0,0,0,6.93889390390723e-18,0.123941481343357,0,0,0,0,-0.114549171068754,0,0,-0.0369301841305162,0,0,0,0,0,0,0
