,X600519.SH,X000858.SZ,X000568.SZ,X002415.SZ,X600276.SH,X600809.SH,X002475.SZ,X600690.SH,X000063.SZ,X000651.SZ,X002304.SZ,X300124.SZ,X600104.SH,X002371.SZ,X000725.SZ,X003816.SZ,X000625.SZ,X600031.SH,X000596.SZ,X002129.SZ,X300014.SZ,X000338.SZ,X002179.SZ,X600703.SH,X600089.SH,X002049.SZ,X000100.SZ,X002236.SZ,X000977.SZ,X600372.SH,X002241.SZ,X600741.SH,X601877.SH,X000661.SZ,X000157.SZ,X600584.SH,X600522.SH,X002180.SZ,X000733.SZ,X002074.SZ,X000066.SZ,X600460.SH,X600702.SH,X002463.SZ,X300003.SZ,X300142.SZ,X002007.SZ,X000800.SZ,X000988.SZ,X600487.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.236935611984852,0.109726097880418,0,0.0727244460720886,0,0,0,0,0.0240702114871613,0,0,0,0.0500805073599782,0,0,0,0,0,0,0,0,0,-0.0451364115956775,0,0,0,-0.0257803013809245,-0.00470483002337407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000858.SZ,0.10895407297826,0,0.375232562405271,0,0,0.080599718013364,0,0,0,0,0,0,0,0,0,0,0,0.12554254985281,0,0,0,0,0,0,0,0,0,0,-0.0131649985968986,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0628472536904842,0,0,0,0,0,0,0,0,-0.00295618995855737,-0.0101308847083483,0,0,0,0,0,0
X000568.SZ,0,0.50523930316786,0,0,0,0,0,0,-0.0151050761998297,0,0.0839673914329372,0,0,0,0,0,0,0,0,0,0,0,0,-0.15270579488936,0,0,0,0.0369412022076229,-0.0272030875772648,0,0,0,0,0,0,0,0,0,0,0,0,0,0.172698825270618,0,0,0,0,0,0,-0.0180334800608552,0,0,-0.0294072428841896,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.150982632485482,0,0,-0.129011856764223,0,0,0,0.317764245971421,0,0,0.191068813512653,0,0,0,0.332752629508771,0,0,0,0,0,0,0,0,-0.110411789657676,0.197709669557873,0,0,0.057289382931615,0,0,-0.10028280192663,0,0,0,0,-0.0324227502750896,0,0,1.0842021724855e-19,0,0,0,0,0,0,0
X600276.SH,0,0,0,0.143138570272041,0,0,0,0,0,0,0,0,0,0,0,0,0.0487643734354529,0,0,0,0,0,0,-0.159438875516907,0.0253866154131858,0.0998868560072655,0,0.00505586640433577,0,0,0,0,0,0,0,0,0.115780345429291,0,0,0,0,0,0,-0.232761612004854,0,0,0,0,0.0465562659810013,0,0,0,0,0,0,0,0,0,0
X600809.SH,0,0,0,0,0,0,0,0,0,0.160421919259635,0,0,0,0,0,0,0,0,0,-0.192864401360894,0,0,0,0,0,0,0,0,0,0,-0.012237711418915,0,0,0.0241912601459546,0,0,0.0105293674590548,0,0,0.0801026778130964,0.0705738034546619,0,1.73472347597681e-18,0,0,0,-0.197739143432252,0.117647596723305,0.0226551945793883,0,0.127174542056485,0,0,0,0,0,0,0,0
X002475.SZ,0,0,0,0,0,0,0,0,0.0381579922733383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.014329615716443,0,0,0,0.0786006697332424,0,0,0.414502640268364,0,0,0,0,0.152126466467601,0,0,0,0,0,0,0.0297718677916656,0,0,0,0,0,0,0,0,-0.00971733912382268,0,0,0,0,0,0,0
X600690.SH,0,0,0,0,0.089676450938509,0,0,0,0,0.255169880613865,0,0,0,0,0,0,0,0,0,0.00558911047262267,0,0,0,-0.0327208123793806,0,0,0,-0.000701733394459812,0.00876553072060277,0,0,0,0,0,0,0,0,0,0,0,-0.0589683090342426,0,0,0,0,0,0,0,-0.0159812212516369,0,0.0170883660953225,0.0738084645518721,0,0,0,0,0,0,0
X000063.SZ,0,0,0,0,0,0,0.115145301816084,0,0,0,0,0,0,0,0,0,0,0,-0.0802308223896037,0,0,0,0,0,0,-0.0863858899674234,0,0.0619656482711594,0.229294103013948,0,0,0,0,0,0,0,0,0.0440582111877551,0,0,0.126584574121587,0,0.137007432117472,0,0,0,0,0,0,0,0.068163657571173,0.179879620789799,-0.203601821010673,0,0,0,0,0,0
X000651.SZ,0,0,0.257806438313368,0,0,0,0,0,0.163614434323081,0,0,0,0,0.0329329249873729,0,0,0,0,0,0,0,-0.0521599972973624,0,0,0,0.0287918975161638,0,-0.0368591262788545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.122364964388581,0.0140081609776649,0,0,0,0,0,0,0,0.00460854102384482,0,0,0,0,0,0,0
