,X600519.SH,X000858.SZ,X600276.SH,X000651.SZ,X002475.SZ,X002415.SZ,X600104.SH,X000063.SZ,X000661.SZ,X002304.SZ,X000725.SZ,X600031.SH,X003816.SZ,X000568.SZ,X600809.SH,X600690.SH,X600703.SH,X000338.SZ,X002241.SZ,X002007.SZ,X002371.SZ,X000100.SZ,X300142.SZ,X300014.SZ,X000596.SZ,X600183.SH,X600741.SH,X300124.SZ,X300003.SZ,X000977.SZ,X002129.SZ,X002236.SZ,X601877.SH,X000625.SZ,X000800.SZ,X600584.SH,X000157.SZ,X300136.SZ,X002456.SZ,X002049.SZ,X002463.SZ,X002414.SZ,X002179.SZ,X000066.SZ,X002185.SZ,X002008.SZ,X600118.SH,X002180.SZ,X000021.SZ,X300146.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.169752854590273,0.121908201572137,0,0,0,0,0,0,0.0831327615834846,0,0,0,0,0,0.0309263811956256,0,0,0.0131436704294927,0,0,0.0149244252857948,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03958270749312,0,0,0,0,0,0,0,0,0,0,0,-0.000472669789378591,0,0,0,0,0,0,0
X000858.SZ,0,0,0.00338531717950791,0,0,0,0,0,0,0.0676741882489297,0,0,0,0.268072460600673,0.21899806969481,0,0,0,0.0268446867000061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0040538533718031,0.00691112835822099,0,0,0,0,0,0
X600276.SH,0,0.109643581671616,0,0,0,0,0,0,0.366940197750713,0,0,0,0,0,0.0468409500097518,0,0,0,0.0100027807763909,0,0,0,0.0891027532611842,0,0,0.163777569249292,0.0368824714466707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00429072830726914,0,0,0,0,0,0,-0.0158490338191437,0.013345213576997,0,0,0,0,0,0
X000651.SZ,0,0,0,0,0,0,0,0.0700488962896135,0,0,0,0.0763757172003714,0,0.0401751318197386,0,0.272653856552564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,0.037722126721616,0,0,0,0,0,0.0176439843064827,0,0,0,0,0.0304916993893382,0,0.00797463091963333,0,0,0,0,0,0
X002475.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15781048655002,0,0,0.0744567472996972,0,0.00641592975822302,0,0.0356671358993402,0,0,0,0,0.0279335741029378,0,0,0,0,0,0,0,0.202811612757691,0.128242950252016,0,0,0,0,0,0,0,0,0.00673951161253934,0,-0.0144078670480871,-0.0100597207888131,-0.0151985680735917,0,0,0,0,0,0
X002415.SZ,0,0,0,0.0714393649198864,0,0,0,0.0094089088592855,0,0,0,0,0,0.0911660316655966,0,0.00659441306256734,0,0,0,0.052439010848111,0,0,0,0,0,0,0.0428704078883067,0,0,0.0299487560630482,0,0.111674972456349,0,0,0,0,0,0,0.162228449988806,0.0514118886488463,0,0,0,0,0,0.0963174827152135,0,0,0,0,0,-0.00569637824373444,-0.00314578473522646,0,0,0,0,0,0
X600104.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0390392214166297,0,0.0994323443511655,0,0,0,0,0.430588952641628,0,0,0,0,0,1.73472347597681e-18,0,0.030157608539028,0,0.10408963171841,-0.0191140721626403,0,0,0,0,0,-0.040930935576495,0.00135061669783089,0.00282954133222878,0,0,0,0,0,0
X000063.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0661597342203,0,0,0,0,0,0.134908272227137,0,0,0.0554713418307704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.173712915054992,0,0.105930935764881,0,0,-0.0351426612545551,0.0192999258835693,-0.0327149189669356,0,0,0,0,0,0
X000661.SZ,0,0,0.0688260618540919,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0536446793890442,0,0,0,0,0,0.0298215583338223,0,0,0,0,0,0,0,0,0,0,0,0,0.0652381361675528,0,0.0305807934415227,0,0,0,-0.076870752937303,0.0853379502087715,0.0494784468198369,0.0277265910543213,0,0,0,0,0,0,0,0
X002304.SZ,0,0.169141196189649,0,0,0.103145952398639,0,0,0,0,0,0,0,0,0.127502784194621,0,0,0,0.164298832997033,0,0,0,0,0.0567267082356885,0,0,0,0.0351985341007717,0,0,0,0,0,0,0,0,-0.00820291681932337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00452520154777983,0,0,0,0,0,0,0
X000725.SZ,0,0,0,0,0,0,0,0,0,0.0239295561972844,0,0,0,0,0,0,0,0.0897400341370976,0,0,0,0.34774121307387,0,0,0,0,0.15821470124403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.025287597602614,0,0.0187330256953407,-0.00388568158970709,0,0,0,0,0,0
X600031.SH,0,0,0,0.0751658592496048,0,0,0,0,0,0.0494885105866853,0,0,0,0.0329822862589554,0,0,0,0,0,0,0,0,0,0.0662456421425897,0.0641428793408984,0,0,0.0871945411223932,0.00294447467985291,0,0,0,0,0,0.0837940268099513,-0.142815061462847,0.333940263860131,0,0,0.0387931453767712,0,0,0,0,0,0.115771960375707,0,0,0,0,0,-0.0156590899489759,0.00608615151745857,0,0,0,0,0,0
X003816.SZ,0,0,0,0,-0.0285655110632469,0,0,0.0116286607090192,0,0,0.0735869959649562,0,0,0,0,0,0,0,0,0,0,0,0,2.16840434497101e-19,0,0,4.33680868994202e-19,0,0,0,0,0.00472327203319414,0,0,0,-0.00491046133151539,0,0,0,0,0,0,0,0,-0.0105636274768135,0.139491004023285,0,0,0,0,0,0,-0.000113186141261627,0,0,0,0,0,0
X000568.SZ,0,0.405179937309575,0,0,0,0,0,0,0,0.0036917680141914,0,0,0,0,0.336102511877251,0,0.0255230179712296,0,0,0,0,0,0,0,0,0,0,0.0125714290662436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00145266390790073,-0.0122926741023559,0,0,0,0,0,0
X600809.SH,0,0.117680486474213,0,0,0,0,0,0,0,0,0,0,0,0.367179806857977,0,0,0,0,0,0,0,0,0.0309410124040293,0,0,0,0,0.0832377057429848,0,0,0,0,-0.139614082469962,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0119726543157608,0.0109072335969688,0,0,0,-0.0103912869628308,0.000466277861869454,0,0,0,0,0,0
X600690.SH,0,0,0,0.160533008755076,0,0,0,0,0,0.235724534328758,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.093231863850462,0,0,0,0,0,0,0,-0.090435351007378,0,0,0,0,-0.0201473142900122,0,0.0276293992948542,0,0,0.036266712107727,0,0,0,0,0,0,0,0.00325836094400418,-0.00150616727737874,0,0,0,0,0,0
X600703.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.151760919723653,0.252771649288211,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0.163416155709879,0,0,0.0935087446194676,0,0,0.0524437748972175,0,0,-4.33680868994202e-19,0,0,0.201891664346392,0,0,0.0757794097226261,0.0125676883437419,0.0115339469589343,0,0,0,0,0,0
X000338.SZ,0,0,0,0,0,0,0,0,0,0.122457916906685,0.0353948979999772,0,0,0.0185319832849115,0,0,0.0180505545276881,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.156845530784417,0,0,0,0,0.131211848832836,0,0.0689071036698958,0,0,0,0,0,0.00407745771700726,-0.00137771025949976,0,0,0,0,0,0
X002241.SZ,0,0,0,0,0.319494396209,0,0,0,0,0,0,0,0,0,0,0,0.223067588631397,0,0,0,0,0,0,0,0,0,0,0,0,0.0510161492336071,0,0,0,0,0,0,0,0,0.0501199967363469,0.0445064143723034,0,0,0,0,0.166475337719942,0,0,0,0,0,0,-0.020852118486336,0.00797713222424951,0,0,0,0,0,0
X002007.SZ,0,0,0.098465300705363,0,0,0,0,0,0,0,0,-0.0685919876062526,0,0,0,0,0,0,0,0,0,0,0.474946230671476,0,0,0,0,0,0,0.0845722920104594,0,0.0441787109903011,0,0,0,0,0,0,0.0727425787098074,0,0,0,0,0,0,0,0.0337259457228666,-0.25867357385296,0,0.119752977359735,0,0.00710572281645915,-0.0131749629849539,0,0,0,0,0,0
X002371.SZ,0,0,0,0,0.0376478964183795,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0754312921361767,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.437580259632642,0,0.188464875932097,0.125142167437383,0,0,0,0,0,0,0,0,0,0.104959326923985,0,-0.192183985810367,0.00779311485122684,0,0,0,0,0,0,0
X000100.SZ,0,0,0,0,0,0,0,0,0,0,0.330042784941157,0,0,0,0,0,0,0,0.218190453284049,0,0,0,0,0.0492747470466665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0371470311801985,0,0,0.1693436601854,0.00365099126764945,0,0,0.0254419695859093,-0.0109979193087713,0,0,0,0,0,0
X300142.SZ,0,0,0.0927960794264913,0,0,0,0,-0.0996570366195786,0.204865027131398,0.169011566152041,0,0,0,0.056162665761508,0,0,0,0,0,0.0986330389176691,0.010851393511261,-0.0736570806349558,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0777264484215963,0,0.0418036472391337,0,0,0.0215692975777937,0,0,0.279247121801337,0,0.0136551682074802,-0.0224576433744223,0,0,0,0,0,0
X300014.SZ,0,0,0,0,0.210368976987016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.022560315362513,0.187800638855085,0,0,0,0,0,0,0,0,0.241977436360642,0,0,0,0,0,0,0,0.0900362440203623,0.0382823640366956,0,0,-0.0198257421470785,-0.0260496675954503,0,0,0,0,0,0
X000596.SZ,0,0,0,0,0,0,0,0,0.0438833927355544,0.0494184319195262,0,0,0,0.226491146698514,0.151078603046914,0,0,0,0,0,0,0,0,0,0,0,0,0.093922660106745,0,0,0,0,0,0,0,-0.0165181052447449,0,0,0,0,0,0,0,0,0,0,0,0,0.0143840615331964,0,0.0384224145158429,-0.0033764881434297,0.0034425175341304,0,0,0,0,0,0
X600183.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.078824170676053,0,0,0,0,0,0,0,0,0,0,0.0257709006340815,0,0,0,0,0,0.137523661698817,0,0,0,0,0.350581952870404,0,0,0,0.101149639969887,0,0,0,0,0,0,-0.0074595365886889,-0.00319924709741462,0,0,0,0,0,0
X600741.SH,0,0,0,0,0,0,0.264549752659499,0,0,0,0.122157128745312,0,0,0,0,0,0,0,0,0,0,0,0,0,0.113966658783485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.124318267520342,0,0,0,0,0,0,0,-0.020967190816781,0,0,0,0,0,0,0
X300124.SZ,0,0.273714345833799,0,0,0.0800267411252903,0,0,0,0,0.0550153753311179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.142455816390109,-0.049909361941813,0,0,0,0,0.0591505041663441,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0540085194611405,0.242319869150938,0,0,0,0,0.0160117920685302,0.00453426134059579,0.0202744338045572,0,0,0,0,0,0
X300003.SZ,0,0.0499890216911536,0.132794966449948,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0750808153152192,0,0,0,0,0,0,0,-0.038413243243759,0.00932263099184752,0,0,0,0,0,0,0.0677118705330992,0,0,0,0,0,0,0.183880370440242,0,-1.73472347597681e-18,0,0,0,0,0,0,0,-0.0115923347024456,0.00189437347634258,0,0,0,0,0,0
X000977.SZ,0,0,0,0,0,0,0,0.0089788997422994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0817503344067506,0,0,0,0,0,0,0,0.0822608317252704,0,0,0,0.179324140276776,0,0,0,0,0,0,0,0.0787516711155163,0,0,0,0.221750038213595,0,0,0,-0.00136801731347071,0,0,0,0,0,0,0
X002129.SZ,0,0,0,0,0.139040546568768,0,0,0,0,0,0,0,0,0,0.0754992092054406,0,0,0,0.00681536363707494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.560550805464266,0,0,0,0,0,0.134519779775521,0,0,0,0,0,0,0,0.0171134329775001,0.0184376110296278,0,0,0,0,0,0
X002236.SZ,0,0,0,0,0,0.289527226210799,0,0,0,0,0.0672214783173735,0,0,0,0,0,0.0125555355115402,0,0,0,0,0.116722080847797,0,0,0,0,0.0741230368311915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.110925617916668,0.0320460005553185,0,0,-0.0110989953085763,0.0139329472363541,0,0,0,0,0,0
