,X600519.SH,X600104.SH,X002415.SZ,X000651.SZ,X000858.SZ,X002304.SZ,X600276.SH,X000725.SZ,X000625.SZ,X000063.SZ,X600690.SH,X600703.SH,X600031.SH,X000568.SZ,X600741.SH,X002241.SZ,X002475.SZ,X002236.SZ,X600066.SH,X000338.SZ,X000100.SZ,X601877.SH,X002456.SZ,X600118.SH,X600271.SH,X300124.SZ,X000157.SZ,X600177.SH,X600522.SH,X600372.SH,X002085.SZ,X600089.SH,X002007.SZ,X002508.SZ,X000066.SZ,X600699.SH,X000981.SZ,X300136.SZ,X300003.SZ,X600867.SH,X002294.SZ,X002074.SZ,X600487.SH,X000559.SZ,X002292.SZ,X002180.SZ,X002008.SZ,X600498.SH,X600809.SH,X000623.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0,0,0.00863463242868391,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0163715476486995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0399937981885906,0,0,0,0,0.0600047679165702,0.023132822097044,0,0,0,0,0.129909984842899,0.122597500572752,0,-0.0175713702415384,0.00743279046313821,0,0,0,0,0,0
X600104.SH,0,0,-0.0182708676931222,0,0,0,0,0,0,0,0,0,0,0,0.362013586035995,0,0,-0.0836685325550674,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.172873574753612,0,0,0.014726413605173,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0152469570379427,0.00580065644115762,0,0,0,0,0,0
X002415.SZ,0,0,0,0.0766755344894643,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0683991896497836,0,0.223044606314325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0411272598264155,0,0,-0.0223349601101106,0.0109901061387964,0,0,0,0,0,0
X000651.SZ,0,0,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0.0508856021669367,0,0,0,0,0,0.161711040876914,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0245698532151503,0,0,0,0.0581048306257871,0,0,0,0,0.170155969582581,0,0,0,0,0.187455613581577,0,-0.02552090912088,-0.00342021256587965,0.00443319069090006,0,0,0,0,0,0
X000858.SZ,0,0,0,0,0,0,0,0,0.121625428419525,0,0,0,0,0.410644907663155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0362536462864535,0,0,0,0,0,0,0,0,0.00832817202838246,0.000657003527500584,0,0,0,0,0,0
X002304.SZ,0,0.0852912119945553,0,0.101346465294358,0,0,0,0,0,0.0135921563563301,0,0,0.0140799033603297,0.159000422223762,0.240169207552518,0,0,0.0405208966575374,0,0,0.107629225965806,0,0,0,0,0,0,0,-0.109102244434567,0,0,0,0,0,0.0471115880336409,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0970127675626999,0,-0.0584638096126961,0,-0.00268930864535687,0,0,0,0,0,0
X600276.SH,0,0,0,0,0,0,0,0,0,0,0,0.203577071861209,0,0,-0.0282142766100619,0,0,-0.0276954207389876,-0.0549022192054968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0319754393036676,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0377191114261658,0,-0.0832270769275118,0.00482531466629462,0.00476237528621566,0,0,0,0,0,0
X000725.SZ,0,0,0,0.225105045165187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0955795669712778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.159556162048748,0.0190524270535681,0,0,0,0,0.0123794754497633,0,-0.0226708495909498,0.00420861168269821,0,0,0,0,0,0
X000625.SZ,0,0.0123036554465797,0,0.0634889040832564,0,0,0,0.0308957592672329,0,0,0,0,0,0,0.17512806693111,0,0,0.183282173286465,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00703784648156415,0.0043725826285788,0,0,0,0,0,0
X000063.SZ,0,0,0,0.301575352590346,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0504487606611789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11581529203907,0,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0.0411413952111924,0,-0.00986903839442925,0.00879706683623112,0,0,0,0,0,0
X600690.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0298350016218508,0,0,0,0.0138920383642447,0.0698151661329651,0,0,0.0532301477952416,0.130874721046438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0131453526163464,0.00604353988125894,-0.00464795629789045,0,0,0,0,0,0
X600703.SH,0,0,0,0,0,0,0.215044118564443,0,0,0,0,0,0,0,0,0,0,0.121595593355897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0762854934469839,0,0,0,0,0,0,0.0771094950141902,0,0,0,0,0,0,0,0,0.26343437386327,-0.00699442497602063,0.00889324812859459,0,0,0,0,0,0
X600031.SH,0,0,0,0,0,0,0,0,0,-0.0192006737896889,0,0,0,0,0,-0.0548799301049011,0,0,0,0,0,0,0,0,0,0.190765231648868,0.028682327173907,0,0,0,0,0,0,0,0.0205133490670871,0,0,0,0,0,0,0,0.366692508639825,0,0,0,0,0,0,0,-0.104362269845384,0.0073124037103504,-0.00260215054616748,0,0,0,0,0,0
X000568.SZ,0,0,0,0.0782021932601328,0.6050961639261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0390362636181565,0,0,0,0,0,0,0.0253519788810606,0,0,0,0,0.0125986259151894,0,0.158542460020144,0,0,-0.00702565221788011,-2.71050543121376e-20,0,0,0,0,0,0
X600741.SH,0,0.404256157642293,0,0,0.00568871945999349,0,0,0,0.0145507590659361,0,0,0,0,0.0685431918168832,0,0,0,0,0,0.182799476566537,0,0,0,0,0,0,0,0,0,-0.0127368642606535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0229839768563839,0.00811803013523687,0,0,0,0,0,0
X002241.SZ,0,0,0,0,0,0,0,0,0,0,0,0.0476424987299182,0,0,0,0,0,0,0,0.132106791775682,0,0,0.0465532951641716,0,0,0,0,0,0.104654851224481,0,0,0,0,0.12283183008356,0.0398967685527137,0,0,0,0,0.110763559048491,0,0,0,0,0.026147053524289,0,0,0,0,0,0.0143011732965936,0,0,0,0,0,0,0,0
X002475.SZ,0,0,0,0,0,0,0,-0.153172358238709,0,0,0,0,0,0,0,0,0,0.0760835973973859,0,0,0,0,0.0468827995699944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.430031711423918,0,0,0,0,0.0955460490060079,0,0,0,0.0324528231947005,0,0,0,0,-0.0122756942964485,0.00162675243710072,0,0,0,0,0,0
X002236.SZ,0,0,0.0942416928357558,0.00449353261136624,0,0,0,0,0,0.0255729616748492,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.10258752626973,0,0,0,0,0.0107997829130172,0,0,0.0439045505865518,0,0.305890672834933,0,0,0,0.0815595246373329,0,0,0.005071512440518,-0.00329805772272209,0,0,0,0,0,0
X600066.SH,0,0.107013872547667,0,0,0.135319043007692,0,0,0,0.149292769277962,0,0,0,0,0,0,0,0,0.0771713112260932,0,0,0,0,0.0755068441688862,0,0,0,0,0,0.0866654976688474,-0.0018798667878833,0,0,0,0,0,0,0,0,0,0,0,0,0.019357934352121,0,0,-0.0378034638741022,0,0,0,0,0.11481748907528,-0.0487143312210069,0.0163168812674787,0,0,0,0,0,0
X000338.SZ,0,0,0.0420039877641981,0,0,0,0,0,0,0,0,0,0,0,0,0.136717121583223,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0.378009937567233,0,0,0,0,0,0,0,0,0,0,0,0.240700253624691,0,0,0.160835292509676,0,0,0,0,0,0,0.126926043067197,0,0,-0.00133377488614395,-0.00459845001361868,0,0,0,0,0,0
X000100.SZ,0,0,0,0,0.0174109548107904,0,0,0.207210348560884,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.216527190805891,0,0,0,0,0,0.0634790389648666,0,0,0,0,0,0,0,0.00732138701049612,0,0,0,0,0,0,0,0.0410774256800789,-0.0075293603495473,0,0,0,0,0,0
X601877.SH,0,0,0,0.142811533759978,0,0,0,0,0,0,0,0,0.156037411691427,0,0,0,0,0,0,0.0261513550821599,0,0,0,0,0,0,0,0,0,0,0,0.0246488686782971,0,0,0,0,0,0,0,0,0,0,0.0347558724283465,0,0,0,0,0,0,0.127131379735044,0,0.00936629788036728,0.0071980731987579,0,0,0,0,0,0
X002456.SZ,0,0,0,0.246920732585884,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0399530375239757,0,0,0.43691500068669,0.00137414241240433,0,0,0,0,0.0138366596918014,0.147567529829945,0,0,0,0,0,0.186277170299621,0.0334023076443685,-0.0015666474535632,0,0,0,0,0,0
X600118.SH,0,0,0,0.0104563980098033,0,0,0,0,0,0.0229789881187088,0,0,0.05350026401527,0.0460078055225568,0,0,0,0.04487664674098,0,0,0,0,0,0,0,0,0,0,0.105455198693699,0.254880439887806,0,0,0,0,0,0,0,0,0.118402227265129,0,0,0,0,0.0871645196559007,0.0439958280965319,0,0,0,-1.73472347597681e-18,0,0,-0.00322951661313764,0.00226353733183359,0,0,0,0,0,0
X600271.SH,0,0,0,0,0,0,0,0,0,0,0,0.0734142918949121,0,0,0,0,0,0,0,0.0977825359339639,0,0,0,0.0452047665289737,0,0.0360329143038617,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0142009595411641,0,0,0,0,0,-0.0317820744642854,0,-0.0868018887949394,-0.0211342475913888,0.0151863541305135,0,0,0,0,0,0
X300124.SZ,0,0,0.116633615219376,0,0,0,0,0,0,0,0.069123621651456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0638150795921473,0,0.0258252668173978,0,0,0,0,0,0.059075870201608,0,0,0,-4.33680868994202e-19,0,0.0767169818658598,0.236396679085818,-0.0255784359069225,0,0,0.035298655600823,0,-0.0103723368260748,-0.00218448278898987,-0.00110022978722948,0,0,0,0,0,0
X000157.SZ,0,0,0,0.002660804436456,0,0,0,0,0,0,0,0,0.162519105219679,0,0,0,0,0,0,0.0911929445948726,0,0,0.000269000179222543,0,0,0,0,0,0,0,0,0,0,0.203362708811489,0,0,0,0,0.016198570178161,0,0,0,0,0,0.0906752569127754,0,0,0,0.0924855517247827,0,0.0513667973435361,0,-0.000428639192866131,0,0,0,0,0,0
X600177.SH,0,0,0,0,0,0.0792719260045123,0,0,0,0,0,0,0,0,0.0291888399802455,0,0,0,0,0.0780490301387159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0112554739654453,0,0,0,0,0,0,0.0351881739849685,0,-0.00875362680039243,0.00559759843086945,0,0,0,0,0,0
X600522.SH,0,0,0,0,0,0,0,0,0.0615963392436808,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0.0242842201156633,0,0,0,0.0833377563089804,0,0,0,0,0,0,0,0,0,0,0.0284513690278424,0.00768563023748507,0,0,0.121686900021932,0,0,0,0,0.145305307014864,0,0.168698793242688,0.135709543505177,0,0,0,0,0,-0.0033567895232762,0,0,0,0,0,0,0
X600372.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0259129644050656,0,0,-0.0290698098670339,0.485830760405237,0,0.0843137881197984,0,0,0,0,0,0,0,0,0.027753294137193,0,0,0.0336093581530717,0,0,0,0.0842281177221498,0,0,0,0,0,0,0.0840587849382867,0,0,0.0151713238261898,2.16840434497101e-19,0,0,0,0,0,0
X002085.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.046042555992796,0,0,0,0,0.0377444374670515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0195441890827701,0,0,0,0,0,0.0485831930195737,0,0,0.150835650910928,0,0,0,-0.0238502051904728,0.0098954040380579,0,0,0,0,0,0
X600089.SH,0,0,0,0.0667801684835901,0,0,0,0,0,0,0,0,0.0845900706473138,0.10971856513868,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0307873747932891,0,0,0.02766949893114,0.0405711076866254,0,0,0,-0.00544087386736212,0,0,0,0,0,0
X002007.SZ,0,0,0,0.0526445453088868,0,0,0,0.0241566260896214,0,0.0779308576916743,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0368972715833523,0,0,0,0,0,0,0,0,0.00910889238538396,0.11520579105916,0,0,0,0,0.133876455913596,0,0.00427846397848675,-0.000921087501073168,0,0,0,0,0,0
X002508.SZ,0,0.0209691669312615,0,0,0,0,0,0,0,0.0422967820963637,0,0,0,0,0.0920937447582548,0.12652816892869,0,0,0,0.12691929855616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0487588930719005,0,0,0,0,0,0,0,0,0,0,0,0,-0.129864476696628,0,-0.00142451925997077,0,0,0,0,0,0
X000066.SZ,0,0,0,0,0,0,0,0.332793970601449,0,0,0,-0.434508319970512,0,0,0,0,0,0,0,-0.676060809805339,0,0,0,0.275720276213879,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.095288322969244,0,0,0.199291708311361,0.37810554374275,0,0,-0.033263606195006,-6.41746147659e-05,0,0,0,0,0,0
X600699.SH,0,0,0,-0.0792906109382047,0,0.102579717375032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.213055388655694,0,0,0,0.151622535727889,0,0,0.0316838128153125,0,0.0665197243496165,0.000293811264587834,0,0,0,0.114852579414608,0,0,0.0235769946686569,-0.00383119581267389,0.0296379713663584,0,0,0,0,0
X000981.SZ,0,0,0,0,-0.0260564908802305,0,0,0,0,0.0247513642319435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0417837447515725,0,0,0,0,0,-0.0256462487028384,0,0,0,0.165729729523739,0,0,0,0,0,0,0,0,0,0,0,0,0.017322397056258,0.0159579749622886,0,0,0,0,0,0
X300136.SZ,0,0,0,0,0.182458705544095,0,0,0,0,0,0,0,0,0,0,0,0.0729225878457418,0,0,0,0,0,0.623173309337607,0,0,0.196399362480717,0,0,0,0,0,0,0,0,0,-0.0831163368520668,0,0,0,0,0,0,0,0,0,0,0.044189254099699,0,0.0986959282004411,0,0,0.0759805553395455,-0.0073370848940621,0,0,0,0,0,0
X300003.SZ,0,0,0,0.0645465541583672,0,0,0,0,0,0.0542293536220187,0,0,0.135311827279563,0,0,0,0,0.0394570074740619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0945788334818234,0,0,0,0,0,0,0.432012711876061,0.135360491009778,0,0,0,0.0105537853318615,0,0,-0.0312987907205937,0.00907967049173747,0,0,0,0,0,0
X600867.SH,0,0,0,0,0,0,0,0,0,0,0,0.191021803968881,0,0,0,0,0,0.0763126457277876,0,0,0,0,0.0106585050978048,0,0,0,0,0,0,0,0,0,0,0,-0.00056073229495845,0,0,0.0818548638780105,0,0,0,0.0319562635115418,0,0,0,0,0.101614429622553,0,0,0.0559757026317069,0,-0.0186009072874752,0.00646486145732572,0,0,0,0,0,0
X002294.SZ,0,0,0,0,0,0,0,0,0,0.0354243018878695,0,0,0.0194710481119233,0,0,0,0,0.0298700552962931,0,0,0,0,0,0.0632590219840608,0,0,0,0,0,0,0,0,0,0.0239349742014862,0.0696234060511016,0,0,0,0,0,0,0,0.126115102129268,0.0082691969559021,0,0,0,0,0.0139534265091424,0,0,-0.00268706639591314,-0.00093381205634148,0,0,0,0,0,0
X002074.SZ,0,0,0,0,0,0,0,0.0161215580033832,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0918097665890743,0,0,0,0,0,0,0,0,0,0.0546451974105064,0,0,0,0,0,0,0.0648866955703201,0,0.254918001249638,0,0,0,0.0555371986368474,0,0,-0.00691541091301598,0,0,0,0,0,0,0
X600487.SH,0,0,0,0,0.0178762169617573,0,0,0,0,0,0,0,0.142140550605195,0,0,0,0,0,0,0,0,0,0.053726327327994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.182704463145791,0,0,0,0,0.0045842879003774,0,0,0.222095411187823,0,-0.00980709315170218,0.00861545743038049,0,0,0,0,0,0
X000559.SZ,0,0,0,0.0372175861773168,0,0,0,0,0,0.074737073947383,0,0,0,0.0165189789647641,0,0,0,0,0,0.134928966083856,0,0,0.00337944276793031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.059608637453259,0.0381390712100029,0,0.318078848792693,0,0,0,0,0,0,0,0.00697826423884499,0,0,0,0,0,0
