,X600519.SH,X600104.SH,X002415.SZ,X000651.SZ,X000725.SZ,X000858.SZ,X600276.SH,X002304.SZ,X000625.SZ,X000063.SZ,X600690.SH,X600703.SH,X600271.SH,X600031.SH,X000100.SZ,X000559.SZ,X600118.SH,X600066.SH,X600372.SH,X000157.SZ,X002241.SZ,X600741.SH,X600089.SH,X002236.SZ,X002292.SZ,X002475.SZ,X000338.SZ,X300124.SZ,X002465.SZ,X000568.SZ,X300003.SZ,X600839.SH,X600177.SH,X002294.SZ,X002074.SZ,X002129.SZ,X600867.SH,X002506.SZ,X000869.SZ,X002276.SZ,X000977.SZ,X600498.SH,X000800.SZ,X600582.SH,X002008.SZ,X002180.SZ,X002085.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.110856115256795,0,0,0,0,0.0967398862146523,0.37124779592564,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00298261375123884,0,0,0,0,0,0,0,0.00744933841470552,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0,-0.0209596805205802,0,0,0,0,0,0,0
X600104.SH,0,0,0,0,0,0,0,0.161879154456992,0.367695263404773,0,0,0.116798214887191,0,0.0471212785596638,0,0,0,0,0,0,0,0,0,0,0,0.150121747026259,0,0,0,-6.93889390390723e-18,0,0,0,0,-0.00801302255178729,0,0,0,0,0,0,0,0,0,0,-0.038270360217842,0,0,0.00613482871741695,0,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0,0,-0.0372311174285018,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0557047103328364,0,0,0,0.217437418675429,0,0,0.0679995584975995,0,0,0,0,0,0,0,0,0,0.0282118326489859,0,0,0,0,0,0,0,0,-0.0842364365671885,0,0.0523454364122264,8.67361737988404e-19,0,0,0,0,0,0
X000651.SZ,0,0,0,0,0,0,0,0,0,0,0,0.033153467099909,0,0,0,0.0649186075703011,0,0,0,0,0,0.0627020891367636,0,0,0,0.0648380718242794,0,0.0150546710792075,0,0.0873373094819075,0,0,0,0,0,0,0,0,0,0,8.67361737988404e-19,0,1.0842021724855e-19,0.0787899010123795,0,0,0.000962980765223758,0,-0.0373605627484919,0,0,0,0,0,0,0
X000725.SZ,0,0,0,0,0,0,0,0,0.0256188729821672,0,0,0.0282660975513608,0,0,0.263559587241709,0.0736070404103189,0,0,0,0.0325916409862267,0,0,0,0,0,0.0445210738667726,0,0,0,0,0,0,0,0,0,0.0461841950905346,0,0,0,0,0,0,-6.93889390390723e-18,0.10522484207613,0.0668670090672015,0,0,0,-0.0260960770952507,0,0,0,0,0,0,0
X000858.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600276.SH,0,0,0,0,0,0,0,0,0,0,0,0.081332404587714,0,0.0610481323504923,0,0.0298212828162454,0,0,0,0,0,0,0,0.0511333653040312,0,0.0248209828335201,0,0,0,0,0.0551084680876315,0,0,0,0,0,0,0,0.175041187635963,0,0,0.0923035290693054,0.00781485823562661,0,0,0,0,0,0,0,0,0,0,0,0,0
X002304.SZ,0,0,0,0,0,0,0,0,0.154879058360165,0,0,0,0,0,0,0,0,0,0,0,0,0.173292623630806,0,0.0225500412206679,0,0,0,0,0,0.372223825647373,-8.67361737988404e-19,0,0,0,-0.0195689777553932,0,0,0,0.124388280810261,0.0284722593442421,0,0,0,0,0,0,-0.0163216142878871,0,0,0,0,0,0,0,0,0
X000625.SZ,0,0,0,0,0,0,0,0.0216434689650536,0,0,0.0635946595534828,0,0,0,0,0.0503973383589616,0,0,0,0,0.123014516244551,0.238758210948074,0,0,0,0,0.232204815605493,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000063.SZ,0,0,0,0,0,0,0,0,0,0,0,0.21772199276779,-8.67361737988404e-19,0.0422000020207275,0,0.0736366249583306,0.225856879381641,0,0,0,0.0675548712127904,0.017465533704087,0,0,0,0,0.0100537669200133,0,0.0127882559869972,0,0,0,0,0,0,0,0,0,0,0,0.014915219837853,0,0.0109430393551813,0,0.14438402871036,0,0,0,0,0,0,0,0,0,0,0
