,X600519.SH,X000858.SZ,X002475.SZ,X600276.SH,X002415.SZ,X600690.SH,X000651.SZ,X600809.SH,X002371.SZ,X600104.SH,X003816.SZ,X000568.SZ,X000063.SZ,X000725.SZ,X300124.SZ,X600031.SH,X000625.SZ,X002304.SZ,X000338.SZ,X000100.SZ,X300014.SZ,X002241.SZ,X000596.SZ,X600418.SH,X002179.SZ,X002463.SZ,X000977.SZ,X600584.SH,X600089.SH,X600703.SH,X000157.SZ,X600183.SH,X600372.SH,X002049.SZ,X600741.SH,X002028.SZ,X002236.SZ,X600066.SH,X600522.SH,X000066.SZ,X601877.SH,X600839.SH,X600460.SH,X600487.SH,X002156.SZ,X002180.SZ,X002456.SZ,X000661.SZ,X000800.SZ,X002281.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.14764396631733,0,0,0,0,0,0.104340069059583,0,0,0,0,0,0,0,0,0,0.316916475498201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0426897560235996,0,0
X000858.SZ,0,0,0,0,0,0,0,0.30421330459718,0,0.0531699311364454,0,0.0648120851011119,0,0,0,0,0.0159464935793624,0.265325022480986,0,0,0,0,0,0,0,0,0,0,0,0,0.179070445633171,0,0,0,0,0,0,0,0,0,0,0.0141528784928072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0155096089427474,0,0
X002475.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0336338610456504,0,0,0,0,0,0.073945377430414,0.409731674572015,0,0,0,0.072281124783214,0,0,0,0,0,0.116385229697396,0,0,0,0,0,0,0,0,0,0.0694963532800935,0,0,0,0,0,0,0,0,0,-0.0249680667190444,0,0,0,0,0,0,0
X600276.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.071084094256809,0,0.171283441810007,0,0.10396120606359,0,0.092563225935554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0596122233173037,0,0.0302971683326164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.035265723892742,0,0
X002415.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.251599035229192,0.000510832712476731,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0160484563537671,0,0,0,0,0,0.188769632593004,0,0,0,0,0,0,0,0,0,0,-0.0295190619832229,0,0
X600690.SH,0,0,0.258428761001168,0,0,0,0.144942531923031,0.100343740100777,0,-0.0298263591809644,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.019589508184817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00591447531220608,0,0,-0.0329296126307404,0,0.0444489704950989,0,0,0,0,0,0,0,0,0,0.00948001612621289,0,0
X000651.SZ,0,0,0,0,0,0.114584384652007,0,0,0,0.00125164937864976,0,0,0,0,0.100358264534549,0,0,0.014890092103775,0,0,0,0.0727920464804594,0,0,0.0492759435790328,0,0,0,0,0,0,0,0,0,0,0,0,0.0687436286353007,0,0,0,0,-0.0385061509317835,0,0,0,0,0,0,0,0,-0.0670311713530452,0,0,0,0,-0.00645654979575682,0,0
X600809.SH,0,0.0153467608526929,0,0,0,0,0,0,0,0,0,0.536350392411455,0,0,0,0,0,0,0,0,0,0,0.342646833252384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00736761803410539,0,0,0,0,0,0,-0.000909302414468834,0,0,0,0,-0.0138520273154723,0,0,0,0,0,0,0
X002371.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.300213900898901,0,0,0,0,0,0.061683721899042,0,0,0,0,0.0833741094165091,0.227978821060053,0,0,0,0,0,0,0.0516766302796105,0,0,0,0,0,0,0,0,0,0,0.13703352542428,0,-0.029220787546931,0,0,-6.93889390390723e-18,0,0,-0.0277916322466314,0,0,0,0,0,0
X600104.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.37617339674288,0,0,0,0,0,0,0.108908529439192,0,0,0,0,0,0,0,0,0,-0.205381542773632,0.489751131139694,0,0,0,0,0,0,0.0573580906347329,-0.0956677984226716,0,0,0,0,0,0,0,0,0,0.0454069455527175,0,0,0,0.0780401482550709,0,0
X003816.SZ,0,0.00509034116352985,0,0,0,0,0,0,0,0,0,0,0,0,0.0389182874172675,0,0.024255772096579,0,0,0,-4.33680868994202e-19,0,0.071355803601089,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0484827112019381,0,0.0668987299680806,0,0,0,0,0,0,0,0,0,0,0,-0.0498310744348451,0,0,0,0,0,0,0
X000568.SZ,0,0.423708848216792,0,0,0,0,0,0.275964265354481,0,0,0,0,0,0,0,0,0,0.0564316282667009,0,0,0,0,0.153851602512788,0,0,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.01575015307098,0,0.0159135749670396,0,0,0,0,-0.00911252264743077,0,0
X000063.SZ,0,0,0,0,0,0,0,0,0,0.0498275558585023,0,0,0,0,0.145985231064531,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0.0839927994365338,0,0,0,0,0,0,0.209619477360675,0,0,0.23973741998964,0,0,0.100112647002376,0,-0.0284184094525408,0,0,0,0,0,0,0,0,0,-0.0157713034207406,0,0,0,0,0.0168919944952556,0,0
X000725.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0511287131312553,0,0,0,0,0.317163625886589,0.076880765619354,0,0.0494853938412615,0.0185405232102989,0,0,0,0,0,0,0,0,0,0,0,0,0.116148059282569,0,0,0,0,0.036814075083023,0,0,0,0,0,0,0,0,0,-0.0249487228433265,0,0,0,0,0.0148257330648101,0,0
X300124.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0455400603668112,0.0900591123133055,0,0,0.475548976238719,0,0,-0.0282106998068904,0,0,0,0,0,0,0,0,0,0.0419299598573903,0,0,0.0829701580285593,0,0,0.046198561801222,0,0,0,0,0,0,0,0,0,0.0980195334562068,0,-0.0233969199981711,0,0,0,0,-0.0311733066925747,0,0
X600031.SH,0,0,0,0,0,0,0,0.024574794011965,0,0,0,0.22824103105502,0,0,0.00687051867131034,0,0,0.0315084335025423,0,0,0.14752490434768,0.0210540909512066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0223630767022826,0,0,0,0,-0.0122476745614562,0,0
