,X600519.SH,X600104.SH,X002415.SZ,X000651.SZ,X000858.SZ,X000725.SZ,X600276.SH,X002304.SZ,X000063.SZ,X600690.SH,X600703.SH,X000568.SZ,X002236.SZ,X600741.SH,X000625.SZ,X002475.SZ,X002241.SZ,X000338.SZ,X002456.SZ,X600031.SH,X600066.SH,X601877.SH,X300124.SZ,X002008.SZ,X600487.SH,X600809.SH,X000100.SZ,X300136.SZ,X002508.SZ,X600522.SH,X300003.SZ,X002085.SZ,X600867.SH,X600089.SH,X600498.SH,X000157.SZ,X600271.SH,X600177.SH,X600699.SH,X000050.SZ,X000596.SZ,X002294.SZ,X600118.SH,X000559.SZ,X002180.SZ,X600707.SH,X600566.SH,X002179.SZ,X300115.SZ,X600372.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X002456.SZ,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0.18718262021703,0,0,0,0.166328149938309,0,0,0,0,0,0,0.185435164762313,0,0,0,0,0,0,0,0,0,0,0.0305809123686848,0,0,0,0,0.194768197823629,0,0,0,0,0.082919985273706,0.0324403345598274,0,0,0,-0.00766594900546663,0,0.00707760747899303,0.00264539226589416,0,0,0,0,0,0
X600031.SH,0,0,0,0,0,0,0,0.236456640687567,0,0,0,0,0,0.104208480489018,0,0,0,0,0,0,0,0.0364972872611845,0,0,0,-0.0975357408982511,0.0894327276512988,0,0,0,0,0,0,0,0,0.693800588414938,0,0.113432751926812,0,0.0454311063791968,0,0,0,0,0,0,0.0671768100234228,0,0,0,0,-0.0136913906231038,0,0,0,0,0,0,0
X600066.SH,0,0,0,0,0,0,0,0,-0.132533401827262,0.0661833089690825,0,0,0,0,0,8.67361737988404e-19,0,0,0,0,0,0,0.232909265111495,0,0,0.0566309271541476,0,0,-0.0887301048877784,0,0,0.025020908395422,0,0,0,0,0,0,0,0.000343854931008805,0,0,0,0,0,-0.00587573127729679,0.0130667494717591,0,0,0,0,0,0,0,0,0,0,0,0
X601877.SH,0,0,0,0,0,-0.0547671181068355,0,0,0.198231538978168,0,0,0.0682600955475062,0,0,0,0,0,0,0,0.114111181806676,0,0,0,0,0.0413272173293152,0,0,0,0,0.100225900784631,0,0,0,-3.46944695195361e-18,0,0,0,0,0.146371377908714,0,0.00490161302842998,0,0,0,0,-8.67361737988404e-19,0,0,0,-8.67361737988404e-19,0,0,0.0162168140958793,0,0,0,0,0,0
X300124.SZ,0,0,0.177968384091146,0,0,0,0,-0.0419815705614221,0,0,0,0,0,0,0,0,0.179231375498106,0,0,0,0,0,0,0.0714447128976701,0,0,0,0.0946903813393525,0,0,0,0,0,0,0,0,0,0,0.0231101418701491,0,0,0,0,0,0.0389673556809071,0,0,0.15305598854495,0,0,0,-5.42101086242752e-20,0.0289412551675836,0,0,0,0,0,0
X002008.SZ,0,0,0,0,0,0,0,0,0,0.0210972742586126,0,0,0.0345935584291162,0.0734580778819717,0,0,0,0,0.212824351271937,0,0,0,0,0,0.0240506272852918,0,0,0.0909565617908382,0,0.0730332466134694,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0214797455429299,0.0119567940609064,0,0,0,0,0,0
X600487.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0390797577547274,0,0,0,0,0,0,0.0928038817084388,0,0.0692687671005281,0,0,0,0.509619121029445,0.00594241604475129,0,0,0,8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0.121300023649089,0,0,0,0,0,0,0,0,0,0,0,0,0
X600809.SH,0,0,0,0,0,0,0,0.0805633747187968,0,0,0,0.433512161474598,0,0,0,0,0.0436291373761505,0,0,0,0,0,0,0,0,0,0,-0.0235576628107712,0,0,0,0.107143293198248,0,0,0,0,0,0,0,0,0.124863838109341,0,0,0,0,0,0,0,0.0891818651046849,0.00818543876163355,0,0,-0.0249960642233115,0,0,0,0,0,0
X000100.SZ,0,0,0,0,0,0.138847574742864,0,0,0,0,0,0,0,-0.168593279597563,0,0,0,0,0,0,0,0.141117839150503,0,0,0,0,0,0,0,0,0,0,0,0.126789103860624,0,0,0,0,0.0117075129925519,0.0370170231099644,0.00422985373301869,0,0,0,0,0.0294296864348033,0,0,0,-0.0141385903996567,0,-0.0225340914110897,0.0255422220093055,0,0,0,0,0,0
X300136.SZ,0,0,0,0,0,0,0.00564541538099043,0,0,0.24937971242203,0,0.073918104135687,0,0,0,0.203506025343303,0,0,0,0,0,0,0,0.0619082313033331,0,0,0,0,0.0795008058187926,0,0,0,0.226375669862129,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00771937285042867,0,0.110294573097412,0,0,0.0541953175384578,0,0.0017070507625095,0,0,0,0,0
X002508.SZ,0,0,0,0.439771001897442,0,0,0,0,0.0495716315660787,0,0,0,-0.000547731015568234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.112657392198886,0,0,0,-0.0711734264441564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600522.SH,0,0,0,0,0,0,0,0,0,0.219869412228471,0.0213055882391854,0,0,0,0,0,0,0,0,0,0,0,0,0,0.487917855131547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0149205051244114,0,0,0,0,0,0,0
X300003.SZ,0,0,0,0,0,0.16790117852081,0,0,0,0,0,0,0,0,0,0,0.434788418226191,0,0,0,0,0,0,0,0,0.0293115511927102,0,0,0,0,0,0,0,0,0.0605182282307839,0,0.238371374611149,0,0,0,0,0,0,0,0.13100033294747,0,0.213977152100902,0,0,-0.105145564541115,0,0.0777606462451781,-0.0895557332636258,0,0,0,0,0,0
X002085.SZ,0,0,0,0,0,-0.0543262553906146,0,0.205531781781444,0,0,0,0,0,0,0,0,0,0,0,0.00288033548078502,0,0,0,0,0.0969718984298422,0.119535777777141,0,0,-0.165115132448877,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0215316342354249,0.0519893788613552,0,0,0,0,0,0
X600867.SH,0,0,0.0152123550371174,0,0,0.167711505815208,0,0,0,0,0,0,0,0,0,0,0.0676544071177876,0,0,0,0,0,0,0,0,0,0,0,0,0.0496894797174591,0,0,0,0,0.0254468888481937,0,0,0,0,0,0,0,0,0,0.0266929874480838,0.0788442479848194,0,0,0,0,0,0.00985310288769308,0,0,0,0,0,0,0
X600089.SH,0,0,0,0,0,0.0518422285109936,0,0,0,0,0,0,0,0,0,0,0,0,0.0434548053682423,0.0677643332059088,0,4.33680868994202e-19,0,0,0.0281567375736045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.156890986547336,0,0,0,0,0.148589408913878,0.0154659740910159,0,0,0,0.0257516342800769,0,-0.00942981650220832,0.0164825544429356,0,0,0,0,0,0
X600498.SH,0,0,0,0,0,0.15901469354216,0,0,0.134036308864872,0,0,0,0,0,0,0,0,0,0,0.0259256813385012,0,0,0,0,0.178421374795654,0,0,0,0,0,0.0193473393863614,0,0,0,0,0,0,0,0,0.0220172069365265,0,0,0,0.0355177216297607,-0.00612639654907222,0.0353330635690268,0,0,0,0,0,0,-0.00613241349213141,0,0,0,0,0,0
X000157.SZ,0,0,0,0,0,0,0,0,0.087025821695047,0,0,0,0,0,0,0,0,0.013566101519439,0,0.184387281577791,0,0.000655365747515409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.179375660897421,0,0,0,0,0,0,0,0,0,0,0,-0.0232132156878857,0.0197460266724164,0,0,0,0,0,0
X600271.SH,0,0,0,0,0,0,0,0,0.0441338476927614,0,0,0,0,0,0,0,0.0768351536214602,0.131195923635592,0,0,0,0,0,0,0.00443315796547821,0,0,0,0,0,0.0622984135482443,0,0,0,0,0,0,0,0.0254850215518334,0,0.0128131252740122,0,0,0,0,0,0,0,0,0.269186418310349,0,0,0.00927552186642415,0,0,0,0,0,0
X600177.SH,0,0,0,0,0.012812910896372,0,0,0,0.0503241807245185,0,0,0.0481459952366198,0.0750610557352088,0,0,0,0,0.0669478226914854,0,0,0,0.073140950061748,0,0,0,0,0,0,0.053494320778678,0,0,0,0,0.120490529472353,0,0,0,0,0,0,0,0,0,0,0,0.10533685387052,0,0.0353834175720732,0,0,0,-0.0255645232377065,0.0167400703470401,0,0,0,0,0,0
X600699.SH,0,0,0,0,0,0,0,0.127687891689352,0,0,0,0,0,0,0,0,0,0.0148858141233294,0,0,0,0.09886905125293,0,0,0,0,0,0,0,0,0,0,0,0.150598627913495,0.00747626647325847,0,0,0,0,0.00798907634385687,0,0,0,0,0,0,0,0,0,0,0,0.0238834826643512,0,0,0,0,0,0,0
X000050.SZ,0,0,0,0,0,0,0,0.0138844864308156,0,0,0,0,0,0,0.308578740347771,0,0,0,0.381784900968133,0,0,0,0,0,0,0,0.131685427192839,0,0,0,0,0,0,0,0,0.0122471047869274,0,0,0.0486925019132573,0,0,0,0,0,0,0.106223073617722,0,0,0,0.103831942990978,0,-0.0390727458374472,0,0,0,0,0,0,0
X000596.SZ,0,0,0,0,0,0,0,0,0.117989738873584,0,0,0.0449216909834176,0,0,0,0,0,0,0,0,0,0.0431476537314013,0,0,1.73472347597681e-18,0.195064362627044,0,0.0613487448117342,0,0.0615018407994353,0,0,0,0,0,0,0,0,0.0257327904071205,0,0,0,0.202572030508303,0,0,0,0,0,0,0,0,-0.0388820669473822,0,0,0,0,0,0,0
X002294.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.131010038410951,0,0,0,0,0.00943226487962445,-0.112433335084996,-0.17112724517158,0,0,0,0,0,0,-0.0771653339784886,0,0,0,-0.0452415235705077,0,0,0,0,0,0,0.123830375934862,0.090803830242686,0,0,0.20857636783519,0,0,0,0,0,0,0,0,0,0
X600118.SH,0,0,0,0,0,0.019440958393542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.125961513189565,0.0548722456551002,0,0.092027124143671,0.0639689766478698,0.0579111252074412,0,0,0,0,0,0,0,0,0,0.0126567076013898,0.0277366332406689,0,0.0015777996707886,0,0.329339831556963,0,0,0.0230449824147938,0,0,0,0,0,0
X000559.SZ,0,0,0,0,0,0.0671372327685332,0,0,0.00869944955170061,0,0,0,0.0184473658757961,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.116415112289429,0,0.122878115083499,0,0,0,0,0.149272456589329,0,0,0,0,-0.0277844404621852,0.166950239699745,0,-0.176618626627114,0,0,0,0.00695936972679995,0,0,0,0,0,0,0
X002180.SZ,0,0,0.0668384686050436,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0440300109480476,0.381973188196238,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.155633507134167,0,0,-0.0174800734337591,0,0,0,0,0.0652681628842844,0,0,0,0,0,0.236846714009719,0,0,0,0,0,0.0602953476266067,0,0,0,0,0,0,0
X600707.SH,0,0,0,0,0,0.286819407175868,0,0,0,0,-0.0644289408576814,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0558052337310517,0,0,0,0,0,0,0,0,0,0.087397140612375,0,0,0,0.127753180949501,-3.46944695195361e-18,0,0,0,0.0546572058235359,0.0803912865739258,0,0,0,0,0.329687613130524,0,0.0100443089640743,0,0,0,0,0,0,0
X600566.SH,0,0,0.0631927934272113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.163486286300574,0,0,0.264679547340943,0,0,0.019176138493427,0,0,0,0.0659027117793828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.126468670345072,0,0,0,0,0,0,0,8.67361737988404e-19,0.00431859201689538,0,0,0,0,0,0
X002179.SZ,0,0,0,0,0,0,0,0,0.10932995164457,0,0,0,0.00136459813004926,0,0,0,0.0535634578850657,0,0.0827019309507915,0,0,0,0,0.0346763152811548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0414278247758043,0,0,0,0,0.00900999717108407,0,0,0,0,0,0,-0.0139363703091842,2.16840434497101e-19,0,0,0,0,0,0
X300115.SZ,0,0,0,0,0,-0.507000719512281,0,0,0,0,0,0,0,0,0,0.164358376035249,0,0,0,0,0,0,0,0,0,0.0346523190024806,0,0,0,0,0,0.056230941457043,0,0,0,0,0,0,0,0.0998967871989192,0,0.0887275632631748,0,0,0,0,0,0,0,0,0,-0.0242852143716099,0.0337604585292895,0,0,0,0,0,0
X600372.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0190588857409316,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00332272654305141,0,0.0335483755987717,0,0,0,0,0,0,0,0.813257068935753,0,0,0,0,0,0,0,0,-0.00541481608760777,0,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,0,0.20477915624747,0,0,0,-0.128103275463307,0,0,0,-0.0212433849534796,0,0,-0.00401915046759059,0,0.0713505800363309,0,0,0,0.00351606770368536,-0.0134391979560693,-0.0731904168116024,0,0,0,-0.0804238168666347,0,0,0,0,0,0,0,-0.066739352837198,0,0,0,0,0,-0.0207662108874645,0,0,0,0,0,-0.0168741986519079,0,0,0,0,-0.0577452860742648,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.537064060941286,0,0,0,0,0,0,0,-0.0334460630639736,0,0,0,0,-0.242494840141005,0,-0.134711332603359,0,0,0,0,0,0,0.88590285901672,-0.118880183836591,0,0,0,0,0
TED,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.749282916087075,0,0,0,0,0,0,0
RealEstate_excess,0,0,0.0690078920773591,0,0,0,0,0,0,0,0,0,0.0118211690713247,0,0,0,0,0,0,-0.0223877875198669,0.110592006365115,0,0,0,0,0,0,0,0,0,0,-0.141416785296674,0,0,0,0,0,0,0,-0.138514283509053,0.187012689041636,0,0,0,-0.0762438704389629,0,0.00715977018821005,0,0,0,0,0.0387699246833957,0,0,0,0,0,0,0
MKreturn,0,0,0,0,0,0,0,0.0370754541576241,0,0,0,0,0.0141285942650213,0,0,0,0,0,-0.0188264568660155,0,0,0.017906470692996,0,-0.00763073193302194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0291045951049783,0,0,0,0,0,-0.00670621934718278,0,0,0.006962655893474,0,0,-0.00222918951256399,-0.00737375690961374,0,0,0,0,0,0
MKvol,0,0,0,0,0,-0.000751266697799377,0,0,0,0,-0.000419535798526831,0.000524865398354631,0,0,0,0,-0.000724335524189077,0,0,0.000276275933205688,0,0,0,0,0,0,0,0,0,0,-0.000565630491885683,0,0,0,0,0,0,0,0,0.00145633421428614,6.7762635780344e-21,0,0,0,0,0,-0.000313059298844191,0,0.000621904311928511,0,0,-0.00107593453093185,0.00119072729470122,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,0,-0.0125760285692995,0,0,0,-0.0850146122816709,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0352527899963271,0,0.0255190247227364,0,0,-0.0423962887427784,0,0,0.00848033623502358,0,0,0,0,0,0,0,-0.00682531617838476,0,0,0,0,-0.0130760200987777,0,0,0,0,0,0,0.0136337981875127,0,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,-0.0174198536972568,0,0,0,-0.0037274232323911,0,0,0.00314294608151845,0,0,0,0,0,0,0,0,0,0,0,-0.00864910280353169,0.022117343461954,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0495811412372357,-0.0341472929272976,0,0,0,0.0261841161165057,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0163223113305554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00369703856062012,0,0.00935066947295505,-0.0271256801080296,0.0382409203184957,0,0,0,0,0,0
