,X600519.SH,X000858.SZ,X600276.SH,X000651.SZ,X002415.SZ,X600104.SH,X003816.SZ,X002475.SZ,X002304.SZ,X000063.SZ,X000568.SZ,X000725.SZ,X600031.SH,X600690.SH,X000338.SZ,X600741.SH,X600809.SH,X000661.SZ,X600703.SH,X002241.SZ,X000596.SZ,X300003.SZ,X600183.SH,X002007.SZ,X601877.SH,X002236.SZ,X300142.SZ,X000157.SZ,X000100.SZ,X002179.SZ,X000066.SZ,X300124.SZ,X002008.SZ,X300136.SZ,X600271.SH,X002463.SZ,X300014.SZ,X000625.SZ,X000977.SZ,X002506.SZ,X600177.SH,X600867.SH,X002371.SZ,X002129.SZ,X600066.SH,X002049.SZ,X600498.SH,X002456.SZ,X600584.SH,X002508.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X002179.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.137326239646476,0,0.0300773004574618,0,0,0.0931087685190719,0.014752885502034,0,0,0,0,0,0,0,0,0,0,-0.0787814578852756,0.203636389096467,0,0,0.00223162392852559,0,0.25118231854457,0,0,-0.25817786859738,0,0,0,0,0,0.000797528706848133,0,0,0,0.00188129276480651,0.00819110789249666,0,0,0,0,0,0
X000066.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.208580531959692,0,0,0,0,0.133745751285895,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.102154543812067,0.514639231321789,0.262334484085094,0.052477988665343,0,0,0,0,0,0.169376716361461,0,0,0,0,0,0,0,0,-0.0463053953289636,0,0,0,0,0.0411552942529255,0,0
X300124.SZ,0,0,0,0,0,0,0.0330580350040928,0,0,0,0,0,0,0,0,0.0964885113898621,0,0,0.111589824552848,-0.0774722442132681,0,0,0.0416564816156377,0,0,0,0,0,2.16840434497101e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0633999583265313,0.0630101608459643,0,0,0,0.144336338849393,0.106607858479303,-0.0418908517305803,0,-0.0128475561759536,0,0,0,0,-0.0121314987988942,0,0
X002008.SZ,0,0,0,0,0,0,0,0.175113833901008,0,0,0,0,0,0,0,0,0,0,0,0.164600283274465,0,0,0.12339824338054,0,0,0,0,0,0,0,0,0,0,0,0,0.0392681044167114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0124970217225743,0,0,0,-0.0559193293700113,0,0
X300136.SZ,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0.288546916051654,0,0,0.153373325114224,0,0,0,0,0,0,0,0,0,0.0649322951559926,0,0,0.0171669682004232,0,0,0,0,0,0,0,0,0,0.17655936962602,0,0,0,0,0,0,0,0,0,0,0.0247456031127326,0,0
X600271.SH,0,0,0,0,0,0,0,0,0,0.131898452995479,0,0,0,0,0,0,0,0,0.0958426117302736,0,0,0,0,0.201538322413043,0,0.0499216079170613,0,0,0.0880700835602947,0,0.043635994231774,0,0.0427699235681953,-0.0597732208318243,0,0,0,0,0.0525261225218894,0,0,0,0,0,0,0,0,0.111753412745353,0,0,0,0,0.0506821048789237,0,0,0,0.0346803468234487,0,0
X002463.SZ,0,0,0,0,0,0,0.153043851617817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0355731044049521,0.179509556569279,0,0,0,0,0,0,0,0.274549550973308,0,0,0.17102252139566,0,0,0,0,0,0,0,0,0,0.0675245231173244,0,0.0917696954720775,0,-0.0413193814127851,0,0,0,0.00262915931871979,0,0,0,0,0,0,0
X300014.SZ,0,0,0,0,0,0,0,-0.226804587309129,0,0,0,0,0,0,0,0,0,0,0,0,0,0.368824634988466,0,0.12225382313916,0,0,0,0,0.0558689429557629,0.130323274119658,0,0,0,0,0,0,0,0.496773343826963,0.0700889705532338,0,0,0.260457426776011,-0.0628869108875409,-0.11961981243065,0,0,0,-0.162158206923543,0,0,0.588649808675304,0.0755877059712759,-0.102967826340781,0,0,0,0.0498771983060453,0,0
X000625.SZ,0,0,0,0,0,0,0,0,0.0791243618107945,0,0,0,0,0,0,0,0,0,0.0371138492875085,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0523278030496187,0.00346961217599132,0,0.00263086773301155,0.047059416685999,0,0.108972211292974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0239226998319628,0,0
X000977.SZ,0,0,0,0,0,0,0.115478958938649,0,0,0,0,0,0,0,0.193714954373689,0.156831889129303,0,0,0.236702369297195,0,0,0.0838615071409801,0,0,0,0,0,0,0,0,0.0977464790869323,0,0,0,0.005340991657376,0,0.118023678918378,0,0,0,0,0.0137632970120539,0,0,0,0,0,0,0,0.148143360904164,0,0.00752571506817353,0,0,0,0,0.0959322368102515,0,0
X002506.SZ,0,0,0,0,0,0,0,0,0,-0.0255452265626705,0,0,0,0,0,0,0,0,0,0.0276074491643323,0,0,-0.0408757444007348,0,0,0,0,0,0,0,0,0,0.125471811205331,0,0,0,-0.147996226485588,0,0,0,0,0,0.116319150756361,-0.108851902427432,0.00177541477947323,0,0,-0.0254376663406744,0,0,0,-0.0190739536798415,0,0,0,0,0,0,0
X600177.SH,0,0,0,0,0,0,0,-0.014245881000231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0486196587681372,0,-0.011172253713936,0,0,0.0168395446862149,0,0,0,8.67361737988404e-19,0,0,0,0,0.0927106336827754,0,0.0317900153699581,0,-0.0147425901877468,-0.00992995075397248,0,0,0,-0.0257386707919904,0,0
X600867.SH,0,0,0,0,0,0,0,0,0.313864637595579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.148312428740952,0,0,0,0,0,0,-0.0419466026201914,0,0,0.0186747723724524,0,0.0401821985936669,0.0475410477551614,0.0188769510560964,0.210235477065021,0,0,0,0,-0.009280374894141,0,0,0,0,0,0,0,-0.0279711824112664,0,0,0,0,0.0471502181303018,0,0
X002371.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.286556740427096,0,0,0,0,0,0,0,0,0.329212583738745,0,0,0,0,0,0,0,0.0137732343715127,0,0,0,0,0,0,0.175775089507503,0,0,0,0,0,-0.0191987177849942,0,0,0,0,0,0,0
X002129.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0468603914497369,0.28585546654194,-0.270355904168762,0,0,0.146279061259964,-0.0283766583606393,0,0,0,0,0,0.145065487901794,0,0,0,0.147854362244944,0,0.134513215069784,0,0,0.0347177194315548,0,0,0,0,-0.0453897495787621,0,0
X600066.SH,0,0,0,0,0,0,0,0,0.202066294072792,0,0,0,0,0,0.0995532410628031,-0.0143358556607636,0.0261983967331855,0,0,-0.0217945553959744,0,0,0,0,0,0,0.0725126946914668,0,0,0,0.122304173701721,0,-0.0259472769726933,-0.0217398292838701,0,0,0,0.0968890226780162,0,0,0,0,0.00626251686388537,0,0,0,0,0,0,0.0559406606082033,0,0.021978934777219,0,0,0,0,0.0203787639190943,0,0
X002049.SZ,0,0,0,0,0,0,0,0,0,0,0,0.0812801819798287,0,0,0,0,0,0,0.0877698960284767,0.0255291462100802,0,0,0,0,0,0.0732658876931729,0,0,0,0,0.0590753599491837,0,0,0.179005629466604,0,0.110605827154641,0,0,0,0,0,0,0.0593577148470752,0,0,0,0,0,0.22225478167768,0,0,0.01587757816199,0,0,0,0,0.0210664891303983,0,0
X600498.SH,0,0,0,0,0,0,0,0,0,0.0662379285330375,-0.136634098190128,0,0,0,0,0,0,0,0.0490519296283003,0,0,0.0242306409159783,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0780699597268371,0,0,0,0.0589054171444638,0.233103379390707,0,3.46944695195361e-18,0,0,0,0,0,0.0331103229134801,0,0,0,0,0.0112455805414516,0,0
X002456.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0270262357902087,0.123732683538105,0,0,0.106034570346694,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.107563137830472,0,0,0,0,0,0,0,0,0,0.283435471410803,0,0,-0.0328562226411405,0,0,0,0,0.0271478676604631,0,0
X600584.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.237048691580637,0,0,0.0943926870375147,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0395631308581912,0.0104872644476598,0,0,0,0,0,0.133655887478637,0.0143721720688498,0,0.303223119569729,0,0,0,0,0,0.0296825168311398,0,0,0,0,0.00311028078963756,0,0
X002508.SZ,0,0,0,0,0.212137515592529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00875504162517039,0,0,0,0,0.124011119923769,0,0,0,0,0,0.0881744856719592,0,0,0.0992590103944302,0,0,0,0,0,0.052123356382785,0.019711315422133,0,0,-0.0132209106763406,0,0,0,0,-0.015168936283379,0,0
Change_TY3M,0,0,0,0,0,0,0.015525864948289,0,0,0,0,0,-0.0426860487170744,0,0,0.0742832410938012,0,0,0,0,0,0,0.018957110639639,0,0,0,0,0,0,0,-0.0329541850923585,0,0,0,0,-0.0820854083939454,0,0,-0.0216929036582593,0,0,0,0,0,0,0,0,0.0269894992098715,0,0,0,0.0182204575692658,-0.0664169930140059,0,0,0,0.0197710279605369,0,0
Slope,0.155718462605439,0,0,0,0,0,0,0,0,-0.235621855836828,0,0,0,0,0,0,0,0,-0.030726562949695,0,0,0,0,0,0,0,0,0,-0.225093568860762,0,0,0,0,0,0,0.037934148901983,-0.00212889340702946,0,0,0,0,0,0,0,0,0,0,-0.0265021383640164,0,0,0,0,1.27711844482944,0,0,0,0.0893438193124884,0,0
TED,0,0,0,0,0,0,-0.0214931868405468,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0732560176926467,0,0,0,0,0,0,0,0.461822181028771,0,0,0,0,-0.169469163298253,0,0
RealEstate_excess,0,0,0,0,0,0,0,0,0,0.0197636874904865,0,0,0,0,0,-0.0262984932194007,0,0,0,0,0,-0.0933965422704482,0,0,0,0,0,0,0,-0.0253626253459765,-0.0141490990339921,0,-0.0172095180273488,-5.42101086242752e-20,0,0,0.00606609127692393,0,0,0,0,0,0.0842914445447805,0,0,0,0,-0.0704985047480313,0,0.0966807937299733,0,0.00323806787775039,0,0,0,0,0.0120705546504745,0,0
MKreturn,0,0,0,0,0,0,-0.0129763562549617,0,0,0,0,0,0,0,0,0.0648303698538669,-0.139723542546142,0,0,-0.0253685357347593,0,0,0.0461856682985682,0,0,0,0.0359193281305601,0,0,0,0.0547978253596775,0,0,0,0.0214685627158212,-0.0414626571191741,0.00428277748450597,0,0,0,0,0,0.0292409127758698,0,0,0,0,0,0.0344275658971962,0,0,-0.00841380827228746,0,0,0,0,-0.0168174017339135,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00214132152539717,0,0,0,0,0,0,0,0,-0.000422271426836471,0,0,0,0,0,-0.000569105615169166,0,-0.000762705365936426,0,0,0,0,0,0,0,0,0,0,0,0,-0.00282520637945946,-0.00116482947230653,0,0,0,0.00302818111169275,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,-0.00140203720728746,0,0,0,0,0,0,0,0,-0.348630973609941,0,0,0,0.180220158327731,0,0,0,0,0,0,0,0,0,0,0,0,0.137380408229997,-0.183446975059977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.433229714748877,0,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00190935071413297,0,0,0,0,0,0,0.00253648479983515,0,0,0,0,0,0,0,0,0.00367775160046479,0,0,0,0,-0.0294286584015891,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0167104200597452,0,0,0,0,0.0690213589184506,0,0
