,X600519.SH,X000858.SZ,X000651.SZ,X600276.SH,X600104.SH,X002415.SZ,X002304.SZ,X000063.SZ,X000725.SZ,X000568.SZ,X600031.SH,X600690.SH,X002475.SZ,X000338.SZ,X600741.SH,X000596.SZ,X600809.SH,X000661.SZ,X601877.SH,X000157.SZ,X000100.SZ,X300003.SZ,X002007.SZ,X600703.SH,X002236.SZ,X600271.SH,X300142.SZ,X300124.SZ,X002179.SZ,X002008.SZ,X000625.SZ,X002506.SZ,X600183.SH,X002241.SZ,X600177.SH,X002371.SZ,X600498.SH,X600867.SH,X300014.SZ,X600487.SH,X000977.SZ,X600066.SH,X000050.SZ,X000066.SZ,X300146.SZ,X600118.SH,X600522.SH,X600372.SH,X600776.SH,X002129.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.244676087111276,0,0,0,0,0,0,0,0,0,0,0.0628975942500926,0,0,0,0,0,0,0,0,0,0,0.0133777366319926,0.161587848298493,0,0,0,0,0,0,0,0,0,0,0,0,0.0773241456485589,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00749468370571432,0,0,0,0,0.0114072398292735,0,0
X000858.SZ,0.132839403864659,0,0,0,0,0,0,0,0,0.235811107076075,0,0,0.103653801052946,0.0200119524396217,0,0.106721781458208,0.172614714376897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0199114122036029,0,0.101062799954505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00677102210865839,0,0,0,0,0,0,0
X000651.SZ,0,6.93889390390723e-18,0,0,0,0,0.188459355803608,0.101673014957492,0,0,0.138305051525986,0,0.132987166828841,0,0.0383942430603255,0.00712448154328376,0,0.0846393850717667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0145063025628101,-0.0200599742040707,0,0,0,0,0,0
X600276.SH,0,0,0,0,0,0,0,0,0,0,0.0357642238098291,0,0.247624929777888,0,0.0137614889705883,0,0,0.175580599297346,0.0481372013629491,0,0,0,0,0,0,0,0.0892065482080983,0,0,0,0,0,0.00566989990171827,0,0,0,0,0,0.0220169607717136,0,0,0,0,-0.0869305241203375,0.058656625250224,0,0,0,0,0,0.143820095100443,0,0,0,0,0,0.0175939995596232,0,0
X600104.SH,0,0,0.0713584571946608,0,0,0.021070220262313,0,0,0,0,0,0,0.00564629922680187,0,0.196276390033203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.227243714679752,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0106600980781475,0,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.329034734131756,0,0,0,0,0,0,0,0,0,0,-0.0409415620185293,0.551452602506351,0,0,0,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0.159119399476604,-0.134993685528322,-0.00406228797330742,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00721585656548678,0,0
X002304.SZ,0,0.0769758185490777,0.195427252348768,0,0,0,0,0,0,0,0,0,0,0,0,0.15071479859811,0.0991005541388045,0,0,0,0,0,0,0.0247858289555386,0.000500077990954449,0,0,0,0,0,0,0,0,0,0,0.0255070847952883,0,0,0,0.0266174813178041,0,0,0,0,0,0,0,0,0,0,0,0,-0.066823711686633,0,0,0,0,0,0
X000063.SZ,0,0,0,0,0,0,0,0,0,0.129946782486001,0,0,0.266157472928234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0841355712057373,0.069246665710107,0,0,0,0,0,0.033972457347061,0,0,0,0,0,0,0,0,0,0.242882541925528,0,0,0,-0.0411883880247705,0,0,0,0.0258087573516569,0,0
X000725.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00258801121775818,0,0.132802233719394,0,0,0,0.0952558117329778,0.0709230371563246,0,0.374851011800864,0.00491153111778252,0,0,0,0,0.0302553297953818,0,0,0,0,0,0,0,0.00812289181629282,0,0
X000568.SZ,0,0.391723313148628,0,0,0,0,0,0,0,0,0,0,0.00321563006952848,0,0,0,0.0517193338176475,0,0,0,0,0,0,0.0701476634021477,0,0,0,0,0,0,0.00992901124130095,0,0,0.13833199991396,0,0,0,0,0.0468320280613464,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0690220196796394,0,0,0,0.00498785599023206,0,0
