,X600519.SH,X000858.SZ,X600276.SH,X000651.SZ,X002415.SZ,X002475.SZ,X600104.SH,X000063.SZ,X003816.SZ,X000725.SZ,X002304.SZ,X600031.SH,X600690.SH,X000568.SZ,X000338.SZ,X000661.SZ,X600703.SH,X600741.SH,X002241.SZ,X600809.SH,X000100.SZ,X000596.SZ,X002236.SZ,X002371.SZ,X300014.SZ,X300003.SZ,X601877.SH,X002007.SZ,X600183.SH,X300124.SZ,X000157.SZ,X000977.SZ,X000625.SZ,X002456.SZ,X300142.SZ,X002008.SZ,X002129.SZ,X600271.SH,X300136.SZ,X002179.SZ,X600584.SH,X002180.SZ,X000066.SZ,X600118.SH,X002463.SZ,X600177.SH,X002414.SZ,X002049.SZ,X600066.SH,X000050.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0318750475916969,0.0289269820798378,0,0,0,0,0,0.26822963756796,0,0,0,0.22571609880718,0,0,0,0,0,0,0,0,0.115401570037166,0,0,0,0,0,0,0,0,0,-0.0599721400624138,0,0,0,0,2.16840434497101e-19,0,-0.0331716206720462,-0.0524840066389056,0,0,0,-0.0686358125928825,0,0
X000858.SZ,0,0,0,0,0,0,0,0,0,0,0,0.0848100013287385,0,0.397355251859976,0,0,0,0,1.73472347597681e-18,0,0,0,0,0.0174894961684437,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0876618920075915,0,0,0,0,0,0,0,0,0,-0.00783937830757925,0,0,0,0,0,0
X600276.SH,0.0941543411121521,0,0,0,0,0,0,0,0,0,0,0,0.0455573046648324,0,0,0,0,0,0,0.120909854996452,0,0,0,0,0,0.116350344602155,0,0.128615356687478,0,0,0,0,0.021643866310254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0369916355962977,-0.00809697648148447,0,0,0,0,0,0
X000651.SZ,0,0,0,0,0,0,0,0,0,0,0.0530253808035623,0,0.380557225505219,0,0.0600116033616698,0,0,0,0,0,0,0,0,0,0.012715581651605,0,0,0,0,0,0,0,0,0,0,0,0.0410816719016572,0,0.101310567405933,0,0,0.0969962006588684,-8.67361737988404e-19,0,0,0,-0.113563355195148,0,0,0,0,0,0.0325113107694243,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0,0.221049633119023,0,0,0,0,0,0,0,0,0,0,0,0,0.0317301661770833,0,0,0,0.204387976496451,0,0.00436688280354362,0,0,0,0,0,0,0,0.287724954524655,0,0,0,0.0889795148124453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X002475.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0158610350252696,0,0,0,0.298380927895573,0,0,0,0.158543201526297,0,0.00687336296374984,0,0,0,0,0,0,0,0,0,0,0.0479418952905771,0,0,0,0,0,0.14360097596003,0,0,0.0965419290306248,0,0,0,0,0,0,0,0.0206178246081054,0,0,0,0,0,0
X600104.SH,0,0,0,0,0,0,0,0,0,0,0.0459111472519423,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.152592365008585,0.269551551713629,0,0.0479333261331647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0398251671301129,0,0
X000063.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.175799827975029,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14203633594491,0.0413253810897166,0,0,0,0.126304627865386,0.225580233703607,0,0,0.0913575866585758,0,0,0,0,0,0,0.022535511334813,0,0,0,-0.0176493941714094,0.0176359737680414,0,0,0,0,0,0
X003816.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.0677643636264371,0,0,0,0,0,0,0,0,0.0697267116729405,0,0,0,0,0,0,0,0,0,0,0,0.00280450413677706,0,0,0,0,0.0703967664106668,0,0,0,0.146253142105339,0,0.14168368058897,0,0,0,0,0.10268305358983,0,0.0150745967692652,0.00490991506781732,0,0,0,0,0,0
X000725.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0807654549905165,0,0,0,0.313473281757165,0,0,0.00124042866469307,0.0319173639821832,0,0,0,0,0,0,0.0608217215408536,0,0,0.0715977884629166,0,0,0,0,0,0,0.00500799457250529,0.0531058400757035,0,0.0806615133462042,0,0,0,0,0,0,0,0,0,0,0,0.0339910902979575,0,0
X002304.SZ,0,0,0,0,0,0,0.0680099290160207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.158357386005262,0,1.73472347597681e-18,0,0,0,0,0,0,0.0675069058907334,0,0.0715505237352603,0,0,0,0,0.151216107514458,0,0,0,0,0,0,2.71050543121376e-20,0,0,0.0372821100615421,0,0,0,-0.0311252139123894,6.17667719941135e-06,0,0,0,0,0,0
X600031.SH,0,0,0,0,0,0,0,0,0,0,0.165418367946984,0,0,0,0.0794215105071468,0,0,0,0.0619538065499393,0,0,0.136672213254305,0,0,0,0,0,0,0,0,0.314458086720265,0,0.0218390010607224,0,0,0,0,0,0,0,0,0,0.0820680223754551,0,0,0,-0.0311538570838732,0,0,0,0,0,0.00538683257962677,0,0,0,-6.93889390390723e-18,0,0
X600690.SH,0,0,0,0.306078672694968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0120997178350997,0,0,0.0112825077025765,0.122288111759702,0,0,0.127222764198102,0,0,0,0.0451807425152727,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000568.SZ,0,0.294127883913918,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0131820649674966,0,0,0,0.261607214452501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0735137641457347,0,0,0.0366499105733634,0,0,0,0,0,0.00860501325018154,0,0,0,0,-0.0299434885665124,0,0,0,0,0,0
X000338.SZ,0,0,0,0,0,0.0694788619607577,0,0,0,0.0818178131019355,0,0.269071607565561,0,0,0,0,0,0,0.031140195777108,0,0,0,0,0.0368749635706857,0,0,0,0,0,0,0.0523527276823748,0,0,0,0,0,0,0,0,0,0,0,0.0833638715084494,0,0,0,0,0,0,0,0,-0.0510690180200696,0,0,0,0,0,0,0
X000661.SZ,0,0,0.0441564527527223,0,0,0,0,0,0,0,0,0,0,0.131526714348443,0,0,0,0,0,0.425239838298455,0,0,0,0,0,0,0,0,0,0,0,0,0.0196106784459344,0,0.0812561635354065,0,0,0,0,0,0,0.0959359584676783,0,0,0,0,0.122041691855853,0,0,0,0,0,0,0,0,0,0.0426576440666528,0,0
X600703.SH,0,0,0,0,0,0,0,0,0,0.179593927723986,0,0,0,0,0,0,0,0,0.030680593325348,0,0,0,0,0.113286306224371,0.100669519996525,0,0,0,0,0,0,0.107730161151723,0,0.224689860864369,0,0,0,0,0,0,0.143411259773156,0,0,0,0,0,0,0,0,0,0,-4.33680868994202e-19,0.0132466787679198,0,0,0,-0.00945123033884141,0,0
X600741.SH,0,0,0,0,0,0.0616959986391885,0,0,0,0.0725456599983001,0,0,0,0,0,0,0,0,0,0,0,-0.0315335561795414,0,0.0135333183558261,0,0.0384673930033541,0,0,0,0,0.110537558620961,0,0.136043069821171,0,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0.0263842563560737,0,0,0,0.0124807857246427,0,0
X002241.SZ,0,0,0,0,0,0.469795902997971,0,0,0,0,0,0,0,0,0,0,0.111808880269927,0,0,0,0.159895210086724,0,0,0.0439479466546319,0,0,0,0.0198508246893503,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0551366418486476,0,0,0,0,0,0,0,0,0,0.00708125508220789,0,0,0,0,0,0,0
X600809.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.521238240213174,0,0.101871722042426,0,0,0,0,0,0.124017890329896,0,0,0,0,0,0,0.0514904645794828,0,0,0,0,0.0435671275342542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00817488509025042,-0.0138718851802497,0,0,0,0,0,0
X000100.SZ,0,0,0,0,0,0,0,0.0944855354139977,0,0.413972633880402,0,0,0,0,0.136875018372063,0,-0.0306635697371627,0,0,0,0,-0.0377546773807391,0,0,0.00786592602623304,0,0,0,0,0,-0.140076289295324,0,0,0,0,0,0.0921415348299539,0.0265085227928916,0,0,0,0,0,0.0641497965377409,0,0,-0.0355823661017578,0,0,0.322508971483868,0,0.0160846092166829,0,0,0,0,0,0,0
X000596.SZ,0,0,0,0,0,0,0,0,0.0900939783190837,0,0.0999636955700417,0.269176430579827,0.0130955004674345,0,0,0.00226654400394121,0,0,0,0.108714408226562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.168757550718961,0,0,-0.0183663668241761,-0.00188286528431674,0,0,0,0.0281151981968237,0,0
X002236.SZ,0,0,0,0,0,0.0148461509131476,0,0,0,0,0,0,0,0,0,0.0217980117130182,0,0,0.0718343771066039,0,0,0.140994243543923,0,0.0329056862176812,0,0,0,0,0,0,0,0,0,0,0.049458276278437,0,0.170146252533929,0,0,0,4.33680868994202e-19,0.133453526409177,0,0,0.121151771699142,0,0,0,0,0,0,0,0,0,0,0,0.0417257308419494,0,0
