,X600519.SH,X000858.SZ,X002415.SZ,X600809.SH,X000568.SZ,X600276.SH,X002475.SZ,X300014.SZ,X002304.SZ,X600690.SH,X600104.SH,X000651.SZ,X002371.SZ,X600031.SH,X000725.SZ,X002241.SZ,X300124.SZ,X600703.SH,X000063.SZ,X002129.SZ,X003816.SZ,X000338.SZ,X000596.SZ,X000625.SZ,X002049.SZ,X000661.SZ,X601877.SH,X300142.SZ,X002179.SZ,X000100.SZ,X600460.SH,X600089.SH,X002074.SZ,X600741.SH,X002236.SZ,X600702.SH,X000799.SZ,X600779.SH,X601799.SH,X000157.SZ,X600884.SH,X600584.SH,X002414.SZ,X000733.SZ,X600183.SH,X600563.SH,X002180.SZ,X600522.SH,X002007.SZ,X000800.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X000625.SZ,0,0,0,0,0,0,0,0.235829700107132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.253217142759836,0,0,0,-0.0549642757950742,0,0,0,0,0,0.0579647384907521,0.0584355147170249,0,0.154980281172186,0,0,0,0,0,0.0148525787271605,0,0,0,0,0,0,0
X002049.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.306142799942465,0,0,-0.132156718544172,0,0,0,0,0,0,0,0,0,0,0.064369528590363,0.125122150181741,0,0,0,0.106385234560718,0,0,0,0,0,0,0,0,0,0,0,0.166663304697255,0,0,0,0.0680154083026539,0.0153582034754501,0,0,-0.0170998571326924,0,0,0,0,0,0,0
X000661.SZ,0,0.376996405453872,0,0,0,0.249813302128846,0,0.0284729777559187,0,0,0,0,0,0,0,-0.0665046831330872,0,0,0,0,0,0,0,0,8.67361737988404e-19,0,-0.134325309461206,0.169096826051865,0,0,-0.0149117433287637,0,-0.0820723936033129,0,0,0.0101525748105182,0.0990310907574722,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.33680868994202e-19,-1.73472347597681e-18,0,0,0,0,0,0
X601877.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0953066106383531,0,-1.73472347597681e-18,0,-0.273605379967797,0,0.613432031433243,-0.0321490598060928,0,0,0,0,0,0,0,0,0,0,0.0763283575671476,0.057767178862657,0.415548432396184,0,0.0517626155823952,0,0,-0.0941230025280969,0,0.367267315490891,0,0,0,0,0.0738250303589392,0,0,0,0,0,0,-0.0576093731677257,0,0,0,0.0339716460205191,0,0
X300142.SZ,0,0,0,0,0.11641694104739,0,0,6.93889390390723e-18,0,-0.0982437905276501,0,-0.404617815936278,0,0,0,0.174714800701833,0,-0.335110760845553,0,0,0,0,0,0,0.126963759214925,0.0476856998944412,-0.249168449131648,0,0,0,0,0.0366417468418538,0,0,0,0,0.539396609621719,0.0640124292286662,0,0,0,0,0,0,0.0526097814400281,0,0,0,-0.12731376265994,0,0,0.0713937589430629,-0.053915156531095,0,0,0,0.12025881038777,0,0
X002179.SZ,0,0,0,0,0,0,0,0.0557434508219153,0,0,0,0,0,0,0,0,0,0,0,0.0441107326122896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0843216342308885,0,0,0.199830824005291,0,0,0,0,0,0,0,-0.0304213633339803,0,0,0,0,0.0104245320530021,0,0
X000100.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0524890039170171,0.114835593499551,0.0624281033618279,0,0,0,0.0927054888620614,0,0,0.0559288263289995,0,0,0,0,0,0,0,0,0.0115750580157938,0,0,0,0,0,0,0,0,0,0,0.0263394339763488,0,0,0,0,0,0,0,0,-0.000861108805212602,0,0,0,0,-0.0186577876489952,0,0
X600460.SH,0,0,0,0,0,0,0,0.261133774332268,0,0,0,0,0.00219813969185086,0,0,0.0411979777927782,0.0442845645471095,0,0,0.205602000771758,0,0,-0.157595884126711,0.0776737290767912,0,0,0,0.0255657297774322,0.00965673053937549,0,0,0,0.0400256252900457,0,0,0,0,0,0,0,0.0271607045020162,0,0,0,0,0.0749405456099263,0,0,0,0,0,0,0.0269383895754335,0,0,0,0,0,0
X600089.SH,0,0,0,0,0,-0.305820549215627,0,0,0,0,0,0,0.0542808868873955,0,0,0,0,0,0,0.00277407603028019,0,0,0,0,0.0743934073894054,0,0.225518827440248,0.284433630866035,0.0723381354398203,0,0,0,0,0,0,0,0,-0.0544655508499679,0,0.122636156005561,0.0708424387401946,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.258329356109325,0,0
X002074.SZ,0,0,0,0,0,0,0,0.21252458695642,-0.342211420390936,0,0,-0.154108046323178,0.0314023063328085,0,0,0,0,0,0,0,0,0,0,0.170231020671833,0,0,0,0.108808215865059,0,0,0,0,0,0,0,0,0.0364997979459251,0,0,0,0.19256518961924,0,0,0,0,0.17033764931556,0.0310758608010388,0.244054286257687,0,0,0,-6.93889390390723e-18,0.0588621260679637,0,0,0,0.00753189371313177,0,0
X600741.SH,0,0,0.150147746764987,0,0,0,0,0,0,0.031994505565593,0,0,-0.0967952312557194,0,0,0,0,0.17655695551784,0,0,0,0,0,0,0,0,0.00514450613549531,0,0,0,0,0,0,0,0.0108986501186608,0,0,0,0,0.125753884691207,0,0,0,0,0,0,0,0,0,0,0,0,0.0748447993147316,0,0,0,0,0,0
X002236.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0207152068681418,0,0.00551395482986025,0,0,0,-0.00909953764843277,0,0.0609507105022707,0,0.0441838034668415,0,-1.73472347597681e-18,0,0,0,0.137709488319197,0,0,0,0,0,0,0,0,0,0.00205308640045509,0,0,0,0,0,0,0
X600702.SH,0,0.119749123288945,0,0,0,0.0326162795368772,0,0.139258860072389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.229042524142343,0,0,0,0,0,-0.0435581894247634,0,0.0623028180896243,0,0.0222817845124379,0.0542938198755504,0,0,0.331533205968742,0.264620282413632,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0459984071467949,0,0,0,0,0,0,0
X000799.SZ,0,0,0,0.297819951082955,0.0891947778608479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0398853207220768,0,0,0,0,0,0,0,0.303192379135735,0,0,0,0,0,0,0.0266922035609287,0,0,0.0127249269626944,0,0,0,0,0,-0.0317292447336862,-0.0276336606284215,0,0,0,-0.033447368442419,0,0
X600779.SH,0,0.603474321090169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.013186921551659,0,0,0,0.11200415573186,0.0434866473805484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0417493771681125,0,0,0,0,0,0
X601799.SH,0,0,0,0.0446583233116216,0,0,0,-0.0266425062985205,0,0.252806082395395,0,0,-0.0547537273826836,0,0,-0.00305880609250988,0,0.0974510361454979,0.0658984726445083,0.142861590440634,0,0,0,0,0,0,0,0,0,0,0.145877525520898,0,0,0,0,-0.0230242045887588,0,0,0,0,0,0,0,0,0,0,0,-0.0585506413072845,0,0,0,0,0,0,0,0,0,0,0
X000157.SZ,0,0,0,0,0,0,0,0,0,0.0803720453443573,0,0,-0.00549689610316884,0.698160752394733,0,0,0,0,0,-0.0471397801914411,0.0227992560925261,0,0,0,0,0,0,0.0621055706534625,0,0,0,0,0,0.137779721931541,0,0,0,0,0,0,0,0,0,0,0.0223248634358857,0,0,0.0464849312595521,0,0,0,0,0,0,0,0,0,0,0
X600884.SH,-0.240125070452064,0,0,0.283226054231453,0,-0.0319491643507545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.208345049656887,0,0.159744329239799,-0.270242247845949,0,0,0.100532195941739,0,0,0,0,0,0,0,0,0,0,0,-0.08097914087992,0,0,0,0,0,0,0.016314916790609,0,0,0,0,0,0,0
X600584.SH,0,0,0,0,0,0.00836153044790248,0,-0.0507990514434729,0,0,0,0,0,0,0,0.10658717772324,-0.0233469987674089,0.184907034144906,0,0,0,0,-0.0574810192967931,0,0,0.0406291483525493,-0.0239097509687705,0,0,0,0,0,0,0,0,0.00582409046194245,0.0897717890216517,0,0,0,-0.0387909724325946,0,0.102372716743426,0,0,0,0,0,0,0,-0.00990638600145467,0,0.0292753354878324,0,0,0,0,0,0
X002414.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.0731643511812379,0,0,0,0,0,0,0,0,0,0,0.0885870956506717,0,0,0,0.0304880796605639,0,0,0.0453094374504019,0,0,0,0,0,0,0,0,0,0,0.177832195320064,0,0.0034432476411219,0,0.126964348546952,0.0470417814652424,0,0,0,0,-0.0119244854311228,0,0,0,0,-0.0481247907436934,0,0
X000733.SZ,0,0,0,0,0,0,0,0,0,-0.16328971004678,0,0,0,0,0,-0.100780899314548,0,0.26614720573807,0,0,0,0,0,0.134534719843223,0,-0.0719205313435543,0.114102519130095,0,0.478983851848071,0,0.017022870087653,0.151043449175723,0,0,0,0,0.0458028827536627,0,0,0,0,0,0.0199022143491689,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600183.SH,0,0,0,0,0,0,0.121356596456613,0,0,0,0,0,0.0958359465260393,0,0,0,0,0,0,0,0,0,0,0,0,0.0167940117168875,0,0,0,0,-0.0193836561905729,-0.0070616039006371,0,0,0.0626375768532866,0,0,0,0,0.045948929176507,-0.0172711102148464,0,0,0,0,0.0955501487200446,0,0,0,0,0,-0.0105407729968529,0,0,0,0,-0.0165037643791353,0,0
X600563.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.141452858555762,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0780582576270809,-0.0907454265068032,0,0,0,0.0005643319497852,0.176160879682268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0365509592439068,0,0,0,0.0394338431838675,0,0,0,0,0.120694851472293,0,0
X002180.SZ,0,0,0,0,0,0,0,-0.0216432515854765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0970578507790674,0,0,0,-0.0743895893586259,0,0,0,0.0196892442476671,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.228241318509475,0,0,0,0,0,0,-0.0555492547509785,0,0,0,-4.33680868994202e-19,0,0
X600522.SH,0,0,0,-0.0914775597669261,0,0,0,0,0,0,0,0,0,0,0,0.206404905704405,0,0,0,0,0.330447933412404,0,0,0,0,0.0176617279785282,0,-0.075138674458814,0,0,-0.0777119460557998,0,0.271475467817668,-0.300122291066037,0,-0.0791731603020046,0,0,0,0,0,0,0,0,0,0,0.0847767497600687,0,0.413592251836663,0,0,0.0176657545617162,0,0,0,0,0,0,0
X002007.SZ,0,0,0,0,0,0.161634164309502,0,0,0,0,0,0,0.127940294946026,0.250516903889934,0,-0.0595352002985357,0,0,0,0,0,0,0,0,0,0.132048519304199,-0.0338827769265495,0,0,0,0,-0.119702115074265,-0.0377818102803455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0211282010039119,0,0,0,0.269658587517522,0,0
X000800.SZ,0,0,0,0,0,0,0,0,0,0,0,0,-0.0390949353754789,0.09653578330847,0,0,0,0,0,0,0,0.256072468725879,0,0,0,0,0,0,0,0,0,0.0709053462147238,0,0.195736127460019,0,0.0231520578993295,0,0,0,0,0,0,0.0142658866741872,0.0344741377289024,0,0,0,0.0288755456645474,0,0,0,-0.00787582258977994,0.00990192349407567,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,-0.00149189786396181,0,0.0816284283747001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0209733203143983,-0.0290919836966034,0,0,0,0,0,-0.0738994812347445,0,-0.0191808217175313,0,0,0,0,0,0,0,0,0,-0.0173827279076135,0,0,0,0,0,0.0143573614655946,-0.0626430332375615,0,0,0,0,0,0
Slope,0,0,0,0,-0.00431663490910085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0383545759263854,-0.0481368524790148,0,0,0.42730229096329,0,0,0.179198142956053,0,-0.423418822804408,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0.220802349343853,0,1.11097504874129,0,0,0,0,0,0
TED,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.679918288126571,0,0,0,0,-0.189448932132095,0,0
RealEstate_excess,0,0,0,0,-0.0155093632053773,0,0,0.0132505422847588,0,0,0,0.0960165664611452,0.0225356807590448,0,0,0,0,0,0,0.0405322230574392,-0.10290792080435,0,0,0.00914874492960781,0,0,0,-0.0157791911014431,0,0,0.0155993246742874,0,0,0,0,0,0,0,0,0,0,0,0,-0.0259145201899081,0,0,0,-0.0490977451557527,0,0,0,-0.0198888717986213,0,0,0,0,-0.104564398724099,0,0
MKreturn,0,0,0,0,-0.0122737434765314,0,0,0,0,-0.0160382075683631,0,0,0,0,0,0,0,0,0,-0.0568422499862924,0,0,0,0,0,0,-0.0142756327028097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.020551672386918,0,0.0621034535361371,0,-0.0245495704075488,0,0,0,-0.00461189145714706,0,0,0,0,0,0,0
MKvol,0,0,0,-2.71050543121376e-20,0,0,0,0,0,0,0,-0.00241569666560644,0,0,0,0,0,0.0003498252462968,0,0,0,0,-0.000579508137171527,0,0,0,-0.00280134527776468,-0.00191439538739187,0,0,0,0,-0.000153880616380029,0.000198827082836302,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000958022908555641,-0.000268187528703891,0,0,0.00558135561063602,-0.00319973843601251,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0.157168325592945,0,0,0,0,0,0,0,-0.175350754854287,0,-0.225197011607069,0,0,0,0,0,0,0,0.0788449743651632,0,0.00573306970668373,0,-0.048545582687536,0,0,0,-0.448889479188464,0,0,-0.0898689624296805,0,-0.305015437755633,0,0,-0.327180350060814,0,0,0,0,0,0.65063668560958,0,0,0,0,0,0,-0.110609632805933,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,-0.00249733752169591,0,0,0,0,0.00224792848856481,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000743214051126272,-0.00221449950863685,0,0,0,0,-0.00443482876659338,0,0,0,-0.00153679415137685,0,0,0,-0.00036331602258163,0,0,0,0,0,0,0,0,0,0,0.00603306500447607,-0.00177778460891936,0,0,0,0.00428912500572318,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00174344875647642,0,0,0,0,0,-0.00391616764649965,0.00149751629180431,0,0,0,0,-0.00412007746951689,0,6.7762635780344e-21,0,0.00122731156023238,0.00790625696646664,0,0,0,0,0,0,0,0,-0.0104068965564641,0,0,-0.000707913479095129,0.014475190296304,0,0,0,0.00515341416446408,0.00464641180555397,0,0,0,0,-0.0261537261272473,0,0
