,X600519.SH,X000858.SZ,X600276.SH,X000651.SZ,X002475.SZ,X002415.SZ,X600104.SH,X000063.SZ,X002304.SZ,X600031.SH,X000725.SZ,X003816.SZ,X000568.SZ,X000661.SZ,X600809.SH,X600690.SH,X000338.SZ,X600703.SH,X000100.SZ,X002371.SZ,X002241.SZ,X000596.SZ,X002007.SZ,X300142.SZ,X300014.SZ,X600741.SH,X600183.SH,X300003.SZ,X300124.SZ,X002129.SZ,X000977.SZ,X601877.SH,X002236.SZ,X000625.SZ,X000800.SZ,X000157.SZ,X300136.SZ,X600584.SH,X002456.SZ,X002463.SZ,X002414.SZ,X002049.SZ,X002179.SZ,X000066.SZ,X600118.SH,X002185.SZ,X600522.SH,X600498.SH,X000021.SZ,X002008.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.238325289722446,0.130816127781387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0236785164128108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0576496142434895,0,0,0,0,0,0.0058160046497161,-0.00972092650325338,0,0,0,0,0,0
X000858.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.217483252942622,0,0.29123857509532,0,0,0,0,0,0.0361506996925823,0,0,0,0,0,0,0,0,0.0350276259942172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0294482252175387,0,0,0.0302988564346657,-0.0263894405581149,0,0,0,0,0,0
X600276.SH,0.0596693326974575,0.242261765852944,0,0,0,0,0,0,0,0,0,0,0,0.179337046942929,-6.93889390390723e-18,0,0,0,0,0.0169249565174969,0,0,0,0,0,0.0386613152804648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0956277657011515,0,0,0,0,0,0,0,0,0,-0.0143430080301078,0,0,0,0,0,0,0
X000651.SZ,0,0.0802265895132214,0,0,0.0790960280703523,0,0,0,0,0,0,0,0,0,0,0.18711408933971,0,0,0,0,0.00344745297538927,0,0,0,0,0.0476001074059807,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0325698769232409,0,0,0,0,0,0,0,0,0.0117796778988025,0.0081052688804662,-0.00509459140558929,0,0,0,0,0,0
X002475.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.163102955140285,0,0,0,0.16615391665214,0,0.0366802420647317,0,0,0.100244708505693,0,0,0,0,0,0,0.0297349109787097,0,3.46944695195361e-18,0,0,0,0,0,0.0625612161406927,0,0,0,0.0535727593166951,0,0,0.00546932016819726,-0.015435884183687,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0.0974339678473545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0566085833727435,0,0,0,0,0.167730810857245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.110490120523746,0,0,0,0.0201108039843374,-0.024711073572839,0,0,0,0,0,0
X600104.SH,0,0,0,0,0.0749189356288086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0488373342637765,0,0,0,0.178276421566718,0,0.0305703787761235,0,0,0.0772393391783547,0,0,0.135146612384631,0.123466713313352,0,0,0,0,0,0,0,0,0,0,0,-0.00196687583550552,0,0,0,-0.0173535626413856,0.0244893428255291,0.0111117539503199,0,0,0,0,0,0
X000063.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.115530745383716,0,0,0,0.136290845284398,0,0,0,0,0,0,0,0,0.0366736926442714,0.0931233372515738,0,0.115516096021003,0,0,0,0,0,0,0,0,0,0,0.219754533110176,0,0,0,0.0408794955330958,-0.0216843086754938,0,0,0,0,0,0
X002304.SZ,0,0.146035066216373,0,0,0,0,0,0,0,0,0,0,0.011976528661243,0,0,0,0.142839385095085,0,0,0,0,0,0,0.0875198143747096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002354809051723,0,0,0,0,0,0,0,0,0,0.0590406525330572,0,0.00621665171935415,0,0,0,0,0,0,0
X600031.SH,0,0.115021556250813,0,0,0,0,0.215997824456956,0,0,0,0,0,0.0116325320446158,0.026864623399764,0,0,0,0,0,0,0,0,0,0,0.0302050564416293,0,0.119373035304011,0,0,0,0,0,0,0,0,0.128280279424681,0,0,0,0.0213206890807251,0.0900256749600201,0.0268740340035504,0,0,0,0,0,0,0,0,0,-0.00746893200336377,0,0,0,0,0,0,0
