,X600519.SH,X600104.SH,X002415.SZ,X000651.SZ,X000858.SZ,X002304.SZ,X600276.SH,X000725.SZ,X000625.SZ,X000063.SZ,X600690.SH,X600703.SH,X000568.SZ,X600031.SH,X600741.SH,X002475.SZ,X002241.SZ,X002236.SZ,X600066.SH,X000338.SZ,X000100.SZ,X601877.SH,X002456.SZ,X002085.SZ,X600271.SH,X600118.SH,X600522.SH,X000157.SZ,X300124.SZ,X600089.SH,X600177.SH,X600372.SH,X002007.SZ,X002508.SZ,X300136.SZ,X000066.SZ,X600487.SH,X300003.SZ,X600699.SH,X000981.SZ,X600867.SH,X002294.SZ,X002180.SZ,X000559.SZ,X002074.SZ,X000050.SZ,X002008.SZ,X002292.SZ,X000623.SZ,X300115.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600031.SH,0,0,0,0,0,0.135111113979241,0,0,0,-0.0166853995692399,0,0,0,0,0,0,-0.101573979016835,0,0,0,0,0,0,0,0.219041913741748,0,0,0,0.114360379094156,0,0,0,0,0,0,0.0262459707080529,0.352095631938702,0.102726018687107,0,0,0,0,0,0,-0.0344650996935912,0,0,0,0,0,0,0.021987045863508,-0.00929057535073025,0,0,0,0,0,0
X600741.SH,0,0,0,0,1.73472347597681e-18,0,0,0.0583679560150726,0,0,0,0.159288424797146,0,0,0,0,0,0,0,0,0,0.0645096396271222,0,0,0,0,0,0,0,0,0,0,0,0.0233983291526715,0,0,0.107927884959765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000992294575065448,-0.00644545569808326,0,0,0,0,0,0
X002475.SZ,0,0,0,0,0,0,0,-0.132526411424331,0,0,0,0,0,0,0,0,0,0.0331116596607065,0,0,0,0,0.0103539027264778,0,0,0,0,0,0,0,0,0,0,0,0.335108828401199,0,0.0546277313788578,0,0,0,0,0,0,0,0,0,0,0,0,0.152015960224583,0,-0.00455493785019785,0,0,0,0,0,0,0
X002241.SZ,0,0,0,0,0,0,0,0,0,0,0,0.032826790574001,0,0,0,0,0,0.00975862715578278,0,0.0187363723366258,0,0,0,0,0,0,0.0258654262413779,0,0,0,0,0,0,0,0.0508256138743437,0,0.0465865459767823,0,0,0,0,0,0,0,0,0,0,0.00459436483613274,0.166624350782534,0,0.122339059709823,0.00428006628562708,-0.0063253869352004,0,0,0,0,0,0
X002236.SZ,0.0723870217022732,0,0,0,0,0,0,0,0.196047575644638,0.151198294539939,0.201291634232772,0.0990255718838054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0583541826597168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.126855759554163,0,0.216490954623565,0,0.0412418185940071,-0.0149640874289621,0,0,0,0,0,0
X600066.SH,0,0.250780589025774,0,0,0,0.095247913392684,0,0,0.0815469477447189,0,0,0,0,0,0,0,-0.134877076137068,0.163016805125674,0,0,0,0,-0.0458415134732917,-0.0155391157006522,0,0,0,0,0.089831829645713,-1.73472347597681e-18,0,0,0.0330541474436465,0.137274743951854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0399232881551302,0,-0.00450174896221011,0.00432862321757313,0,0,0,0,0,0
X000338.SZ,0,0,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0.181779863967536,0,0,0,0,0,0,0,0,0,0,0.172519328993687,0,0,0,0,0,0,0,-0.0178921667742541,0,0,0,0,0,0,0,0,0.0751887543873702,-0.0538843473974923,0,0,0.0257321401230667,0,0,0,-0.00393551405853189,0,0,0,0,0,0
X000100.SZ,0,0,0,0.0156895671309133,0.0648845904065588,0.0083802165059009,0,0.256525644527976,0,0,0,0,0.0189780584108608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0944257453663742,0,0,0,0,0.0851758136021878,0,0,0,0,0,0,0,0,0,0.0132824035818746,0.0151243409281306,0,0,0,0.0216602893931038,-1.0842021724855e-19,0,0,0,0,0,0
X601877.SH,0,0,0,0.119363801074333,0,0,0,0.187341488035079,0,0,0,0,0,0.0873588907641581,0.0881913495980641,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0222256709243465,0,0,0,0,0,0,0.0363315310880023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0179549501114499,0.00691422739555331,0,0,0,0,0,0
X002456.SZ,0,0,0,0,0,0,0,0,0,0,0,-0.0930176190537158,0,0,0,0,0.121045967522201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.266235613655822,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.146133846570914,0.223409131007233,0.0281846272263978,0,0,0,0,0,0,0
X002085.SZ,0,0,-0.0719196854393286,0,0,0,0,-0.0258585432214493,0,0,-0.0872755508819218,0.00532580712217839,0,0.00486754830331632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12278207040171,0,0,0,0,0,0,0,0,0.0229194807744899,0,0,0,0,0,0,0,0,0,0,0,0.0139678503124443,-0.0100683807471649,0.00422810267260291,0,0,0,0,0,0
X600271.SH,0,0,0,0,0,-0.0186252417175665,0,0,0,0,0,0.135636859776019,0,0,0,0,0,-0.0102053746709709,0,0,0,0,0,0,0,0,0,0.12574217919182,0,0,0,0.159648323894295,0,0,0,0,0,0,0,0,0,0,0,0,0.0172247776800778,0,0,0,0,0.128899787255254,0.0650947852511477,0.00643493008788021,-0.00272447978719938,0,0,0,0,0,0
X600118.SH,0,0,0,0,0,0,0,0,0,0.0650469684756478,0,0,0.0757950722249978,0.0278188118721517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.379061803462243,0,0,0,0.0345695726300534,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000437242093577884,0,0,0,0,0,0
X600522.SH,0,0,0,0,0,0,0,0,0.121652680125134,0,0,0,0,0,0.0281465266627733,0,0.12149844760992,0,0,0,0,0,0,0,0.0461733282012245,0,0,0,0,0,0,0.0734839070616014,0,0.0786176985455537,0,0.0553928175524965,0.152175577939991,0,0,0,0,0,0.0510529427614688,0,0,0,0,0.027881501793803,0,0,0,-0.0119767557075787,0.00233166119488388,0,0,0,0,0,0
X000157.SZ,0,0,0,0.0375531159135887,0,0,0,0.0233983940671013,0,0,0,0,0.0267328362351992,0.0589329591140414,0,0,0,0,0,0,0,0,0.139715640877939,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0450955089961708,0,0,0.0736282473671127,0,0,0,0.000608381427052527,-0.00608412607040307,0,0,0,0,0,0
X300124.SZ,0,0,0,0,0,0.0339728017981865,0,0,0,0,0.015062342482422,0,0.023873495380693,0,0,0,0,0.085748633917537,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0362317408661331,0,0,0.014714956615334,0,0,0,0,0,0,0,0,0,0.165007638798465,0,0.042900220106658,0,0,0,0,0,-0.00615073272832751,0,0,0,0,0,0
X600089.SH,0,0,0,0,0,0.111598780648666,0,0,0,0,0,0,0.183600084105398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0107441293165306,0,0,0.0161185005728824,0,0,0,0,0,0,0,0,0,0,0.054793700731478,0,0,0,0.0238493561771247,-0.0164004852287566,0,0,0,0,0,0
X600177.SH,0,0,0,0,0,0,0,0,0,0,0,0.0548817262405328,0,0,0.0141612362701272,0,0,0,0,0.051170948175112,0,0,0,0,0,0,0,0,0.0378469033744634,0.0499738088291512,0,0,0,0,0,0,0.0389650515367758,0,0,0,0,0,0,0,0,0,0,0,0.00143393224814349,0,0,0.00272004104691051,0.00198745814972542,0,0,0,0,0,0
X600372.SH,0,0.0720252766817021,0,0,0,0,0,0,0.0309272855984032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.419785235889517,0,0,0.0478831590218325,0,0,0,0,0,0,0,0.00127125796312765,0,0,0,0,0,0,0,0.109984901755516,0,0,0,0,0,0,0.00170589693998534,0.0030112996175937,0,0,0,0,0,0
X002007.SZ,0,0,0,0.0844839306225203,0,0,0,0.0232443432847891,0,0.105960036513023,0,0,0.0616279126057158,0,0,0,0.0810038179570216,0.0853620656806468,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0782465510522956,0,0,0,0,0,0,0,0,0.064881081979691,0,0,0.0367691505724708,0,0.0606101270249404,0,0.00908040164207983,-0.00506357364656198,0,0,0,0,0,0
X002508.SZ,0,0,0,0,0,0,-0.0276367535081691,0,0,0.0880432338990078,0,0,-0.0211335155887236,0.0846430646382424,0,0,0.0981433142962811,0,0.24081226048627,0,0,0,0,0,-0.0255088811402214,0,0,0,6.93889390390723e-18,0,0,0,0,0,0.154533063978528,0.0677506071733321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0343711164312207,-0.0126265526059694,0,0,0,0,0,0
X300136.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.364555573309861,0,0,0,0,0,0,0,0,0,0,0,0,-0.0304073113701043,0,0,0,0,0,0,0,0,0,0,0,0,0,0.457155495454636,0,0,-0.00315047076140965,0,0,0,0,0,0
X000066.SZ,0,0,0,0,0,0.342135326770341,0,0.368564740730764,0,0,0,0,0,0,0,0.0637530542463163,0,0,0,-0.62001899819044,0,0,0,0,0,0,0,0,0,0,0,0,-1.38777878078145e-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.384393334730226,0,0,0,-0.0233268439599436,0.0110438542661388,0,0,0,0,0,0
X600487.SH,0,0,0,0,0.0597479279278817,0,0,0,0,0,0,0,0,0.0914551111496777,0,0.0239874296855917,0,0,0,0.0176064759182017,0,0,0.0392931279962679,0,0,0,0,0,0.0885465567363561,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.181692627692596,0,0,0,0.207777037873423,0,0,0.000524156822455133,0.00459862370675843,0,0,0,0,0,0
X300003.SZ,0,0,0,0,0,0.0251466059844456,0,0,0.197773417414738,0.0372918936649381,0,0.0522227773539274,0,0,0,0,0,0.0466205021585949,0,0,0,0,0,0,0,0,0,0,0,0.0490723234921369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.111887378973022,0,0,0,-0.0104901586893495,0.00634332106332384,0,0,0,0,0,0
X600699.SH,0,0,0,0,0,0,0,0,0,0,0.0287064045116633,0,0.0787488803336629,0,0,0,0,0,0,0,0.0485840152912819,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.20390067076002,0.0818917364332531,0,0,0,0,0,0,0.00161214846697033,0,0,0,0.0168290230923258,0,0,0,-0.00121776514094754,0.0087802425509796,0,0,0,0,0,0
X000981.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0182014321127903,0,0,0,0,0,0
X600867.SH,0,0,0,0,0,0,0,0,0,0,0,0.162533458012289,0,0,0,0,0,0,0,0,0,0,0.0125507824152687,0,0,0,0,0,0,0,0,0,0,0,0.0210844506359476,-0.0160756491847047,0,0,0,0,0,0,0,0,0.0762028746114901,0,0.14791413822765,0,0.0262678281646458,0.068837399032632,0,-0.0207853779300234,0.00761475678066924,0,0,0,0,0,0
X002294.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0439045387566103,0,0,0,0,0,0.0915518850035833,0,0,0,0,0,0,0,0.0150028194647716,0.00768149317839432,0.0588246203351766,0.0438527602261326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00230104473018743,0.00132179374818425,0,0,0,0,0,0
X002180.SZ,0,0,0,0,0,0,0,0.0297477443778228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.140087937698598,0,0,0,0,0,0,0,0,0,0,0,0,-0.0116737475324664,0,0,0,0,0,0,0,0.146209194831071,0,0,0,0.0471549009532945,0,0,0,0,0.0098714608899781,0,0,0,0,0,0
X000559.SZ,0,0,0,0,0,0,0,0,0,0.136050990984887,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0234698509704485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.274348974449413,0,0,0.0801544155553374,0,0,0,0.0108732917304197,0.00150528081098407,0,0,0,0,0,0
X002074.SZ,0,0,0,0,0,0.0136440503982407,0,0,0,0,0,0,0,0.111852551849273,0.183676971354401,0,0,0,0,0,0,0,0,0,0,0,0,0,0.225885142249871,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0.112031848837732,0,0,0,0,0.160542368805807,0,0,0,0.0130362337425071,0,-0.00713139573854322,0,0.00239738817406391,-0.00433759312741826,0,0,0,0,0,0
X000050.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X002008.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.33680868994202e-19,0,0,0.082351864194131,0,0,0,0,0,0,0,0.0362252832689642,0,0,0,0,0,0.0542432119690485,0,-0.0285067169942322,0,0,0,0.0380892992996393,0,0,0,0,0,0,0.063980515929214,0.159421552075639,0.185598168238759,0,0.0156052807106878,-0.0110299983252604,0,0,0,0,0,0
X002292.SZ,0,0,0,0,0,0,0,0.0804252143649358,0.112781475041529,0,0,0,0.0135270962079198,0,0,0,1.73472347597681e-18,0.101485733550268,0,0.0415263713131724,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0058064644111066,0,0,0,0,0,0,0,0.58327367152214,0,0,0,0,0,0,0.162367384517966,0,0.00275597867496631,0,0,0,0,0,0
X000623.SZ,0,0,0,0.159715087003059,0,0,0,0,0,0,0,0,0.0772491753339699,0,0,0,0,0,0,0.112082769289722,0,0,0,0,0,0,0,0,0.180567859761678,0,0,0,0,0,0,0,0.0291036149879719,0,0,0,0,0,0,0,0,0,0.0268843802672651,0,0,0,0,0,0.0118485684091794,0,0,0,0,0,0
X300115.SZ,0,0,0,0,0,0,0,-0.0600573322070849,0,0,0,0,0,0,0,0.271846508130102,0,0,0,0,0,0,0.178045081254044,0,0,0,0,0,0,0,0,-0.0476347189194256,0,0,0.257323636557686,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00582931814778766,0,0,0,0,0,0
Change_TY3M,0,0,0,0,-0.183580567517768,0,0,0,0,-0.00274676514661309,0,0,0,0,0,-0.0859456233732559,0.0904269017312781,0,0,0.0396026386038232,0,0,0,0,0,0,0,0,0,0,0,0,-0.0597646331899679,0,0,-0.0906811976348503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0388596116549034,0,0,0,0,0,0
Slope,0,0,0,0,0.584151713915685,0,0,0,0,0,0,0,0.50195946115797,0.54662714202113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0653511596655281,0,0,0,0,0,0,0,0,0,0,0,0,0.83123412787115,0,0,0,0,0,0.179941372399939,0,0,0,9.49754973887005,0,0
TED,0,0,0,0,0,0,0,0.407034642118684,0,0,0,0,0,-2.23023071839082,0,0,0,0,0,-0.751778094884441,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.05414023786574,0,0,0,0,0,0,0,0,0,0,1.92831186380874,0,0,0,0,0,0,0
RealEstate_excess,0,0,0,0,0,-0.00505437226989629,-0.211822192978526,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0856965733894653,0,0,0,0,0,0,0,0,0,0,-0.260451213700491,0,0.094236064804093,0,0,0.027303671504738,0,0.0913238589954985,0,0,0,0.0203314992748815,0,0,0,0.041073012090413,0,0,-0.147377638177531,0,-0.00442703274485137,0.00252719556708656,0,0,0,0,0,0
MKreturn,0,0,0.0817419312034761,0,0,0,0,-0.0145526369186351,0,4.33680868994202e-19,-0.0676539331031931,0,0.06904900269912,0,0,0,0,-0.11878669354264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0692789939338545,-0.001032354382465,-0.0374040455137157,0,0,0,0,0,0,0,0,0,0,0,0,-0.0124406004426448,0.00527652829537753,0.00267426855467992,0,0,0,0,0,0,0
MKvol,0,0,0,0,-0.00251447932262173,0,0,0,0,0,0,0,0,-0.000868455616324007,0,0,0,0,0,0,0,0,-0.00153584910859303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00179684706893319,0,0,0,0.00301699468029729,-0.000304002403095067,0,0,0,0,0,0.00258024308047387,-0.00182135759440821,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0103018107314123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0338486936480241,-0.000501800710681307,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0.0228503248479122,0,0,0,-0.00176018366231021,0,0,0,0,0,0,0,0,0,0,0,0,-0.0251442181422705,0,0,0,0,0,0,0,0,0,0,0,0.00424057424662551,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00987149272783273,0.0221182474889047,-0.0202057475497908,0,0,0,0.0572098309705578,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00220137846713543,0,0,0,0,0,0
