,X600519.SH,X000858.SZ,X600276.SH,X002475.SZ,X600690.SH,X002415.SZ,X000651.SZ,X003816.SZ,X600809.SH,X002371.SZ,X000568.SZ,X000725.SZ,X600104.SH,X600031.SH,X300124.SZ,X000625.SZ,X000063.SZ,X002304.SZ,X000338.SZ,X002179.SZ,X000596.SZ,X000100.SZ,X300014.SZ,X002463.SZ,X002241.SZ,X600089.SH,X002028.SZ,X000157.SZ,X600066.SH,X600372.SH,X600741.SH,X600584.SH,X600703.SH,X600418.SH,X000977.SZ,X600522.SH,X002236.SZ,X600183.SH,X601877.SH,X002049.SZ,X600487.SH,X000800.SZ,X002294.SZ,X601799.SH,X000921.SZ,X002074.SZ,X002180.SZ,X000661.SZ,X000400.SZ,X002223.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.021158129017232,0,0,0,0,0,0,0.213955416303783,0,0.174772410520852,0,0,0,0,0,0,0,0,0,0.0568809421983364,0,0,0,0,0,0,0,0,0,0,0.0647646890423818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00573291723922221,-0.0894548140253471,0,0,0,0,0,0
X000858.SZ,0.088372068535439,0,0.0589435282641364,0,0,0,0,0,0.215291609832975,0,0,0,0,0,0,0,0,0,0,0,0.266399814102993,0,0,-0.0078709156159569,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0264564367051085,0,0,0,0,0,0,0,0,0.0745529629333755,0,0,0,0,0,0,0,0,0,0.00855012956243199,0,0
X600276.SH,0,0,0,0,0.0296593773077998,0,0,0,0,0.0702519820474849,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.281490714744599,0,0,0,0,0.110470732348713,0,0,0,-0.04885788327563,0.0177379554678744,0,0,0,0.00861725445369647,0,0
X002475.SZ,0,0,0,0,0,0,0,0,0,0,-0.0295846711045798,0,0,0,-0.00993261950844308,0,0,0,0,0,0,0,0,0.135110322770223,0.189179060709354,0,0,0,0,0,0,0.220937972394544,0,0,0,0,0,0,0,0,0.0277543410986703,0,0,0,0,0,0,0,0,0,0,0,-0.0381071099659327,0,0,0,-0.0256154365263325,0,0
X600690.SH,0,0,0,0,0,0,0.286443755672296,0,0,0,0,0,0,0,0,0,0,0,0.13186901360225,0,0,0.0868038112036874,0.00295042514321029,0,0,0,0,0,0,0,0,0,0,1.0842021724855e-19,0,0,0,0,0.00688482240407082,0,0,0,0,0,0.210868838746997,0,0,0,0.14973863397339,0,0,-0.0189779175313977,0,0,0,0,-0.0246530392229974,0,0
X002415.SZ,0,0,0,0,0.196916305056799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0906896732141249,0,0.0550982571877517,0,0,0.0387545781910997,0,0,0.0321683142160493,0,0,0,0.0626371243568479,0,0,0,0,0,0,0,0,-0.00298195125913285,0,0,0,0,0,0
X000651.SZ,0,0,0,0,0.198097418924532,0,0,0,0,0,0.106001306644764,0,0,0,0,0,0,0,0,-0.011816286662226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00431606077322371,0,0,0,0,0,0,0,0,0,0.133873104278175,0,0,0,0,0,0,-0.00476533654646341,0,0,0,0,0,0,0
X003816.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.199237580941103,0,0,0,0,0,0,0,0,0,0,-0.0768224997794417,0,0,0,0,0,0,0,0,0,0,-0.0406747210646506,-0.0383799655559517,-0.231350881837997,0,0,0,0,0.144599245438608,-0.186643594827897,0.100535939509778,0,0,-0.074914234043163,0,0
X600809.SH,0,0,0,0,0,0,0,0,0,0,0.145773175541493,0,0,-0.00909058452975361,0,0,0,0,0,0,0.637369326559086,0,0,0,0,0,0,0,0,0.0894580048103488,0,0,0,0,0,0,0,0,-0.0950840930445747,0,-0.118696644749166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00593296756121161,0,0
X002371.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0859276072503189,0,8.67361737988404e-19,0,0,0,0,0.0712702298616457,0,0,0,0,0,0,0,0.10249212257803,0,0,0.183047417413024,0,0.0317706811296129,0.0619130704884078,0.176061506314806,0,0,0,0,0,0,0,0,-0.0809113012980311,0,0.107819734280014,0,0,0,0.186227876822273,0,0.0177975322100992,0,0,0,4.33680868994202e-19,0,0
X000568.SZ,0.139725671454009,0.205848524303882,0,0,0,0,0,0,0.503303409017118,0,0,0,0,0,0,0,0,0,0,0,0.0268406296889564,0,0,0,0,0,0,0,0,0,0,0.0853490559314883,0,0,0,0,0,-0.00747648006073765,0,0,-0.0760661686495851,0,0,0,0,0,0,0,0,0,0,-0.0357320371776676,0,-0.0543734378069117,0,0,0,0,0
X000725.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.574376749739661,-0.0573300335456857,0.0132772572221805,0,0,0,0,0,0,0,0,0.107780412591796,-3.46944695195361e-18,0,-0.00434883591794008,0,0,0,0,-0.0145719048719918,0,0,0,0,0,0,0,0,0,0,-0.0307064955509295,0,0,0,0,0,0,0
X600104.SH,0,0,0,0,0,0,0,-0.0210482653790271,0,0,0.127394221067566,0,0,0,0,0,0,0,0,0,0,0,0,-0.0376784696622383,0,0,0,0,0,0,0,0,0,0.0012327103510849,0,0.100076163560036,0,0,0,0,0.0146784529603937,0.106656494333159,0,0.017722496251187,0,0,0.0619384860094337,0,0,0,-0.0776310266624715,0,2.16840434497101e-19,-0.0564003621819612,0,0,-0.0337221455074434,0,0
X600031.SH,0,0,0,0,0.27483411049094,0.243237474011554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0450375362360034,0,0,0,0,0.0689123635064661,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,-0.0265485528790591,0,0,0,0.062437468138836,0,0,0,0,0,0,-0.0292600251427657,-0.0190703863559346,0,0,0,0,0,0
X300124.SZ,0,0,0,0,0,0,0,-0.132526930498054,0,-0.0753990731625621,0,0,0,0,0,0,0,0,0,0.186933650624219,0,0,0,0,0,0,0,0.0156639273626835,0,0,0,3.46944695195361e-18,0,0,1.73472347597681e-18,0,0,0.114596358929115,0,0,0.257662293466964,0,0,0,-0.0593718513569293,0,0,0.311046109160488,0.0122878215922582,0,0,-0.147562524716726,0,-0.0303855952786967,0,0,0.0203330126924704,0,0
X000625.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0455078656234336,0,0,0.0113954025566593,0,0,0,0,0.127365063054662,0,0.132880661557767,0,0,0.335891821556903,0.0259903772773388,0,0,0,0,0.0863419303100508,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,-0.0152370856992255,0,0
X000063.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0661880995711784,0,0,0,0,0,0,0,0.121595073267769,0,0.149607323649556,0,0.111695819284263,0,0,0,0,0,0,0.0962031462553131,0,0,0,0,0,0,0,0.0184941021522927,0.0112082288054523,0,0,0,0.0216490313853022,0,0
X002304.SZ,0,0,0,0,0,0,0,0,0,0,0.403432144711175,0,0,0,0,0,0,0,0.013449228685998,0,0,0.00779384802451445,0,0,0.157196121390528,0,0,0,0,0,0,0.0596171797698893,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.101143776420271,0,-0.0482609199312436,0,0,0.0141155158804583,0,0,0,0,0.0212138023336237,0,0
X000338.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0416371830074048,-0.138898524556358,0,0,0,0,0,0.0191020136285262,0.101307852726994,0,0,0,0,0.0456388313790246,0.220713869790266,0.0320369768225099,0,0,0,0,-0.170741744551423,0,0,0,0,0,0,0,0.32780735487348,0,0,0,-0.177205214250963,0,0,0.177455752098724,0.0154315184196418,0,0,-0.137640577767069,0,0,0,0.0776624206079629,0,0
X002179.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.191657913891843,0,0,0,0,0,0,0,0,0.12610929978831,0.0506315277472467,0,0,-0.0578673518523394,0,0,0,0,0,0,0.179047884674789,0.0596846371447184,0,0,0,0.0453749472824677,0,0,0,0,0.101464816298202,0,0,-0.00330488853181281,-0.0495345064173851,0,0,0,-0.029997306787608,0,0
X000596.SZ,0,0,0,0,0,0,0,0,0.415754785526604,0,0.417514407519492,0,0,0,0.114842221260811,0,0.203495468879065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.054315076685589,0,0,0.0510578802269767,0,0,0,0.0100959943357096,0,0,0,0,0.0207944595809235,0,0
X000100.SZ,0,0,0,0,0,0,0,0,-0.0124155591847996,0,0,0.456411925041304,0,0,0,0,0,0,0,0,0,0,0.0501490075895344,0,0,0,0,0,0,0,0,0,0,0.056998125759575,0,0,0.215464910774822,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0233843663122946,0,0,0,0,0.012645096772653,0,0
X300014.SZ,0,0,0,0,0,0,0,-0.164873975886392,0,0,0,0,-0.0870194094263323,0,0.0283693995661054,0,-8.67361737988404e-19,0,0,0,0.0578560217067115,0,0,0,0,0,0,0,0,-0.00468796661939123,0,-0.114782065167082,0,0.0302136849838058,0,0,0,0,0,0,0,0,0,0,0,0.424099681515211,0,0,-0.0279919107499407,0.0699695828655811,0,0.0867795915484152,0,0,0,0,0,0,0
X002463.SZ,0,0,0,0.347630512630527,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0283718971986572,0,0,0,0,0,0,0,0.206017707225912,0,-0.180552747817277,0.0495369854471388,0,-0.177527530726319,0,0,0,0.760631798866098,0,0,0,0,0,0,0.0572133243913325,0,0,0,0.0618918951978992,0,0,0.0194117070378632,0,0,0,0,-0.0160186225591167,0,0
X002241.SZ,0,0,0,0.216303218704295,0,0,0,0,0,0,0.055365367699734,0,0,0,0,0,0,0,0.0716105111187018,0,0,0,0,0,0,0,0,0,0,0,0,0.309623813728,0.166528601392107,0,0,0,0,0,0,0.0131915486386629,0,0,0,0,0,0,0,0,0,0,0,0.0494517910377026,0,0,0,0,0,0,0
X600089.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.139929563807257,0,0,0,0,0,0,0,0,0.0586166854660445,0,0,0,0.144064559788843,0,-0.0476894135264513,0,0,0,0,0,0.0621725537038492,0.0406644215275795,0,0,0,0,0,0,0,0.0136014476558353,0,0,0,-0.00325387054939992,0,0
X002028.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.333367441832233,0,0.0622899095328656,0,0,-0.089658653464334,0,0,0,0,0,0,0.0334539161584087,0,0,-0.0245544874453772,0,0.278345319750147,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00197211871477749,-0.00540691818418745,0.0559553565061269,0.0679455889587876,0,0,0,0.0794065553915395,0,0
X000157.SZ,0,0,0,0,0,0,0,0.0767904049852713,0.109881098654996,0,0.0592501422212293,0,0,0,0,0,0,0,0.13839544552906,0.227488991900605,0,0,0,0.086164480505095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.142511737047437,0.0549039044663331,0,0,0,0,0,0,0,0.00703359545904003,-0.0533708305967525,0,0,0,0,0
