,X600519.SH,X600104.SH,X002415.SZ,X000651.SZ,X000858.SZ,X000725.SZ,X600276.SH,X002304.SZ,X600690.SH,X000063.SZ,X600703.SH,X000625.SZ,X000568.SZ,X002475.SZ,X600741.SH,X002241.SZ,X002236.SZ,X600031.SH,X000100.SZ,X600066.SH,X002456.SZ,X000338.SZ,X601877.SH,X002508.SZ,X002085.SZ,X300124.SZ,X600177.SH,X300136.SZ,X600271.SH,X300003.SZ,X600118.SH,X002008.SZ,X000157.SZ,X600522.SH,X002007.SZ,X600089.SH,X002294.SZ,X600867.SH,X000066.SZ,X600487.SH,X600372.SH,X600699.SH,X002180.SZ,X000559.SZ,X300115.SZ,X600566.SH,X600809.SH,X002074.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600703.SH,0,0,0,0,0,0.091422628422613,0,0,0,0.0787980723084839,0,0,0,0,0,0,0.0272597244105995,0.0258066709126872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0287370972696109,0,0,0,0.237535716245247,0,0,0,0,0,0,0,0,0,0.0294104635580178,-0.0234817547602175,0,0,0,0,0,0
X000625.SZ,0,0,0,0.0188733646342844,0,0,0,0,0.00690726564052358,0,0,0,0,0,0.060910371475286,0,0.0528289591207054,0,0,0.255230086634883,-0.135036841575305,0,0,0,0,0.0723182643747291,0,-0.0171334078064583,0,0,0,0,0,0,0,0,0,-0.0864762702703455,0,0,0,0,0,0,0,0,0,0.195775509887241,0,-0.00955819662031383,0.0228980942745644,0,0,0,0,0,0
X000568.SZ,0,0,0.16271615978493,0,0.538125107737274,0,0,0,0,0,0,0,0,0,0,0,0.0416112594317917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0826120946326164,0,0,0,0,0,0,0,0,0,0,0,0.0113807346298583,0.155443784609429,0,0,0,-0.00334910988728693,0,0,0,0,0,0
X002475.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.113929411767566,0,0,0,0,0,0,0.077534867918505,0,0,0,0,0.236665889439539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0861186200267577,0,0,0,0,0,0.0339055091067319,-0.0167562411726058,0,0,0,0,0,0
X600741.SH,0,0.500422347384871,0,0.0496892898646106,0,0.0224581219297722,0.0240510336646406,0.0601782533929553,0.0437224331133312,0,0,0,0.0290263133324165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00990026359133392,0,0,0,0,0,0,-0.0624305841337658,0,0,0,0,0,0,0,0,0,0,-0.00771859253196526,0.0225828454533414,0,0,0,0,0,0
X002241.SZ,0,0,0,-0.0697105907407507,0,0,0,0,0,0,0,0,-0.139438374942819,0.523178262599577,0,0,0,0,0,0,0.122922545443422,0,0,0.132053340204425,0,0,0,0,0,0,0,0.103173183452144,0,0,0,0,0,0,0,0,0,0,0,0,0.205185598901744,0,0,0,0,0.0345374742075031,0.0143985521049839,0,0,0,0,0,0
X002236.SZ,0,0,0.293921528338669,0.171172852679306,0,0,0,0,0,0,0,0,0,0.345972332621283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0801283618010578,0.00654928802101297,0,0,0,0,0,0,0,0,0,0.0210983436569757,-0.00271435427123809,0,0,0,0,0,0
X600031.SH,0,0,0,0,0,0,0,0,0,-0.0243842554522825,0,0,0,0,0,-0.103841876962869,0.111035433723564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0189554541155107,0.516253835951063,0,0,0,0,0,0,0,0,0.114819523490553,0.00196310939621451,0,0,0.124447525326807,0,0,0,0,-0.0206486487881573,0,0,0,0,0,0
X000100.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.047492001319577,0,0,0,0,0,0,0,0.0964834202774273,0,0,0,0,0.0606958948859117,0.0656691981757082,0.00725537523440422,0.0436256330696492,0,0.0458961513752187,-0.0346252804558644,0,0,0,0,0,0
X600066.SH,0,0,0,0,0,0,0,0,0,0,0,0.260421390967553,0,-0.139555764847857,0,0,0.0386869760441588,0,0,0,0,0,0,0.142674060205375,-0.0486544311747937,0.0650332854821671,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0534356961910337,0,0,0.0924402717905796,0,-0.0047769684436612,0.00957136897165098,0,0,0,0,0,0
X002456.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.018793611852835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0848898447773621,0,0,0,0.0496424303428011,0,0,0,0,0,0,0,0.234814745128838,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000338.SZ,0,0,0.0481459970384976,0,0,0.0975268033849666,0,0.0646104518011185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0391246263781947,0,0,0,0,0.0350743419376184,0,0,0,0,0.416771049718748,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0.101988499448561,0,0.0315412963532113,0.284670224062898,0,0.012548869659169,-0.0332847065490896,0,0,0,0,0,0
X601877.SH,0,0,0,0,0,0.229152323085434,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.205289954527191,0,0,0,0,0,0.0149272343660136,0,0,0,0.0255280508463019,0,0,0,0.0271297245179201,0,0,0.0175309770557042,0.118627234303813,0,0,0,0,0,0.104772551589201,0.00783779842837109,0.0880701115510264,0,1.0842021724855e-19,0,0,0,0,0,0,0
X002508.SZ,0,0,0.0437753603559734,0,0,0,0,-0.0130806818957117,0,0,0,0,0,0,0,0.0383847261272615,0,0,0,0,0,0,0,0,0,0.276445628771928,0,0.166324042745536,0,0,0,0,0,0.212614721866571,0,0.0177024726697819,0,0,0,0,0,0,0,-0.119958653430789,0,0,0,0,0,0.0345612855930413,-0.0132965402443201,0,0,0,0,0,0
X002085.SZ,0,0,0,0,0,0,0,0,0,0,0,-0.0897510959600913,0,0.123071785280483,0,0.131489117764231,0,0,0,0,0,-0.15527006724853,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0674856581838817,0,0,0.152560916597507,0,0,0,-0.13573839231938,0,0.0251707238537455,0.0197380514511635,0,0,0,0,0,0
X300124.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0885529942042216,0,0,0,0,0,0.0458925734752367,0.268090754988861,0,0,0.150433473865188,0,0,0,0,0,0,0.0445708369892093,0.0132774468284552,0.0607595914147524,0,0,0,0,0,0,0.0470977939996137,0,0,0.0282537983398867,0,0,0,0,0,0
X600177.SH,-0.0996788335639494,0,0,0,0,0.0843710637169888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00668761226069272,0,0,0,0,0,0,0,0,0,0,0.116816917846731,0,0,4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0117290769611091,0.00404956867758321,0,0,0,0,0,0
X300136.SZ,0,0,0,0,0.283664650563631,0,0,0,0,-0.0962229781824758,0,0,0,0,0,0,0,0,0,0,0.0886948515160425,0,0,0,0,0.041987442914068,0,0,0,0,0,0.104465389053425,0,0,0,0,0,0,-0.0351371513747956,0.0199323072033967,-0.0405157783555627,0,0,0,0.369119405701967,0,0,0.0330924841640864,0,0,0,0,0,0,0,0,0
X600271.SH,0,0,0,0,0,0.475737369677837,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.043861307075175,0,0,0,0,0,0,0,0,0.018101993029037,0,0,0,0.154283478251779,0,0,0,0,0,0,0,4.33680868994202e-19,0,0.134874566197424,0,0.0157313858317394,0,0.00423531088413238,0.0202655941128592,0,0,0,0,0,0
X300003.SZ,0,0,0,0,0,0,0,0.095833117388855,0,0,0,0,0,0,0,0,0.023773585919968,0,0,0,0,0,0,0,0,0.0933835370404139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0111583436776226,0,0,0,0.00848938825286914,-0.000543068868175136,0,0,0,0,0,0
X600118.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0532205121362687,0,0,0,0.0411710221378526,0,0,0.0535208782299862,0.00771135464491782,0,0,1.0842021724855e-19,0,0,0,0,0,0,0,0,0,0,0.0251022418533904,0.172721979668678,0,0,0.0438779961121803,0,0,0,0,0,-0.0141156353213369,0.0338313958319977,0,0,0,0,0,0
X002008.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.165242130054526,0,0,0.0157002372769849,0,0.165911386467229,0,0,0,0,0,0,0.185738539044583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.066767039143275,0,0,0,0,0.0218327417181843,0,0,0,0,0,0,0
X000157.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.413825069448039,0,0,0,0.0168230580857874,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,0,0,0.00512123065101156,0.0330588625023631,0,0,0.0114968542486999,0,0.032326503578527,0.169289671605041,0,0.0081208937227322,0.00467432348173027,0,0,0,0,0,0
X600522.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.128256326349774,0,0,0,0,0,0,0,0,0.0890829350396927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0502751553351806,0.149793594306342,0,0.150233422223239,0.0710568103444603,0,0,0,0,0,0,4.33680868994202e-19,0.0231011594742307,0,0,0,0,0,0
X002007.SZ,0,0,0,0,0,0,0,0,0,0.0519974726947657,0,0,0,0,0,0,0.0965981882689435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.028983985987022,0,0,0,0,0,0,0,0,0,0,0,0,0.191695998777078,0,0.0354005643670311,0,0,-2.16840434497101e-19,-0.00203347667422452,0,0,0,0,0,0
X600089.SH,0.158726521460978,0,0,0,0,0.197273525214074,0,0,0,0,0.128716522870056,0,0.0431865082476704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.285895761214834,0,0,0,0,0,0,0,0,0,0,0.0201897932875307,0.131672866228626,0,0,0,0,0.109319051961422,0.0761729459423384,0,0,0.0476649515989885,0.00230531065683154,0,0,0,0,0,0
X002294.SZ,0,0,0,0,0,0,0,0,0,-0.0328137732531988,0,0,-0.00289295047593431,0,0,0,0,0,0,0,0,0,0,0,0.0051942052088321,0,0,0,0.012416387366082,0,0,-0.0311828017956363,0,0,0,0,0,0,0.104623904351221,0.0278246872149326,0,0,0,0,0,0,0,0.0411655145939764,0,-0.00776188916017333,-0.00822903441010692,0,0,0,0,0,0
X600867.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0432545098081507,0,0,0,0,0,0,0.100981019464895,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0458224968076171,0,0,0,0.0617233879616855,0,0.162606427795006,0.056431519920109,0,0.151570279384191,0,0.00418928789242387,0,0,0,0,0,0,0
X000066.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0203452444954975,0.288874164991876,0,0,-0.178889900112243,0,0.015957852330222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.477056463102789,0,0.0771382708162899,0,0,0.174914295284461,0,0,0,0,0,0,-8.67361737988404e-19,0.0149402229265293,0,0,0,0,0,0
X600487.SH,0,0,0,0,0,0,0,0,0,0.0301098217760486,0,0,0,0,0,0,0.157918885986929,0,0,0,0.190555577406648,0.0990764973635327,0,0,0,0.0851772548185177,0,0,0,0,0,0,0,0,0,0.364675696270958,0,0,0.0544862993056565,0,0,0,0,0,0.355743005731147,0,0,0,0,0.0101562123233176,0.00418115408129172,0,0,0,0,0,0
X600372.SH,0,0,0,0,0,0.10456752041314,0,0,0,0.0104874326121959,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0927960771376638,0,0.099575624353192,0,0,0,0,0.528369911466634,0,0,0,0,0.0493519736033138,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00805411810683383,0.0266637025534926,0,0,0,0.0337543906888619,0,0
X600699.SH,0,0,-0.0216476478595911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0166814091724868,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.105080070852574,0,0,0,0,0,0,0.1719112497458,0,0,0,0,0,0.14897133572293,0,0,0,0.0490649940157724,0,0,0,0,0,0
X002180.SZ,0,0,0,0,0.0312867225575584,0,0,0.0445163610982545,0,0,0,0,0,0,0,0,0,0,0,0,0.0688906961505492,0,0.0542189189891603,0,0,0,0,0,0,0,0,0.0276351074883696,0,0.211912829749215,0,0,0,0.0938807310479213,0.065991555691501,0,0.118988013176201,0,0,0,0,0,0,0,0,0.0216315363787114,-0.00452036728315161,0,0,0,0,0,0
X000559.SZ,0,0,0,-0.0501486583963486,0,0,0,0,0,0,0,0,0,0.0951967923793532,0,0,0,0,0,0,0,0,0,0,0.091405206849042,0,0,0,0,0,0,0,0.123917686370599,0,0,0,0,0.0276089981253619,0,0,0,0,0.0231372386952063,0,0,0,0,0.158751387141365,0,0,0.0500706293005799,0,0,0,0,0,0
X300115.SZ,0,-0.0547537475552783,0,0,0,0,0,0,0,0,0,0,0,0.0955784476566551,0,0,0.0032968163394129,0,0,0,0.0904216906737903,0,0,0,0,0,0,0.191766027107888,0,0,0,0,0,0,0,0,0,0,0,0.194220519568008,0,0,0,0,0,-0.0829378508726387,0,0,0,0.0236176456681542,-0.0129730852307652,0,0,0,0,0,0
X600566.SH,0,0,0.0397173229816872,0,0,0,0,0,0,0,0,0,0.139353281388149,0,0,0,0.134666717605273,0,0.230808308913997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0304374443798299,0,0,0,0,0,0,0,0.073136766803397,0.0515961602161495,0,0,0,0,0,0,0,0,0
X600809.SH,0,0,0,0,0,0,0,0.1149165952604,0,0,0,0,0.375222239673847,-0.0250277980810948,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.02641972812611,0,0,0,0,0,0,0,0.0695833652786463,0,0,0,0,0,0.335990361482036,0,0,0,0.0842822311727848,0,0.0485552925257289,0,0.0275348269850105,-0.0149885149429673,0,0,0,0,0,0
X002074.SZ,0,0,0,0.0363006731502385,0,0,0,0,0.130842426515044,0,0,0.340798416867323,0,0,0,0,0,0.40236823009146,0,0.0109850361243857,-0.165281696213815,0,0,0.0382622576472389,0,0,0,0,0,0,0,0,0,0,0,-0.077917768662022,0,0,0,0,0,0,0,0,-0.00578236342299706,0,0,0,0,0,0.0158415459399266,0,0,0,0,0,0
Change_TY3M,0,0,0,-0.0143135882587943,-0.0542751140929389,0,0,-0.0258990213118037,0,0,0,0,-0.111674356094045,0,0,0,0,0.0532097715790818,0,0,0,0,0,0,0,0,0,0.0721879260746401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0052751656618734,0,0,-0.00797110442376132,0,0,0,0,0,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.281417368660235,0,0.432896537648472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.132810415952767,-0.483170927188609,0,0,0,0,0,0.990427028970927,0,-0.226582137011944,0,0,0,0,0,1.27048734700364,-1.60201531706726,0,0,0.162311514042199,0,0,0,3.91127113361402,0,0
TED,0,0,0,0,0,0,0,0,0,0,0,0.585444640166682,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.162030052069017,0,0,0,0,0,0,0,0,0,0,0,0.111972792011046,0,0.0472498525344609,0,0,0,0,0.261134816749356,0,0
RealEstate_excess,0,0.0622489527590664,-0.011610615075856,0,0,0,0,0,0,0,0,0.037568266079464,0,0,0,0,0,0,0,0,-0.0591764466856409,0,0.0251440823817377,0,0,0,0,0,0,0,0,-0.06323819931063,0,0,0,0.0367260647276489,0,0,0,0,0,0,0,0,-0.184108423211684,-0.0253756561757348,0,0,0,0.0126704164479985,0.0105593282634217,0,0,0,0,0,0
MKreturn,0,0,0,-0.0583091163698982,0,0.0795088575675434,0,-0.0441960455828412,0,0,0,0,0,0,0,0,-0.0211298205302447,0,0,0,0,-0.0742521906946804,0,0,0,0,0,0,0,0,-0.0274550215133719,-0.0290182104605347,0,0,0,-0.00400678483078614,0,0,0,-0.01758372941789,0,0,0,0,0,0,0,0.0111902291451184,0,0.00472191284632036,0.00144075420254455,0,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00210701440343832,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00251886634920205,0,0.00341337775821629,-0.00031627797522547,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0.0243391623174975,0,0,0,0,0,0,0,0.020506359130377,0,0.0318269413566969,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0333089631739969,0.0829196839694923,0,0,0,0,0,0.0366904441255311,0,0,0.0164683764858988,0.0860317895856501,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0.0100346704642868,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00295831121591039,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0102309608117995,0.0117960996429253,0,0,0,0,0,0,0,0,0.00928128217452963,0.033850208727946,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00781627878827554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00471090343520369,0,0,0,0,0,0,-0.00403218648552026,0,-0.00546694724571371,0,0,0,-0.00477791446417315,0,-0.0116804526520875,0,0,-0.0120609157512755,-0.00431287195102366,0,0,0,0,0,0
