,X600519.SH,X000858.SZ,X600276.SH,X002475.SZ,X002415.SZ,X000651.SZ,X600104.SH,X600031.SH,X000568.SZ,X002304.SZ,X600809.SH,X000725.SZ,X000063.SZ,X000661.SZ,X600690.SH,X003816.SZ,X002241.SZ,X000338.SZ,X600703.SH,X000596.SZ,X002007.SZ,X300124.SZ,X300014.SZ,X000100.SZ,X002371.SZ,X300142.SZ,X600741.SH,X002049.SZ,X002129.SZ,X000625.SZ,X601877.SH,X000157.SZ,X002236.SZ,X300003.SZ,X600584.SH,X000800.SZ,X002414.SZ,X600183.SH,X002179.SZ,X000066.SZ,X300136.SZ,X000977.SZ,X601799.SH,X002456.SZ,X600118.SH,X002185.SZ,X000050.SZ,X002008.SZ,X002294.SZ,X600066.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X000338.SZ,0,0,0,0,0,0,0,0.198061758642215,0,0,0,0,0,0,0,0,0.0350418663619529,0,0.00563184255682618,0,0,0.00772377904821407,0,0.0544064146956141,0,0,0,0,0,0,0,0,0,0,0,0.0340253082942678,0,0,0,0.0825056678546384,-1.0842021724855e-19,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0.000564069458707313,-0.0104897170651551,0,0,0,0,0,0
X600703.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0244865846538878,0.0205986833597662,0.0264764183513553,0,0,0,0,0,0,0,0,0.188716029869402,0,0,0,0,0.0790077793017296,0,0.0548194002610262,0,0,0,0.0877374302634576,0,0,0.0846013244773301,0,0,0,0.00923114429542305,0,0,0,0,0,0
X000596.SZ,0,0.266453593398937,0,0,0,0,0,0,0.467353366176055,0,0,-0.0251433098771805,0,0,0,0,0,0,0,0,0,0.0906609510302973,0,0,0,0.0226235062022132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0588631214797044,0,0,0,0,0,0,0,0.0087411745619767,0,0,0,0,0,0,0
X002007.SZ,0,0,0,0,0,0,0,0,0.0867210851902381,0,0,0,0,0,0,0,0,0,0,0,0,0.00711605080777386,0,0,3.46944695195361e-18,0.455342743185408,0,0,0,0,0,0,0,0.149858988089458,0,0,0,0,0,0,0.172690886853277,0.0369586010832504,0,0,0.0478071351485917,0,0,0,0.0300330327098379,0,0,0.00376709752073283,4.33680868994202e-19,0,0,0,0,0,0
X300124.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0138186518241328,0,0,0.216361324855241,0,0,0,0,0,0,0,-6.93889390390723e-18,0,0.0558606543946212,0.0604514154280078,0,0,0,0.135011136263591,0,0,0,0.0378145824078361,0,0.0527266061720248,0,0,0,0.131391254418912,0,0.182420890176749,0,0,0,0,0,0,0,-0.0232466961748856,0,0,0,0,0,0
X300014.SZ,0,0,0,0,0,0,0,0.220430459647467,0,0.0285619011349049,0.0728106155895041,0,0,0,0,0,0.0623350756169921,0,0,0,0,0,0,0,0.0380085435586,0.0470388012211793,0,0.00427930691994824,0.311442860873013,0,0,0,0,0,0,0,0,0,0.0278021380390652,0,0.026725635264383,0,0,0,0,0,0,0,0,0,0,-0.0618891570679522,0.0569584077169914,0,0,0,0,0,0
X000100.SZ,0,0,0,0,0,0,0,0,0,0,0,0.369391428544064,0,0,0,0,0.00228850331312842,0,0,0,0,0,0,0,0.0776115096668276,0,0,0,0,0,0.0971718232776201,0,0,0,0,0,0,0,0,0.0678004203823535,0,0,0,0.022856930727178,0,0,0,0.137049012576769,0.00611740397250879,0,0,0,-0.00381464635549727,0,0,0,0,0,0
X002371.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0283165294137009,0,0,0,0.00632839207093338,0,0.00689543275425286,0,0,0.178133175193884,0,0.149565655324821,0,0,0,0,0,0,0.294751586693748,0,0,0,0.135124878487889,0,0,0.109012754031496,0.132816370583424,0,0,0,0.0684625225544878,0,0,0,0,-0.0371136800118434,0.00756107360684297,0,0,0,0,0,0
X300142.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0562185917240364,0,0,0,0,0,0,0.584289778253766,0,0.063521781851083,0,0.329786231812775,0,0,0,0.025742915375714,0,0,0,0,0,0.0484171339957579,0,0,0,0,0,0,0,0,0,-0.120600817339381,0,0,0,0,0,0,0,-0.0911711681136565,0,0,0,0,0,0
X600741.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00627145810722552,0,0.0825915643296632,0,0,0.0392640751745045,0,0,0,0.0334482908231521,0,0,0,0,0,0,0,0,0,0,0,0.10667387028832,0,0,0,0,0,0.0279120036981123,0,0,0,0.0621726514437609,0,-0.00565606136237715,0,0,0,0,0,0,0
X002049.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.21936688049551,1.73472347597681e-18,0.0147484230808676,0.00827271124728681,0,0,0,0,0,0,0,0,0.437778999739444,0,0,0,0,0,0.103572294540371,0,0,0,0.137496520513088,0,0,0,0,0,0,-0.0872808998099669,0,0,0,0,0,0,0
X002129.SZ,0,0,0,0,0,0,0,0,0,0,0,0.23111516502075,0,0,0,0,0,0,0,0,0,0,0.127091333227206,0,0.0265122044018631,0.100210257656842,0,0,0,0,0,0,0,0,0.370731940516805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.146112210559275,0.01097598255559,0,0,0,0,0,0
X000625.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0406561866488287,0,0.169835406065651,0,0,0,0,0,0,0,0.0977239482718381,0.142670706308868,3.46944695195361e-18,0,0,0,0,0,0,0.207588073077942,0,0,0,0,0.0715721394855544,0,0,-0.0240791893075099,0.0381433141310262,0,0,0,0,0,0
X601877.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0873214646791497,0,0,0,0,0,0.105828653271378,0,0.0870427605768026,0.066444586979541,0,0,0,0,0.0768953200435676,0,0,0,0,0,0,0,0,0,0,0,0.0470803308129362,0,0,0.0247655989644827,0,0.00467288229110781,0,0,0,0.0731062231658876,0,0,-0.0174935785337336,0,0,0,0,0,0,0
X000157.SZ,0,0,0,0,0,0,0,0.120453669379431,0,0,0,0,0,0,0,0,0,0,0.00480117831114916,0,0,0.00544814728622935,0,0.0242884103192708,0.110555326744106,0,0,0,0.0740710124398817,0,0.0175570133353673,0,0,0,0,0,0,0,0,0,0.0789880398999017,0,0,0,0,0,0,0,0,0,0,0,-0.014802959188059,0,0,0,0,0,0
X002236.SZ,0,0,0,0.332871625268766,0.0943274477780643,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00419915549986078,0.0608653583264953,0,0,0,0,-0.105117985906092,0,0,-0.0452701705548142,0,0,0,0,-0.0203532294122145,0,0,0,0.218524441860194,0,0,0,0,0,0.0260777455051583,0,0,0,0,0,0,0,0.0389394826433025,0,0,0,0,0,0
X300003.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.114221532893357,0,0,0,0,0,0,0,0,0,0,0,0.0456144122990482,0,0,0,0,0,0,0,0,0,0,0,0.0641791488782609,0,0,0.278022871839421,0.0989982964510261,0,0,0.0012471202899051,-0.00365956255504357,0,0,0,0,0,0
X600584.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.352525532681846,0.0191248425297592,0,0,0,0,0,0,0,0,0,0,0,0,0,0.082339639039566,0,0,0,0,0,0.513689209581255,0,0,0,0,0,0,0,0,0,0,0,0,0
X000800.SZ,0,0,0,0,0,0,0,0,0,0,0,0.0847419761629901,0,0,0,0,0,0,0,-0.00851767161478759,0,0,0,0.0961884934233523,0,-0.0503904102115227,0,0,0,0.278841948877728,0,0,0,0,0,0,0.198449656657397,0,0,0.0767592086189359,0,0,0,0,0,0,0,0,0.055391472984444,0,0,0.00142260635607284,0,0,0,0,0,0,0
X002414.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0346466044238022,0,0,0,0,0,0,0.362170245677179,-0.0750351824724445,0,0,0,0,0,0,0.200095956106622,0,0,0,0.20359074739094,0.0425894399795153,0,0,0,0,0,0,0,0.138459442728107,0.226977086154882,0,0,0,0,0,0,0,0,0
X600183.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09736572617475,0,0,0,0.108121102831757,0.0876961879034457,0,0,0,0,0,0,0,0,0,0,0.138449163892081,0,0,0,0,0.144922944772736,0,0,0,0.0471446288810295,0,0,0,0,0,0,0,0,0.0298672555457393,0,0,0,0,0,0
X002179.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.114010372540318,0,0,0.0516624026862598,0,0,0,0,0.0846944786261882,0,0,0,0.069954039441629,0,0,0.0263941916806766,0,0,0,0,0.0108310631436759,0,0,0,0.0136437592797015,0,0,0,-0.0123097169050115,0,0,0,0,0,0
X000066.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.182087274614707,0,0,0,0,-3.46944695195361e-18,0,0,0.228914054288365,0.124120099862034,0.0284173265247924,0,0,0,0,0,0,0,0.260116765828481,0.0910050076066333,0,0,0,0.0686988552046417,0,0.101277098650295,0,0,0,0,0.0158502348424233,0,0,-0.0646469886251523,0.0127465696104664,0,0,0,0,0,0
X300136.SZ,0,0,0,0.439945523054486,0,0,0,0,0,0,-0.0413126243516137,0,0,-0.0196904817227902,0,0,0.256954806926591,0,0,0,0,0,0,0.116396219548293,-0.178695220444577,0,0,0.221844151105049,0,0,0,0,0,0,0,-0.194166153347339,0.0792351009341347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00609229043029279,0,0,0,0,0,0
X000977.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0271371972506814,0,0,0.084371998165234,0.211797930357345,0,0,0.0285456037442843,0,0,0,0,0,0,0,0,0,0.12975175674452,0,0.0613569056907648,0,0,0,0,0,0,0,0,0,0,0,0.0107374787700829,0.0250287714599393,0,0,0,0,0,0
X601799.SH,0,0,0,0.0344222036875897,0,0,0,0,0,0,0,0,0,0.0604909234208866,0,0,0,0,0,0.0168746716587978,0,0,0,0,0,0.0248383996763498,0,0,0,0,0,0,0.0893205289255704,0,0,0,0,0,0,0,0,0,0,0,-0.0233458552801925,0,0,0,0.181200573064841,0,0,0,0.0166675151509754,0,0,0,0,0,0
X002456.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05754464136538,0,0,0,0,0,0,0,0,0,0,0,0,0,0.431068800815138,0,0,0,0,0.205953553723073,0,0,0,0,0,0,0,0,0,0,0,-0.00937805461670197,0.0407244749026655,0,0,0,0,0,0
X600118.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0247662429771321,0,0,0,0.0162419954832034,0.268341752855399,0,0,0,0,0,0,0,0,0.19515174808769,0,0,0,0,0,0,0,0.174583200516188,0,-0.0658674976741241,0,0,0,0,0,0.0524401342765872,0,0,0,0,0.0347101605277587,0.0195624812493762,0,0,0,0,0,0
X002185.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0746789560372685,0,0,0,0,0,0.100371197566384,0,0,0,0,0,0,0,0.299531850598423,0,0,0,0,0.096269572111321,0,0.0356898508640602,0,0.237339226483593,0,0,0,0,0.0670197353054512,0,0,0,0.00821174511074432,0,0,0,0,0,0
X000050.SZ,0,0,0,0,0,0,0,0,0,0,0,0.357781988473347,0,0,0,0,0,0,0,0,0,0.093789043579183,0,0,0.0509330151391507,0,0,0,0,0.120047198861631,0,0,0,0,0,0,0,0,0.0714205459129385,0.0141560411789506,0,0,0,-6.93889390390723e-18,0.106915548253559,0.13889823470242,0,0.0650739650801879,0,0,0,0,-0.0276985589822026,0,0,0,0,0,0
X002008.SZ,0,0,0,0.0559451971068362,0,0,0,0,0,0,0,0,0,0,0.0208044729986837,0,0.109968256812641,0,0,0,0,0,0,0.288373910001752,0,0,0,0,0,0,0,0,0.0822840287445315,0.173650301857253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0349445387207416,0.00303102524407442,0,0,0,0,0,0
X002294.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.0606338291023413,0.0569631716814847,0,0,0,0,0,0.214363371372509,0,0,0,0.0251467224482423,0.14546921540922,0,0,0.103761030838522,0,0,0,0,0.182369515332012,0,0,0,0,0,0,0,0,0,0,0,0.0160694606969697,0.155635794792327,0,0,0,0,0,-0.0133825025569431,0,0,0,0,0,0,0
X600066.SH,0,0,0,0,0,0,0,0,0,0.0155947074184953,0,0.0178218360093689,0,0,0,0,0,0,0,0.123457932341116,0.0501438158269081,0,0,0,0,0.0189885047122523,0.0496937837031782,0,0,0,0,0,0,0,0,0,0,0,0.0350605314535436,0,0,0,0,0.0791449041310962,0,0,0,0,0,0,0,0,0.0150056145711607,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0495123203772247,0,-0.0261415990786382,0,0,0,0.0410065841647031,0.0730311854404797,-0.0213978943852873,0,0,0,0,0,0,0,0.0571936673959806,0,0,0,0,0,0,0,0,0.0974496375803352,0,0,0,0,0,0,0,0,0,0,0,0,0
Slope,0,0,0,0,0,0,0,0,0,0,-0.568714236072688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000942019584603365,0,0,0,-0.267354307386941,0,0,0,0,0,0,0,0,0,0,0,0,-0.103510759467198,0,0,0,0,0,0,0,0,0,0.479273807230199,0,0,0,0,0,0
TED,0,0,0,0,0,0,0,0,0,0,0,0,1.29923483629682,0,0,0,0,-0.33520625874786,0,-0.463885022542483,0,0,0.00350974806324416,0,2.17998149486298,-0.199963179273715,0,0,0,0,0,-0.657055317985619,-4.33680868994202e-19,0,0,0,0,0,0,0,0.939256080632286,0,0,0,0,-1.66956133716336,0,0,0,0,0,-0.0787452976551894,0,0,0,0,0,0,0
RealEstate_excess,0,0,0,0,0,0,0,0,0,0,0.0206128852853393,0,0,-0.0273754861029078,-0.0467166927678213,0,-0.0461132468361408,0,0,0,0.0570678406685839,0,0,-0.0608067939708957,0,0,0,-0.0325316843259533,0.096204742623606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.05678447582286,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MKreturn,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0924503575595799,0,0,-0.0883147380922647,0,-0.0351340407237773,0,0,0,0,0,0,-0.0247380752443443,-0.0382660744374355,0,0.120941542295963,0,0,0,0,0,0.142845625528359,0,0,0,0,-0.175222605593095,0,0,-0.0110903066348548,0,0.0643996985138439,0,0,0,0,0,0,-1.0842021724855e-19,0.0124708774925235,0,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00228063277933667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00173840806542607,0,0,0,0,0,0,0,0.000679286780001222,0.00493998130356479,0,-0.0110930081378585,0.00506161381297962,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,-0.0403844421192878,-0.0498146881102274,0,0,0,0,0,0,0.00938880924534012,0,0,0,0,0,0,-0.0715316868194212,0,0.0211284367945958,0,0,0,0,0,0,0.032715611148337,0,0,0,-0.0410563084184692,0,0,0,0,0,0,0.0921218998452578,0,0,0,0,-0.034699303732871,0,0,0.0544573175716951,0,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00591225275519323,0,0,0,0,-0.00260446076925002,0.00777916772214477,0,0,0,0,0,0.00229422234066024,0,0.00204182969286121,-0.00153737596960591,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00216757459041418,0,0,0.0102617202441209,0.00688139607943322,0.0110391529173262,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0508811080061673,0,-0.0301357667381322,0,0,-0.00706878764729708,0.026206414337349,0,0,0,0,0,0,-0.0190119924408205,0,0,0,0,0,0,0,0.0020026490056027,0,0,0,0,0,0,0,0,0,0,0.0568703628133857,0,0,0,0,0,0,0
