,X600104.SH,X600519.SH,X000725.SZ,X000651.SZ,X002415.SZ,X000625.SZ,X000858.SZ,X002304.SZ,X000063.SZ,X600690.SH,X600031.SH,X000100.SZ,X600276.SH,X000338.SZ,X600372.SH,X600741.SH,X000157.SZ,X002241.SZ,X600703.SH,X600089.SH,X600066.SH,X600271.SH,X600118.SH,X002236.SZ,X601877.SH,X000550.SZ,X000581.SZ,X600177.SH,X002475.SZ,X600582.SH,X000568.SZ,X002129.SZ,X000800.SZ,X300124.SZ,X000623.SZ,X002294.SZ,X000559.SZ,X002292.SZ,X600060.SH,X300003.SZ,X000050.SZ,X600839.SH,X002465.SZ,X002456.SZ,X000400.SZ,X000977.SZ,X000869.SZ,X300146.SZ,X002038.SZ,X000727.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600031.SH,0.0651379423444261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.859698754324284,0,0,0,0,0,0,0,0,0,0,0.0597079327660391,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,-0.0333379179434366,0,0,0,0,0,0,0,0,0,0,0,0,-0.0457845863160672,0,0,0,0,0,0,0
X000100.SZ,0.067838411765146,0,0.2151010250699,0,0,0,0,0,0,0.0359584562302099,0.108140987575299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0152377803587022,0.0418441488275427,0,0,0,0,0,0,0,0,0,0,0,0.300379338992502,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0180905366464898,0,0,0,0,0,0
X600276.SH,0,0,0,0,0,0,0,0.0174551114763151,-0.0777370380819584,0,0,0.109918040895039,0,0,0,0.0513097054051583,0,0,0.0643858783750892,0,0.156079222146145,0,0.0215830417770706,0.161012631195377,0,0,0,0,0,0,0,0.0537674358982145,-0.00855228402593427,-0.022709172875949,0,0,0,0,-0.0576397434660702,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000308208760195615,0,0,0,0,0,0
X000338.SZ,0,0,0,0.018121161991241,0,0,0,0,0.0134361997442049,0,0,0,0,0,0,0,0.536877149515882,0,0,0,0,0.0209413091126252,0,0,0,0,0,0,0,0,0,0,0.00646732110519034,0,0.0775670096131822,0,0,0,0,0,0,0,0.0555875018851535,0,0,0,0,0,0,0,0,0,-0.0056997383312503,0,0,0,0,0,0
X600372.SH,0,0,0,0.0438484966322553,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.241668369433265,0,0,0,0.134487956320842,0.0348468295883642,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0492950115642663,0.0046253720113529,0,0,0,0,0,0
X600741.SH,0.398212515654683,0,0.0786087281802113,0,0,0,0,0,0,0,0.0105600505266228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0695728886432744,0,0,0,-0.0101828680461263,0,0.00977462927213023,0,0,0.111209946889089,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0148106512786522,0,0,0,0,0,0
X000157.SZ,0,0,0.0113830265142417,0,0,0,0,0,0,0,0.713407823871328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0350178523439924,0,0,0.0587030664152887,0,0,0.00998014490199865,0.0214107920484204,0,0.0597452837225962,0,0,0,0.0901786574316705,0,0,0,0,0,0,0,0,0,0,0,0.00126249870000265,0.0963192025344117,0,0,0,0,0
X002241.SZ,0.183037218353761,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.163809060834516,0,-0.062597502604589,0,-0.0124370837812019,0.236567678232483,0,0,0,0,0,-0.00645605870784858,0,0,0,0,0,0,0,0.0926242231696349,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0056443490841862,0,0,0,0,0,0
X600703.SH,0,0,0,0.0481669455762424,0,0,0,0,0,0,0,6.93889390390723e-18,0,0.103854379309963,0,0.0100004382808438,0,0,0,0,0.0687365182449871,8.67361737988404e-19,0,0,0,0,0.165198379862027,0,0,-3.46944695195361e-18,0,0.192661369609439,0,0,0,0,0,0,0.104527523878188,0,0,0,0.0703617312260874,0,0,0,0,0,0,0,0,0,-0.0038279301991733,0,0,0,0,0,0
X600089.SH,0.104952571000055,0,0.0390196814066994,0,0,0,0,0,0.0150648877787789,0,0.2407127205478,0,0,0,0,0,0,0,0,0,0,0,0.0291639694794602,0,0,0,0.137784834380111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.224968119830493,0,0,0,0,0,0,0,-0.0275478728480117,0,0,0,0,0,0
X600066.SH,0,0,0,0.144705517053311,0.00931381184422658,0,0,0.140523399682497,0,0,0.0978504151565205,0,0,0.0327773357968729,0,0,0,0,0,0,0,0,0,0.0043910222167021,0,0,0,0,0,0,0,0,0.126481398757476,0,0.0385583480177089,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00136329643357859,0,0,0,0,0,0
X600271.SH,0,0,0.156161146857223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0617353673580146,0.0938838549047497,0,0,0.0301165425304828,0,0,0.166274214118904,0,0,0,1.73472347597681e-18,0,0,0,0,0,0.113326604012951,0,0,0.231220372412425,0,0.0845885155363768,0,0,0.0494221927373283,0,0,0,0,-0.00703898982281416,0,0,0,0,0,0
X600118.SH,0,0,0,0,0,0,0,0,0,0,0.231719404740914,0,0,0,0,0,0.13682054586828,0,0,0,0,0,0,0,0.424661712274863,0,0,0,0,0.188902782012816,0,0,0,0,0,0,0,0,0,0,0,0.00532393532138162,0.0309803509586134,0,0,0,0,0,0,0,0,0.105865743103324,-0.0010811325768102,0,0,0,0,0,0
X002236.SZ,0,0,0,0,0.0802450945613326,0,0,0,0.0665989019341297,0,0,0,0,0,0,0,0,0.23473867885117,-0.115918077067601,0,0.0374660215256342,0.244992754757208,0,0,0,0,0,0,0.285577321655762,0,0,0,0,0,0,0,0.144378360584255,0,-0.0167943753941127,0,0,-0.0349016819008716,0.0556289453989932,0,0,0,0,0,0,0,0,0,0.00339944315808593,0,0,0,0,0,0
X601877.SH,0.0694772956186814,0,0,0,0,0,0,0,0,0.12133581165719,0.00808216977289423,0,0,0,0,0,0,0,0,0,0,0,0.11090642941996,0,0,0,0,1.73472347597681e-18,0,0,0.021481873655338,0,0.027901662915649,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.228237362127946,0,0.0394449014100716,0,0,0,0,0,0,0
X000550.SZ,0,0,0,0,0.124826687591945,0,0.152756651999413,0,0,0.0791043337710266,0,0.133228848277546,0,0.0966970575238321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.10460820826765,0,0,0,0,0.00551692348833483,0,0,0,0,0,0,0,0,0,0,0.0208020973064821,0,0,0.0144263620827923,0,0,0,0,0,0
X000581.SZ,0.0258532570325661,0,0,0,0,0,0,0,0,0,0,0.181293180692186,0,0,0,0,0,0,0.0119731777635191,0,0.104447314605085,0.253265609951665,0,-3.46944695195361e-18,0,0,0,0.0172323351989061,0,0,0,0,0,0,0,0,0.0491844134939678,0,0,0,0,0,0,0,0,0,0,0,0,0.0702718541903724,0,-0.0365239681467519,-0.00347197140368725,0,0,0,0,0,0
X600177.SH,0,0,0,0,0,0,0,0,0.347350279191978,0,0.155575047701008,0,0,0.0198435594367091,0,0.0824073782976976,0,0,0,0,0,0,0.0529634230536187,0,0,0,0,0,0,0,0,0,0,0.0502747816090734,0.257029284369621,0,0,0,0,0,0,-0.110191397706453,0,0,0,0,0,0,0,0,0,0,-0.00294939085620052,0,0,0,0,0,0
X002475.SZ,0,0,0,0,0.185053899403604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.107770262190524,0.0605545300256673,0,0.173384414976249,0,0,0,0,0,0,0,0,0,0.0279021087258085,0.0846765638077735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0133121264038175,0,0,0,0,0,0,0
X600582.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0710372379708928,4.33680868994202e-19,0,0,0.218539724461704,0,0.0624380053780209,0.0690477156662271,0,0,0,0,0,0,0,0,0,-0.0336442745871162,0,0.0381198540306525,0,0.00227472169923705,0,0,0,0,0,0,0,0.0119726176975444,0,0,0,0,0,0,0.0349263150449026,0.0236550541308424,0,0,0,0,0,0
X000568.SZ,0,0,0.0814631347258902,0,0,0,0.0838847688157403,0,0,0,0,0,0,0,0,0,0.0749482060508393,0,-0.0322330018222744,0,0,0,0.0271520784390912,0,0,0,0,0,0,0.0710692158575846,0,0,0,0,0.117995552864307,0,0,0,0,0,0,0,0,0,0,0,0.139562341081475,0,0,0.146169722831212,0,0.0249881402376281,0,0,0,0,0,0,0
X002129.SZ,0,0,0,0,0.131253313826471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.076283189654515,0,0,0,0,0,0,0,0,0,0,0.141403339390459,0,0,0,0,0.139619327919446,0.0975294257771591,0,0,0,0,0.00596788020037425,0,0.0915212899599618,0.0200785425625783,0,0,0,0,0,0
X000800.SZ,0,0,0,0,0,0,0,0,0.369229392466666,0,0,0,0,0.111289125283971,0,0,0,0,0,0,0.0879839619843525,0,0,0,0,0.0206696605523562,0,0,0,0,0,0,0,0,0.0465910954681436,0,0.0354762649114013,0,0,0.0396545533244178,0,0,0,0,0,0,0,0,0,0,0,0.109680655102217,0,0,0,0,0,0,0
X300124.SZ,0,0,0,0,0.0637943232902475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0474962250577838,0,0.298599961273209,0,0.138809072111214,0.0638881306676336,0,0,0,0,0,0,0,0.0678007605257876,0,0,0,0,0,0,0.0987897868440208,0,0,0,0,0,0,0,0,0,0.078883683323683,-0.0275824665870346,0,0,0,0,0,0
X000623.SZ,0,0,0.325648665180447,0,0,0,0,0,0,0,0,0,0,0,0,0.0495103022628442,0.187172729789826,0,0,0,0,-0.20955645417161,0,0,0,0,0,0.0132821530055859,0,0,0,0,0.196287180957681,0,0,0,0.0697838487424366,0,0.0996181728197645,0,0,0,0,0,0,-0.142997052186745,0,0,0,0,0,0,0.0325267927058087,0,0,0,-0.102456392065267,0,0
X002294.SZ,0,0,-0.116160977259343,0,4.05781639599757e-05,0,0,0,0,0,-0.0063813556527735,0,0,0,0.298275938243936,0.0043476725902816,0,0,0,0,0,0,0,0.113431925466842,0,0,0,0,0,0,0,0,0,0.0431640625684004,0,0,0,0.00646121084673743,0.197583892376942,0,0,0,0,0,0,0,0,0,0,0,0,-0.00648635859743045,0.0021735561866062,-0.129070448006064,0,0,0,0,0
X000559.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0414240915191787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.10206918864874,0.172825248307599,0.212179540080091,0,0.162620409816344,0.0710432739398361,0,0,0,0.072024772432211,0,0.123307212319022,0,0,0.011349927965836,0,0,0,0,0,0
X002292.SZ,0,0,0,0.0174672875260146,0,0,0,0,0,0.0853810528337751,0,0,0,0,0,0,0,0,0,0,-0.0560371803055318,0.0637987124457616,0,0.126634451008984,0,0,0,0,0,0,0,0,0,0,0,0.30988379549513,0,0,0,0.105363089158013,-0.0132293263521639,0,0,0,0.123013447205675,0.102788879052556,0,0,0,0,0,0,-0.0130284587686186,0,0,0,0,0,0
X600060.SH,0,0,0,0,0,0,0,0,0,0,0,0.201218942706028,0,0,0,0,0,0,0,0,0.203111168961247,0,0,0.0886963357541492,0,0.193538348138651,0.00131137294014609,0,0,0,0,0,0,0,0,0,0.114297031050639,0,0,0,0.0943336115830231,0,0,0,0,0,0,0.155518352332377,0,0,0,-0.0211282286612528,0,0,0,0,0.246767076656746,0,0
X300003.SZ,0,0,0,0,0,0,-0.202889570537857,0,0,0,0,0,0,0,0,0,0,0,0,-0.090880563698721,0,0,0,0,0,0,0,0,0.103257039263084,0,0,0,0.0648474112953753,0,0,0,0,0.0141754449790219,0,0,0,0.082154658537877,0.333256675554004,-1.73472347597681e-18,0,0,0,0,0.0935672987016938,0,0,0,5.42101086242752e-20,0,0,0,0,0,0
X000050.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0335387900431831,0,0.261736399765642,0,0.0341738250323727,0,0,0.464090080411371,0,0,0,0,0,0,0,0,0,0.181832552513906,0.033986626330691,0,0,0,0,0,0
X600839.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00719044144587803,0,0,0,0,0,0,0.0345413043377506,0,0.0362372953065335,0,0,0.0501742928954586,0,0,0,0,0.165302632613461,0,0,0.120397248272406,0.0221909112309305,0,0,0.305481644942516,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0085413186729058,0,0,0,0,0,0
X002465.SZ,0,0,0,0,0,0,-0.03745803680901,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.26192332054349,0,0,0,0,0,0,0,0,0,0,0.0355197163173493,0.079452233057948,0,0,0.165217032719354,0,0,0.223396782417859,0,0,0,0.137854724016836,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X002456.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.173887360913169,0,0,0,0,0,0.126069207830513,0,0,0,0,0,0,0,0,0,0.0801749877184476,0.0720055876055761,0,0,0.131874753376689,0,0,0,0,0.181307651796658,0,0.214932179200911,0,0.018678878746296,0.00266831890345828,0,0,0,0,0,0
X000400.SZ,0,0,0,0,0.183367655730639,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.325153528384551,0,0,0,0,0,0,0,0,0.0862465163424097,0.111582955426669,0,0.00202641726159984,0,0,0,0,0,0.0620888975797002,0,0,-0.0143084475905992,0,0,0,0,0,0,0,0,0,0,0,0.00507567924022723,0,0,0,0,0,0
X000977.SZ,0,0,0,0,0,0,0,0,0,0,0,0.0745988025486366,0,0,0,0,0,0,0,0,0,0.068858702086692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00262623393464926,0.0783040193365658,0,0.0117841346350135,0,0,0,0.0232293526639102,0,0,0,0,0,0,0,-0.080632349701404,-0.0422102272845728,0.00425524299231239,0,0,0,0,0
X000869.SZ,0,0,0,0,0,0,0.183406218803668,0.202860069330943,-0.0106061848486258,0,0,0.105514158455694,0,0,0,0,0.0273742118550966,0,0,0,0,0.0111681867621125,0,0.0223496847246337,0,0,0,0,0,0.116000338201294,0.208824359190432,0,0,0,-0.0466385604492164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00552565989439093,0,0,0,0,0,0
X300146.SZ,0,0,0,-0.0422643871168157,0.129832108838923,0,0,0,0,-0.0125403142837131,0,0,0,0,0,0,0,0,0,0,-0.0197522622980709,0.226080148803603,0,0,0,0,0,0,0,0,0,0,0,0.0541606356137111,0,0,0,0,0.180988818672025,0.0992981573110324,0,0,0,0,0,0,0,0,0.089847979726993,0.0449952865194655,0,0.0107702144600757,-0.000515565052211719,0,0,0,0,0,0
X002038.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.16840434497101e-19,0,0,0,0,0.010265653455615,0,0,0,0,0,0.0665993842935238,0,0,0,0.00471053314863828,0,0,0.0521802314900564,0,0,0.0851606371308131,0.149284754185199,0,0,0,0.143828691495064,0,0.126894123518718,0,0.0136923731918184,0,0,0,0,0,0,0
X000727.SZ,0,0,0,0,0,0,0,0,0,0,0,0.0159101596624592,0,0,0,0,0,0,0,0,0,0,0,0.14639079378307,0,0,0,0,0,0.0949093113662048,0.237865225670594,0,0,0,0,0,0.00358823942010984,0,0,0,0,0,0,0.0707272685790149,0,0,0,0.126148583677999,0,0,0,0,0.025652763870813,0,0,0,0,0,0
Change_TY3M,0,0,0,0,-0.0230715401450209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.10757872141225,0,0,0,0,0.0474528446050276,0,-0.0378610194171993,0,0,0,0,0,0,0,0,0,0,-0.0250614976897778,0,0,0,0,-0.0820101216264798,0,0,0,0,0,0,0.00315597323665013,0,-0.0136814646210385,0,0,0,0
Slope,0,0,0,0,0,0,-0.0271047858498587,-0.413828742558377,0,0,-0.6498429229232,-0.253400950970803,0.804300756343189,0,0,0.153008214664386,0,0,0,0,0,0,0.0386320603460906,0,0,0,0,0.304226017077957,0,0,0,0,0,0,0,0,0,0,0,0,0,0.46879432449033,0,0,0,0,-0.0191138891202449,0,0,0,0,0,-0.147562841154692,0,0,0,-1.11537861435845,0,0
TED,0,0,0,0,0,0,0,0,0,0,-0.0960815458571708,-0.17934122765603,0,0,0,0,-1.89249069386883,0,0,-0.60314796048845,0,0,0,0,0,0,0,0.641030762719685,0,0,0,0,0,0,0,0,0,0,0,0.705299718282039,0,0.419065654167573,0,0,0,-0.0782793338498117,-0.477627021038106,0,0,0,0,-1.84047809640174,0,0,0,0,-6.25353610530292,0,0
RealEstate_excess,0,0,0,-0.279113357261937,0,0,0,0,0,0,0,0,0,0,0,0,0.0778326885643575,0,0,0,0,0,0,-0.381356070258832,0,0,0,0.00564552941166049,0.26602432106181,0.0487279028520356,0,0,0,0,0,0,0.370682599167058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.112716155352115,0.0401788545258327,0,-0.104887159418474,0,0,0,0
MKreturn,0,0,0.0318180150814391,-0.13495800330232,0,0,0,0,0,0,0,0,0,0,0,0,-4.33680868994202e-19,0,0,0,-0.148634607132605,-0.034103349834204,0,0,0,0,0,0,-0.0623827601303531,-0.0639705010081792,0,0,0,0,0.0460561687751839,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00651711556282101,-0.281870658174643,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00451768474968654,0.00368347706391884,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,-0.058381600820942,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0331767309005485,-0.0164435426981283,0,0,-0.0706835143627317,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,-0.00306718872231994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000306948112460854,0,-0.00177857768064292,-0.000250176979361488,0,0,0,0.118114354496951,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00146981956809134,0.00294763622189687,0,0,0,0,0,0
