,X600519.SH,X600104.SH,X002415.SZ,X000651.SZ,X000858.SZ,X600276.SH,X002304.SZ,X000725.SZ,X000625.SZ,X000063.SZ,X600690.SH,X600741.SH,X600031.SH,X600703.SH,X000568.SZ,X600066.SH,X002241.SZ,X002475.SZ,X600271.SH,X002456.SZ,X000338.SZ,X002236.SZ,X002085.SZ,X600118.SH,X600177.SH,X000157.SZ,X002292.SZ,X600372.SH,X300124.SZ,X000559.SZ,X600867.SH,X002007.SZ,X300003.SZ,X002180.SZ,X002294.SZ,X002506.SZ,X600089.SH,X002074.SZ,X000981.SZ,X600522.SH,X601877.SH,X002426.SZ,X600498.SH,X000550.SZ,X600566.SH,X002508.SZ,X000623.SZ,X002465.SZ,X000050.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0,0,0,0.186327581241,0,0,0,0,0,0,0,0,0,0.0785399679086555,0,0.0941662500101101,0,0,0.0646043154777061,0.0198868890429401,0,0.0158709895283716,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.058739323157759,0,-0.0477264862891781,0,0,-0.058745025839133,0,0,-0.0193554968081197,0,0,0,0.0208195560345661,0,0,0,0,0,0
X600104.SH,0,0,0,0,0,0,0,0,0,0.0127036148564734,0,0,0,0,0,0,0.0880137714612794,0,0,-4.33680868994202e-19,0,0.0372116061774889,0,0,0,0,0,0,0,0,0,0,0,0,0.0363127802435347,0,0,0,0.130458351643518,0,0,0,0,0,-0.0959977439545482,0,0,0,0,0,-0.0123521391925361,0.0138656220197025,0.0458736976384642,0,0,0,0,0
X002415.SZ,0,0,0,-0.00771523434726463,0,0,0,0,0,0,0,0,0.0703581195471976,0,0,0,0,0,0,0,0.105855978100039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0935141086220616,-8.67361737988404e-19,0,0.0809947361775369,0,0,-0.00355975815685004,0.484151210511729,0,0,0,0,0.0267994780317858,0.00062410214191174,0,0,0,0,0,0
X000651.SZ,0,0,0,0,0,0,0,0,0,0.0547513094217767,0,0,0,0,-0.0687234648114758,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0711011477165145,0,0.196198528129531,0.0974748288580041,0,0.0580543586777202,0,0,0,0.0379743242365156,0,0,-0.06364594212345,0.104304393798325,-0.0147542686578738,0,0,0,0,0
X000858.SZ,0,0,0,0,0,0,0,0,0,0,0.107025151962457,0,0,0,0.226485981476666,0,0,0,0,0.00514461442148414,0,0,0,0,0,0,0,0.151980360661323,0,0,0.0701002999673147,0.173305983973785,0,0,0,0,0,0.0955799721047781,0.0400547549933877,0.0589606985272212,0,0,0,0,0,0,0.0226798184474628,0,0,0,0.0149895467647385,0.00958198172502909,0,0,0,0,0,0
X600276.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000557264932092516,0,0,0,0,0.00856690719114926,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.187920239737938,0,0,0.0920514888552999,0,0,0.0968257210934733,0,0,-0.00151065743790425,0.154565816131954,0,0,0,0,0,0.00215473789192746,-0.00431053467404873,0,0,0,0,0,0
X002304.SZ,0,0,-8.67361737988404e-19,0,0.292770138540114,0,0,-0.0207343877262056,0,0,0,0,0,0,0.0524166087352304,0,0,0,0,0,0.0034801331363991,0,0,0,0,0,0.0640545070565406,0,0,0,0,0,0,0,0,0,0,0,0.0402071123176081,0,-0.0525294929002383,0.027610099068062,0,0,0,0,0,0,0,0,-0.0190422503396984,0,0,0,0,0,0,0
X000725.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.139144788490054,0,0,0,0,0,0,0.102025972670012,0,0,0.0780414112351712,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03431294767243,0.110189915244751,0,0,0,0,0,0,-0.0390837316075456,-0.0102435432916647,0,0,0,0,0,0
X000625.SZ,0,0,0,0,0.0691521936844494,0,0,0,0,0,0,0,0,0,0,0.0323279855346212,0.0255331808410692,0,0,0.00625423640501191,0,0,0,0,0,0,0,0,0,0.0720609779355131,0,0,0,-0.0772232322087645,0,0,0,0,0.057239834138661,0,0.0536592492655451,0.21445565771946,0.0194963746538318,0,0,0,0,0,0,0,0.0478431034405484,0,0,0,0,0,0,0
X000063.SZ,0,0,0,0.0401965392643773,0,0,0,0.14897414883011,0,0,0,0,0.0383428717985011,0,0.0637502807080804,0,0.0465047108786529,0,0,0,0.138041135316047,0,0,0,0,0,0,0,0,0.0362616293351836,0,0,0,0,0,0,0,0,-0.0467921587009562,0.0481386246033375,0,0,0,0,0,0,0,0,0,0,-0.0640965924263392,0,0,0,0,0,0,0
X600690.SH,0,0,0,0,0.099221430104378,0,0,0.0224902177964031,0,0.00975328319081575,0,0,0.0560615177464108,0,0,0,0.0748176287040725,0,0,0,0,0,0,0,0.218946491912786,0,0,0,0,0,0.0239817054761311,0,0,0,0,0.163384242996872,0,0,0,0,0.0901534854450944,0,0,0,0,0,0,0,0,0,0.0292983128796484,0.0605874366053412,0,0,0,0,0,0
X600741.SH,0,0,0,0,0,0,0,0,0.135140601533745,0,0,0,0,0,0,0,0,0.00367615259242553,0,0,0,0,0.0304565811920841,0,0,0,0,0,0,0.0338257288564682,0,0.0953411492183675,0,0,0,0,0.118837577497867,0,0.00512304198612782,0,0,0,0,0.01014413204031,0,0,0.126528875862606,0,0,0,0,-0.0301555062984374,0,0,0,0,0,0
X600031.SH,0,0,0,0,0,0,0,0,0,0.0233177206396584,0.176624620540394,0,0,0,0,0,0,0.0946092509560758,0,0,0,0,0,0,0.388129048128439,0.0527500412906895,0,0,0,0.120358521200357,0,0,0,0,0,-1.38777878078145e-17,0,-0.0390030529663353,-0.018087574002247,0,0,0,0,0,-0.0206737790897448,0,0,0,0,0,-0.00735081272597539,-0.0388942687065704,0,0,0,0,0,0
X600703.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.0846163244590062,0,0,0.224785810127886,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.124034525576591,0,0.00193573525124685,-0.0653025379307371,0,0,0,0.0312986838430433,0,0,0,0,0,0,0,-0.0133241574264269,0.0603907576494921,0,0,0,0,0,0
X000568.SZ,0,0,0,0,0.427133171309766,0.122789888481369,0,0,0,0,0,0,0,0,0,0,0.0210516864279584,0,0,0.0727429279625671,0,0,0.0671079287553139,0,0,0,0,0,0,0.11842327004029,0,0,0,0.0435224824344819,0,0,0,0,0,0,-0.0241840943117331,0,0,0,0,0,0,0,0,0,-0.0268278367215222,-0.00501008404242595,0,0,0,0,0,0
X600066.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0454890128080968,0.0111967354139936,0,0,0,0,0,0,0,0,0.0233229132166648,0,0,0,0,0,0,0,0,0,0.0572165768116902,0,0,0,0.0474989007407733,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X002241.SZ,0,0.228003466398613,0.101056053070911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0141860072353425,0,0.179393412728035,0,0,0.121033919794097,0,0,0,0,0,0,0,0.355713513249592,0,0,0,0,0,0,0,0,0,2.16840434497101e-19,0,0.197367316018978,0.134191063336253,0,0,0,0,0,0,0,0.0302806291302018,0,0,0,0,0,0
X002475.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.197326280767968,0,0,0.213507486402966,-0.0360437994729917,0,0,0,0,0,0,0,0,0,0,0,0,0.0615932647604074,0.00506146536879793,0,0,0,-0.0247174143023799,0,0,-0.0489556875990299,0.0303273834646296,0.0112741087132971,0,0,0,0,0,0,0,0,0.239703479298841,0,0,0,0,0
X600271.SH,0,0,0,-0.0514804093533245,0,0,0,0,0,0,0,0,0.0542572018941224,0,0,0,0.00209099672839783,0,0,0,0,0,0,0.0828616465480047,0.0128908835182036,0,0,0,0,0.145735964904368,0,0,0,0,0,0,0,0,-0.0527636423978207,0.0912509624366153,0.00141973140279977,0,0.0296527025561722,0,0,0,0,0,0.178930864852364,0,0.025479444454114,-0.00586873494631028,0,0,0,0,0,0
X002456.SZ,0,0,0,0,0.139883460734138,0,0,0,0,0,0,0,0,0,0.123749962304345,0,0.12724788675676,0.296973580156812,0,0,0.0640766040423729,0,0,0,0,0,0,0,0.10068937707401,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0556495252477416,-0.0238303655526658,0,0,0,0,0,0,-0.00886137123385236,0.00104050938070134,0,0,0,0,0,0
X000338.SZ,0,0,0,-0.0447567804278109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.260027801439994,0,0,0,0,0,0.0520346973225398,0,-0.0152069241642078,0.103006129407545,0,0,0,0,0,0,0.134001756807773,0,0.18598122793906,-0.126404245770336,0,0,0,0,0,-0.0289105885634435,0,0,0,0,0,0,0
X002236.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0308613917407257,0,0.0641963486781308,0,0,0,0,0,-0.179648878839209,0,0,0,0,0,0.028100237306207,0,0,0,0.213581714421933,0,-0.18526907450804,0.0387568297968763,0,0,0.10900617672741,0.149303193377205,-0.041306271871974,-0.0561637778313027,0,0,0,0.0025031738319687,0,1.73472347597681e-18,0,0,0,0,0,0,0
X002085.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0836771081625933,0,0.0295232232433183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.263683863104447,0.05287171669196,0.0508125933108296,0,0,-0.0156151259658497,0,0,0,0,0,0,0,0,0,0,0
X600118.SH,0,0,0,-0.0316684757190395,0,0,0,0,0,0,0,0,0.089392139534772,0,0,0,0,0,0,0,0.121665876392801,0,0,0,0,0,0,0.208310596722022,0,0,0,0,0,-0.016103154869914,0,0,0,0,0,0.0961405165041858,0,0.024264663219824,0.0877301255157505,0,0,0,0,0,0,0,0.0132147936617397,0.00169447308645949,0,0,0,0,0,0
X600177.SH,0,0,0,0,0,0.0064735570586583,0,0,0,0,0.125933617546074,0,0.166944657547442,0,0,0,0,0,0,0.0269564870863542,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0.00709107154044895,0,0,0,0,0,0.0623000148372238,0,0,0,0.124960584950139,0,0,0,0,0,0,0,0,0,0,0,0.0104735038246055,0,0,0,0,0,0
X000157.SZ,0,0,-0.00271690176201543,0.0382809325777234,0,0,0,0,0,0,0,0,0.412283669712641,0,0,0,0,0,0,0,0.0944277621817369,0,-0.0257956938723011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00856358790859348,0.0414493486486553,0,-0.103179868168183,0,0,0,0,0,0.0361669981245278,0.0199522244988756,0,0,0,0,0,0
X002292.SZ,0,0,0.0799295266640845,0,0,0,0.179507313962396,0,0,0,0,0,0,0,0,0,0.00715791770053116,0,0,0,0,0,0,0,0,0,0,0,0.00296247967776404,0.171934838043594,0,0,0,0,0,0,0,0.0417383265258735,0,0.015090348664784,0,0.0565780472700429,0,0.0492498065580675,0,0,0,0,0,0,0,-0.0362074692466743,0,0,0,0,0,0
X600372.SH,0,0,0,0,0.19424964916481,0,0,0,0,0,0,0,0.0228460409614652,0,0,0,0.0381059815887186,0,0,0,0.0495231162216728,0,0.0179364882500103,0,0,0,0,0,0,0.120059653723679,0,0,0,0,0,0,0,0.105606577397452,0.0133592057603999,0.0381164042011519,-0.0136362145627925,0.135585639764633,0.0227989760369307,0.00634522535976075,0,0,0.0222877915832924,0,0,0,0,0,0,0,0,0,0,0
X300124.SZ,0,0,0,-0.0123728720358846,0.100588047553103,0,0,0,0,0,0.0074243688966174,0,0,0,0,0,0.154643086835091,0,0,0.0293932578536755,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0833062619009639,0,0,0,0.0538520579176728,0,0,0.194429517433929,0.0958396060714728,-0.0787898168771945,0.166368773076639,0,0,0,0,0,0,-0.0266056948225526,0,0,0,0,0,0
X000559.SZ,0,0,0,0,0.122342489641393,0,0.0511283193926671,0,0,0,0,0,0,-0.0257852537633468,0,0,0,0,0,0,0.0236951281812351,0,0,0.111412075929139,0,-0.0705381483923491,0,0.16763208816286,0,0,0.0701087567847779,0,0,0,0,0,0,0,0,0,0,0.11203198011106,0,0.169117842351813,0,0,0,0,0,0,-0.0389096867914788,0.0699673347436552,0,0,0,0,0,0
X600867.SH,0,0,0,0,0.0613931830354339,0,0,0.0867128303404427,0,0.0830974223678352,0.118651430802401,0,0,0,0,0,0.10865992729006,0,0,0,0,0.0112771669867058,0,0,0,0,0,0,0.0251992814933268,0,0,0,0,0,0,0,0,0,0.0280171817059511,0,0,0,0,0.0374231055790653,0.0976539057687842,0,0,0,0,0,-0.0173885296953774,0.0422729496699054,0,0,0,0,0,0
X002007.SZ,0,0,0,-0.217096800123193,0.191159083715227,0,0,-0.0337926940961572,0,0,-0.0627550924971275,0,0,0.0331462305784137,0,0,0,0,0,0.152793841333669,0.28898896442185,0,0.140819549372957,0,0,0.0846352681794973,0,0,0,0,0,0,0,0.279947951042913,0.294323473904405,0,0,0,0,0,0,0,0,0.0392086333112273,0,0.150070233718597,0,0,0,0,0,0,0,0,0,0,0,0
X300003.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0368617116362646,0.0318567276542988,0,0,0,0.09048032115268,0,0.0355679908690865,0,0,0,0,0,0,0,0,0,0,-0.0550213154687409,0,0,0,0.0102828542140972,0.0112418014765206,0,0,0.0183102668926213,0.00645182133926096,0.0774952708130451,0,0,0,0,0,0,0,-0.0265858797437675,0,0,0,0,0,0
X002180.SZ,0,0,0.0588544427988486,0,0,0,0,0,0,-0.380498521715278,0,0,-0.149319829979921,0,0,0,0,0.14315362244723,0,-0.1102989744196,0,0,0.216984865956684,0,0,0,0,-0.00592532071906918,0,0,0,0,0,0,0.432962733342461,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.61536435813372,0,2.71050543121376e-20,0,0,0,0,0,0,0
