,X600519.SH,X600104.SH,X002415.SZ,X000651.SZ,X000725.SZ,X600276.SH,X000858.SZ,X002304.SZ,X000063.SZ,X000625.SZ,X600690.SH,X600703.SH,X600118.SH,X000559.SZ,X600031.SH,X600271.SH,X000100.SZ,X600372.SH,X600066.SH,X002241.SZ,X002475.SZ,X000157.SZ,X002292.SZ,X600741.SH,X002236.SZ,X600089.SH,X000338.SZ,X002049.SZ,X300124.SZ,X002465.SZ,X002129.SZ,X600177.SH,X000568.SZ,X002074.SZ,X002506.SZ,X300003.SZ,X600839.SH,X000547.SZ,X002276.SZ,X002294.SZ,X600582.SH,X600498.SH,X000977.SZ,X600867.SH,X300001.SZ,X002426.SZ,X002180.SZ,X000869.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600703.SH,0,0,0,0,0,0,0,0,0.288728561248321,0,0,0,0,0.0367898981420256,0,0,0,0,0,0,0,0,0,0,0,0.183405406626699,0,0,0,0.179525653792168,0,0,0,0,0,0,0,0,0.0023489590817337,0,0,0,0,0,0,0,0,0,0,-0.0224795923531654,0,0,0,0,0,0,0
X600118.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00238891835781025,0,0,0,0,0,0,0,0.036794622545803,0,0,0,0.00558897778191757,0,0,0.543623701601325,0.07794397873135,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,-0.0094268815175556,0,0,0,0,0,0,0
X000559.SZ,0,0,0,0,0,0,0,0,0,0.0106145805687244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0387821519590663,0,0.179403590491514,0,0,0.197531912090174,0.0649761018509339,0,0,0,3.46944695195361e-18,0,0,0,0.239151402967439,0,0.0414790094727893,0,0.0400265651724799,0,0,0,0,0,0,0,0,0,0
X600031.SH,0,0,0,0,0,0,0,0,0.0701814089638656,0,0,0,0.0210803510690433,0,0,0,0,0,0,0,0,0.500913051833292,0.00177950835975289,0,0,0,0,0,0,0.0206429326027755,0.0613200950421862,0,0,0.0496053342114798,0.0100493172719536,0,0.0736155271189001,0,0,0,0,0,0.0344402889201251,0,0,0,0,0,0,-0.0300185783383348,0,0,0,0,0,0,0
X600271.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0768831461695264,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0101110575757969,0,0.251798368112774,8.67361737988404e-19,0,0,0,0.042140250414316,0,0,0,0.118904748469819,0,0,0,0,0,0,0,0,0,0,-0.0805110095886475,0,0,0,0,0,0,0
X000100.SZ,0,0,0,0,0,0,0,0,0.200064736999754,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00725624265687952,0.0804606409844545,0,0,0,0.0728865177232876,0.0202447221728307,0,0,0,0,0,0.00770597244107785,0,0,0,0,0,0,0,-0.0401881814398819,0,0,0,0,0,0,0
X600372.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.307221235660179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.343260646147391,0,0,0,0,0,0.0943416819616589,0,0,0,0.106562138851423,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600066.SH,0,0,0,0,0,0,0,0,1.73472347597681e-18,0.0891965054906533,0,0,0.184188765326788,0,0,0,0,0,0,0,0.0548700546857771,0,0.00549603237850949,0.1442600358221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0138361415249615,0,0,0,0.0580151357566011,0,0,0,0,-0.00648393855948266,0,0,0,0,0,0,0
X002241.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0498347008619406,0,0.363751227045964,0.273892322895954,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,0.061637904450543,0,0,0,0,0,0,-0.00812860606631423,0,0,0,0,0,0,0
X002475.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.295230691727526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25392376367456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0872340489118103,0.0413416380227057,0,-0.0106746797859625,0,0,0,0,0,0,0
X000157.SZ,0,0,0,0,0,0,0,0,0.132704039202013,0,0,0,0.0564109268783808,0,0.160134019673996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0493212686189236,0,0,0,0.0155615054352575,0,0,0,0,0,0,0.0396896807074307,0.202062143615423,0,0,0,0,0,0,-0.0431729718169592,0,0,0,0,0,0,0
X002292.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.172840554423321,0,0,-0.0169596212269672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.181485674347629,0.101878641279614,0,0,0,0,0,0,0,0,0,0.21881662075909,0,-0.122696369804631,0,0,-0.0103942994092943,0,0,-0.487260044155507,0,0,0,0
X600741.SH,0,0,0,0,0,0,0,0,0.239020022877385,0.315417695225629,0,0.0422539958385731,0.0261741885264214,0.0262849656989284,0,0,0,0.0643227441589565,0,0,0,0,0,0,0,0,0,0.0441129464752304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0203837299176339,0,0,0,0,0,0,0
X002236.SZ,0,0,0,0,0,0,0,0.0796072865452296,0,0,0,0.0268854715219587,0.138684344498215,0,0,0,0,0.00231385101009751,0,0,0.0384612215687277,0,0,0,0,0,0,0,0,0,0.0713738153779267,0,0,0,0,0.0432721327158056,0,0,0,0,0,0,0,0,0.0629075758541954,0,0,0,0,-0.002702337627522,0,0,0,0,0,0,0
X600089.SH,0,0,0,0,0,0,0,0,0.142837139764253,0,0,0.126420053595347,0,0,0.07742345504025,0,0,0,0,0.0101792120384153,0,0,0,0,0,0,0,0,0,0.0220836101358882,0.0355134502163662,0,0,0,0.0204272320578622,0,0,0,0,0,0,0,0.116781172153058,0,0,0,0,0,0,-0.0420255856514035,0,0,0,0,0,0,0
X000338.SZ,0,0,0,0,0,0,0,0,0.216944300697152,0,0,0,0,0.118284031849323,0,0,0,0.00667875752104312,0,0,0,0,0,0,0,0,0,0,0.045727810300368,0.172027577763211,0.0798639761653533,0.00687174609172277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.027310420556464,0,0,-0.0219353387327227,0,0,0,0,0,0,0
X002049.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.203173289567072,0.123194028840904,0,0,0,0,0,0,0,0,0.0424661277364501,0,0,0,0,0,0,0,0,0,0,0,0.1977173208534,0,0,0,0,0,0,0,0,0,0.0594352318610087,0,0,0,0,-0.0211438331188667,0,0,0,0,0,0,0
X300124.SZ,0,0,0,0,0,0,0,0,0.0115184705162905,0,0,0,0,0.234152855711748,0,0.0110176860795739,0,0,0,0,0,0,0.031352295045319,0,0,0,0,0,0,0.251497289784102,0.0946384386880985,0,0,0,0.0294204094849016,0,0,0,0,0,0,0.0783814258157548,0.0478844331414381,0,0,0,0,0,0,-0.0136302143283213,0.0587968450044263,0,0,0,0,0,0
X002465.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.268469845268437,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0306923552544982,0,0,0.285848884662504,0,0,0,0.0586966176978778,0,0,0,0,0,0,0,0.0206739294023241,0,0.105861656867734,0,0,0,0,-0.00157021629931777,0,0,0,0,0,0,0
X002129.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.196991942841678,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0719261562918816,0.0354053185007165,0,0.0579340985518303,0,0,0,0,0,0.0666673541603169,0,0.0507036441817941,0,0,0,0,-0.0531706497681618,0,0,0,0,0,0,0
X600177.SH,0,0,0,0,0,0,0,0,0.153760771996349,0,0,0,0,0.0893684750944759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0780751353557984,0.223525203932925,0,0,0,0,0,0,0.0116876241259267,0,0,0,0,0.041787957092156,0,0,0,0,0,0,-0.0204731052033068,0,0,0,0,0,0,0
X000568.SZ,0,0,0,0,0,0,0,0,0.167965166338096,0,0,0.000497655993483011,0.0408324448319719,0,0,0,0,0,0,0,0,0,0,0.136080312443543,0,0,0,0,0,0.061154251055776,0,0,0,0,0.0662980722439497,0.0868138801009365,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0276874001600938,0.0101422679979371,0,0,0,0,0,0
X002074.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.22705603847653,0.400450123001436,0,0,0,0,0,0,0,0,0.0321112003430767,0,0,0,0,0,0,0,0.0299490279432371,0,0,0,0,0,0,0.00743435574950073,0,0,0,0,0.0168788724335475,0,0,0,0,0,0,-0.00437360863465729,0,0,0,0,0,0,0
X002506.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.132932209392624,0,0,0.0134901263393228,0,0,0,0,0.119854004034517,0,0,0,0.0115123887415264,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X300003.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0619571071384391,0,0,0,0,0.270094489725031,0,0,0,0,0,0,0,0.0693862000755295,0,0.312510821420374,0.00214773438415364,0.037494125694087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600839.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0392706335775697,0,0,0,0,0,0,0,0.119764457679695,0,0,0,0.0771378726705692,0,0,0.222678303967828,0.00613554629188006,0,0,0,0.0570869111942791,0,0.11816727159942,0,0,0,0,0,0,0,0,0,0,0,0
X000547.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.177112689964264,0.00678808190403088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.122854246214461,0.0495549747803094,0,0,0,0,0,0,0,0.100742343452808,0,0,0,0,0,0.110067746225271,0,0,0,0,-0.00025921210624474,0,0,0,0,0,0,0
X002276.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.23261554412762,0,0,0,0.0786179940220327,0,0,0.0712335087715455,0,0,0,0,0,0,0.310559586119883,0,0,0,0,-0.0129211494948399,0,0,0,0,0,0,0
X002294.SZ,0,0,0,0,0,0,0,0,0,0,0,0.0850247545932973,0.0748584459310747,0,0,0,0,0.0408487537900928,0,0,0.0385506854645961,0,0,0,0,0,0,0.0106016575762898,0.0223644060275075,0.0271512476986116,0.0281090039831045,0,0,0,0.0557906231392476,0,0,0.0886658834833378,0,0,0,0,0,0,0,0,0,0,0,-0.00338435185001173,0,0,0,0,0,0,0
X600582.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.038569667230708,0,0.115043072502803,0,0,0,0,0,0.0350073306903262,0,0,0,-4.33680868994202e-19,0,0.0341069941787139,0.123247955094714,0,0,0,0.202418214709782,0.114196907308928,0,0.241309745857189,0,0,0,0,-0.0161448148155921,-0.00259759393113447,0,0,0,0,0,0
X600498.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.156783393900107,0.138304554521003,0,0,0,0,0,0,0,0,0.0423633867894545,0,0,0,0,0,0,0,0.0239385477621481,0,0,0.0907228609884192,0.00795399647945328,0,0,0.023634415799041,0,0,0.0890147140765737,0,0.210253301468913,0,0,0,0.0591469663740763,0,0,0,0,0,0,0,0,0,0
X000977.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0787071432617598,0,0,0,0,0,0,0,0,0,0,0,0,0.140972936933196,0,0,0.0337721461778169,0,0,0.0796307848389182,0.0640836945833183,0,0,0.304024108288528,0,0,0,0,0,0,0,0,-0.0376283497858195,0,0,0,0,0,0,0
X600867.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.097756612724985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.255705049878409,0,0,0,0,0.0749344692655571,0.0254524671517631,0,0,0,0,0,0,0,0,0,0.176710463863468,0,0,0,0,-0.0337398871957468,0,0,0,0,0,0,0
X300001.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0749560434089272,0,0,0,0,0,0,0,0,0.0320095345335618,0,0,0,0,0,0,0,0,0,0,0,0.111057159390514,0,0.102619196199451,0,0.375136371204078,0,0.104886908959037,0,0.00881617125040598,0,0,0,0,0,0,1.0842021724855e-19,0,0,0,0,0,0,0
X002426.SZ,0,0,0,0,0,0,0,0,0,0,0,0.119779657935151,0,0,0,0.025621029192116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0427131963288275,0.0705999043925937,0,0,0.0466906306056131,0,-0.0396634270424256,-0.0563735875109044,0,0,0,0,0,0,-0.0218447378841909,0,0,0,0,-0.0439778694965841,0.0664898352024152,0,0,0,0,0,0
X002180.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.244156089311316,0,0,0,0,0,0,0.0373072452867401,0,0,0,0,0,0,0,0.0882638693167262,0,0,0,0,0,0,0,0,0,0.0381659990095212,0,0,0.0895226465390235,0,0,0.132526963456337,0,0,0,0,-0.0197660063205758,0,0,0,0,0,0,0
X000869.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.012571401261123,0,0,0,0,0.143253532061792,0,0,0.0432821117449031,0,0,0,0,0,0,0.0901202440865183,0,0.0875531247166184,0,0,0,0,0.0242225172900629,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00124460461850106,0,0,0,0,0,0,0
Change_TY3M,0,-0.0193684757367525,0,0,0,0.0240703291408264,0,0,0,0,0,0,0,0.0043956742596737,0.0173377042809636,0,0,0,0,0,0.0485457323756897,0,0.0535186088510579,0,0,0,0,0,0.0706063858055139,0,0,0,0,0,0,0,0,-0.0626223250126873,0,0,-0.0184631262581838,0,0,0,0,0,2.16840434497101e-19,0,0,-0.00583485656927355,0,0,0,0,0,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.37368035208417,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0874688271184272,0,0,-0.188440868648325,0,0,0,0,0,0,0,0,0,0,0,0,0.732976278475425,0,0,0,0,0,0
TED,0,0,0,0,0,0,0,0,0.0617184450021614,0,0,0.0327849945661699,0,0.0601954185595329,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0821607945161708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0136808466360131,0,0,0,0.180998108482405,0,0,0,0,2.42447066195194,0,0
RealEstate_excess,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0969125525293177,0,0.0362684325165526,0,0,0,0,0.0794280828638271,0,0,0,0,0,0,0,0,0.0280172445524497,0,0.12951683041911,-0.117510716028506,0,0,0,0,0,0,-0.138859103101812,0,0,-0.0419731675624035,0,0,0,0,0,0,0
MKreturn,0,0,0,0,0,-0.253475977743665,0,0,0,0,0.0603565943480072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0895209505631451,0,0.0126457957535785,0,-0.0748413182754615,-4.33680868994202e-19,0,0.0401674128295687,0,0.0977778964047616,0,0,0,0,0,0,0,0,0,0.00848104677709134,-0.0498356883304742,0.0291134410836465,0.326754192176747,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00903239445343715,0,0,0,0,0,0,0,0,0,0,0,0,0.00569271918014033,0.0117956250771804,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,-0.0434553114955649,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0449341288049688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.070755953190185,0.118402911166289,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,-0.00479005952471305,0,0,0,0,0,0,0,0,0,-0.00118450915534768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0147931705886971,0,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000712886761982244,0,0,0,0,0,0,-0.000143945819510306,0,0,0,0,0,0,0,0,0,0,0,0,5.42101086242752e-20,0,0.00279230025490368,0,0,-0.00170342891240416,0,0,0,0,0,0,0,0,0,0,-0.00789627729873042,0.0107656251236271,0,0,0,0,0,0
