,X600519.SH,X000858.SZ,X000651.SZ,X600276.SH,X002415.SZ,X600104.SH,X002304.SZ,X000725.SZ,X000063.SZ,X000568.SZ,X600031.SH,X002475.SZ,X600690.SH,X000338.SZ,X600741.SH,X000596.SZ,X600809.SH,X000661.SZ,X601877.SH,X002236.SZ,X600703.SH,X000157.SZ,X000100.SZ,X300003.SZ,X002007.SZ,X600271.SH,X300142.SZ,X300124.SZ,X600183.SH,X002241.SZ,X002179.SZ,X000625.SZ,X002506.SZ,X600177.SH,X600498.SH,X002008.SZ,X600867.SH,X000050.SZ,X600487.SH,X002371.SZ,X300014.SZ,X002049.SZ,X600066.SH,X002463.SZ,X002129.SZ,X000066.SZ,X600118.SH,X300136.SZ,X300146.SZ,X000977.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.150611451372138,0,0,0,0,0,0,0,0.175476492256836,0,0,0,0,0,8.67361737988404e-19,0,0,0,0.124538663197808,0.0124381683470594,0,0,0,0,0,0,0,0,0.0159238168466895,0,0,0,0,0,0,0,0,0,0.0110125669415685,0,0,0,0,0,0,0,0,0,0,0,-0.0121525906658669,0,0,0,0,0.0662047862857858,0,0
X000858.SZ,0,0,0,0,0,0,0.136948186073501,0,0,0.314250498053956,0,0.106226584886943,0,0.0934699955244946,0,0,0.190031764574708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0666940730420352,0,0,0,0,0,0,0,0,0,0,0,-0.026455088521648,-0.000721769967015454,0,0,0,0,0,0
X000651.SZ,0,0,0,0,0,0,0.116899627882412,0,0.123872590340979,0,0,0.243723448950473,0,0,0.0166042069835643,0,0,0,0,0,0.00539985422679927,0,0,0,0,0,0,0,0,0,0,0,0.0208745255781039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0573128571354124,0,0,0,-0.00524716766922525,-0.00837444882055642,0,0,0,0,0,0
X600276.SH,0,0,0,0,0,0,0,0,0,0,0,0.24954519494364,0,0,0,0,0,0.131249755304672,0,0,0,0,0,0,0,0,0.0818458174354721,0,0,0,0,0,0,0,0,0,0.0147386022508909,0,0,0,0.0524920603837575,0,0,0,0,-0.0367802009877414,0,0,0.0320396046708741,0,0,-0.0132015535277548,0,0,0,0,0.0119256951406349,0,0
X002415.SZ,0,0,0,0,0,0,0,0,0,0,0,0.139892057253374,0,0,0,0,0,0,0.00714044956440105,0.608765270565956,0,0,0,0,0,0,0,0,0,0.153494078771875,0,0,0,0,0,0,0.0257318556505288,0,0,0,0,0,0,0,0.135547499989828,0,0,0,0,0,0,0.00618994788308944,0,0,0,0,0.0924696598813928,0,0
X600104.SH,0,0,0,0,0.044270233090319,0,0,0,0,0,0,0.00995693151081258,0,0,0.157978104043206,0,0,0,0,0,0,0,0,0,0.114085461754514,0,0,0,0,0,0,0.0910985229136614,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00205086000774285,0,0
X002304.SZ,0,0.254146530803111,0.0869926587813066,0,0,0,0,0,0,0.177435296374787,0,0,0,0,0.056188875601135,0.03943738927113,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0268661598066218,0,-0.0444620747439363,0,-0.00769719834348157,0,0,0,-0.0118915865627657,0.0109235281929499,0,0,0,0.0618193194828082,0,0
X000725.SZ,0,0,0,0,0,0,0,0,0,0.0143247679636311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.383365427243534,0.0853666404561472,0.0693007369502459,0,0,0,0.0323192145247186,0,0.116968474509295,0,0,0,0,0,0,0,0,0,0,0.0185474267563706,0,0
X000063.SZ,0,0.129401252873446,0,0,0,0,0,0,0,0,0,0.0984732832127797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0836915517272058,0,0.10799586484459,0,0,0,0,0,0,0.0640169935381772,0,0.159091979527372,0,0.0122055491015535,0,0.183561981042491,0,0,0,0,0,0,0,0,0,0,0
X000568.SZ,0,0.458094669427618,0,0,0,0,0,-0.0205347224495548,0,0,0,0.0668910253810031,0,0,0,0,0.175433752425882,0.0976948407703599,0,0.0933247692619042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00188103705766344,0,0,0,0,0,0,-0.00193120984695126,0,0,0,0,0,0,0,0,0
X600031.SH,0,0.122340774615401,0,0,0,0,0,0,0,0.000547866005928214,0,0.0587166928968392,0,0.112960195558481,0,0,0,0,0,0,0,0,0,0,0,0,0.155505029920864,0,0,0.0890831531873197,0,0,0,0,0,0,0,0,0,0,-4.33680868994202e-19,0,0,0,0,0.0231917333360244,0,0,0,0,0,-0.007438078474943,0,0,0,0,0.000601889509572525,0,0
X002475.SZ,0,0.0300745275537338,0.316163802818014,0,0.297577536050225,0,0,0,0.108910496035956,0,0,0,0,0,6.93889390390723e-18,0,0,0,0,0,0.149295458349614,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0451579145893317,0,0,0,0,0,0.0734850475969842,0,0.103098279717897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600690.SH,0,0,0,0,0,0,0,0,0,0,0,0.0571998994863298,0,0,0.188976262911846,0.173919745602802,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0442946637722315,0,0,0,0,0,0,0,0,0,0,0.0214227673657347,0,0,0,0,0,0,0,0,0,0,-0.0136776380523012,0,0,0,0,0.0213833266170841,0,0
X000338.SZ,0,0.0121295605183578,0,0,0,0,0,0,0,0.131517274613906,0.123200198657274,0,0,0,0,0,0,0,0,0.153797927892861,0,0,0,0,0,0,0.0597290772101336,0,0,0,0,0,0,0,0,0,0,0.220368142630915,0,0,4.33680868994202e-19,0,0,0,0,0,0,-5.42101086242752e-20,0,0,0,0,0,0,0,0,0,0,0
X600741.SH,0,0,0,0,0,0.00160939830334488,0,0,0,0,0,0.296823260333154,0,0,0,0,0,0,0,0,0.0638612658051096,0,0,0,0,0,0.106316365358919,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.10516986579249,0,0,0,0,0,0,0,0,0,-0.0310981543298572,0,0,0,0,0,0
X000596.SZ,0,0,0,0,0,0,0,0,0,0.672330169738824,0,0,0,0,0,0,0.145318803680415,0.0241955304112608,0,0.0433806218491017,0,0,0,0,0,0,0,0,0,0,0.0195920004316104,0,0,0,0,0.0208731116399214,0,0,0,0,0,0,0,0,0,0.0129949771741093,0,0,0,0,0,0,-0.0680840002219316,0,0,0,0.0228996657930156,0,0
X600809.SH,0,0.342788540121105,0,0,0,0,0,0,0,0,0,0,0,0,0,0.165955352305173,0,0.0132822382127535,0,0,0.061134211428483,0,0,0,0,0,-6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,0.0399981743785302,0,0,0,0,0.0521844049149943,0,0,0,0.116873646204122,0,0,0.0147655378389466,0,-0.00981886098252905,0,0,0,0,0.0229461359354746,0,0
X000661.SZ,0,0.00597728004326284,0,0.0694256431336535,0,0,0,0,0,0,0,0.0492620233969238,0,0,0,0.22351502230711,0,0,0,0,0,0,0,0,0.444524755467006,0,-1.0842021724855e-19,0,0,0,0,0,0.0373808049270477,0,0,0,0.005659410876346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00571359075144618,0,0,0,0,0,0
X601877.SH,0,0,0,0.0553583011859088,0,0,0,0,0,0,0,0.0275261528937411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00204716948182591,0,0,0,0,0,0,0,0,0.134534621590667,0,0,0,0.0526338862420394,0,0,0,0,0,0,0,0,0,-0.0157014659665585,-0.0465780362139622,0,0,0,0.0675506880584476,0,0
X002236.SZ,0,0,0,0,0.517874195176778,0,0,0,0.0423802732732794,0.0773331149398742,0,0.0391041059943966,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.106640367327495,0,0,0,0,0,0.0133375996098548,0,0,0,0,0,0,0,0.0358434833696864,0,0,0,0,0,0.0481192577897837,0,0,0,0,-0.0142077788444722,-0.0828198119662563,0,0,0,0.0242116188212172,0,0
X600703.SH,0,0,0,0,0,0,0,0,0,0,0,0.0933213217034738,0,0,0,0,0,0,0,0.00431360698622707,0,0,0,0,0,0,0,0,0,0,0,0,0.180960715522744,0,0,0,0,0,0,0,0,0.0792070484635532,0,-3.46944695195361e-18,0,0,0.0439636979193807,0.106606264009659,0,0,0,0,0,0,0,0,0.148122503402921,0,0
