,X600519.SH,X000858.SZ,X600276.SH,X000651.SZ,X002415.SZ,X600104.SH,X003816.SZ,X002304.SZ,X000063.SZ,X002475.SZ,X000725.SZ,X000568.SZ,X600031.SH,X600690.SH,X000338.SZ,X600741.SH,X600809.SH,X000661.SZ,X600183.SH,X000596.SZ,X600703.SH,X002241.SZ,X002236.SZ,X000100.SZ,X300003.SZ,X601877.SH,X002007.SZ,X002463.SZ,X000157.SZ,X000066.SZ,X300142.SZ,X002179.SZ,X300124.SZ,X600271.SH,X002008.SZ,X600867.SH,X000977.SZ,X000625.SZ,X002371.SZ,X002129.SZ,X002506.SZ,X300136.SZ,X600498.SH,X002049.SZ,X600177.SH,X002456.SZ,X600066.SH,X002180.SZ,X600487.SH,X300146.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.302306202361613,0,0,0.0938143291557612,0,0,0,0,0.0617181346394812,0,0.0242032695057415,0,0,0,0,0.00142765086841694,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0235771295825573,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000858.SZ,0.197781001472806,0,0,0,0,0,0,0.00292816674797043,0,0,0,0.360063038236995,0,0,0,0,0.278854524669125,0,0,0.00129179625037678,0,0,0,0,0,0,0,-0.0445251080952181,0,0,0,0,0,0,0,0,0,0,0.0366220467019205,0.0556665915574593,0,0,0,0,0,0,0,0.0164870582396566,0,0,0,0,0,0,0,0,0,0,0
X600276.SH,0.0187346949393954,0,0,0,0,0,0,0.0745701272605881,0,0.0860966009524044,0,0.225772760343082,0,0,0,0.0413336194799165,0,0,0,0,0,0,0,0,0,0,0,-0.0095745665819348,0,0,0,0,0,0,0,0.100831584163234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0146063584635227,0,0,0,0,0,0
X000651.SZ,0,0,0,0,0.0567671003604836,0,0,0,0,0,0,0,0,0,0,0,0.274208551258766,0,-0.0317043961759148,0,0,0,0,0,0,0,0,-0.0448956894188774,0,0.0778966391288211,0,0,0,0,-0.0241960304162763,0.118934447330136,0,0,0,0.0387339315484704,0,0,0,0,0,0,0,0,0,0,0,-0.0132378279146317,0,0,0,0,0.0148772418037368,0,0
X002415.SZ,0,0,0,0,0,0,0,0,0.0174908160664506,0.119213817248712,0,0,0.0776182486287378,0,0,0,0,0,0,0,0,0.0408558340681354,0.164098092318285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0312700590692926,0,0.0160834439904666,0,0.0900821196570986,0,0,0,0,0,0,0,0,-0.0161487478534926,0,0
X600104.SH,0,0,0,0,0,0,0.00606877557429958,0,0,0,0,0,0,0,0.123410024326775,0.123840946329112,0,0,-0.00429702953691778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0246256660693219,0,0,0.167988150293748,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00969481323403762,0,0,0,0,0.0118343390647648,0,0
X003816.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0359376473267257,0,0,0,0.1534736680442,0,0
X002304.SZ,0,0,0.0697323057317336,0,0.00517449309957837,0,0.0779983284770537,0,0,0,0,0.225916598419726,0,0,0,0,0,0,0,0.161340349234838,0,0.0521977518169888,0,0,0,0,0,0,0,-0.00588896821277664,0,0,0,0,0.0864528132675278,0.0493221103458914,0,0,0,-0.0696267249768472,0,0,0,0,0,0,0,0,0,0,0,0,0.0173170933199628,0,0,0,-0.0320512377344998,0,0
X000063.SZ,0,0,0,0,0.273077133365715,0,0,0,0,0,0,0,0,0,0,0,0.0823244802416652,0,0,0,0.0513318315704769,0,0.0240033889294947,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000378692532369986,0,0
X002475.SZ,0,0.190477212623771,0,0,0,0,0,0,8.67361737988404e-19,0,0.0684916126989618,0,0,0,0,0,0,0,0,0,0,0,0.0800761392574428,0,0,0,0,0,0,0,0,0,0,0,0.0897164399708326,0,0,0,0,0,0,0.0862308081068805,0,0.048022855741381,0,0.0836772058496976,0,0,0,0,0,0.0100311380727376,0,0,0,0,0,0,0
X000725.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00297104407354536,0,0.156293640473035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0218697895070297,0,0.0884928821406086,0,0,0,0,0,0,0,-0.0115797117742697,0,0,0,0,0,0,0
X000568.SZ,0,0.612890923208691,0,0,0,0,0,0.147041188604082,0,0,0,0,0.0430186794960865,0,0,0,0,0.051469394771055,0,0.153624195072577,-0.0201509279510489,-0.120521042647585,0,0,0,0,0,0,0,0,0,0,-0.0330150449884268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00267316088711165,0,0,0,0,0,0,0
X600031.SH,0,0,0,0,0,0,0,0,0,0.105102043084178,0,0,0,0,0.0740131334751677,0,0,0.00812148562862113,0,0,0,-0.0462593553565377,0,0,0,0,0,0.0375631818443731,0.170577606452187,0,0,0.00753416675784994,0,0,0,0,0.131493592935549,0,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0162798466267508,0,0,0,-0.00719934686221318,0,0
X600690.SH,0,0,0,0,0,0,0,0.0913375770012035,0.0335147159852639,0,0,0,0,0,0,0,0,0.0103297712325815,0,0,0,0,0,0,0.0247167004533904,0,0,0,0,0,0,0.0216103461582388,0,0.13359730376444,0,0,0,0,0,-0.105755178509337,0,0,0,0,0,0.114946964991721,0,0,0,0,0,0.00294509134133898,0,0,0,0,0.0204121761462287,0,0
X000338.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00790558166539559,0,0.105879117054121,0,0.0400770204509562,0,0,0,0,0,0,0,0,0,0.00991822540780447,0.279910563969876,0,0,0.0180364457138435,0,0,0.0892910398239538,0.00655553698697498,0,0,0.0209447742415548,0,0,0.0219561838099742,0,0,0.0203166204319973,0,0,0,0,0,0,0,0,0,0,0,0
X600741.SH,0,0,0.0997248354355484,0,0,0.0948255423365186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.10559705848975,0,0,0,0.109851870912457,0,-0.0141165219700986,0.125261913569252,0,0,0,0,0,0,0,0,0,0,0.147932000617179,0,0,0,0,0,0,0,-0.0541603339273533,0,0.0011180685247277,0,0,0,0,0.0253138886344328,0,0
X600809.SH,0.106010078351769,0.378320530925316,0,0,0,0,0,0,0,0.0018631234291999,0,0.0494505155840936,0,0,0,0,0,0,0,0.0919318703811883,0.0188555862134311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.101246928836626,0,0,0,0,0,0,0,0,0,0,0,0,0
X000661.SZ,0,-3.46944695195361e-18,0.173977816010562,0,0.210547242323828,0,0,0,0.00721622680272981,0,0,0.100360828672212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0972932053925094,0,0,0,0,0,0,0,0,0,0,0,0.0232625907130864,0,0,0,0,0,0,0,0,0,0,0,0,0.0215054943196454,0,0,0,0,-0.0888040220568363,0,0
X600183.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.220089060570233,0,0,0,0,0,0.0402669539426374,0,0,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0.0771816088995697,0,0,0,0.211637370937087,0,0,0,0,0,0.00450478032208305,0,0,0,0,-0.00416647981729622,0,0
X000596.SZ,0,0.166123168872742,0,0,0,0,0,0.154468248032649,0,0,0.065620673836583,0.259209641265193,0,0,0,0,0.0754065004626797,0.0611990510338297,0.0234548768959587,0,0,0,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0.0172833543304685,0,0,-0.137111072736155,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0311048508492063,0,0,0,0,-0.0331448940153385,0,0
