,X600519.SH,X600104.SH,X002415.SZ,X000725.SZ,X000858.SZ,X000651.SZ,X600276.SH,X002304.SZ,X000063.SZ,X000625.SZ,X600690.SH,X600031.SH,X600703.SH,X600271.SH,X000100.SZ,X000559.SZ,X600118.SH,X600066.SH,X000157.SZ,X002236.SZ,X002475.SZ,X600372.SH,X002292.SZ,X600741.SH,X600089.SH,X000338.SZ,X002241.SZ,X300124.SZ,X000568.SZ,X600839.SH,X002465.SZ,X600177.SH,X002294.SZ,X000977.SZ,X002074.SZ,X000869.SZ,X600867.SH,X000800.SZ,X300003.SZ,X600582.SH,X002129.SZ,X600525.SH,X002085.SZ,X600498.SH,X000581.SZ,X000550.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600690.SH,0,0,0,0,0,0,0,0,0,0.175058644050885,0,0,0,0,0,0,0,0,0.126989778886635,0,0,0,0,0.155757098789073,0,0.120206334857628,0,0.0910158326625641,0,0,0,0,0,0,0,0,0,0.00350356267208903,0,0,0,0,0,0,0.0291808682028976,0,0,0,0,0,0,0,0,0,0
X600031.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0232667721873036,0.0577034095848159,0.182139833083402,0,0.304885781927935,0,0,0.00709126024104754,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.167543234827849,0,0,0,0,0,0,0,0.0274668310392182,0,-0.00592502929455505,-0.000220098935690284,0,0,0,0,0,0
X600703.SH,0,0,0,0.416143101053499,0,0,0,0,0,0,0,0.0773131205620974,0,0,0,0.00149459613524179,1.73472347597681e-18,0,0,0.136983690644201,0.0653645379074486,0,0,0.0319386791655823,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.076493897041488,0,0.052874626671603,0,0.0231082926292278,0,0.0488913743605129,0,0,0,0,0,0,0,0,0,0
X600271.SH,0,0,0,0,0,0,0,0,0.448972925686751,0,0,0,0,0,0,0.0886531924743567,0,0,0,0,0,0.185621630281162,0,0,0,0,0,0,0,0,0.0322801294332633,0,0,0.0108642137178004,0,0,0,0.0155146218155554,0,0,0.137967529355009,0,0.00493028423333722,0,0,0,0,0,0,0,0,0,0,0,0
X000100.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0992926968064341,0,0.223953574833291,0.0769582761878452,0,0,0,0,0.0109791854852182,0,0.192654929486305,0,0.0586965747728614,0,0,0,0.114911271560004,0,0,0,0,0,0.0796488483195428,0,0,0,0,0,0,0,0.167188033281235,0,-0.00249954342277702,0,-0.030278625319409,0,0,0,0,0
X000559.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.125120943127683,0,0,0,0,0.0209136393111409,0,0,0,0,0,0,0,0,0,0,0,0.0139285261494169,0,0,0,0.230579878087595,0,0,0.00344925678813117,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600118.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.241465791082546,0,0,0,0,0,0,0,0.345468618138269,0,0,0,0,0,0,0,0.0277857502406215,0,0,0,0,0,0,0,0,0,-1.35525271560688e-20,0,0,0,0,0,0,0
X600066.SH,0,0,0,0,0,0,0.0265444539837064,0,0,0.211858390351718,0,0,0,0,0,0,0,0,0,0,0,0,0,0.146238782056458,0,0,0,0,0,0.0431497123332342,0,0,0,0,0.0518330334809846,0,0,0.00909143839836805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000157.SZ,0,0,0,0,0,0.154483207980903,0,0,0,0.0964836300040597,0,0.191408878468738,0,0,0.0904558505027582,0,0.0763659072670684,0,0,0,0.0601454023297191,0,0,0,0,0,0,0,0,0.0733656424684767,0,0.049009099587767,0,0,0.0595526843192292,0,0,0.16535226310149,0,0,0,0,0,0,0,0,0,0,0.0168362374626501,0,0,0,0,0,0
X002236.SZ,0,0,0,0.0206934934183649,0,0,0,0,0,0,0,0,0.303327804293627,0.122435708085125,0,0,0,0,0,0,0,0,0,0,0,0,0,0.140363122348929,0,0,0,0,0.128575120204952,0,0,0,0,0,0,0,0,0,0,0,0,0.0264943191974514,0,-0.00514503803223947,0,0,0,0,0,0,0
X002475.SZ,0,0,0,0,0,0.0416268943754989,0,0,0,0,0,0,0,0,0,0.123795866458239,0,0,0,0,0,0.000637810873273237,0.190626201476145,0,0,0,0,0,0,0,0,0,0.627652707278559,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600372.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.286538935433568,0.226869224571615,0,0,0,0,0,0,0,0,0,0,0.0137592479747351,0,0,0.0364815041178165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X002292.SZ,0,0,0,0,0,0,-0.0844809597183832,0,0,0,0,-0.0116211201427353,0,0,0,0,0,0,0,0.0604121603618139,0,0,0,0,-0.418010180408468,0,0,0,0.122655769092984,0,0,0,0,0,0.0667497269519446,0,0,0,0,0,0,0,0,0.186988681144796,0,0,0,0.262839180744753,-0.101017274645731,0.481400189751713,0,0,0,0,0
X600741.SH,0,0,0,0,0,0,0,0.0709541829855916,0,0,0,0,0,0,0.150801852271136,0,0,0.0639684909001182,0.103378301342152,0,0,0,0,0,0,0.370095743332747,0,0,0,0,0,0,0,0,0,0,0,0.069187477984799,0,0,0,0.0153463720008631,0,0,0,0,0,-0.00360463280261475,0,0,0,0,0,0,0
X600089.SH,0,0,0,0,0,0,0,0,0.513110523235881,0,0,0,0,0.169152784496584,0.00757197219402308,0.0698536842093346,0,0,0,0,0,4.33680868994202e-19,0,0,0,0,0,0,8.67361737988404e-19,0.0101462815629479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000338.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.103139988339493,0,0,0.372825742709217,0,0,0.144911753872566,0,0,0,0,0,0.0219860618100563,0,0,0,0,0,0,0,0,0,0.0949643514277269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X002241.SZ,0,0,0.0646927047920518,0,0,0,0,0,0.0723814645865308,0,0,0,0,0,0,0,0,0,0,0,0,-0.0215098219620393,0,0,0.137741267651625,0,0,0.0886925316324376,0,0.0247284112748175,0.172780285864725,0,0,0.0107240612016503,0,0,0,0,0.211836675640111,0,0.30456099726651,0,0,0,0,0,0,0.00813522977657839,0,0,0,0,0,0,0
X300124.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00837760194132891,0.288262836526427,0,0,0,0,0,0,0,0,0,0.385874834433173,0,0,0,0.0574940769606668,0,0,0,0,0,0,0,0.0467256069001129,0,0,0.0534994821204108,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000568.SZ,0,0,0,0,0,0,0,0.058218666091556,0,0.00153913019209934,0,0,0,0,0.0598981780666541,0.129143956063412,0,0,0,0,0,0,0,0.120939754497721,0.0302200530049733,0,0,0,0,0,0,0,0,0,0,0.115451042541486,0,0,0,0,0,0,0,0,0,0.076052526777185,0,-0.0856021284880217,0,0,0,0,0,0,0
X600839.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.389799070345419,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0166978198571461,0,0,0,0.0175196323770511,0,0,0,0.0184434607662535,0,0,0,0,0,0.00216174287104513,0,0,0,0,0,0,0
X002465.SZ,0,0,0,0,0,0,0,0,0.0598081305462909,0,0,0,0,0,0,0.017167198597539,0.350883624501789,0,0,0,0,0,0,0,0,0,0.0475168798797274,0.0543938588885457,0,0,0,0,0,0.0452536093553125,0,0,0,0,0,0,0.0880563461694474,0,0.00529203225419187,0,0,0,0,0,0,0,0,0,0,0,0
X600177.SH,0,0,0,0,0,0,0,0,-4.33680868994202e-19,0,0,0,0,0,0.194495039191838,0,0,0,0.292146536209854,0,0,0,0,0,0.0742530086068504,0,0,0,0,0,0,0,0.00780603041775724,0,0,0,0,0.0202715222096121,0.106132336512212,0,0,0,0,0,0,0,0,-0.0428196344485597,0,0,0,0,0,0,0
X002294.SZ,0,0,0,0,0,0,0,0,0,0.0895832737216416,0.140895571371014,0.0363880716478448,0,0,0.129170237548273,0,0,0,0.0764464578961041,0,0.0866751656906118,0,0,0.0258603357007694,0,0,0,0.136285775529619,0,0,0,0,0,0,0,0,0,0.00806468694652942,0.0150566535933784,0,0,0,0,0,0,0.146171878263337,0,0,0,0,0,0,0,0,0
X000977.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00255890193586724,0,0.000164514196007275,0.246623110942579,0,0,0,0,0.00450319003947569,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00747058952338856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X002074.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.386940861078646,0.139502860287552,0,0,0,0,0,0,0,0,0,0,0,0,8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000869.SZ,0,0,0,0,0,0.0830513777225555,0,0,0,0,0,0,0,0,0.16457739041954,-1.73472347597681e-18,0,0,0,0,0.0187206456251072,0.0221050481922924,0,0,0,0.144679181270702,0,0.0497665304387328,0.312830731420425,0,0,0,0,0,0,0,0,0.00847415316604593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600867.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.38777878078145e-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0848464719594713,0,0.260017705574397,0,0,0.2739444359705,0,0,0,0,0,0,0,0.0652885856088559,0,0,0,0,0,0,0,0,0,0,0,0
X000800.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.142257311970074,0,0,0.131362839663933,0,0,0.071192695638718,0,0,0,0,0,0.0126500490201663,0,0,0,0,0,0.0251494821134908,0.0555084132667506,0,0,0,0,0,0.00690624119936824,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X300003.SZ,0,0,0,0,0,0,0,0,0,0,0,0.0306821225414946,0.264855443421444,0,0.0768183161261335,0.0469060856744314,0,0,0,0,0,0,0,0.048738199008272,0,0,0.242041621447445,0,0,0,0,0,0,0,0,0,0,0.0801034400772959,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600582.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000945328837113671,0,0,0,0,0,0,0.0412638690870281,0,0,0,0.271864330561537,0.0265746588917386,0,0,0.0447050527645466,0,0,0,0,0.185712336607543,0.250878757830761,0,0,0,0.0132454384396611,0,0,0,0,0,0,0
X002129.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0734348608065025,0,0,0,0,0.0929176581556328,0,0,0,0,0,0,0,0,0.0772746715592495,0,0,0.0705541170808694,0,0,0,0.232447065159755,0,0.0340767864873867,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600525.SH,0,0,0,0,0.0891729180943908,0,0.0284984323698004,0,0,0,0,0,0,0,0.129365489435614,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0362670777776615,-0.0815989879239464,0.0293311992174346,0,0,0,0,0
X002085.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11214698386289,0,0,0,0,0,0,0,0,0,0,0,0.0383685464459021,0,0.34533669179278,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0509080097852967,0,0,0,-5.42101086242752e-20,0,0,0,0,0,0,0
X600498.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.348565281282546,0.0122807998836145,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0496039125442312,0,0,0.189811171413459,0,0,0,0,0,0.170652192125633,0.0351133895466959,0,0,0,0,0,0,0,-0.0466416603131316,0,0,0,0,0,0
X000581.SZ,0,0.0144948714145716,0,0,0,0,0,0,0.369843825955467,0,0,0.0362624199906254,0,0,0,0.14766934342377,0,0,0,0,0,0,0,0.018228284185917,0,0,0.103972745666561,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0.0751828448443945,0,0,0,-0.0124816656475088,0,0,0,0,0,0,0
X000550.SZ,0,0,0,0,0,0.121756747841452,0.121785423567297,0,-0.0322532289791173,0,0,0,0,0,0,0,0,0,0,0,0,-0.003223446019047,0,0,0,0,0,0,0.0216780336537349,0,0,0,0.239670132082281,0,0,0,0,0.327001267482148,0,0,0,0,0,0,0,0,0,-0.0046740504642359,0,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0525512825116891,2.16840434497101e-19,0,0,0.112663506524426,0,0,0.0421907904611442,0,0,0,0,0,0,0,-0.18102823197094,0,0,-0.0363647436683736,-0.00814980781299588,0,0.00985576668695665,0,0.0241067587077066,0,0,0,0.0791866519689714,0,0,0,0,-0.0341273536228338,-0.0203166749135055,0,0,0,0,0,0
Slope,0,0,0,0,0,0,0,0,0.0413993942197464,-0.131944027813197,0,0,0,0,0,0,0,0,0,0.115232464641624,-0.338820497659384,0,0,0,0.421684740094092,0,0,0,0,0,0,0,0,-0.0878235590339372,0,0,0,0,0,0,0,0,-0.266881936114025,0,0,0,0,0,1.25977026110982,0,0,0,0,0,0
TED,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0793008033511168,0,0,0.0954726716300976,0,0,0,0,0,0,0,0,0,0,0,0,0.637467556083805,0,0,0,0,0,0,0
RealEstate_excess,0,-0.109892006152832,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.109123644221716,0.086013853262951,0.0724412178624568,0,0,0,0,0,0,0.154947053013787,0,0,0,0,0,0,0,0.0412275381970153,0,-0.191245304145438,0,0.162953720354055,0,0,0,0,0,-0.00982293952816778,0,0,0.0719984758979594,0,0,0,0
MKreturn,0,0,0,0,0,-0.0998014890195773,-0.245799165653727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.22707299571751,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.235716199142756,0,0.152257610921637,0,0,0,0,-0.0899255857588374,0.0479278368386717,0.196823399386905,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,-0.00342843125532532,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00701840439346131,0,0,-0.000995667721533913,0,0,0,0,0,-0.00194526640439924,0,0,0,0,0,0,0,-0.0123176499694714,0.00134687385191547,0,-0.00250914578222944,0,0,0,0
CarbonVol_Shenzhen,0,-0.0163983287130486,0,0,0,0,0,0,-0.00271272981449539,0,0,0,0,0,0.0423413509107834,0,0,0,0,0,0,-0.0509555009659018,0,0,0,0,0,0,0,0,0,0,0,0,0.0578600913797203,0,0,0.0142799361996823,-0.0297127846966459,-0.122457876766026,0,0,0,0,0,0,-0.0746433861082054,-0.0214381742035767,-0.0381644789608296,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,-0.00921297660627674,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0125836930635189,0,0,-0.00299687189944185,0,0,0,0.0370228569154869,0.00130353471145932,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00258438438226682,0,0,0,0,0,0,-0.00231003142596742,0,0,0,0,0,0,0,0,-0.00910297785055828,0,0,0,0,0,0,0
