,X600519.SH,X000858.SZ,X600809.SH,X002415.SZ,X000568.SZ,X600276.SH,X002475.SZ,X600690.SH,X002304.SZ,X300124.SZ,X000651.SZ,X600104.SH,X300014.SZ,X002129.SZ,X000725.SZ,X600031.SH,X003816.SZ,X002371.SZ,X002049.SZ,X000596.SZ,X000625.SZ,X000063.SZ,X002179.SZ,X600703.SH,X000338.SZ,X600089.SH,X002180.SZ,X000661.SZ,X600522.SH,X300142.SZ,X002241.SZ,X000733.SZ,X601877.SH,X000100.SZ,X002074.SZ,X600741.SH,X600460.SH,X000157.SZ,X600702.SH,X600584.SH,X600884.SH,X300003.SZ,X600487.SH,X002223.SZ,X000799.SZ,X002414.SZ,X002236.SZ,X600563.SH,X601799.SH,X002294.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X000651.SZ,0,0,0,0,0,0,0,0.388671950774124,0,0,0,0,0,0,0,0.185017897041813,0,-0.0167226924691463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.135988709010715,0.0522586707585925,0,0,0,0,0,0,0,0,0,0
X600104.SH,1.0842021724855e-19,0,0,0,0,0,0,0.0564153823943799,0.060357822092397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0135010879126734,0,0,0,0,0,0.221964774327592,0.0706233623959323,0,0,0,-2.16840434497101e-19,0,0,0,0,0,0,0,0,0,0,0,0,-0.0101513571489189,1.12094958710533e-05,0,0,0,0,0,0
X300014.SZ,0,0,0,0,0,0,0,0,0,0.0561865294842556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.138037724596295,0,-0.0394608335116341,-0.189170890863454,0,0,0.551871579839636,0,0,0,0,0,0,0,0,-0.0881798926889824,0,0.23432914768437,0,0.102998402788974,0,0,0,0.032532501909457,0,0,0,0,0,0,0
X002129.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.232938452783701,0,0,0,0,0,0,0.0445155222413429,0,0,0,0,0,0.0174405047928784,0,0.16577181809133,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0290371340772268,0.22159957922773,0,0,0.0521570529599256,0,0,0.0738616530188576,0,0,0,-0.0191795839003178,0,0,0,0,0,0
X000725.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.168994749522275,0,0,0,0,0,0,0,0,0,0.0212469512140981,-0.110092046293196,0.030974400677584,0,0,0,0,0.0276179974482522,0.369974176937564,0,0,0,0,0.0618109793887923,0,0,0,-0.0270909679701531,-0.0191059361974894,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0
X600031.SH,0,0,0,0,0,0,-0.00567930419190369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0360432206343278,0.575690793917318,0,0,0,0,0,0,0,0.0402580170972749,0,0,0,0,0,0,0,0.00471656206717356,0,2.71050543121376e-20,0.0136485385297803,0,0,0,0,0,0
X003816.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.0482887190964227,0,0,0.0595494131364794,0,-0.0356162041722004,0,-0.0590924581764111,0,0,0,0,0,-1.73472347597681e-18,-0.0386114068472002,0.115503636581468,0,0,-0.00420067312766344,0,0,0,0,0,0,0.077821887046071,0.0283388267943933,0,0.0803539851007852,0,0,0,0,0.0699690469075593,0,0,-0.111174198902694,0,0,0,0,0,0,0,0,0,0
X002371.SZ,0,0,0,0,0,0,0.363627375251319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0354045333472379,0,0,0.242618854594929,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.434004590166494,0.0302706929874428,0,-0.032472601206243,0,-0.0320418022544944,-0.000483134731636158,-0.143984119719827,0,0,0,0,0
X002049.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.0758703195059258,0,0,0,0,0.0903243686558973,0,0,0,0,0,0,0,0,0.0977994331561853,0,0,0,0,0.107981558324924,0,0.147156629757808,0,0,0,0,0,0,0,0,0,-0.0796254843346485,0,0.132609170126793,0,0.240538790875178,-0.0446248840093348,0.198194353768106,0,0,0.0743525784434867,0,0,0,0,0,0
X000596.SZ,0,0,0,0,0.413591142239786,0,-0.0469123069782002,0,0.0745420863666643,0,0,0,0,0.0755685153115493,0,0,0,-0.082091360540821,0,0,0,0,-0.12290578335023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0596012049685887,-0.0181748037517261,0,0.0397488476569051,0.0564091726483954,-0.0811389340009832,0,-0.051562984995891,-0.0387179782593767,0,0,0,0,0,0
X000625.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.0658980985023414,0,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,0.0540139387488365,0.0749311627792186,0,0,0,0,0,0,0,0,0,0,0,0.427114294695897,0,0,0.0231571378348682,0,0.0779963513065666,0,0,0.020469060339394,0.0909491596951742,0,-0.0283294292172991,0,0,0,0,0,0,0
X000063.SZ,0,0,0,0,0,0.109926550024354,0,0,0,0,0,0,0,0,0,0,0,0,0.0231907647192751,0,0,0,0,0,0,0,0.0294104091347292,0,0,0,0.0824010715162809,0,0,0.24614567321103,0,0,0,0,0,0,0,0,0,0,0,0.0119715905302962,0.188494699812281,0,-0.0262302542796216,0,0,0.0113527122917707,4.33680868994202e-19,0,0,0,0,0,0
X002179.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0816938636697027,0,0.0344798878133972,0,0,0,0,0,0.0914531093396794,0,0,0,0,0.0858433502994676,0,0,0.378964260279641,0,0,0,0,0,0,0,0,0,0,0,-0.042938625384752,0,0,0,0,0.00117864851133532,0,0,0,0,0,0,0,0,0,0
X600703.SH,0,0,0,0,0,0,0.0351512708728491,0,0,0,0,0,0,0.0863210079785554,0,0,0,0.01453563210408,0,0,0,0.10060175399909,0,0,0,0,0,0,0,0,0.135671978830428,0,0.183485955259481,0,0,0,0,0,0,0,0,0.00453654780556785,0,0,0,0.22308493686218,0,0,0,0,0,-0.0566916247881652,0,0,0,0,0,0,0
X000338.SZ,0,0,0,0,0.075093627287891,0,0,0,0,0,0,0,0.0312566676213931,0,0,0.420078786857746,0,0,0,0,0,0,0,0,0,0.0983630780769185,-0.0104238798953026,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0975916250841676,0,0,-0.0199763076741264,0.0419577332446986,0.0684666297997729,0,0,0,0,-0.0363474732278755,-0.00171514576165978,0,0,0,0,0,0,0
X600089.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.00964187485370217,0.189486612715103,0,0,0,0,0,0,0,0,0,0,0.0674468067585756,0,0,0,0.0674663776377113,0,-2.16840434497101e-19,0,0.291902727286897,0,0,0,0.0445760217684769,0,0,0,0.125470492595784,0,0,0,0.0169127671660181,0,0,0,0,0.0765991717304646,0,0,0,0,0,0,0,0,0
X002180.SZ,0,0,0,0,-0.0632867264931614,0,0,-0.147038279335225,0,0,0,0,0,0,0,0,0,0.00818738143412765,0.164199714041469,0,0,0.147458911124054,0,0,0,0,0,0,0.123103083909446,0,0,0,0,0,0,0,0.278367270152514,0,0,0,0,0,0,0,0,-0.130148995006375,0,0.0836667705722056,0,0,0,-0.055256457443423,0.0789284936557331,0,0,0,0,0,0
X000661.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.170558178772541,0,0.0342306552537475,0,0.31885339338283,0,0,0,-0.403981766001336,0,0,0,0,0,0,0,0,0,0.370779241768439,0,0,0,0,0.147527094994591,0,0,0.308426553796067,0,0,0,1.73472347597681e-18,0,-0.0742466199139755,0,0,0,0.0132995838688407,0,0,0,0,0,0,0
X600522.SH,0,0,0,0,0.0234944231999487,0,0,0,0,0,0,0,0,0,0,-0.0979264097555756,0,0,0,0,0,0,0,0,0,0.294658038194155,0.0759977396434794,0,0,0,0,0.312112772597252,0,0,0,0,0,0,0,0,0,0,0.643593634428147,0,0,0,0,0.220420383316068,0,0,0,0.0986708911039288,0,0,0,0,0,0,0
X300142.SZ,0,0,0,0,0,0.0160450575579937,0,0,0,0,0,0,-0.128562970926431,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0693539956933157,-0.0425628451162846,0,0.118519957246918,0,0,0,0,0,0,0,0,0,0,0,-0.118688980201491,0.0640687334691968,0,0.110699405172232,0,-0.0397564288795155,0,0.292660822841098,0,-0.0296409432268103,0,0,0,0,0,0,0
X002241.SZ,0,0,0,0,0,0,0.357244922617299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0585501373486657,0,0,0.0745823109039131,0,0,0.156026511725064,0,0,0,0,0,0,0,0,0,0,0,0,-0.107882104753376,0,0,0.043641965254395,0,0,0.0739618646933373,0,0,0.212807942206063,0,0,0,0,0,0,0
X000733.SZ,0,0,-0.056549239876107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.288452390365949,0.0259717930292405,0,0,0,0.196649402148305,0,0,0,0,0,0.033062723975039,0,-0.0831731969026503,0,0,0,0.0580893253263348,0,0,0,-0.0605670828866688,0,0,0,0.0204813908053142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601877.SH,0,0,0,0,0.0237119760626658,0,0,0,0,0,-0.190189031794252,0,0,0,0.0240631409628566,0,0,0,0,0,0.191608372080042,0,0,0.145790630564711,0,0,0,0,0.246840311311914,0,0,0,0,-3.46944695195361e-18,0.195485523877943,0,0,0,0,0,0,0,0,-0.0750475315386155,0.123004813233013,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000100.SZ,0,0,0,0,0,0,0,0,0,0,0.0893191423039074,0,0,0,0.169441893863283,0.271261858514099,0,0,0,0,0,0,0,0,0,0,-0.00227390925497002,0,0,0,0.0246890059692085,0,0,0,0,0,0,0,-0.0144350853753253,0,0.0833812722304632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X002074.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.378072046548132,0,0,0,0,0,0,0.0434913129379403,0.169861440834694,0,0,0,0,0,0,0,0,0,0,0,0.0228117320269265,0,0,0,0,0,0,0,0.105373417287174,0,0.00722019245561151,0.0743730729802042,0,0,0,0.157516436040689,0,0,0,0.0241772557036886,0,0,0,0,0,0,0
X600741.SH,0,0,0,0,0.0437903682425868,0,0.0731821078860554,0,0,0,0,0,0.109437765906555,0,0,0,0,0,0,0,0.0636066573683415,0,0,0,0,0,0,0,0,0,0,-0.0702348053798695,-4.33680868994202e-19,0,0.0478212469203989,0,0,0,0,0,0,0,0,0,0.0862567290141029,0.019602631362723,0,0,0,0,0,-0.00881689587575542,0,0,0,0,0,0,0
X600460.SH,0,0,0,0,0,0,0,0,0,0.0931372981488053,0,0,0,0,0,0,0,0.163080334719339,0,0.050917181818975,0,0,0,0.177212939656322,0,0,0,0,0,0,0.13969508083046,0,0,0,0,0,0,0,0,0.174662530336038,0,0,0,0,0,0,0,0.00322617988002426,0.00868127215207185,0,0,0,0,0,0,0,0,0,0
X000157.SZ,0,0,0,0,0,0,0,0,0,0,0.00987075429752884,0,1.0842021724855e-19,0,0,0.255719893129426,0,-0.0369905176892542,0,-8.67361737988404e-19,0,0,0.0461372118877004,0,0.0744829221259062,0.118264954902376,0,-8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,0,0.0596230602668338,0,0,0,0,0,0,0,0,0,0,-0.0258115547145109,0,0,0,0,0,0,0
X600702.SH,0,0,0,0,0.452767227041442,0,-0.0277900353176407,0,0,0,0,0,0,0,0,0.119661491879848,0,0,0,0,0,-0.0699000877555395,0,0,0,0.0420342317645797,0,0.200362113302246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0181493715748256,0.337659908240612,-0.0169478136498444,0,0,0,0,0,-0.0236135307745877,0,0,0,0,0,0,0
X600584.SH,0,0,0,0,0,0,0.038390696807322,0,0,0,0,0,0,0,0,0,0,0.050433866505183,0.092399878566574,0,0,0.173624167101424,0,0,0,0,0,0,0,0,0,0.0180200487515811,0,0.0700603611432904,0,0,0.186232781900013,0,0,0,0,0.047438227491981,0,0,0,0,0.00869153279895825,0,0,0.0537863444566916,0,0,-0.0295615075010187,0,0,0,0,0,0
X600884.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.0889040699715957,0,0,0,0,0,0,0,0.0560452508178278,0,0,0,0.0387429369718744,0,0,0,0,0,0,0,0,0.144603739318392,0.23437831640382,0,3.46944695195361e-18,0,-0.0364220477684661,0.0811805890643095,0,0,0,0.0580299686902626,0,0,0,0,0,0,0,0,0.0605887090541929,0,0,0,0,0,0
X300003.SZ,0,0,0,0,0,0.469136724997023,0,0,0,0,0,0,0,0,0,0,0,0.010654625875876,0,0,0,0,0,0,0,0,0,0.104390073798234,0,0,0,0,-0.0934651627557911,0,0,0,0,0,0,0.189309879840567,0,0,0,0.0532362291229502,0,0,0,0,0,0.171052163030447,0,0.0885783803244366,0,0,0,0,0,0,0
X600487.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.169825524882948,0.170759501467871,0,0,0,0,-0.188854664600229,0,0,0,0,0.652299725593601,0,-0.004728402312543,0,0,0,0.0481996144734386,0,0,0,0,0,0,0,0,0.158286059372353,0,0,0,0,0,0,0,0.00717761639375484,-0.0303763150896588,0,0,0,0,0,0
X002223.SZ,0,0,0,0,0,0,0,0,0,-0.0229168641360747,0,0,0,0,0,0,0,0.0589432212170778,0,0,0,0,0,0,0,0,0,0,0,0,0.087286681154448,0,0,0,0,0,0,0,-0.171275580595891,0,0,0.258327023275553,0,0,0,0,0,-0.0814967138200549,0,0.322151886589891,0,0.00658453024315226,0,0,0,0,0,0,0
X000799.SZ,0,0,0,0,0.233624767934562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0232199196862295,0,0,0,0.00457893727613725,0,0,0.156625717490711,0,0,0,0.0585445219209179,0,0,0,0.243200048874032,0,0.0204729361675471,0,0,0,0,0,0,0,0,0.0680954125800151,0,0.0136622056973227,0,0,0,0,0,0,0
X002414.SZ,0,0,0,0,-0.0699696866694026,0,0,0,0,0,0,0,0.370558874994855,0.036917120950384,0,0,0,-0.187882434542462,0,0,0,0,0,0.13072602679505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.117250669673988,0,0,0,0,0.268908220319815,0,0,0.105653744970391,0,-0.0238188913986099,0,0,0,0,0,0,0
X002236.SZ,0,0,0,0.154926437259294,0,0,0,0,0,-0.0530753409039213,0,0,0,0,0,0.187444590726884,0,0.076707742289829,0,0.0361635677978419,0,0.201526902611828,0,0,0.280093029123561,0,0,0.100513995333568,0,0,0,0.00453281506732517,0,0,0,0,0,0,0,0,0.00991235730368718,0,0,0,0,0,0,0,0,0,0,-0.00923292891155455,0,0,0,0,0,0,0
X600563.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.27454187711392,0,0,0,0,0.0904074241639834,0.148203471785397,0.0213620549457778,0.16670198713498,0,0,0,0,0,0,-0.105514762421697,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.148802336587175,0,0,0,0,0,0.179114620555821,0,0,-0.0201158552776333,-0.0368847568628021,0,0,0,0,0,0
X601799.SH,0,0,0,0,0,0,0,0,0,0.0990782740422036,0,0,0.0502214139879074,0.0875922062980815,0,0,0,0,0,0,0,0,0,0,0,0,-0.103525759333011,0,0,0,0,-0.0829180488439495,0,0,0.194547037015105,0,0,0,0.0728504570936482,0,0.10883692445828,0.0432351378552117,0,0,0,0,0,0.0181941240226483,0,0,0,0,0,0,0,0,0,0,0
X002294.SZ,0,0,0.0337919896660191,0,0,0,0,0,0.0987381339327491,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11894032292304,0,0,-0.0284993952170382,0.103412823788988,0,0,0,0,0,0,0,0,0,0,0,0.0350756998985307,0,0,0,0.0599766095955849,0.0307922901655841,0.130970456084166,0,0,0,0,0,0.0762970743964155,0,0,0,0,0,0,0
Change_TY3M,0,0,0,0.115557665997663,0,0,-0.103138914617072,0,-0.0989515446940691,-0.143701439076477,0,0,0,0,0,0,0,0,-0.0124734989983862,0,0,0,0,0,0,0,0.0891323839752503,0.0847397054506138,0,0,0.13218090854365,0,0,0,-0.0564720065401884,0,0.121057841763381,0,0,0,-0.0412279522076644,0,0,-0.132021948850878,0,0,0,0,0,0,0,0,-0.126470872149356,0,0,0,0,0,0
Slope,0,0,0,0,0,0,-0.0960126742771976,-0.595900840761969,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.183917921206906,0,0,0,0,0,0.110414005871288,-0.0467455146546634,-0.209534339432005,0,0,0,0,0,0,0,2.00072132621958,0,0,0,0,0,0
TED,0,0,0,0,0.112118892747954,0,0,0,0,0,0,0,0,0,0,0,0,0.0967030887578795,0,0,0,0,0,0,0,0,0,-0.0852555428677639,0.0391802248020092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0867706780931021,0,0,0.0907727905180867,0,0,0,-0.270558782979572,0.512489615926381,0,0,0,0,0,0,0
RealEstate_excess,0,0,-0.0100082421428653,0,0,-0.06659146371825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0350306542364738,0,0,-0.0116098393674014,-0.00519236312937051,0,0,0,0,0,0,0,0,0,0,0,0,-0.0851888472900934,0,0,0,0,0,0,0.0873484437302453,-0.00986317047713042,0,0,0.114464491933897,0,0,0,0
MKreturn,0,0,-0.175461905643776,0,0,0,-0.0117930290589426,0,0,0,0,0,0,0,0,0.0700024805478825,0,0,0,0,0,0,0,0.025535358971885,0,0,0,0,0,0,-5.42101086242752e-20,0,0,0,-0.0274865494029563,0,0,0,0,0,0,0,0,0.0116181957335614,0,0,0.158783170669265,-0.0987445618166169,0,0,0,-0.0154518916010733,0.0501191182255442,0,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0.000473382116978019,0,0,0,0,0,4.7081535583673e-05,0,0,0,0,-6.7762635780344e-21,0,0,0,0,0,0,0,0,0,0,0.000828212210837881,0,0,0,-8.470329472543e-22,0,0,0,0,0,0,0,0,0,0,0,0,-0.00261432631250667,0,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0.0533329069356196,0,0,0,0,-0.0229529297053134,0,0,0,0,-0.0105620576435704,0,0.0157807587143615,0,0,0,0,0,0,0,0,0,0,0,0,-0.0311002642869714,0,-0.00134124936242977,0,0,0,0,-0.00945431320992065,0,0,0,0,0,0,0,0,0.0286736718491056,-0.0288545223193602,0,0.0294317008396194,0,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0149955594330187,0,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,-0.00116556710014561,-0.00246543287548675,0,0,0,0,0,0,0,0,0,-0.0038851087212626,0,0,0,0,0,-0.012646691880868,0,0,-0.00146185536769995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00322427240638503,0,0,0,0,-0.00443056134079622,0,0,0.0106953675738421,0,-0.00609698441592968,0,0,0,0,0
