,X600104.SH,X600519.SH,X000651.SZ,X002415.SZ,X000725.SZ,X000625.SZ,X002304.SZ,X000858.SZ,X000063.SZ,X600031.SH,X600276.SH,X000100.SZ,X600690.SH,X000338.SZ,X600372.SH,X000157.SZ,X600741.SH,X002241.SZ,X600703.SH,X600089.SH,X600066.SH,X600271.SH,X600118.SH,X600177.SH,X000581.SZ,X601877.SH,X000550.SZ,X002236.SZ,X002475.SZ,X600582.SH,X000800.SZ,X000568.SZ,X300124.SZ,X000623.SZ,X002129.SZ,X000559.SZ,X002294.SZ,X600060.SH,X000050.SZ,X300146.SZ,X000869.SZ,X000977.SZ,X000400.SZ,X002456.SZ,X002292.SZ,X600839.SH,X300003.SZ,X002465.SZ,X002007.SZ,X600312.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600104.SH,0,0,0,0,0,0.19174153798398,0,0,0,0.22170333177951,0,0.16182865457561,0,0,0,0,0.133960245753618,0,0,0.0128103655803918,0,0,0,0.0859839224826821,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00832733302164297,-0.00113602929387297,0,0,0,0,0,0
X600519.SH,0,0,0.0898291788964051,0,0,-0.0742693702326283,0.0647641370069166,0.196566587564321,0,0,0,0,0.098136632255018,0,0,0,0,0,0,0,0,0,0,0,0.0446518470238451,0.106763548975928,0,0,-0.0624574382656843,0,0,0,0,0.0244266659001046,0,0,0,0.0212158838995193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00169167806190575,0,0,0,0,0,0
X000651.SZ,0.164693689640294,0,0,0,0.168286626654515,0.154113692600541,0,0,0,0,0,0.0664924568334266,0,0,0,0,0,0,0,0,0,0.00166625872244066,0.0323145081287361,0,0,0,0,0,0,0,0,0,0.0726616664008891,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.227227417559555,0,0,0,-0.00818244766823648,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0,0.29352087429693,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0811585473484497,0,0,0,0,0,0.161987157585492,0.184330928927169,0,0,0.0304877025072841,0,0,0,0,0,0,0.00955695970761192,0,0,0,0,0.00528559742394192,0,0,0,0.0631022616650794,0,0,0.0756701889696081,0,0.00292004674356724,0,0,0,0,0,0,0
X000725.SZ,0,0,0.0350246207547624,0,0,0,0,0,0,0,0,0.113403602025883,0,0,0,0.204447808906828,0,0,0,0,0,0.0284319472503296,0.111289497594086,0.0931720715483194,0,0,0,0,0,0,0.0911091741519968,0.0595173793865754,0,0.0774636304129891,0,0,0,0,0,0,0,0,0,0,0,0.121546288295666,0,0.106609112981651,0,0,0,0,0.00747588480509084,0,0,0,0,0,0
X000625.SZ,0.33809205105746,0,0.0293202073348444,0.0984920424281675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00238242031561497,0,0,0,0,0,0.0449733901985147,0.144153274947512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0257040897196395,0,0,0,0,0,0,0
X002304.SZ,0,0,0,0,0,0,0,0.381171943568724,0.0439439411082277,0,0.0456328420372788,0,0,0,0,0,0,0,0,0,0.0825852311443861,-0.0701999144090662,0,0.066560313832087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.430169524457629,0,0,-0.0127648268972278,0,0,-0.0838481752031374,0,0,0,0,0,-0.00347202800252299,0,0,0,0,0,0
X000858.SZ,-2.16840434497101e-19,0,0.0466820343111159,0,0.00537067143246125,0,0,0,0.0938513168440921,0.0270512486789961,0,0.0853072556710473,0.0429365075355342,0.0329017249773778,0,0.226729679893767,0.0191498820781506,0,0,0,0,0,0,0.0438992039371458,0,0,0,0,0,0,0.0450664426000103,0,0,0,0,0,0,0,0.0537296761623114,0,0,-0.0236412883943759,0,0,0,0,0,0,0,0,0,0,-0.00242938441434781,0,0,0,0,0,0
X000063.SZ,0,0,0,0,0,0,0,0,0,0.07948824256777,0,0.0018051062632311,0,0.198023380800365,0,0,0,0,0.0359929327760217,0,0,0,0,0.0642105691075299,0,0,0,0,0,0,0.00942638076227949,0,0,0.123884810089989,0,0,0,0.0466371371145498,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00623330097223684,0,0,0,0,0,0
X600031.SH,0.0928821138049134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.818049486554974,0,0,0,0,0,0,0,0.0756951975352399,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0126988993067994,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0159553528513193,0,0,0,0,0,0,0
X600276.SH,0,0,0,0.0661499702155864,0,0,0,0,-0.0809823740296256,0,0,0,0,0,0,0,0,0,0.0686421472612853,0,0.146042464380798,0,0,0,0,0,0,0.0303701335084364,0.0897116077055007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00540618670873997,0.00173385279500488,0,0,0,0,0,0
X000100.SZ,0.0237220248836324,0,0,0,0.189385696685303,0,0,0.0652801208494684,0,0.069318113798134,0,0,0.118389358458667,0.0420475937876508,0,0,0,0,0,0,0,-0.00867830108019874,0,0,0,0,0.0113751693408471,0,0,0,0,0,0,0,0,0,0,0.27696029134263,0,0,0,0,0,0,0,0.0255675741806205,0,0,0,0,0,0,-0.0172465632202614,0,0,0,0,0,0
X600690.SH,0,0.0129873081386336,0.0778382346400163,0,0,0,0,0.204605003814709,0.0229772958332018,0,0,0.178634719452006,0,0.142214048780585,0,0,0.00553549964638084,0,0,0,0,0,0,0.0246752922012312,0,0,0.0791220150337739,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
