,X600519.SH,X600104.SH,X002415.SZ,X000651.SZ,X000858.SZ,X000725.SZ,X002304.SZ,X600276.SH,X000625.SZ,X600690.SH,X000063.SZ,X600703.SH,X000568.SZ,X600741.SH,X600031.SH,X002475.SZ,X002241.SZ,X002236.SZ,X600066.SH,X000338.SZ,X601877.SH,X000100.SZ,X002508.SZ,X600271.SH,X002456.SZ,X600089.SH,X300124.SZ,X600118.SH,X002085.SZ,X000157.SZ,X600522.SH,X600177.SH,X600372.SH,X002007.SZ,X300003.SZ,X300136.SZ,X000981.SZ,X600487.SH,X002294.SZ,X600867.SH,X600699.SH,X002074.SZ,X000066.SZ,X002008.SZ,X600809.SH,X000596.SZ,X600566.SH,X002180.SZ,X300115.SZ,X002426.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X000063.SZ,0,0,0,0,0,0.065337061913217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.155966167249072,0,0,0,0.0843590212349669,0,-0.183615645090399,0,0,0,0.0496431939601015,0.0215066660683764,0,0,0,0,0,0,0,0,0.0640099862071454,0,-0.0543922811890055,-0.0478330608490481,-0.0288060850848039,0,0.0628225575724457,0,0,0.00641218046257067,-0.00227407691306073,0,0,0,0,0,0
X600703.SH,0,0,0,0.0379877871352112,0,0.0612826873220908,0,0,0,0,0,0,0,0,0,0,0,0.0239350646552927,0,0,0,0,0,0,0,0,0,0,0,0.0630647688606776,0,0,0,0,0,0,0,0.169108341134086,0,0,0,0,0,0,0,0.0202945426107895,0,0,0,0,0,0,0.0238677556505961,0,0,0,0,0,0
X000568.SZ,0,0,0,0.0454584859028761,0.457362628030181,0,0,0,0,0,0,0,0,0,0,0,0,0.0336682517257718,0,0,0,0,0.0198841818699101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.10891177356811,0,0.208114243087656,0.0550339713050943,0,0,0,0,0,0.00221797872988912,0.0112029938875326,0,0,0,0,0,0
X600741.SH,0,0.24426445601051,0,0.0586841174284813,0.0529479888646207,0,0,0,0,0,0,0,0.00531991206852514,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.122153430292169,0,0,0,0.0100382608059334,0,0,0,0,0,0,0,0,0,-0.0121302290682643,0.00751184317098349,0,0,0,0,0,0
X600031.SH,0,0,0,0,0,0,0.20840858366347,0,0,0,-0.00814759498104559,0,0,0,0,0,-0.147631312999106,0,0,0,0,-0.106869679384641,0,0,0,0,0,0,0,0.365733543177516,0,0,-0.0142777343062154,0,0,0,0,0.310840503200937,0,0,0,0,0,-0.133586802212008,0,0,0,-0.0567675506631655,0,0,0,0.0275167687861278,-0.00573965309779355,0,0,0,0,0,0
X002475.SZ,0,0,0,0,0,0,0,0,0,0,0.011389349007932,0,0,0,0,0,0.0692503243811668,0.125867846078961,0,0,0,0,0,0.152474130710344,0,0,0,0,0,0,0,0,0,0.0586994646410315,0,0.103993644582545,0,0,0,0,0,0,0,-0.0367557905552347,0,0,0,0,0,0,0,0.0179123011782619,-0.00103495845287439,0,0,0,0,0,0
X002241.SZ,0,0,0,-0.0800089219069442,0,0.142790802079889,0,0,0,0,0,0,0,0,0,0.360320704130442,0,0,0,0,0,0,0.104171495565564,0,0.216438992600828,0,0,0,0.142663059344877,0,0,0,0,0,0,0.122516802940875,0,0.00116208834267201,0,0,0,0,0,0,0,-0.171471165346484,0,0,0.112004415668522,0,0,0.0432539745266308,0.0119174471739236,0,0,0,0,0,0
X002236.SZ,0,0,0,0.23053483988647,0,0,0,0,0,0.00718384917100977,0,0.10755813718441,0,0,0,0.230768261721166,0,0,0,0,0,0,0,0,0,0,0.0396345399963318,0,0,0,0,0,0,0,0,0,0,1.38777878078145e-17,0,0,0,0,0,0,0.198615415479405,0,0,0,0.155939097323661,0,0,0.0263688230198483,-0.0395239331294011,0,0,0,0,0,0
X600066.SH,0,0,0,0,0,0,0,0,0.193598991246418,0.0525479617357494,0,0,0,0,0,0,0,0.0198047503135967,0,0,0,0,0.0813361769935257,0,0,0.0397265292902615,0,0,-0.0135421288133204,0,0,0,0,0,0,0,0,0.0674685433157347,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0160972246338397,-2.16840434497101e-19,0,0,0,0,0,0
X000338.SZ,0,0,0,0,0,0,0.193074838136125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0157441823665894,0.143868123617073,0,-0.196338599602303,0,0,0,0,0,0,0,0,-1.6940658945086e-21,0,0,0,0.126363531655271,0,0,0,0,0,0,0,0,0,-0.0243417116657728,0.000624957481489284,0,0,0,0,0,0
X601877.SH,0,0,0,0.00189553903694216,0,0,0,0,0,0,0,0,0,0.212703264550443,0.118940635544512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0271228927313568,0,0.0404485118547231,0,0,0,0.0221300410224763,0,0,0,0.0876197698459046,0.0909550159360212,0,0,0,0,0,-0.00375513032608699,0,0,0,0,0,0
X000100.SZ,0,0,0,0.130089537750701,0,0.167899417582253,0.0687358378331741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0615878567047943,0,0,0,0,0,0,0,0,0.0389789005280396,0,1.73472347597681e-18,0,0,0,0,0.0363194864781692,0,0,0.0267568933772233,0.00184302210770847,0,0,0,0,0,0
X002508.SZ,0,0.129571351457964,0.194089390852575,0,0,0,0,-0.116354591509466,0,0,0,0,0,0,0,0,0.124157123420151,0,0,0,0,0,0,-0.171426849292099,0,0,0.0359175159794928,0,0,0,0,0,0,0,0,0.0488494649691277,0,0,0,0,0,0,0,0,-0.00800384116698123,0,0,0,0,0,0,0.00435497329974866,-0.00685999258631231,0,0,0,0,0,0
X600271.SH,0,0.0301370236755426,0,0,0,0,0,0,0,0,0,0.0509711033347549,-0.0134664651896122,0,0,0.0805095062133696,0,-0.00581525270948044,0,0.0483422668771394,0,0,0,0,0,0,0,0,0,0.0678368054132087,0,0,0.163263412038528,0,0,0,0,0.0185768272986919,0,0,0,0,0,0,-0.130150627412725,-0.0426661132712629,0.0679053890853192,0,0.0819865169396325,0,0,0,0.0108455038057547,0,0,0,0,0,0
X002456.SZ,0,0,0.0469410068831666,0,0,0,0.147602305760254,0.352689717488771,0,0,0,0,0,0,0,0,0.0674508250808313,0,0,-0.096941810633779,0,0,0,0,0,0,0,0,0,0,0.173719437479673,0,0,0,0.0284250258971262,0.138908392896399,0,-6.93889390390723e-18,-0.100528041729187,0,0,0,0.0832540272617201,0,0,0,0,0.103724259588089,0,0,0,0.0129268427404915,-0.0159964578118384,0,0,0,0,0,0
X600089.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.129760493842486,0,0,0,0,0,0,0.0951057569490569,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0808892980153661,0,0,0,0,0,0,0,0,0,0.101713278628443,0.214989688918153,0,0,0,0,0.0275236446840746,-0.00751906684146667,0,0,0,0,0,0
X300124.SZ,0,0,0,0,0,-0.0547169767292857,0,0,0.41223438111079,0,0.0614446141601779,0,0,0,0,0,0,0.0663510722188571,0,0,0,0,0,0,0,0,0,0,0,0.13549995552241,0,0,0.0924560519118128,0,0,0.00279200932947998,0,0.111399081867018,0,0,0,0.107683365668805,0,0.078773188001353,0,0,-0.000560071349644235,0,0,0,0,-0.00174500304340758,-0.00891066334608975,0,0,0,0,0,0
X600118.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0578673270839324,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0974436443859071,0,0,0,0.36210067145338,0,0,0,0,0,0,0,0,0,0.0422984255166378,0,0,0,0,0,0,0,0,0,1.0842021724855e-19,0,0,0,0,0,0
X002085.SZ,0,0,0,0,0,-0.0393208528405678,0,0,0,0,0,0,0,0,0,0,0.334210517204402,0,0,-0.281998750751044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.260335097356673,-0.0819498251466503,0,0,-0.0446878318930748,0.123530598037863,0,0,0,0.071553428340592,0.0225367365336196,0.0258601364753369,0,0,0,0,0,0
X000157.SZ,0,0,0,0,0,0.0464332824558463,0,0,0,0,0,0,0,0,0.261953501552731,0,0,0,0,0,0,0.0378977727671025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0140946898885323,0,0,0,0.13992022097454,0,0,0.00699006882742105,0.00130665580208999,0.0411167729170965,0,0,0,0,0.0201724255620231,-0.00191030844148722,0,0,0,0,0,0
X600522.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.219173639233006,0,0,0,0,0,0,0,0,0,0,0.0649609258892493,0,0.18168727136468,0,0,0,0,0.093164741962896,0,0,0,0.00460634360834259,0.0399293962198314,0,0,0,0.00222629902711707,-0.0130604621011808,0,0,0,0,0,0
X600177.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0136764042670506,0,0,0,0,0,0.019241160815985,0.0240899674093573,0,0,0.106512973306428,0,0,0,0,0,0,0,0.0357639595562252,0,0,0,0,0,0,0,0,0,0,0.01124380571173,0,0,0.00493389023083543,0.00540549700761203,0,0,0,0,0,0
X600372.SH,0,0.0329114948733412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0684907653785818,0.454384023276668,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0336624580817282,0,0,0.0235497617740533,0,-4.33680868994202e-19,0,0,0,0,-0.000721867729137462,0,0,0,0,0,0,0
X002007.SZ,0,0,0,0.0230892101874657,0,0.0494495176602405,0,0,0,0,0.101906679602893,0,0.0916401637648909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0708566695367419,0.050476231167322,0,0,0,0,0,0.190108145170073,0,0,-0.00124690633269164,0.0042382903289685,0,0,0,0,0,0
X300003.SZ,0,0,0,0.0489346118986344,0,0,0,0,0.0737440991134229,0,0,0,0,0,0,0,0,0.0163248763049751,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0943909966652555,0,0.168735938864667,0,0,-0.00443294441280895,0.0262948332064973,0,0,0,0,0,0
X300136.SZ,0,0,0,0,0.240659218801189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.104673966724671,0,0.0233310029153536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.162128132469387,0,6.93889390390723e-18,0,0.0649100478751826,0.0931081854703725,0,0.302618260492942,0,0,0.00872599676234813,-0.0088947163527509,0,0,0,0,0,0
X000981.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0110992768423171,0,0,0,0,0,0,0,0,0,-0.00572626458921974,0,0,0,0,0,0,0,0,-0.00443734087056339,0.0147642970268164,0,0,0,0,0,0
X600487.SH,0,0,0,0,0,0,0,0.12178798745451,0,0,0,0,0,0.0619870283084656,0.00194162513305493,0,0,0,0,0.0633145009111067,0,0,0,0,0,0,0.14505654005716,0,0,0,0.582851603202837,0,0,0,0,0.122765982184438,0,0,0,0,0,0,0,0,0,0,0,0,0.197744692632808,0,0,0,-0.00743527646710275,0,0,0,0,0,0
X002294.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0100954201862382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0309432382574413,0,0,0,0.0409565650964066,0.062585982979319,0,0,0,0,0,0,0,0,-0.00266927157074674,0,0,0,0,0,0,0
X600867.SH,0,0,0,0,0,4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0,0,0.127705130784977,0,0,0,0,0.0232163108591507,0,0,0,0,0,0,0,0,0,0,4.33680868994202e-19,0,0,0,0.0895769640083528,0,0,0,0.088756071585761,0.0482890405845403,0,-0.00802527000435595,0,0.0504500926717612,0.0488380440674793,0.0412070475492338,0,0,0,0.000526509028226237,0,0,0,0,0,0
X600699.SH,0,0,0,-0.170357738920567,0,0.0959613463359737,0,0,0,0.0267401851468552,0,0,0,0.00756506643473581,0.102467563940399,0,0.0080682050401846,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0.180949526944664,0,0,0,0,0,0,0,0,0,0,0,-0.064993568200154,0,0,0.0477809973813272,0,0.104427624289661,0,0,0,0,0,0,-0.00627155829128818,0.0288389932800684,0,0,0,0,0,0
X002074.SZ,0,0,0,0,0,0,0,0,0,0,0.0555617512004896,0,0.0793678718020145,0,0.279819003376431,0,-0.0798509256710742,0,0,0,0,0.125526986113676,0,0,0,0,0.11216132527618,0,0,0.0189364567536655,0,0,0.174254872743037,0,0,0,0,0,0,0,0.12836550590999,0,0,0,0,0,0,0,0,0,0,0.0156989400852022,0.00743644242318179,0,0,0,0,0,0
X000066.SZ,0,0,0,0,0,0.34133777027166,0,0,0,0,0,0,-0.447370200643365,0,0.619131548542768,0,0,0,0,-0.0730276902279461,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.129679671953841,0,0,0,-0.0106866493141435,0.128658185872923,0,0,0,0,0,0
X002008.SZ,0,0,0,0.0181585324259292,0,0,0,0,0,0,0,0,0.0671520526284436,0,0,0,0,0,0,0,0,0.223626430296715,0,0,0,0.192438322561095,0,0,0,0,0,0,0,0,0,0.21074851524769,0,0,0,0,0,0,0,0,0,0.0882122678082813,0,0,0,0,0,0.0180904164329835,-0.011734602209905,0,0,0,0,0,0
X600809.SH,0.0639452540332179,0,0,0,0,0,0.0704112453015131,0,0,0,0,0,0.422279064509326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.126613492875164,0,0,0,0,0,0,0,0,0,0.109759982706355,0,0,0.37512063967544,0,0,0,0,0,0.00847509586871663,0.00827443469082537,0,0,0,0,0,0
X000596.SZ,0,0,0,0.0207225632218397,0,0,0.0315642731028011,0,0,0,0,0,0.183146779152504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.186884153099241,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0558346266891465,0.19776054638592,0,0,0,2.16840434497101e-19,0,0,0.0116600222577007,0.00375523615741584,0,0,0,0,0,0
X600566.SH,0,0,0.234203322313905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00540789138043939,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.266663768051833,0.0445479945583414,0,0,0,0,0,0,0,0,0.0118854880257269,0.00626550551177846,0,0,0,0,0,0
X002180.SZ,0,0,0.0317926883583017,0.142219723386891,0,0.157168172350761,0,0,0,0,0,0,0,0,0,0.0768602347240421,0,0,0,0,0,0,0,0,0.192845133007185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0626817377147199,0,0,0.0815549366798067,0.0256211174661018,-0.082754709766804,0,0,0,0,0,-0.0540398143570306,0.0313238959578606,0.0111451005808666,0,0,0,0,0,0
X300115.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0302933063003863,0,0,0,0,0,0.174225178554569,0.190768869704305,0,0.0892107867243268,0,0,0,0,0,0,0,0,-0.00903233074727113,0,0,0,0,0.0343957631591412,-0.00687734451823219,0,0,0,0,0,0
X002426.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00568764004765832,0.0159701228577451,0,0,0,0,0,0
Change_TY3M,0,0,0,0,-0.0335790427938184,0,-0.0139268084424507,0,0,0,0,0,0,0,0,-0.126209915936117,0,0,0,0,0,0,0,0,0,0,0,0,0.0372415808262274,0,0,0,0,0,-0.0455091778354003,0.0766502015913211,0,0,0,0,0,0,-0.0143699694935799,0,0,-0.0495618051784066,0,0,0.0466323527575934,0,0,-0.0210632475548876,0.00948431695158457,0,0,0,0,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.177400171925286,0,0,0,0.925459655132689,0,0,0,0,0,0,0,0,0,0,-0.52995894435455,0,0,0,0,0,0,0,0,0,0,0,0,-1.25425232401116,0.162024040935043,0,0.259211416965393,0,0,0,0,0,0,0,-0.0335645520319224,0,0,0,10.0810654512757,0,0
TED,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.095027535521759,0,0,0,0,0,0,0,0,0,0,0,0,-0.53796915644662,0,0.177229697785327,0,0,0,0,0,0,0,0.991127918214288,0,0,0.138155606409971,0,0,0,1.40395607866935,0,0.380464592754818,0,1.73868531183173,0,0,0,-11.15233261003,0
RealEstate_excess,0,0,-0.0527616247149382,0,0,0,-0.0230717424290421,-0.14677354902792,0,0,0,0,0,0,0,0,0,0.0207170477486297,0,0,0,0,0,0,-0.0150887174468344,0,0,0,0,0,0,0,-0.0660540982654763,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.234075108271326,0,0,0.0128304027555461,0.0131982135873482,0,0,0,0,0,0
MKreturn,0,0,0,-0.00553957362135895,0,0,0,0,0,-0.0428004832185027,0,-0.036806263122095,0,0,0,0,0.0232010968725856,0,0,0,0,0,0,0,0,-0.0454478320805005,0,0,0,0,0,0,0,0,0,0,0,-0.0532245793498532,0,0,0,0,0,0,0,0,0,0,-0.0520246329622291,0,0,0.00658875544015344,0.00742039759029652,0,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00110018624843388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00153369770117487,0,0,0,0,-0.000543831556247216,0,0,0,0,0.00327494601393972,-0.000788638352403489,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0296704692560436,0,0,0,0,0,0,0,0,0.0552790338862997,0,0,0,0,0,0,0,0,0,0.0100484517700011,0,0,0,0,0,0.0545717381553775,-0.0026756752672314,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00996697129743159,0,0,0,0.0206088761613148,-0.0687851225684761,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0.0132252218257628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0284549999937876,-0.00219166417890763,0,0,0,0.177616921853752,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00674213831276088,0.00317168275140361,0,0,0,0,0,0
