,X600519.SH,X600104.SH,X002415.SZ,X000651.SZ,X600276.SH,X000858.SZ,X002304.SZ,X000725.SZ,X600690.SH,X000063.SZ,X600031.SH,X000338.SZ,X002475.SZ,X600741.SH,X000568.SZ,X601877.SH,X600703.SH,X600271.SH,X000100.SZ,X002236.SZ,X300124.SZ,X600487.SH,X000625.SZ,X600498.SH,X300003.SZ,X002008.SZ,X000661.SZ,X600809.SH,X300142.SZ,X002179.SZ,X002007.SZ,X000157.SZ,X000596.SZ,X600089.SH,X600066.SH,X002180.SZ,X600867.SH,X600177.SH,X600522.SH,X600566.SH,X002506.SZ,X600372.SH,X002456.SZ,X300146.SZ,X002241.SZ,X600118.SH,X002294.SZ,X600183.SH,X600699.SH,X300136.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X000100.SZ,0,0,0,0,0,0,0,0,0,0,0,0,-0.052296024165232,0,0,0,0,0,0,0,0,0,0.221559565662201,0,0.266988561175098,0,0,0,0.00207375207821758,0,0,0,0,0,0,0,0,0,0,0,0,0.0503554338661771,0,0,0,0.310003663553599,0,0,0,0,-0.0153580056264084,0.0205515314982397,-0.042423844001391,0,0,0,0,0,0
X002236.SZ,0,0,0.592313325458649,0,0.0397873971368813,0,0,0,0,0,0,0,0,0,0,0,0,0.0165956350696171,0,0,0.0351148715414876,0,0,0.0970903839841825,0,0.183799398540197,0.0402712130648832,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000686837799596649,0,0,0,0,0.0304338032313183,0,0
X300124.SZ,0,0,0,0,0,0,0,0,0.0860735880576285,0.0436195431211385,0,0,0,0,0,0,0,0,0,0,0,0,0.696124422497492,0,0,0,0,0,0.037888826409673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0172376124338627,0,0,0,0,0,0,0
X600487.SH,0,0,0,0,0,0,0,0,0,0.49273234301043,0,0,0,0,0,0,0,0.0204414810231879,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.117221186509217,0,0.149196147768878,0,0.00879117842404717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.023806438054826,0,0,0,0,0,0,0
X000625.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0471063748253768,0,0,0.0379154162488435,0,0.332361573964438,0,0,0,0,0,0,0,0.0580673075537957,0,0,0,0,0,0,0,0,0,0,0,0,0.136727184230272,0,-1.73472347597681e-18,0,0,0,0,0.00420261489402096,0,0,-0.0219222320635047,0,0,0,0,0,0,0
X600498.SH,0,0,0,0,0,0,0,0,0,0.327352322581315,0,0,0,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0.010123099899728,0,0,0,-0.0807350087718122,0.0770134205137307,0,0,0,0,0,-0.0365932404620658,0,0,0,0,0,0,0,0,0,0,0,0,0,0.388690120828003,0,-0.00141347225995721,-0.0312568019167122,0,0,0,0.025350566088822,0,0
X300003.SZ,0,0,0,0,0.141987404440309,0,0,0,0,0,0,0,0,0,0,0,-0.180628195393232,0,0.239830361366881,0,0,0,0,0,0,0,0,0,0.0049647772835463,0,0.310139193793901,0,0,0,0,0,0,0,0,0.35371637189109,0,0,0,0,0,0,0.370813377327988,0,0,0,0,0.0360702858696061,-0.0641731691265499,0,0,0,0.175436315644302,0,0
X002008.SZ,0,0,0.203596504858392,0,0,0,0.311199541048651,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0980280957740653,0,0,0,0,0,0,0,0,0,0.268602241655118,0,0,0,0,-0.0715205846837569,0,0,0,0,0,0,0,0,0,-0.00539475138798607,-8.67361737988404e-19,0,0,0,0,0,0
X000661.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.277795717884626,0,0,0,0,0,0.0172173348433389,0,0,0,0,0,0,0.160668004697279,0,0,0,0,0,0.245092443447857,0,-0.053700724050093,0.0156969080209819,0,0.0618294736589355,0,0,0,0
X600809.SH,0,0,0,0,0,0.171038580504121,0.317236986679704,0,0,0,0,0,0,0,0.0909697710293608,0,0.0188878451109478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.180482104030632,0,0,0,0.0202882142965158,0,0,0,0,0,0,0.00892265799515059,0,0,0.0753654650248591,0,0,0,0,0,0.010429370052779,0,0,0,0,0,0
X300142.SZ,0,0,0,0,0,0,0,0,0,0,0.0445310004654998,0,0,0.122218292085142,0,0,0,0.166411458322608,0,0,0,0,0,0,0.132066167459953,0,0.246649600911339,0,0,0,0,0,0,0,0,0.142107410135981,0,0,0,0,0,0,0,0,0,0,0,0,0.124919992118587,0,0,-0.0420901836609662,0,0,0,0,0,0,0
X002179.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.113295875064406,0.0929696845239938,-4.33680868994202e-19,0,0,0,0,0,0,0.0271370753690323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.361810413170001,-1.73472347597681e-18,0.0632683299863348,0,0,0.172409800291842,0,0.35753268016313,0,0,-0.00874256373078258,0.0260497058158746,0,0,0,0,0,0
X002007.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.241067479456362,0,0,0.0851168432929818,0,0,0,0.124695962650326,0,0,0,0,0,0,0,0,0,0,0.521063902729819,0,0,0,0,0,0,0,0,0,0,0,0.00601889792271334,0,0,0,0,-0.0716136483591707,0,0
X000157.SZ,0,0,0,0,0,0,0,0.0113299299602596,0.0750862763993832,0,0,0,0,0,0,0,0,0,0.0232037525016081,0,0,0,0,0,0.0909266696358966,0,0.0511455394629646,0,0.00983052102572728,0,0,0,0,0,0,0.0408682527295881,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00676898644017838,0,0,0,0,0,0,0
X000596.SZ,0,0,0,0,0,0.26415516034669,0.383253052689025,0,0,0,0,0,0,0,0.0198986206242869,0,0,0,0,0,0,0.132112400515495,0,0,0,0,0.022204210994221,0.0181196382658149,0,0,0,0,0,0,0.108746424361908,0,0.0758499750430884,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00182036859796824,0.0463398682928859,0,0,0,0,0,0
X600089.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0008716949461957,0.00917402277507991,0,0,0.177843602028579,0.0895220290558019,0,0,0,0.0061716273256372,0,0,0,0,0,0,0,0,0,0,0,-0.0226727025016435,0,0,0,0,0,0,0,0,0.086609062072651,0,0,0.0862649087235424,0,0,0.00273073193353224,0.00727573130990656,0,0,0,0,0,0
X600066.SH,0.232502302422007,0,0,0,-0.223308481284453,0.094334801260272,0,0,0,0,0,0,0,0.289259429708811,0,0,0,0,0,0,0,0.127411840750729,0,0,0,0,0,0.0376922873044238,0.189843637944593,0,0,0,0,0,0,0,0.0511653077375881,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0280820698272065,0.0100387666145105,0,0,0,-0.131202816887086,0,0
X002180.SZ,0,0,0,0,0,0,0,0,0,0.0180433856975434,0,0,0,0,0,0,0,0.0124543372332069,0,0,0,0,0,0,0,0,0,0,0.0528839600319863,0.00031893692007694,0,0,0,0,0,0,0.0362176386694278,0,0,0,0,0,0,0.118612605639298,0,0,0,0,0,0.273678774821641,0,-0.00930616673892991,0,0,0,0,0,0,0
X600867.SH,0,0,-0.296229690352591,0,0.627202440988789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.241647374560214,0,0.0321263791614294,0.556416430289329,0,0,0,0,0,0,0,0,0,0.0393556777272324,0,0,0,0,0,-0.0343346895708658,0,0,0,0,0,-0.105823146515349,0,0,0,-0.0062232725650162,0.00786479407838763,0,0,0,0,0,0
X600177.SH,0,0,0,0,0,0,6.7762635780344e-21,0,0.00448764935558841,0,0,0,0,0,0.0369171781579195,0,0,0,0.0324261239457286,0.160261861535432,0.00884709662558359,0,0,0,0,0,0,0,0,0,0.0865625567394464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.124212016551933,0.0229027343043586,0,0.0249575975375808,0,0,0.000919325730946835,0,0,0,0,0,0,0
X600522.SH,0,0,0,0,0,0,0,0,0,0.0021307610528358,0,0,0,0,0,0,0,0,0,0.12830077493661,0,0,0,0,0,0.0454723529892106,0,0,0.0243148903384013,0,0,0,0.113266906336442,0,0,0,0.0565977359068699,0,0,0,0,0,0,0,0,0,0,0,0,0.149268213965266,0,-0.00730850194113494,-0.031055130833851,0,0,0,0,0,0
X600566.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.589265298769262,0,0,0,0,0,0.0991010275269919,0,0,0,0,0,0,0,0,0,0.373925809038155,0,0,0,0,0.0140711668865896,-0.0795422905044097,0,0,0,0,0,0
X002506.SZ,0,0,0.146069460142477,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0205986607961413,0,0,0,0,0,0.159060108392488,0,0,0,0,0,0,-8.67361737988404e-19,0,0.000328844287402683,-0.0117922567542566,0,0,0,0,0,0
X600372.SH,0,0,0,0,0,0,0,0,0,0,0.0662874122119435,0,0,0,0,0,0.0313086467326674,0.132552526189687,0.127778835240981,0.18318000051897,0,0.0568519051798208,0.130525857399989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0619514039466778,0,0,0,0,0,0,0.0117432243120448,0,0,0,0,0,0,0
X002456.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.376805380929199,0,0,0,0,0.178969969828764,0,0,0.176491829036804,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0110160616885332,0.0115995892068054,0,0,0,0,0,0
X300146.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.191360487311833,0,0.247632137929344,0,0.0473957418669888,0,0,0,0,0,0,0,0,0,0.0615267504936504,0,0.00893908908923112,0.320478690613471,0.101621615184471,0,0,0,0,0.142003233957308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0199521710797556,0,0,0,0,0,0
X002241.SZ,0,0,0,0,0,0,0,0.16151719699136,0,0,0,0,0,0,0,0,0.0499384017246341,0,0,0,0.209000456687179,0,0.0957719186812334,0,0,0,0,0,0.038898617569881,0,0.0113981719654205,0,0,0,0,0,0.015645037083143,0,0.0259632972551218,0,0,0.0396007972965822,0,0,0,0,0,0,0,0.125419800866491,0,-5.42101086242752e-20,-0.00550796726566893,0,0,0,0,0,0
X600118.SH,0,0,0,0,0,0,0,0,0.0518537143761832,0.0752142041777471,0.09210202615299,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0558000283775581,0,0.0421518806729676,0,0.00799171565385039,0,0,0,0,0.280486879423751,0,0.0619212601215307,0,0,0,0,0,0,0,0,0,0,0,0,0.0761635498853578,0,0,0,-0.0206934753182271,0,0,0,0,0,0
X002294.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.283607707271576,0,0,0.182001887439718,0,0,0,0,0,0,0.136173147117022,0,0.126053989577233,0,0,0,0,0.0306489151611112,0,0,0,0,0,0,0,0,0,0.00521115270347693,0,0,0,0,0,0,0
X600183.SH,0,0,0,0,0,0,0,0,0,0.0669692193465495,0,0,0,0.0313553937226812,0.0250467823791094,0,0,0,0,0,0,0,0,0,0,0,0,0.0934041312632066,0,0,0,0,0,0,0.230986767362261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00474511183189917,-0.0346389749110824,0,0,0,0,0,0
X600699.SH,0,0,0,0,0,0,0,0,0.0586191375059092,0,0,0,0,0,0.0903802697956361,0.139406148019464,0.11148766065692,-0.0856246520002355,0,0,0.0210170577765885,0,0,0,0,0,0,0,0.0519943005007732,0,0,0,0,0,0,0,0.0746071892752738,0,0,0,0,0,0,0,0,0,0,0,0,0.170494133882264,0,-0.00302961539314802,-0.0677476508281396,0,0,0,-0.147213975382876,0,0
X300136.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.469192208580473,0,0,0,0,0.0781664329980685,0,6.93889390390723e-18,0,0.381129995413303,0,0.200464176483624,0,0,0.0636473651149356,0,-0.0505263983060094,0,0,0,0,0,0.0413093903783864,0,0,0,0,0,0,0,0.220563361960664,0,0.084824648572859,0,0,0,0,0,0,0.0156231453170115,-0.0351233944923531,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0.0332849074794512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.109446718574404,0,0,0.0451902155771193,0,0,0.0453457886466587,0,0,0,0,0,0,0,0,-0.0383308817068298,0,0,0.0154325139128441,0,0,0,0,0,-0.255807824897674,0,0,0,0,0,0.0326043839548366,-0.138619754196772,0,0,0,0,0,0
Slope,-0.0798806353751089,0,0,0,0,0,0,0,0,0.306767731585898,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.4554678980016,0,0,0,0,0,0,0,0,0,0,0,0.456794588752996,0,0,0,0,0,0,0,0,0,0,0.111640494821657,0,0.642673769828168,0,0,0,-2.97072102539991,0,0
TED,0,0,0,0,-0.0845401787726423,0,0.203121570670626,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,-0.683456873627867,-0.0552335547160711,0,0,0,0,0,-0.0270543710292886,0,0,0,0.983063177893786,0,0,0,0.0115850273624144,0,0,0,0,0,0,0,0,0,0,0,0,-0.516538999529616,-0.957005724270339,0.272497963668283,0,0,0,0,0,0,0
RealEstate_excess,0,0,0,0,0,0,0,0,0,-0.0612599393102539,0,0,0,0,0,0,0.146215208087976,0,0,-0.0753177835607342,0,0,0,0,0,0,0,-0.0549808613430773,0.0653458315568965,0,0,0,0,0,0,0,-0.00677691359266696,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0,0,-0.0020565565812281,0,0.145523495786927,0,0.0368066129410078,0,0
MKreturn,0,0,0,0,0.0160953334193393,0,0,0,0,0,0,0,0,0,-0.167724794256658,0,0,0,0,0,0,0,0,0,-0.0698941079793398,0,0.119653271896489,0,0,0,-0.0370076827831149,0,0,0,0,0,0.0617739379519421,0,0,0,0,0,0,-0.033697098251354,0,0,0,0,0,0,0,-0.0123787630869395,0.00462223341403254,0.121499361288592,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000637195597051278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000498319845391698,0,-0.00225935419033428,0,0,0,0,-0.00750338794063347,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.024688837907419,0,-0.0479772419971992,-0.171807074059381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.147409364955313,0,0,0,0,0,-0.111749206338114,-0.19124385182084,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,-0.0160038093583334,0,0,0,0,0,0,0,-0.0161266019101523,0,0,0,0,0,0,0,0.0200485884687918,0,0,0,0,0,0.0277260365816562,0,0.0271847510225296,0,0,0,0,0,0.00695176488826168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00659324366196814,0.00515330741096171,0,0,0,-0.060442227349659,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00649764054807021,0,0,0,0,0,0,0,0,0,0,-0.00311066576839707,0,0,0,0,0,0,0,0.00345299400225979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00725092823964983,0.00498157073262176,0,0,0,0.0203318682151549,0,0
