,X600519.SH,X000858.SZ,X002415.SZ,X600104.SH,X000651.SZ,X600276.SH,X002304.SZ,X000725.SZ,X000063.SZ,X600031.SH,X600690.SH,X002475.SZ,X000338.SZ,X000568.SZ,X600741.SH,X600703.SH,X601877.SH,X600271.SH,X000100.SZ,X002236.SZ,X600809.SH,X000661.SZ,X000596.SZ,X300003.SZ,X002008.SZ,X300124.SZ,X600487.SH,X002007.SZ,X600776.SH,X000625.SZ,X002456.SZ,X600498.SH,X000157.SZ,X002179.SZ,X600867.SH,X300146.SZ,X000050.SZ,X002180.SZ,X300142.SZ,X000977.SZ,X600089.SH,X002371.SZ,X002241.SZ,X600177.SH,X600522.SH,X600066.SH,X600118.SH,X600372.SH,X300136.SZ,X600566.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.123336760245014,0,0,0,0,0.0687087544720407,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0238286973885005,0.00393655379239304,0.00256462689520189,0,0,0,0,0,0,0,0,0,0,0,0,0.0439081102243592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0129668173818559,0,0,0,0,0,0,0
X000858.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.402881404010935,0,0,0,0,0,0,0.0962703727066375,0,0,0,0,0.0584934823020919,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0313149002498695,0,0,-0.0159135714871702,0.00563783323851583,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0,0,0,0,0,0.0274541782202005,0.0282453675663881,0.00716785703083873,0,0.0469664260028362,0.00778410781807532,0,0,0,0,0.45348855769556,0.0440442053216522,0,0,0,0,0,0,0,0,0,0,0,0,0.00462658849038748,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.024705738297933,0.0148515401906675,0,0,0,0,0,0
X600104.SH,0,0,-6.93889390390723e-18,0,0,0,0,0,0.0699909538645594,0,0.15470223238884,0,0.121397538654462,0,0,0,0,0,0,0.0976041052416578,0.041919858222868,0.0783561657382412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0537389159987972,0,0,0,0,0,0,0,0,0,0,0,0,0.159371197082979,0,0,-0.0799132921714366,0,0,0,0,0,0
X000651.SZ,0,0.280101149383312,0,0,0,0.00362392782912002,0,0,0,0,0.00191935890669139,0,0.00385868779984223,0,0.0904418606228938,0,0,0,0,0.0955277066442054,-8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0115260945405816,0,0,0,0,-0.00401986544832432,0,0
X600276.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0396346943926429,0,0,0,0,0,0,0.15410659774334,0.030493654995283,0.0452992925471743,0.0556835454417405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0339273058354674,0.0556432439792982,0,0,0,0,0,0
X002304.SZ,0,0,0,0,0,0,0,0,0,0,0.131347402083202,0,0,0.337272740797393,0.0148193390459146,0,0,0,0,0,0,0,0.0338034994342346,0,0,0,0,0.0115822349572706,0.0110958290112502,0,0,0,0,0,0,0.156963611149507,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0630762671985159,0,0.00719843886929543,0,0,0,0,0,0,0
X000725.SZ,0,0,0,0,0,0,0,0,-6.93889390390723e-18,0.125107073710542,0,0,0,0,0,0,0,0.0518623163539012,0.0940227571458077,0.0445773761053345,0,0,0,0.0656855014967653,0,0.0483046906903896,0,0,0,0,0.104362692369197,0,0,0,0,0,0.107651512870977,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,-0.0375018937795373,0.00182544042501747,0,0,0,0,0,0
X000063.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0476091000959848,0,0.380637461277064,0,0,0.155485669938961,0.0990691242872629,0,0,0,0.00267373650755444,0.00592846256997383,0,0,0,0.0529063096843356,0,0,0,0,0,0,0,0,0.0548598853076404,0,0,-0.00480586339150217,0,0,0,0,0,0,0
X600031.SH,0,0,0,0,0,0,0,0.147135001749284,0,0,0,0,0.424718480060748,0,0.099983376576183,0,0,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,-0.030948444621987,0,0,0,0,0,0,0,0.0142619411626947,0,0,0,0,0,0,0,0,0,0,0,-0.0231418458738901,0.151018698535428,-0.0200966084866839,-0.0132304655931243,0,0,0,0,0,0,0
X600690.SH,0,0.10060846103861,0,0.200335192022768,0.199710684386583,0,0,0,0,0,0,0,0.10010796762473,0,0,0,0,0.0140301907758198,0,0,0.0096355777829009,0,0,0,0,0,0,0,0,0,0,0,0,0.0649999790530393,0,0,0,0,0,0.160125263656672,0,0,0,0,0,0,0,0,0,0,0,-0.0291568040894238,-0.00528431491602592,0,0,0,0,0,0
X002475.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0498923692038461,0,0,0,-0.0419601617724821,0,0,0,0,0,0,0.0319477907535422,0.0125641851545589,0,0.0948696463720859,0,0,0,0,0.242288684464023,0.019713632981729,0,0,-0.0635752466301088,0,0,0.17472058540722,0,0,0,0,0,0.194294460272382,0,0,0.030475687169436,0,0,0,0,0,0,0
X000338.SZ,0,0.040373671206542,0,0.169207822367536,0,0,4.33680868994202e-19,0,0,0.119429538073286,0,0,0,0,0,0,0,0,0,0.0465904413161581,0.108110798703948,0,0.0648904193251386,0,0,0,0,0,0.0203884848943104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0272264063095241,0.056337419096139,0,0,0,0,0,0
X000568.SZ,0,0.502972105133646,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0227875295481624,0,0,0,0.1204415687825,0,0,0,0,0,0,0,0.0117371335225351,0,0,0,0,0,0.0831107706646062,0.0320939230615062,0,0,0,0,0,0,0,0,0,0,0,0,0.00940288308499531,0,0,0.00414938634921728,0,0,0,0,0,0,0
X600741.SH,0,0,0,0,0,0,0,0,0,0,0.00591632966093802,0,0.253478467628216,0,0,0,0.0294235512576012,0,0,0,0,-0.0401597883620951,0,0,0.225801951957675,0,0,0,0,0,0.0833095545189109,0,0,0,0.121854449728528,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00327177842615364,0,0,0,0,0,0,0
X600703.SH,0,0,0,0,0,0,0,0,0.292183129630804,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0784629898026734,0,0,0,0,0,0,0.255813528295184,0,0,0,0,0,0,0,0,0,0,0.0368911327039197,0.0845716080018799,0,0,0,0,0,0,0,0,0.0906183284685374,0,0,0,0,0,0,0
X601877.SH,0,0,0,0,0,0,0,0,0,0.0365485153698479,0,0,0,0.136297713282982,0.0126780703120904,0,0,0,0,0,0.0990689550430887,0,0,0,0,0,0,0,0,0,0,0.0781472337009438,0,0,0.131394668159321,0,0.00831761395530686,0,0,0,0,0,0,0,0,0,0,0,0,0.0234750038298383,0,-0.00323665931269634,-0.0138689555881468,0,0,0,0,0,0
X600271.SH,0,0,0,0,0,0,0,0.190975772685794,0.0618506462435233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0347749775702639,0.0854718804593713,0,0,0,0,0.0137861299257579,0.068067227117656,0,0,0,0.185537180178392,0,0,0,0,0,0,0,0,0.0312911990483159,0,0,-0.0188930314322091,0,0,0,0,0,0,0
X000100.SZ,0,0,0,0,0,0,0,0.313780286523062,0,0.0696539945167965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.221647085473129,0,0,0,0,0,0,0,-0.00236651328587407,0,0.202827587057864,0,0,0,0,0,0,0,0,0,0,-0.0338846923200658,-0.0121173172647382,0,0,0,0,0,0,0
X002236.SZ,0,0,0.186242975508612,0,0,0,0,0.0415837507238437,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.293843599546962,0,0,-1.73472347597681e-18,0,0.0832367607468295,0,0,0,0,0,0,0.0646823729249655,0,0,0,0,0,0,0,0,0,0,0,0.00920653721426385,0,0,-1.73472347597681e-18,0,0,0,0,0,0
X600809.SH,0,0.421820640345275,0,0,0,0.0307975636817983,0.152344882330927,0,0.0410095643460239,0,0,0,0.060497760213143,0.0462779332700285,0,0,0,0,0,0,0,0,0.00573809813369461,0,0.00347840643461564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0118140330939469,0,0
X000661.SZ,0,0,0,0,0,0.0760829691748738,0,-0.0297609712629192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.331539685198834,0,0,0.131592923454452,0,0,0,0,0,0,0,0.195189698027632,0,-0.0223823314202139,0,0,0,0,0,0,0,0,-0.0155600762450198,0,0,0,0,-0.0105704638116968,0,0,0,0,0,0,0
X000596.SZ,0.060572502770119,0.374540807333037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0424894734914533,0,0,0,0,0,0,0,0,0,0,0,0.143868157685478,0,0.0117036447477625,-0.00194089149935241,0,0,0,0,0,0,0
X300003.SZ,0,0,0,0,0,0.0572066046572592,0,0,0.0623031312602973,0,0,0,0,0.150480821556127,0,0.022833567149511,0,0,0,0,0,0,0,0,0,0,0,0.077388232858299,0.0865136534556058,0,0.0422457588008176,0,0,0,0,0.13435129743639,0,0,0,0,0,0,0,0,0,0,0,0,0,0.528588662556991,0,0.0106459422390076,-0.009973533434806,0,0,0,0,0,0
X002008.SZ,0,0,0,0,0,0,0,0.00859777339019397,0.10510517317613,0,0,0,0,0.278894642542601,0,0,0,0,0,0.112100620776692,0,0.0841694665364472,0.0483414451251395,0,0,0,0.0123718627477595,0,-0.0399545281367725,0,0.0236505891612217,0,0,0.110505205873161,0.0120048222559048,0,0,0,0,0,0,0,0,0,0,0,0,0,0.219312732649662,0.0414817128838952,0,0,-0.00286434126767447,0,0,0,0,0,0
X300124.SZ,0,0,0,0,0,0,0.196171852836763,0.132635827825083,0,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,0,0.0844265541908688,0,0.0499254793896712,0.0497153101025082,0,0,0,0,0.00802261522798975,0,0,0,0.0709382512653082,0.0732489548149012,0,-0.0484991257627388,0,0,0,0,0,0,0,0,0,-0.0277542492922757,0.0939242286766405,0,0,0,0,0,0
X600487.SH,0,0,0,0,0,0,0,0,0.203168799259565,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0452737385687214,0.0319517273949592,0,0,0.0148226454245325,0,0,0.259843412579187,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0.0551416200434798,0,0,0,0,0,0,0,0,0,0
X002007.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0575814719246325,0,0.222581603863143,0,0,0,0,0.0112268821023995,0,0,0,0,0,0,0.0598270736595857,0,0,0,0,0,0,0,0,0,0,0,0,0,0.367787474540061,0,0.0363104489599462,-0.0715423591242313,0,0,0,0.0258902031389514,0,0
X600776.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0798308744363671,0,0,0.169761158680014,0,0,0,0,0,0,0,0,0,-0.339546602192763,0,-0.0680664639032725,0,0,0,0,-0.202780548040326,0,0
X000625.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0750452566848316,0.256791241545182,0,0,0,0,0,0,0.0296872170801027,0,0,0,0,0,0,0,0.0447397844194775,0,0,-0.0715799347208627,0,0,0.230326935867154,0,0,0,0,0,0,0,0.0707310282062288,0,0,0,-0.0445495945847897,0,0,0,0,0,0,0
X002456.SZ,0,0,0,0,0,0,0,0.0807359195550099,0,0,0,0,0,0,0,0.22964657358189,0,0,0.0525593318152349,0,0,0,0,0,0.202066095602271,0.570605649388856,0,-0.00836973653809898,-0.0994096145666709,0,0,0,0,0,0,0,0,0,0,0.0307687362454277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.112474348117531,0,0
X600498.SH,0,0,0,0,0,0.0363490974624339,0,0,0.231275347567845,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.166138041903919,0,0,0,0,0,0,0,0.027032950556379,0,0.0548117055577127,0,0,0,0,0.0353484429464368,0,0,0,0,0,0,0.0777058003757311,0.00309485129917246,0,-0.0310093502939525,0.00271034937792182,0,0,0,0,0,0
X000157.SZ,0,0,0,0,0,0.00189880189859248,0,0,0,0.186933327567316,0.127827511543278,0,0,0,0,0,0,0,0,0,6.93889390390723e-18,-0.0283984694936539,0,0.127317029395129,0,0,0,0,0.0425268026045589,0,0,0,0,0,0,0,0,0,0,0.1172911446834,0.036239646645778,0,-0.0682028001664497,0,0,0,0,0,-0.0240032620940986,0,0,0,0.00617602366047231,0,0,0,0,0,0
X002179.SZ,0,0,0.097213105955742,0,0,0,0,0.213966285602851,0.0584826235647616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0151110771784599,0,0,0,0,0,0,0,0,0,0,0,0.222606474017047,0.0529936624342102,0,0,0,0,0,0,0.128455471941911,-0.0870442223505358,0,0.00157549293049514,0.0799461348208643,0,0,0,0,0,0
X600867.SH,0,0,0,0,0,0,0,0.182396464039383,0,0,0,0,0,0,0.00208348183651626,-0.131339349108897,0,0.0914194876188466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.243871709132552,0,0.260764308540863,0,0,0,0,0,0,0,0.0627341090894506,0,0,0.229487851726053,0.122254808807821,0,0.0837275343947832,-0.124763048568351,0,0,0,0,0,0
X300146.SZ,0,0,0,0,0,0,0,0,0,0,0,0.0149087687634791,0,0.362692559955409,0,0,0,0,0,0,0.0985293021114376,0.131679171442065,0,0.153411621489418,0,0,0,0,0.0580305681021534,0,0,0,0,0,0.260330865603723,0,0,0,0.127500772256498,0,0,0,0,0,0,0,0,0,0.0195889157328957,0,0,0,0,0,0,0,0,0,0
X000050.SZ,0,0,0,0.19057303990318,0,0,0,0,0,0,0,0,0.0826752889185927,0,0.0805668822906124,0.140130439706312,0,0,0,0,0,0,0,0,0,0,0,0,0.325985325836036,0,0,0,0,0,0.000676114662976993,0,0,0.184639658761991,0,0,0,0.057698702100691,0,0,0,0,0,-0.276158331150944,0,0,0,-0.0280802370156272,0,0,0,0,0,0,0
X002180.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.289445935463064,0,0.10788397986891,0,0,0,0,0,0,0,0,0.0405232424543604,0,0,0,0,0,0.0372734833655631,0.0320852312963141,0.0685669810265596,0,0.150716657164929,0,0,0.0647455452614684,0.186964455418618,0,0,0,0,0,0,0,0,-0.0185032804509937,-0.00112947504518857,0,0,0,0,0,0
X300142.SZ,0,0,0,0,0,0,0,0.105811881893543,0,0,0,0,0,0,0,0,0,0,0,0.0799615882903053,0,0,0,0,0,0,0,0.144061794226346,0.0264159845245215,0,0,0,0,0,0.100705319461328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00405000032859561,0,0,0,0,0,0,0
