,X600519.SH,X000858.SZ,X002415.SZ,X600809.SH,X600690.SH,X600276.SH,X000568.SZ,X000651.SZ,X002475.SZ,X003816.SZ,X600104.SH,X002371.SZ,X000725.SZ,X300124.SZ,X002304.SZ,X000338.SZ,X600031.SH,X000625.SZ,X000596.SZ,X000063.SZ,X300014.SZ,X000100.SZ,X002179.SZ,X600089.SH,X000157.SZ,X002463.SZ,X600703.SH,X002241.SZ,X600372.SH,X002028.SZ,X000921.SZ,X002236.SZ,X000977.SZ,X600066.SH,X600741.SH,X600522.SH,X600584.SH,X600183.SH,X002049.SZ,X601877.SH,X002129.SZ,X000661.SZ,X002223.SZ,X000800.SZ,X002180.SZ,X600177.SH,X002074.SZ,X600060.SH,X600487.SH,X002156.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X000625.SZ,0,0,0,0,-0.184718116995186,0,0,0,0,0,0,0,0,0,0,0.068368660461179,0,0,0,0,0.182718338938371,0.198400372007744,0,0,0,0,0,0,0.270482609864609,0,0,0,0,0,0,0,0.0384768144584575,0,0,0,0.0120053537432221,0,0,0.251502799751701,0,0,0.176266576797878,0,0,0,0,0,0,-0.0921535160024534,0,0,-0.0321588742131083,0,0
X000596.SZ,0,0,0,0,0,0,0.536051867003663,0,0,0,0,0,0,0,0,0,0,0,0,0,0.064876977909586,0,0,0,0,0,0,0,0,0,0,0,0,-0.0218167010461628,0,0,0.0374078310085072,0,0,0,0,0,0,0,-0.0788400657736438,0,0.0653702483673709,0,0,0.0149074865478281,0,0,0.0308087974180719,0,0,0,0,0,0
X000063.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.33680868994202e-19,0,0,0.0463631932111653,0.0265453164472658,0,0,0,0,0,0,0,0.0631586582099081,0.0661080228320172,0,0.096808046650415,0,0,0,0,0,0.244269351423569,0,0.0639836307037845,0,0,0,0,0,0,0,0,0,0,0.00495080188880194,-0.0267781115432589,-0.101966084158206,0,0,0,0,0
X300014.SZ,0,0,0,0,0,0.053033738177869,0,0,0.0330781443953146,0,0,0,0,0,0,0,0,0,0.191630220341457,0,0,0,0,0,0,-0.0536784277785286,0,0.103860671913954,0,0,0,0,0,0,0,0,0,0,0,0,0.292856406694985,0,0,0,0,0,0.260229707309823,0,0,0,0,0,0.0172278906719739,0,0,0,0,0,0
X000100.SZ,0,0,0,0,0.0500875154244608,0,0,0,0,0,0,0,0.499922296214158,0,0,0,0,0,0,0.229985421928195,0,0,0,0,0,0,0,0,0,0,0.0242987281368072,0,0,0,0,0,0.0315976901346444,0,0,0,0,0,0,0,0,0,0,0.04715126923126,0.00296834200654372,0,-0.22894519484722,0,0.00692802181633762,0,0,0,0,0,0
X002179.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0773671406660495,0,0,0.0585989854179723,0,0,0,0,0,0,0,0,0,0.261722200686459,0,0,0,0.0166154727674285,0,0.0210549982949707,0,-0.0818982189931975,0,0,0.176232829036209,0,0.106199539861089,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,-0.0311718526399877,0,0,0,0,0,0
X600089.SH,0,0,0,0,0,0,0.0621259882130126,0.060367927807956,0,0.0108176033210842,0,0,0,0.055898708609501,0,0.192553575846822,0.14950889538151,0,0,0,0,0,0,0,0,0,0,0.108382396739634,0,0.0300505519091127,0,0,0.130954269546173,0,0,0,0.0164225700373657,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.02698031608458,0,0,0,0,0,0
X000157.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.187382558967112,0.173205252083201,0,0,0,0,0,0,0,0,0,0,0,0,0,0.304260779160279,0,0.0089125359472298,0.0124203499997634,0,0,0,0,0,0,0,0.0749026354619808,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X002463.SZ,0,0,0,0,0,0,-0.258995310736598,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0248052531485326,0,0,0,0,0,0,0,0,0,0,0.158841143688917,0.0478769115421704,0,0,0,0.21440892553742,0,0,0,0,0,0,0,0,0.160355585486347,0,0.0532769076139665,0.253194205900303,0,0,0.00946634625026063,0,0,0,0,0,0
X600703.SH,0,0,0,0,0,0,0,0,0.0202513875841557,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.011433033215517,0,0,0,0,0,0,-0.00884283098020806,0,0.258107971979492,0.0753087045674087,0,0,0,0,0.0294566048480415,0,0.100646622924825,0,0.169392437442771,0.0645825540585281,0,0,-0.00212640289295734,0,0,0,0,0,0
X002241.SZ,0,0,0,0,0,0,0,0,0.272401990629283,0,0,0,0,0,0,0,0,0,0,0,0.202344061193489,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00732979826848964,0,0.139904239841964,0,0,0.0039393755870546,-0.0579710096724425,0,0,0,0,0,0
X600372.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0909574548039266,0,0.0674758126671831,0,0,0,0,0,0.0270146617912313,0,0,0,0,0,0.0378547811741125,0.00484081640161589,0,0,0.0112818006191772,0,0,0.151192350117253,0,0.0333297395253791,0,0,0,0,0,0,0,0,0.0736287106159904,0,0,0,0,0,0,0,0,0
X002028.SZ,0,0,0,0,0,0,0,0,0,0.154330877261855,0,0,0,0,0,0,0,0,-0.055235047485254,0,0,0,0,0.175885507168344,0,0,0,0,0,0,0,0,0.0253360631995676,0.105919293640964,0,0,0,0,0,-0.156916642930858,0,-0.0524989759802451,0,0,0,0,0,0,0,0.110984837934867,0,0.0193332396343687,0.0585791461323986,0,0,0,0.0236151020505876,0,0
X000921.SZ,0,0,0,0,0,0,0,0.060521171087956,0,0,0,0,0,0,0,0,0,-0.0572471017124447,0,0.107162114126366,0,0.176039564084029,0,0,0.248548307904248,0.0354699322690103,0,0,0,0,0,-0.119661181207621,0,0.0371556794342086,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0.0167450960669544,0,0,0,0,0,0,0,0,0,0
X002236.SZ,0,0,0,0,0,0,0.0301686261334397,0,0.0709645052896136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0666934010709677,0,0,0,0.164564720814628,0.130673888395083,0.148981654889036,0,0.0847805788111021,0.0714749749396058,0,0.113858882562953,0.112393676999387,0,0,0,0,0,0,0,-0.0576592091814382,0,0,0,0,0,0
X000977.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.140785500800715,0,0,0,0,0,0,0,0,0.573804682352039,0,0,0,0,0,0.0380742651949323,0,0,0,0,0.0404792272022315,0,0,0,0.0387807772806716,0,0,0,0,0,0,0,0.038147646723981,0,0,0,-0.0474973783355212,0,0,0,0,0,0
X600066.SH,0,0,0,0,0,0,0,0,-0.0617254018746675,0.100796661539512,0,0,0,0,0,0.447688570675625,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0942869166164808,0,0,0,0,0,0,0,0,0,0,-0.250501444780119,0,0.314520314574682,0.320693408095147,0.0668640121743882,0,0,0,0.0755168855071948,-0.0704444659655867,0,0,0.0321602074040304,0,0,0,0,0,0
X600741.SH,0,0,0,0,-0.0295750029268583,-0.0437734595286377,0,0,0,0,0,0,0,0,0,0,0.0934835316279441,0.0711651088958417,0,0,0,0,0,0,0.0488938710044897,0,0,0,0,0,0,0,0,0.0524778871321386,0,0,0,-0.0325777344620098,0,0,0,0,0,0.0262861448520543,0,0,0.0165805339489909,0,0,0,0,0.00104353934934266,0.0146831910128491,0,0,0,0,0,0
X600522.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00130340326344799,0,0,0,0.0267275202275476,0,0,0,0,0,0,0,0.103219300584271,0,0,0,0,0,0.333191680345616,0,0,0,0,0,0,0,0,0,0.271358316434112,0,0,-0.0111870589232792,0,0,0,0,0,0,0
X600584.SH,0,0,0,0,0,0.0265599305555368,0,0,0.143359143921683,0,0,0,0,0,0,0,0,0,0,0,0.0491871429526842,0,0,0,0,0,0,0,0,0,0,0.171858857238416,0,0,0,0,0,0,0,0,0,0,0,0.220766622527406,0,0,0,0,0,0.274355724722646,0,0,-0.0477804326752767,0,0,0,0,0,0
X600183.SH,0,0,0,0,0,-0.15136078423878,0,0,0.0574792142830895,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.340266669932832,0,0,0,0,0.0572179743102442,0,0.187761763687531,0.170119989068259,0,0,0.053614774441819,0,0.0998826755631882,0,0,0,0.006949908359855,0,0.00267277948092394,0,0.0574855137085435,0,0,0,0,0,-0.072476065297138,0,0,0,0,0,0
X002049.SZ,0,0.0627188149100837,0,0,0,0,0,0,0.056629292852636,0,0,0.076525702300586,0,0,0,0,0,0,0,0,0.100992613467574,0,0.0804925242746224,0,0,0,0,0,0.0857916176043212,0,-0.0119360548171599,0.0739301125699132,0.0484648308020194,-0.200840667374695,0,0.143852617411905,0,0.147785139001299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0169809586600757,0,0,0,0,0,0
X601877.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.158510833555589,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0817413122266512,0,0,0,0.0674830666321905,0,0.0255948697063248,0,0.031937252905926,0,0,0,0,0,0,0,0.011800299295139,0,0
X002129.SZ,0,0,0,0,0,-0.0183023280761148,0,0,0,0,0,-0.0299731540427953,0,0,0,0,0,0.0650545312221777,0,0.0581352957503373,0.242379918772172,0,-0.0169796138959058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.268797633749282,0,0,0,0,0,0,0,0,0,0.203092634935973,0,0
X000661.SZ,0,0,0,0,0,0,0.0548958771426123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0356089085193384,0,0,0,0,0,0,0.10519492987822,0.0668154002942891,0.180023041925941,0,0.0186595070051998,0,0,0,0,0,0,0,0,0,0,0.0784995652546178,0,0,0.0758156291681068,0,0.0870141392459928,0,0,0,0,0.0291062459523788,0,0
X002223.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0734024866184877,0,0,-0.00692059925896023,0,0,0,0,0,0,0,0,0,0,0.0235331707339167,0,0,0,0.0404396595312571,0,0,0,0,0,0.0264261959992689,0.0449485340565405,0,0,0,0,0,0,0
X000800.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.179121540776932,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0.359878546831406,0,1.73472347597681e-18,0,-0.054309832209399,0.11756856037063,0,0,0,0,0,0,0,0.0993083066280418,0,0,0,0,-0.0168019180149219,0,-0.0143734350635376,0,0,0,0,0,0,0
X002180.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.234019237209058,0,0,0.140951490933876,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0244766657268143,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0119051663108533,-0.0870320120002998,0,0,0,0,0,0
X600177.SH,0,0,0,0,0,0,0,0,0,0,0,-0.0185226274429781,0,0,0,0.109433729365592,0,0,0,0.0352038340739855,0,0,0,0,0,-0.00370663857761348,0,0,0,0,0,0,-0.048655112818241,0.0731624198347372,0,0,0,0,0,0,0,0,0,0.0602579348435364,0,0,0.0780916682310402,0.0308718107070701,0,0,0,0,-0.0146019915297864,-0.0230714239169636,0,0,0.0064814979816258,0,0
X002074.SZ,0,0,0,0,0,0,0.00510908549414072,0,0,0,0,0,0,0,0,0,0,0.0924452294273335,0.0205716774738067,0,0.453052461825477,0,0,0,0,0,0,0,0,0,0,0,0.00330301593188734,0,0,0,0,0.144342132883054,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0827722077337243,0,0,0,0,0,0,0
X600060.SH,0,0,0,0,0.114176200321605,0,0,0,0.0332176635445523,0,0,0,0,0,0,0,0,0,0,0,0,0.0834939941693444,0,0,0,0,0,0,0,0.119000033389449,0.181958896766593,0,0.00539168384777521,-0.0157376903646423,0,0,0,0,0,0,-0.14484266936462,0,0,0,-0.056433664188571,0,0,0,0,-0.0621714250399065,0,0.0636769779425943,0,0,0,0,0,0,0
X600487.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0596372119786173,0.0430111555272831,0,0,0,0,0,0,0,0,0.362937669289733,0,0,0,0,0.0823582585337586,0,0,0,0.0299048462314117,0,0,0,0,0.0888626239862858,0,0,0,0,0,0,0,0,0
X002156.SZ,0,0,0,0,0,0,0,0,0.0198701831765712,0,0,-0.0236011456160965,0,0,0,0,-0.171539218177922,0,0,0,3.46944695195361e-18,0,0,0,-0.185402641128891,0.451504158535419,0.108817548608479,0,0,0,0,0,0,-0.0351115274824539,0,0,0.0353176185452083,0,0,0,0.248824412175183,0,0,0,0,0,0.0674284269356376,0,0,0,0,0.0370363549182246,-0.00491495027281167,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,0,-0.0977460581446982,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0275676891729771,0,0,0,0,0,0,0,-0.102796196360908,0,0,-0.0966010642026051,0,0,-0.0833353973218979,0.0545898657076141,0,0,0,0,0,0,0,0,-0.00624416033457356,0,0,0,0,-0.0807828784865766,0.0218130002701472,0.0667272865886635,0,0,0,0,0
Slope,0,0,0,0,0,0.407847981296613,0,0,-0.279151981680133,0,0,0,0,0,0,0,0,-0.210406680833558,-0.11607526234315,0,0,0,0,0,0,0,0,0,-0.12568052931405,0.0856135319367196,0,-0.165467322050865,0,1.38777878078145e-17,0,0,0.115387784757436,0,0,0,0,0.222789836425928,0.136259426795452,0,0.246880985550513,0,0,0,0,0,0,0,0.0537205441248416,0,0,0,-0.919615886828108,0,0
TED,0,0,0,0,0,0,0.249667210944053,0,0.196278600039815,0,0,0.116732455222365,0,0,0,0,0,0,0,0,0,0.126956636229782,-0.480088294383319,0,0,0,0,0,0,0,0,0,0.0292938461543807,0,0,-0.133268070497497,0,0,0,0,0,0,0,0,-0.284398844666231,0,0,0,0,0,-0.00754630461715374,0.209944265753929,0,0,0,0,0,0,0
RealEstate_excess,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0273357758350033,0,0,0,-0.0550575519557469,0,0,0,0,0,0.0818532237665237,0,0,0,-0.0473843852216833,0,0,-0.0263043216326921,0,0,0,0,0.0625063429578165,-0.238321157326514,0,0,-0.167759462712021,0,0,0,0,0,-0.0158251675643155,0,0,0.0797782114158307,-0.130075228027979,-0.0493348895407042,0,0,0,0,0,0
MKreturn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0589462527794438,0,0,-0.126243758637831,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0112754066387941,0,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00100383843499368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000864551303137137,0,0,0,0,-0.00182315380788543,0.00577501808018032,0,0,0,0.0211349458711583,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.010071837190453,0,0,0,0,-0.0343440666301452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.106124134669952,0,0,0,0,0,0,0,0,0,-0.442142026066474,0.420772648250174,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,-0.0053987288538732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00198957736028065,0,0,0,0,0.0107092533777947,0,-8.59285174953401e-05,0,0,-0.00284251345525118,0,0,0,0,0,0,0,0,0,0,0,0.00128210902013575,0,0,0,0.00190717657921629,0,0,0.0058338978855866,0,0.00333447580445221,0,0,-0.0211537362883671,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00224655202059025,0,0,0,0,-0.00441810748216399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0249597941755764,0,0,0,0.075424461005269,0,0
