,X600519.SH,X600104.SH,X002415.SZ,X000858.SZ,X000651.SZ,X600276.SH,X002304.SZ,X000725.SZ,X600690.SH,X000063.SZ,X002475.SZ,X600031.SH,X000338.SZ,X600741.SH,X600703.SH,X000568.SZ,X600271.SH,X300003.SZ,X601877.SH,X600487.SH,X002008.SZ,X300124.SZ,X002236.SZ,X600809.SH,X002456.SZ,X000100.SZ,X000661.SZ,X000596.SZ,X002179.SZ,X600867.SH,X000977.SZ,X600498.SH,X000625.SZ,X300142.SZ,X002007.SZ,X600066.SH,X000157.SZ,X600566.SH,X002294.SZ,X300136.SZ,X002241.SZ,X600522.SH,X600372.SH,X300146.SZ,X002180.SZ,X600177.SH,X600089.SH,X000869.SZ,X002506.SZ,X000050.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0,0,0.308435885472194,0.0157804226450773,0,0,0,0,0,0,0,0,0,0,0,0,0.085642165456269,0,0,0.0861095315533644,0,0.0106558961336938,0,0,0,0,0,0,0,0,0,0,0.0902273199408203,0,0,0,0,0,0,0.0346095702663827,0,0,0,0,0,0,0,0,0,0,3.57728122205024e-05,0,0,0,0,0,0,0
X600104.SH,0,0,0,0.0749046833838633,0.0743442445325193,0,0,0,0,0,0.0107254762835293,0,0.186856504163437,0.329077501746435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0669740088650026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00962832445075586,1.0842021724855e-19,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0,0.096113150635941,0.0608204939593844,0,0,0,0,0,0,0,0,0,0,0,0,0,0.022208027787706,0,0.430392231970986,0,0,0,0,0,0,0,0.0842617140956159,0,0,0,0,0,0,0,0,0,0,0,-0.0473979829596452,-0.022632757635328,0,0,0,0,0,0,0,0,0.0179941764789232,0,0,0,0,0,0
X000858.SZ,0.0558575477233159,0,0,0,0,0,0.249423367962333,0,0.0963966146894096,0,0,0,0,0,0,0.263523387408407,0,0,0,0,0.00308876216697548,0,0.0271327784275083,0,0,0,0,0.0163274406409182,0,0,0,0,0,0.0385467951814995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00670569420901267,0,0,0,0,0,0,0
X000651.SZ,0.070958809600446,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.194197487329855,0,0,0,0,0.328845945065977,0,0,0,0,0,0,0,0,0.0278993948663371,0,0,0,0,0,0.044148274449386,0,0,0,0,0,8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0.0070199846231631,0.0176677994579826,0,0,0,0,0,0
X600276.SH,0,0,0,0,0,0,0,0,0,-0.0221783007347135,0,0,0,0,0,0,0,0.256352357252941,0,0,0,0,0.0539297185124806,0.0416011311034414,0,0,0.130702592550867,0.0654348257605734,0,0,0,0,0,0,0,0,0,0,0.321810773761207,0,0,0,0,0.113578521212381,0,0,0,0,0,0,0,0.0159543266252726,0.0214085396770196,0,0,0,0,0,0
X002304.SZ,0,0,0,0.498297528345575,0,0,0,0,0,0,0,0,0,0,0,0.339139191659297,0,0,0,0,0,0,0,0.191741924425281,0,0,0,0.0195983122534128,0,0.00767113934479588,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000725.SZ,0,0,0,0,0,0,0,0,0,0.0365706845199689,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00935826720207947,0.116242833076957,0,0,0,0,0.106500874119631,0.0749088960758587,0,0,0,0,0,0,0,0.0426029909942862,0,0.407832623181692,0.0502638781591893,0,0,0,0,0,0,0,0,0.0113282353297833,0.0133491322734885,0,0,0,0,0,0
X600690.SH,0,0,0,0.250263670859978,0,0,0,0,0,0,0.0249676007915922,0,0,0,0,0,0,0,0,0,0,0,0.0509654911449679,0,0,0,0,0,0,0.184196933002026,0,0,0,0,0,0,0,0,0,0,0,0,0.155020567984198,0,0,0,0,0,0,0,0,0.0241830953161648,0.0159342745033878,0,0,0,0,0,0
X000063.SZ,0,0,0,0,0,0,0,0,0,0,0.204575152103942,0,0,0,0.0967649397949993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.076318379945514,0,0,-0.0762021743347292,0,0,0,0,0,0,0,0,0.051256097063444,-0.0318052935501361,0,0,0,0,0,0
X002475.SZ,0,0,0,0,0,0,0,0,0,0.0412026076047479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.491868244424161,0,0.0798945018253279,0,0,0,0,0,0,0,0,0,0,0,0,0.133655584614417,0,0,0,0,0,0,0,0,0,0,0,0.0198612501256409,0.0396908063525035,0,0,0,0,0,0
X600031.SH,0,0,0,0,0,0,-0.183480432684496,0.0225239495434723,0,0,0,0,0,0,0,0,0,0.0999932809446678,0,0.0717019958664174,0,0,0,0,0.164513431755723,0,0,0,0,0,0.0344871783745139,0,0,0,0,0,0,0,0,0,0,0,0,0.0064004170753202,0.062829845530067,0,0,0,0.0466493215105799,0,0,0.0227636008026192,0.0314935745579698,0,0,0,0,0,0
X000338.SZ,0,0,0,0,0.217633778179833,0,0,0,0,0,0,0,0,0,0,0,0.067621217916339,0,0,0,0,0,0,0.12948054977149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0661134593038796,0.025388414519796,0.0584796563562767,0,0,0,0,0,0,0.0754954245979879,0,0.0161582141013169,0,0,0,0,0,0,0
X600741.SH,0,0,0.00357389534941634,0,0,0,0,0,0,0.0170206310403636,0.126370826963998,0.0745087231571292,0,0,0,0,0,0,0,0,0.13381534874077,0,0,0,0.0163738784461955,0,0,0.106804174192257,0,0,0,0,0,0,0,0.147478351078189,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00987355862004501,0,0.0183938962607939,0.00223217282220422,0,0,0,0,0,0
X600703.SH,0,0,0,0,0,0,0,0,0,0.078592042775588,0,0.0151797633003799,0,0,0,0,0,-0.0274558268232366,0,0,0.0643106499386426,0,0.120564589404239,0,0.133859081268041,0,0,0,0,0,0,0.099722913108358,0,0.0844618126367615,0,0,0,0,0,0,0.0662227751568476,0,0,0,0.0660933943718848,0,0,0,0,0,0,-0.00934288832815109,0,0,0,0,0,0,0
X000568.SZ,0,0,0,0.43399801334307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.273702264075783,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0314135172711989,0,0,0,0,0,0,0.00351231848143046,0,0,0,0,0,0,0
