,X600519.SH,X000858.SZ,X002415.SZ,X600809.SH,X000568.SZ,X002475.SZ,X600276.SH,X600690.SH,X002304.SZ,X600104.SH,X300014.SZ,X000651.SZ,X600031.SH,X000725.SZ,X300124.SZ,X002241.SZ,X002371.SZ,X600703.SH,X000338.SZ,X003816.SZ,X000063.SZ,X000596.SZ,X002129.SZ,X002049.SZ,X000625.SZ,X000661.SZ,X002179.SZ,X601877.SH,X300142.SZ,X600741.SH,X002074.SZ,X000100.SZ,X600089.SH,X600702.SH,X000799.SZ,X600460.SH,X002236.SZ,X002180.SZ,X000733.SZ,X000157.SZ,X600779.SH,X601799.SH,X002008.SZ,X002414.SZ,X600522.SH,X600584.SH,X600183.SH,X002007.SZ,X000977.SZ,X600884.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.540521166219648,0,0,0,0,-0.00820035172012977,0,0,0,0,0,0,-0.00178705951677899,0,0,0,0,0,0,0,0.147907896485498,0,0,0,0,0,0,0,0,0,0,0.00541297539331068,0,0,0,0,0,0,0,0,0,0,0,-0.0369631754143548,0,0,0,0,0,0,0,-0.0028394319097222,0,0,0,0,0,0
X000858.SZ,0.332185288960297,0,0,0.209991100748412,0,0,0,0,0.219946983456739,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.301857539902368,0,0,0,0,0,0,0,0.0486728509040912,0,0,0,0,0,0,0,0,0,0,-0.0312410793274106,0,0,0,0,0,0,0.00449488598301315,0,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0,0.0144121500027594,0.0347630921193261,0.188876613534687,0.162865004955452,0,0,0,0,0,0,0.00216794477935452,0,0,4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0,0.0494259895122445,0,0.0616150722410438,0,-0.0462835541518865,0,0,0,0,0,0,0,0,0,0.0880813257151274,-0.00854292979928775,0,0,0,0,0,0,0.00586924523649695,0,0,0,0,0,0,0
X600809.SH,0,0.26162539157077,0,0,0,0,0,0,0,0,-0.0415329410195044,0,0,0,0,-0.15250285002735,0,0,0,0,0,0,0,0,0,0.0704547760690082,0,0,0,0,0,0,0,0,0.415476235511952,0.0703413483413124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0130133038703795,-0.0327108384950733,0,0,0,0,0,0
X000568.SZ,0,0,0,0.0832982448313607,0,0,-0.00830952450709477,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.447649516702092,0,0,0,0.176657832097342,0,0,-0.0250755048650824,0,0,0,0,0,0,0,0,0,0,0,0.0499293617439397,0,0,-0.143890120794595,-0.0692482786430257,0,0,0,0,0.0345943462565967,0,0,0.0275658423572623,0,0,0,0,0,0
X002475.SZ,0.134096403579773,0.0943385133459079,0.0578887498863804,0,0,0,0.181441498355248,0,0.0764958728403636,0,0,0.0738070821994607,0,0,0.0192642591600309,0.0402492185560101,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0403588155219656,0,0,0,-6.93889390390723e-18,0,0,0,0,-0.0935759447008962,0,0,0,0,0,0.158672686407263,0,0.125765119545777,0,0,0,0,-4.33680868994202e-19,0.00220834020721015,0,0,0,0,0,0
X600276.SH,0,0,0.0664337742456106,0,0,0.0381507847804285,0,0,0,0,-0.0181638519170579,0,0,0,0,0,-0.0452222695724881,0,0,0,0,0,0,0,0,0.00687002480335702,-0.150900755492447,0.0465305557288099,0,0,0,0.194804736647052,0,0,0,0,0,0,0,0,0,-2.16840434497101e-19,-0.134384853013938,0,0,0,0,0.352824828319344,0,-0.127104936086895,0,-0.000630218487492308,0.0015654626520275,0,0,0,0,0,0
X600690.SH,0,0,0.120112715393838,0,0,0,0,0,0.139369592190127,0,0,0,0,0,0,0,-0.070039752312098,0,0,0,0,0,0,-0.0714807455119506,0,0,-0.0580342069289639,0,0,0,0,0.225470731250005,0,-0.0552011109347936,0,-0.00961773116949219,0,0,0,0.0632004167866662,0,0,0,0,0,0,0,0,0,-0.0280092364056145,0,0,0,0,0,0,0,0,0
X002304.SZ,0,0.380943885368155,0,0,0,0,0,0.0873631619675362,0,0,-0.0514182430434198,0,-0.170008920973132,0,0,0,0,0.0659257637611626,0,-0.038580110250478,0,0,0,0,0.0446737005172186,0,0,0.0125601045396181,0.00427393972357932,0,0,0,0.052399742947274,0,0,0,0,0,0,0,0.148084252270894,0,0,0,-0.114306536625108,0,0,0,0,0,0,0,-0.0202755892428185,0,0,0,0,0,0
X600104.SH,0,0,0,0,0,0,-0.0559736585437553,0,0,0,0,0,0.169337115965165,0,0.0693185210611845,0.0187329149149858,0,0,0.115120357903398,0,0,0,0,0,0.0109086334270985,0,0,0,-0.0185621554027624,0,0.026928284126546,0,-1.73472347597681e-18,0,0,0.0302192507054772,0,0,0,0,0,0,0,0,0,0,0,0,0.0301081712511072,0,0,0,0.0298314187355938,0,0,0,0,0,0
