,X600519.SH,X600104.SH,X002415.SZ,X000651.SZ,X000858.SZ,X000725.SZ,X600276.SH,X002304.SZ,X600690.SH,X000063.SZ,X600703.SH,X000568.SZ,X000625.SZ,X002475.SZ,X600741.SH,X002241.SZ,X002236.SZ,X600031.SH,X600066.SH,X000100.SZ,X000338.SZ,X002456.SZ,X002508.SZ,X601877.SH,X300124.SZ,X002085.SZ,X600177.SH,X300136.SZ,X600271.SH,X300003.SZ,X002008.SZ,X600089.SH,X600522.SH,X000157.SZ,X600118.SH,X002007.SZ,X002294.SZ,X600867.SH,X600487.SH,X000066.SZ,X600699.SH,X600372.SH,X600566.SH,X002180.SZ,X300115.SZ,X600809.SH,X000050.SZ,X000559.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0,0,0.0645881408253384,0,0,0,0.0790978822870834,0,0,0,0.237270652856954,0,0,0,0,0,0,0,0,0,0.075474596020172,0,0,0,0,0,0,0,0,0,0.0276409556130308,0,0,0,0,0,0,0,0,0,0,0,0,0,0.078559456270395,0,0,0,0,0.000285678323632192,0,0,0,0,0,0
X600104.SH,0,0,0,0,0,0,0,0,0.191015291829008,0,0,0,0,0,0.225339696447619,0,0,0,0.306517525743938,0,0,-0.0164248786797842,0.0149328508789574,0,0,-0.0114330926518094,0,-0.139904219420892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00793081031348787,0,0,-0.00872217391557199,0,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0,0.0350217132234002,0,0,-0.0692670545449058,0,0,0,0,0,0,0,0.316336994634778,0,0,0,0,0,0.215833028486594,0,0,0,0,0,0,0,0,0.0882476591560585,0,0,0,0,0,0,0,0,0,0,0,-0.0244224968844575,0,0,0.0470568176518167,0,0,-0.0108193436825174,0.0262518074656374,0,0,0,0,0,0
X000651.SZ,0,0,0,0,0,0.101634510740096,0,0,0.0682346136815244,0,0,0.0837793637432816,0,0,0,0,0,0,0,0,0,-0.0566464776649611,0.106334968477733,0,0,-0.000231431327934486,0,0,0,0,0,0,0,0,0,0,0,-0.0938453377335666,0,-0.00884129291521897,0,0,0,0,0,0.136879676412923,0,0,0,0.0287835076249439,0,0,0,0,0,0,0
X000858.SZ,0,0,0,0.0951528278528644,0,0,0,0,0,0,0,0.45458289631863,0,0,0,0,0.0588947093095062,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0327661612019329,0.0374393549149993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0104807607478963,0.00585046603557797,0,0,0,0,0,0
X000725.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0818527891988917,0,0,0,0,0,0,0.0788366980829567,0,0,0,0,0,0,0,0.356531265914467,0,0,0.0403748074367336,0,0,0,0,0,0,0.0232437668942772,0.0814262684755459,0,0,0.162238147485451,0,0,0,-0.019030892169473,0,0,0,0.00504731137491721,0,0,0,0,0,0
X600276.SH,0,0,0,0,0,0,0,0.0449976669494361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0890125830194827,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0292049911433864,0,-0.0698022540129094,0,0,-0.0519646590235075,0,0,0,0,0.00751230365312739,0.0101047425029147,0,0,0,0,0,0
X002304.SZ,0,0,0,0.0705045121942876,0.145137934210451,0,0,0,0.0440255907487738,0,0,0.224390202810052,0,0,0,0,0,0.0896701782255364,0,0,0,0,0,0.0498221628318046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0389199217749562,0,0,0,0,0.157609534520467,0,0.144399502044272,0,0,0,0.00799715717043394,0,0,0,0,0,0,0
X600690.SH,0,0.449542037492322,0,0.121516583182985,0,0,0,0.0907502137871604,0,0,0,0,0.0282103987236422,0,0.0311858687324245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.01710943815062,0,0,0,0,0.09799184210651,0,0,0,0,-0.00641123337904419,-0.00151352646798566,0,0,0,0,0,0
X000063.SZ,0,0,0,0,0,0.0975815276557767,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0243427255023002,0,0,0.196661321313733,0,0,0.136189292641613,0,0.071179042324265,0,0,0.0170417672966836,-0.0190009865214356,0,0,0,0,0,0
X600703.SH,0,0,0,0,0,0.0945443468557152,0,0,0,0,0,0,0,0,0,0,0,0.0340154685235744,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0129252726060979,0,0,0,0,0,0,0.20434391062487,0,0,0,0,0,0,0,0,0,0,0.0145816796435805,0,0,0,0,0,0,0
X000568.SZ,0,0,0.214224358574957,0,0.540039994604387,0,0,0,0,0,0,0,0,0,0,0,0.0394395154747861,0,0,0,0,0,0,0,0,0,0,0.0107398109058568,0,0,0,0,0.0992061744822597,0,0,0,0,0,0,0,0,0,0.0108271978271965,0,0,0.145829426838119,0,0,0,0.00650001950835662,-0.0112717028109277,0,0,0,0,0,0
X000625.SZ,0,0.280706711310247,0,0.106175259266407,0,0,0,0,0.020619189053848,0,0,0,0,0,0,0,0,0,0.0323004157507585,0,0,-0.0850854981531607,0,0,0.0585847788875039,0,0,0,0,0,0,0,0,0,0,0,0,-0.0745924864052967,0,0,0,0,0,0,0,0,0,0.135624968704193,0,-0.0230447765929452,0.0502494053953919,0,0,0,0,0,0
