,X600519.SH,X000858.SZ,X000651.SZ,X600104.SH,X600276.SH,X002415.SZ,X002304.SZ,X000063.SZ,X000725.SZ,X600690.SH,X000568.SZ,X600031.SH,X002475.SZ,X000338.SZ,X600741.SH,X000596.SZ,X601877.SH,X000661.SZ,X600703.SH,X600809.SH,X000100.SZ,X300003.SZ,X600271.SH,X002236.SZ,X002008.SZ,X300124.SZ,X002007.SZ,X000625.SZ,X000157.SZ,X300142.SZ,X600487.SH,X600177.SH,X002179.SZ,X002456.SZ,X300146.SZ,X600498.SH,X600066.SH,X002506.SZ,X002241.SZ,X000977.SZ,X600867.SH,X600522.SH,X600566.SH,X600089.SH,X000050.SZ,X600776.SH,X600183.SH,X600372.SH,X002371.SZ,X002129.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.230739380880425,0,0,0,0,0,0.035961476347753,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0847287817937797,0,0,0,0,0,0,0,0,0.0858119612693829,0,0,0,0,0,0,0,0,0,0,0.0257081373065443,0,0.00171404342386652,0,0,0,0,-0.0417604847231302,0,0
X000858.SZ,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0.0531711324999063,0.0879891989969822,0,0,0,0,0,0.439715257813119,0,0,0,0.190369031703983,0,0,0,0,0,0.0691398119733088,0,0,0,0,0,0,0,0,0.0358989642299912,0.0252861989232803,0,0,0,0,0,0,0,0,0.00961614541569328,4.33680868994202e-19,0,0,0,0,0,0,0,0,0
X000651.SZ,0,0.171259528349649,0,0,0,0,0,0,0,0.142759745107341,0,0.104032270620028,0,0.12688447181285,0,0,0,0.0196232593619937,0,0,0,0,0,0.0064916276151031,0,0,0,0,0,0,0,0,0,0,0,0,0,5.42101086242752e-20,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0103389465536098,0,0,0,0,-0.0724701547744369,0,0
X600104.SH,0,0,0.0939749479242902,0,0,0,0,0,0,0,0,0.0691350068403382,0,0.0442733967903609,0.0909332400924509,0,0,0,0,0,0,0,0,0,0,0,0,0.126674724847032,0,0,0,0,0,0.0242823310527293,0,0,0.0450467780161872,0,0.0545296265744402,0.0187175597147336,0,0,0,0,0.00721563202482416,0,0,0,0,0,0,0,0,0,0,0,0.0182433329618457,0,0
X600276.SH,0,0,0.12069789625633,0,0,0,0,0,0,0,0,0,0,0,0,0.0824529078737102,0,0.110428965400093,0.0776337967394927,0,0,0.12875367620975,0,0,0,0,0,0,0,0.0247495064423256,0,0,0,0.0680868745603504,0,0,0.0825583604262602,-0.0640978732808793,0,0,0,0,0,0,0,0.0042607355139653,0,0,0,0,0,0,0.0219770949351522,0,0,0,0,0,0
X002415.SZ,0,0,0.0264651689841609,0,0,0,0,0.0426898009039448,0,0,0.00703604033526396,0,0.0835574449653991,0,0.0982780506560044,0,0,0,0,0,0,0,0,0.339095033670234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0107837691753118,0,-0.0266812667949503,0,0,0,0,0,0,0
X002304.SZ,0,0.193881151808219,0,0,0,0,0,0,0,0,0,0.074397128654528,0.0998308085326331,0,0,0.0759852250894391,0,0,0,0.0873460189995347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0301698219404105,0,0,0,0,0.0383281538077896,0,0,0,0,0,0.0138431521861728,0,0,0,0,0,0.00965126265832035,0,0,0,0,0,0,0
X000063.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.0125777669025852,0,0,0,0,0,0.110020845322172,0,0,0,0,0.0964154265859514,0,0,0,0.0594579029209409,0,0,0.101204155677069,0,0,0,0,0,0,0,0,0.0624657785033903,0,0,0,0,0,0.0626533177150053,0,0,0,0,0,-0.0152980912121812,-0.0813622067745558,0,0,0,-0.0988240743866905,0,0
X000725.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.243724808388167,0,0,0,0,0,0,0.063980163526922,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.214769838627107,0.00237215522510598,0.111497736976699,0,0,0.119226793443329,0,-0.0593305852885018,0,0,0,0,1.38777878078145e-17,0,0
X600690.SH,0,0.326029961266613,0.0652004530898825,0,0,0,0,0,0,0,0,0,0,0,0.0856722308224294,0,0,0,-0.0288357983649132,0,0.030822438492935,0,0,0.0796991741754719,0,0,0,0.0616990060510672,0,0,0,0.143428272543264,0,0.097623004559867,0,0,0,0,0,0.0185039995965063,0,0,0,0,-0.0507404370131171,0,0,0,0,0,0,0,-0.0085283522291851,0,0,0,0,0,0
