,X600519.SH,X600104.SH,X002415.SZ,X000651.SZ,X000725.SZ,X600276.SH,X002304.SZ,X000858.SZ,X000063.SZ,X000625.SZ,X600690.SH,X600703.SH,X600118.SH,X600271.SH,X000559.SZ,X600031.SH,X000100.SZ,X002241.SZ,X600066.SH,X600372.SH,X002292.SZ,X002475.SZ,X002236.SZ,X600741.SH,X601877.SH,X000157.SZ,X002049.SZ,X002465.SZ,X000338.SZ,X600089.SH,X002506.SZ,X300124.SZ,X300003.SZ,X600177.SH,X600582.SH,X000568.SZ,X000547.SZ,X002074.SZ,X002294.SZ,X002129.SZ,X600839.SH,X300001.SZ,X002426.SZ,X600867.SH,X600498.SH,X000977.SZ,X002276.SZ,X002085.SZ,X000869.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X000100.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,0,0.0549132294286194,0.0548194560032794,0,0.0781915790530956,0,0,0,0,0,0.0863124046426328,0.152245404725689,0,0,0,0,0,0,-8.67361737988404e-19,0,0,-0.0223463989265628,0,0,0,0,0,0,0
X002241.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.126687422074974,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0473471964502577,0,0,0,0,0.0947690047942907,0,0,0,0,0,0,0,0.318521399365402,0,0.00107769952303313,0,0,0,0.171617423754132,0,0,0,0,-0.010566178027886,0,0,0,0,0,0,0
X600066.SH,0,0,0,0,0,0,0,0,0,0.190238244147948,0,0,0.0918299730835197,0,0,0,0,0,0,0,0,0.0820773199415574,0,0.0811558653027318,0,0,0,0,0,0,0,0.00514101732504613,0,0,0,0,-1.38777878078145e-17,0,0,0,0,0.106059219543988,0,0,0,0,0,0,0,0,-0.0199918440473938,0,0,0,0,0,0,0
X600372.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.534950232374797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.22460956174965,0,0,0,0.14361480024639,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X002292.SZ,0,0,0,0.0153121076527636,0,0,0,0,0,0,0,0,0.0150572184713343,-0.172822822826229,0,0,0,0,0.172196786291803,0,0,0,0,0,0,0,0,0,0,0,0.118373326906623,0,0,0,0,0,0,0.148413777222861,0,0,0,0.242016124558985,0,0,0,0,0,0,0,0,-0.0295241670854283,0,0,0,0,0,0,0
X002475.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.209260725180925,0,0,0,0,0,0,0.00994623626252283,0,0,0,0,0,0,0.27162241068085,0.0548860375193995,0.160065002760513,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00244935612290985,0,0,0,0,0,0,0,0,0
X002236.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.130398483363555,0,0,0,0,0,0,0,0,0.0952927777159484,0,0,0,0,0,0,0,0,0,0,0.151197590581518,0,0.0472424087566656,0,0,0,0,0.0429311089581577,0,0.00748680308607927,0,0,0,0,0,0.0338937128701386,0,0,-0.00184490225432189,0,0,0,0,0,0,0
X600741.SH,0,0,0,0,0,0,0.0845164174260315,0,0.0520021333079225,0.313552561860743,0,0,0.0801600327254848,0,0,0,0,0.0331545690917016,0,0.0228204485577794,0,0.0931785070410323,0,0,0,0,0.0702347436606579,0,0,0,0,0.0664622289234636,0.00418431056432136,0.00104605150744449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0117375774284478,0,0,0,0,0,0,0
X601877.SH,0,0,0,0,0,0,0,0,0,0,0,0,-3.6677934065466e-05,0,0,0,0,0,0,-1.35525271560688e-20,0,0,0,0,0,0,0,0,0,0,0.000239966227074051,0,0,0,0,-0.0009446776990274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.31483181536435e-05,0,0,0,0,0,0,0
X000157.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.070906826543513,0,0,0.0828176046358168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000319649426531846,0,0,0,0,0,0,0,0,0.196758678432654,0.0666400785600721,0,0,0,0,0.0591428593754997,0.0401500476595383,0,0,0,-0.0138393969654631,0,0,0,0,0,0,0
X002049.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.0880784145087121,0,0.303161195688834,0,0,0.0646510981238242,0,0,0.0768547152426635,0,0,0,0,0,0,0,0,0,0.062982213933043,0,0,0,0,0,6.93889390390723e-18,0,0,0,0,0.146761196702579,0,0,0,0,3.46944695195361e-18,0.0333018813765644,0,0,0,0,0,0,0,0,0,0
X002465.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.0622420954113939,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0323164299228529,0,0,0,0,0,0.121006184245788,0,0,0.169268497242786,0.240838899878624,0.118424460146452,0,0,0,0,0,0,0,0,-0.0108585400970379,0,0,0,0,0,0,0
X000338.SZ,0,0,0,0,0,0,0,0,0,0.0361014323521512,0,0,0,0,0.0891689341085312,0,0,0.0806492767634674,0,0,0,0,0,0,0,0,0.0346895706233562,0,0,0,0,0.233092290033054,0,0,0,0,0.0578768327655406,0,0,0.0983885249470426,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,-0.0117757224019704,0,0,0,0,0,0,0
X600089.SH,0,0,0,0,0,0,0,0,0.116768504855175,0,0,0,0,0,0,0.140220081929797,0,0.0558943694534397,0,0,0,0,0,0,0,0,0.0916720355908576,0,0.0186054807218695,0,0,0.0436378772368732,0,0.00526634869783494,0,0,0.0839388371073783,0,0,0.106437489299096,0,0,0,0,0,0.021983737960947,0.00980278371271133,0,0,0,0,0,0,0,0,0,0,0
X002506.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0271014376881327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0331947890901368,0.235308604635965,0.0965247357855652,0,0,0,0,0.165698883801172,0,0,0,0,0,0,0,0,0,0,0
X300124.SZ,0,0,0,0,0,0,0,0,0.0432280728998342,0,0,0,0.0898433486197777,0,0.220101444280462,0,0,0.0633211174069015,0,0,0.0117300182642464,0,0,0,0,0,0,0.168847246540194,0,0,0,0,0,0,0,0,0,0,0,0.0449769261414049,0,0,0,0,0.205633242028904,0,0,0,0,0,0,0.0392918136964493,0,0,0,0,0,0
X300003.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.213710842871188,0,0,0,0,0,0,0,0,0.0800150420607155,0.306037748986234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0660619856383023,0.00433233665303391,0,-0.0111950784275543,0,0,0,0,0,0,0
X600177.SH,0,0,0,0,0,0,0,0,0.163625674914446,0.0921809852640848,0,0,0.013782404328953,0,0.0318458079550118,0.0625871387227948,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0489385199784565,0,0,0,0,0.080270077061017,0,0,0.136304245432445,0.0578357535920925,0,0,0,0,0,0,0.0283664764547047,0,0,-0.00674217635252728,0,0,0,0,0,0,0
X600582.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.153949619424028,0,0,0,0.0886444284137121,0.229635176182494,0,0,0.0634085322478862,0.103075223790549,0,0.139114631860449,0,0,-0.000317840261761422,-0.0168945002976451,0,0,0,0,0,0
X000568.SZ,0,0,0,0,0,0,0,0,0,0,0,0.0469317050864693,0.0974611505488489,0,0,0,0,0.0370324494872789,0,0.0726982253754407,0,0,0,0,0,0,0.062759471277838,0,0,0,0.0622259048233176,0,0,0,0,0,0,0,0,0.0626300676808857,0,0,0,0,0,0,0,0,0,0,-0.0048365552334949,0,0,0,0,0,0,0
X000547.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.302486922405558,0,0,0,0,0,0,0,0.0432009667981225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.33680868994202e-19,0,0.0645515366402945,0,0.132030184433141,0,0,0,0,0.0600536567264887,0,0,0,-0.0110369755553175,0,0,0,0,0,0,0
X002074.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.0525941059891317,0,0.326537262658624,0,0,0,0,0,0.0119353144319178,0,0,0,0,0,0,0.0492463444528338,0,0,0,0,0,0,0,0,0.094172770381126,0,0,0,0,0.155077418045664,0,0,0,0.029436517069247,0,0,0,0,0,0,0,0,0,0,0,0
X002294.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.0725858495401007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0107108138472423,0,0,0.0493088167557763,0.0969576526286612,0.112380020169762,0.141209694694112,0,0,0.00345734142951729,0,0,0.0487750889180624,0,0,0,0,0,0,0.0374597959193617,0,0,0,-0.0134179516286247,-1.0842021724855e-19,0,0,0,0,0,0
X002129.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0446665644409268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.179095520813756,0.00493686888232942,0,0,0.323347264980344,0.0103525449449894,0,0,0,0.0334279643085943,0.00766191168180623,0,0,0,-0.0101261843216722,0,0,0,0,0,0,0
X600839.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.104743872969791,0,0,0,0,0,0,0,0,0,0.0335261270787875,0,0,0,0,0,0.208628359974733,0,0,0.185685508790778,0,0.0767529880561895,0,0,0,0.0661419087437926,0,0,0,0,-0.0177564093426404,0,0,0,0,0,0,0
X300001.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0135975734248904,0,0,0,0,0,0.0355120129492343,0,0,0,0,0,0,0,0,0,0.0718943672125519,0,0,0,0.0843583129427445,0,0.138169105065126,0,0,0,0.0833335368892656,0,0,0,0,0,0.290500485191363,0,0,0,0,0,0,0,0,0,0,0
X002426.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0270792364720069,0,0.0092324949652479,0,0,0,-0.00430370138974574,0,0,-0.0355377356675627,0,0,0,0.0373534423747245,0,0,0,0,0,0,0,-0.0262429270514547,0,0,0.0141811995128251,0,0.0377368938198639,0,-0.0295297680917895,0,0,0,0,0,0,0,0.0297635922253224,0,0.0574677539925593,0,0,0,0.0835353276259091,0,0
X600867.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.112360489560778,0.0797442980486913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0305795471581678,0,0,0,0,0,0.0690909707147847,0.113913352110404,0,0.032184738463836,0,0.0604829142707324,0,0,0,0.0236746002212225,0,0.0335676470954106,0,0,-0.0511147231721205,0,0,0,0,0,0,0
X600498.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0217538383780201,0,0,0,0,0,0,0,0,0,0,0,0,0.0474919627352341,0,0,0,0,0,0,0,0,0.101917520988862,0.12459525450284,0,0,0.154321434507472,0,0,0,0,0.173981782908308,0,0,0,0,-0.0188340480561209,0,0,0,0,0,0,0
X000977.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0446086334369222,0,0,0,0,0,0,0,0,0,0,0,0.0167383071825332,0,0,0.142114085599158,0,0,0.0385730334238857,0,0.105220583665686,0.336169896524346,0.0708284115706412,0,0,0,0,0,0,0,0,-0.0229518154034758,0,0,0,0,0,0,0
X002276.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0386848320351714,0,0,0,0,0,0,0,0,0,0.0316139000935291,0,0,0,0,0,0.272272647678423,0,0,0.0741681646824374,0,0.199066886689453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X002085.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.112307749613974,0,0,0,0,0,0.183704584698743,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0683479261355691,0,0,0.0624870526058245,0,0,0,0.0740156397288327,0.181469928350312,0,0,0,0,-0.0315090594453122,-0.0291481304493997,0,0,0,0,0,0
X000869.SZ,0,0,0,0,0,0,0,0,0,0.0381872619593315,0,0,0,0,0,0,0,0.102979153617203,0,0.0978396054398806,0,0.112320759943361,0,0,0,0,0,0,0,0,0.00270890442860047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0361155747701499,0,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0616952809672394,0,0,0,0,0,0.0260187575440587,0.00465337562396061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0458683927228785,0,0,0,0,5.42101086242752e-20,0,0.0716790770438762,0,0,0,0,0,0,0,-0.0101645838278057,0,0,0,0,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.579860374620454,0,0,0,0,0,0
TED,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011264112276571,0,0,0,0,0,0,0,0,0,0,0,0,-0.126728417862203,0,0,0.0420462993359745,0,0.110929477480985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.101055134907174,0,0,0,0.573969224330642,0,0,0,0,0,0,0
RealEstate_excess,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.065543990898981,-0.0245629434248932,0,0,0,0,0,0,0,0,0,0,0,0,-0.15637535144883,0,0,0,-0.185279304148526,0,0,0,0,0,0,0,0.24863408325735,0,0,0,-0.0605435924614433,0,0,0,0,0,0,0
MKreturn,0,0,0,0,0,-0.233538066754362,0,0,0,0,0,0,0,0.143331271502596,0,0,0,0,0,0,-0.09007999713029,0,0,0,0,0,0,0,0,0,0.0450645380949213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0612761443813067,0,0,0,-0.0386653609095121,0,0.0978842399949764,0,0,0,0,0
MKvol,0,0,0,0,0,0.00649466649083894,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00345202178679859,0,0,0,0,0,0,0.00961256570890962,0.00304300512466242,0,0,0,0.0224456770407705,0,0
CarbonVol_Shenzhen,0,-0.0357103126553628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0544762552424826,0,0,0,0,0,0,0,-0.0991678948044706,0,0,0,0,0,0,0,0,0,0,0.0137860387536692,4.33680868994202e-19,0.0449649791915636,0,0,0.0389997594156295,0.149593278262451,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000721773507861848,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00926847574533639,0.000632807429919488,0,0,0,0.0275350792012487,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00594619498882386,0,0,0,0,0,0,0,-0.00619170464480145,0,0,0,0,0,0,0,0,0,0,0,0,-0.000264064007178284,0,0,0.00273509694308969,0,0.0078590166413854,0,0,0,0,0,0,2.71050543121376e-20,0,0,0,-0.00179520471851014,0.00844563982968533,0,0,0,0,0,0
