,X600519.SH,X600104.SH,X002415.SZ,X600276.SH,X000651.SZ,X000858.SZ,X002304.SZ,X000725.SZ,X600690.SH,X000063.SZ,X600031.SH,X002475.SZ,X600703.SH,X000338.SZ,X000568.SZ,X300003.SZ,X600741.SH,X601877.SH,X600271.SH,X300124.SZ,X002236.SZ,X002008.SZ,X000100.SZ,X600498.SH,X600487.SH,X002007.SZ,X002456.SZ,X000661.SZ,X600566.SH,X000625.SZ,X002179.SZ,X300146.SZ,X600867.SH,X000596.SZ,X600809.SH,X000157.SZ,X002180.SZ,X300142.SZ,X600177.SH,X002294.SZ,X600089.SH,X300136.SZ,X600066.SH,X002506.SZ,X000977.SZ,X002241.SZ,X600372.SH,X600522.SH,X000050.SZ,X000981.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0,0,0,0,0.818265829613603,0.00646889712004841,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0682848791431773,0.023326379749055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0210833648623421,0,0,0,0,0,0,0
X600104.SH,0,0,0,0,0,0.275557145876182,0,0,0,0,0,0,0,0,0,0,0.131476538747572,0,0,0.206257300334087,0,0,0,0,0,0,0,0,0,0.0598890659662251,0,0,-0.0556658937622178,0,0,0,0,0,0,0,0,0,0,0,0.0141113776539874,0,0,0,0,0,0,0.00598906673430525,0,0,0,0,0,0,0
X002415.SZ,0,0,0,0.0282885375345223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.637095300757074,0.0777858500872161,0,0,0.133306466262371,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0619887048675936,-0.0232104073063254,0.0944860137256701,0,0,0,0,0,0
X600276.SH,0,0,0.0847642957968307,0,0,0,0,0,0,0.0393710550873648,0,0,0,0,0,0.408373044870702,0,0,0,0,0.0164661727089136,0,0,0,0,0,0,0,0.0513442535663056,0,0,0,0.0425658127066067,0,0.0469185342627522,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0552364469345893,0,0,0,0.0110593302381326,0,0,0,0,0,0
X000651.SZ,0.223694408701923,0,0.024696702567626,0.0184821274181169,0,0.125996772222818,0,0,0,0,0,0,0,0,0.0930176709049258,0.101364779488698,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0696408273031222,0,0,0,0,0,0,0.0282351398003015,0,0,0,0,0,0,0,0,0,0,0,0.000464811439201418,0,0,0,0,0,0,0
X000858.SZ,0.0595481442974253,0,0,0,0,0,0.177677303593469,0,0,0,0,0,0,0,0.0304015560065658,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.183532372646405,0.369501138753571,0,0,0,0,0,0,0,0.0521965031719055,0,0,0,0,0,0,0,0,0.0161274715581019,0,0,0,0,0,0,0
X002304.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.361553874051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0453962130669492,0,0.252901818802419,0.343434725182754,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0252670681604349,0,0,0,0,0,0,0
X000725.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.215443832860923,0,0.300579597647248,0.00350354784011121,0,0,0,0,0,0,0,0,0.129636034206379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0081890698636225,0,0,0,0,0,0,0
X600690.SH,0,0,0,0,0,0.0511473921296612,0.146394724025204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.232418730207672,0,0.300620573934341,0,0,0,0,0,0,-0.0232563927279489,0,0,0,0,0,0,0
X000063.SZ,0,0,0.0710456016729949,0,0,0,0,0,0,0,0,0.138450682540364,0,0,0,0,0,0,0,0,0,0,0,0.180373547685942,0.380285864054405,0,0.224949999826935,0.059130758431795,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
