,X600519.SH,X000858.SZ,X002475.SZ,X600276.SH,X600690.SH,X000651.SZ,X002415.SZ,X600809.SH,X002371.SZ,X600104.SH,X003816.SZ,X000063.SZ,X000568.SZ,X300124.SZ,X000725.SZ,X600031.SH,X000338.SZ,X000625.SZ,X002304.SZ,X000100.SZ,X000596.SZ,X300014.SZ,X002241.SZ,X002463.SZ,X002179.SZ,X600418.SH,X600584.SH,X000977.SZ,X600183.SH,X600066.SH,X600089.SH,X000157.SZ,X002028.SZ,X600703.SH,X600372.SH,X600741.SH,X002049.SZ,X002236.SZ,X601877.SH,X600522.SH,X000921.SZ,X000066.SZ,X002156.SZ,X600460.SH,X600839.SH,X000988.SZ,X601799.SH,X002281.SZ,X000800.SZ,X600487.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.168073136674693,0,0,0,0,0,0.0620656133220608,0,0,0,0.0311670899555353,-6.93889390390723e-18,0,0,0,0,0,0.0153028821105486,0,0.228491354397698,0,0,0,0,0,0.0551621484130696,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000509577863562204,0,-0.0206165830997981,0,0,0,0,0,0,0.00678739237063399,0,0,0,0,-0.00733307769049289,0,0
X000858.SZ,0,0,0,0,0,0,0,0,0,0.0365185834762203,0,0,0.238279337266992,0,0,0,0,0,0,0,0.209114162038958,0,0,0,0,0,0,0,0,0.0398436220017193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00467865386961162,0,0,0,-0.0199747051072833,0,0
X002475.SZ,0,0,0,0.117872306190491,0,0,0,0,0,0.0476473698006136,0,0,0,0,0,0,0,0,0,0,0,0.0116919462225463,0.215463547880327,0.120832897430913,0,0.0383207829260814,0,0.0688824458028448,0,0.101202213552051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0117087622321755,0,0,0,0,0,0,0,0.00990507029811097,0,0,0,0,0,0
X600276.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0574317292319838,0,0,0.253658564872294,0.0237557030628742,0,0,0,-0.0276529512736411,0,0,-0.0411375179964195,0.187977260500975,0,0,0,0,0,0,0,0,0,0,0,0.0727324028787308,0,0,0,0,0,0,0,0,0,0.0245397685754654,0,0,0,0,-0.0630072610626123,0,0
X600690.SH,0,0,0,0,0,0.0210735075840127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.013328437081675,0,0,0,0,0.0102729808460508,0.182876063356653,0,0,0,0,0,0,0,0,0,0,0,0.245385646912587,0,-0.02280238422123,0,0.0360595941486239,0,0,0,0,0,0,0,0.00443350212420264,0,0,0,0,0,0
X000651.SZ,0,0,0.0108687131709103,0,0.0894279911766048,0,0,0,0,0,0,0.00566223751796307,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0273131944241546,0,0,0,0.192699657625464,0,0,0,0,0,0,0,0,0,0,0.0226538973387041,-0.00296147068523512,-0.0399025243010179,0,0,0.106805270610902,0,0,0,0,0,0,0,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0,0,0,0.0623513651216698,0,0,0,0.146339266032877,0,0,0,0,0,0,0,0,0,0.07173951183622,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0144063670511494,0.0515600746392,0,0,0.00619368671259572,0,0,0,0,0,0.00784417227583191,0,0,0,0,-0.0869762500674963,0,0
X600809.SH,0,0.0751820844499063,0,0,0,0,0,0,0,0,0,0,0.519900479135751,0,0,0,0,0,0,0,0.205190380819858,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000148421361917326,0,0,0,0,0,0,0,0,0.00282652814127599,0,0,0,0,0,0,0
X002371.SZ,0,0,0,0,0,0,0,0,0,-0.036777475227948,0,0,0,0.373887362189765,0,0,0,0,0,0,0.0395508345850603,1.73472347597681e-18,-0.043907966064032,0.0175194236783359,0.0279629679365448,0,0,0.19165683310867,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.135803262927493,0,0,0.0545375433964263,0,0,0,0,0,-0.0135505635505908,0,0,0,0,0,0,0
X600104.SH,0,0,0,0,0,0,0,0,0,0,0,0.0797081071399664,0,0,0,0,0,0.279959393528791,0,0,0,0,0,0,0,0.253300871211651,0,0,0,0,0,0,0,0,0,0.838719686306364,0,0,0,0,-0.216115029619813,-0.108934547815114,0,0,0.10422689208859,0,0,0,0,0,0,3.46944695195361e-18,0.0265732410003581,0,0,0,0.0371620274786611,0,0
X003816.SZ,0,0,0.0217657117417101,0,0,0,0,0,0,0,0,0,0.0204437776568547,0,0,0,0,0,0,0,0,0,0,0,0,0.0435500175218504,0.01166598341913,0,0,0.138595481933373,0,0.0097585485748021,0,0,0,0,0,0,0,0,0,0,0,0,0.0229490963685558,-3.46944695195361e-18,0,0,0,0,-0.0683440405210182,0.00361746481074705,-0.067852540050971,0,0,0,0,0,0
X000063.SZ,0,0,0,0,0,0,0,0,0,0.0514309808797917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.155857059481669,0.137196346896194,0.0923620638360298,0,0,0,0,0,0,0,0.218913219361831,0,0,0,0,0.114291087777145,0,0,-0.0677702953487517,0.0491381169390936,0,0,0,0,-0.000522406261407372,0,-0.00728550383017444,0,0,0,0,0,0
X000568.SZ,0,0.338962035658662,0,0,0,0,0,0.225008320466857,0,0,0,0,0,0,0,0,0,0,0.0241905277393155,0,0.250955515585258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0146160668811593,-0.00966872171869181,0,0,0,-0.015371075472444,0,0
X300124.SZ,0,0,0,0,0,0,0,0,0.0292948069333206,0,0,0.0515414152214122,0,0,0,0,0,0,0,0,0,0.262142660406204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.107562825874114,0,0,0,0,0.00793194607977088,0,0,0,0.064050940521085,0,0,0,0,0,0,0.00273553181205783,0,0,0,0,0,0
X000725.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.304896385262284,0,0.0347270585732149,0,0,0.0721460294605101,0.0192111292508064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0490807514196465,0,0,0.0575485896482349,0.0539036301837076,0.051163732588636,0,0.00552311378864832,0,0,0,0,0,0,0,0,0,0,0
X600031.SH,0,0,0,0,0,0,0,0.172543143951955,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00457288799367329,0,0,0.0016592781848538,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.201571565980868,0,-0.0438686565520978,0,0,0,0,0,0,0,0,-0.0239501368201167,0,0
X000338.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.015527666439748,0,0,0.175982992227328,0.0921983912505633,0,0,0,0,0,0,0,0.0629356114300046,0,0,0,0,0,0,0,0,0,0,0.11224155111161,0,0,0,0,0,0.164614226532286,0,0,0,-0.00400735724396205,0,0.00909602039222711,0,0,0,0,0,0
X000625.SZ,0,0,0,0,0,0,0,0,0,0,0,0.0247536913246206,0,0,0,0,0.0162305092153182,0,0,0,0.111827556094851,0,0,0,0,0.162358611988097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0104406847347497,0,0.0217906580641249,0,0,0,0.0428972131910835,0,0,0,0,0,0.00114207587934244,0,0,0,0,0,0
X002304.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.556567139414318,0,0,0,0,0,0,0,0,0,0.0641564584512774,0.0706729349636322,0,-0.0662600140202759,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0425301864595062,0,-0.0140378830607897,0,0,0,0,0,0,0,0,0,-0.0046066502071121,0.0111075484625803,0,0,0,0.0266786294461071,0,0
X000100.SZ,0,0,0.130802920529706,0,0,0,0,0,0,0,0,0.0333441186391482,0,0,0,0,0,0,0,0,0,0.0710616698318049,0,0,0,0.0265693326332058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0265779371605806,0,0,0.0533212563336862,0.11416757810373,0,0,0,0,0,0,0.0138274983827868,0,0,0,0,0,0
X000596.SZ,0,0,0,0,0,0,0,0.45446307391103,0,0,0,0,0.160796655368936,0,0,0,0.0486800863143362,0,0,0,0,0.102473869032396,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0352106933521984,0,0,0,0,0.0697515918876753,0,0,0,0,0,0,-0.129701159955388,0,0,0,0.0127916804312402,-0.019548503912219,0,0,0,0.00781787347502738,0,0
X300014.SZ,0,0,0,0,0,0,0,0,0.0905885156667171,0.0314802801833276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0243702295468026,0,0.204411058820538,0,0,0,0,0,0,0,0,0,0,0,0,0,0.033806473559588,0.0295177093805609,0,0,0,0,0.0111215016352232,0,0,-0.00850356076196327,-0.00156816867519968,0,0,0,0,-0.157842409088271,0,0
X002241.SZ,0,0,0.324781150480676,0,0,0,0,0,0,-0.00512694305659378,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0138770413777272,0,0,0.0376494458726995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.128654327201675,0,0,0.113774498412631,0,0,0,0,0,0,-0.0647117082709264,0,0,0,0,0,0,0
X002463.SZ,0,0,0,0,0,0,0,0,0.0410704328673127,0,0,0,0,0,0,0,0,0,0,0,0,0.234647793247754,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0379442698283871,0,0,0.00760026459011777,0.17680659605315,0,0,0,0.00564514428319543,0,0,0,-0.0501764940162787,0.0743550430644946,0,0,0,-0.019739424167309,0,0
