,X600519.SH,X000858.SZ,X600276.SH,X000651.SZ,X002475.SZ,X002415.SZ,X600104.SH,X000063.SZ,X000661.SZ,X000725.SZ,X002304.SZ,X600031.SH,X003816.SZ,X000568.SZ,X600809.SH,X600690.SH,X000338.SZ,X600703.SH,X002007.SZ,X002241.SZ,X300142.SZ,X002371.SZ,X000100.SZ,X300014.SZ,X000596.SZ,X600183.SH,X600741.SH,X300003.SZ,X300124.SZ,X002129.SZ,X000977.SZ,X002236.SZ,X601877.SH,X000625.SZ,X000800.SZ,X000157.SZ,X600584.SH,X300136.SZ,X002456.SZ,X002463.SZ,X002414.SZ,X002179.SZ,X002049.SZ,X000066.SZ,X600118.SH,X002185.SZ,X002180.SZ,X002008.SZ,X600522.SH,X600498.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.105388399016188,0.156352985119807,0,0.0483201372607512,0,0,0,0,0,0.128419508365231,0,0,0,0,0,0,0,0,0,0,0,0.00785575752105703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00559834560258458,0,0,0,0,0,0
X000858.SZ,0,0,0,0,0.00211950923335295,0,0,0,0,0,0.0574121119905362,0,0,0.240490197791472,0.190576255875864,0,0,0,0,0.0591172734075289,0.0718562843732871,0,0,0,0,0,0,0,0.033773636977841,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0592498240684998,0,0,0,0,0,0,0,0,-2.16840434497101e-19,0,0,0,0,0,0
X600276.SH,0.0867591998301409,0.13877669184887,0,0,0,0,0,0,0.28364526841847,0,0.00893544407079496,0,0,0,0,0,0,0,0,0,0.137863162627247,0,0,0,0,0.120083141732548,0,0,0,-0.0354383564536675,0,0,0,0,0,0,0,0,0,0,0,0,0.0973371676004547,0,0,0,0,-0.0012185505385221,0,0,-0.0186148126468722,-0.0234718455794903,0.001395815615198,0,0,0,0,0,0
X000651.SZ,0,0.0655484223324733,0,0,0.0842038671797918,0.0364172589156174,0,0,0,0,0,0,0,0,0,0.198513361542981,0,0,0,0.0550844975688432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0.00543296333482357,0,0,0,0,0,0,0.0218394674256525,0.00624623454901228,-0.00221888834544936,0,0,0,0,0,0
X002475.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.201299039759161,0,0,0,0.0537658468598218,0,0.059963328450175,0,0,0,0.0673500888330676,0,0,0,0,0,0,0,0,0.16725006933769,0,0,0,0.133672578106483,0,0.116392010987055,0,0,0,0,0,0,0,-0.0195091588933384,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0.0390708170910765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.134841181998004,0,0,0,0,0,0,0,0.150595688533624,0,0,0,0,0,0,0.0124317308734564,0,0,0,0.102867434620565,0,0,0,0,0.0380221199965485,0,0.124609007640469,0,0.00830690070312465,-0.0130109772731579,0,0,0,0,0,0
X600104.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00332233369327751,0,0,0,0,0.0844417182382799,0.0860362723396881,0,0.0102520914186856,0,0,0,0.445741980667373,0,0,0,0,0,0,0.0682503149579982,0,0,0.0708780000667635,0,0,0,0,0,0,-0.0212152098837641,0.00306347319244476,0,0,0,0,0,0,0
X000063.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0681453069616036,0,0,0,0,0,0,0,0,0.0456995272521284,0,0,0.0632237393368391,0,0,0,0,0,0,0,0,0,0,0,0,0,0.088496511773417,0.0924895998426677,0.133290836701672,-0.0169175340955066,0.00856977441544557,-0.0317655328456188,0,0,0,0,0,0
X000661.SZ,0,0,0.140530160812105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0,0.0896982278354069,0,0,0.0412780571396166,0,0,0,0,0,0,0.0296665540545878,-0.00911703385343404,0.0132230557922042,0,0,0,0,0,0
X000725.SZ,0,0,0,0,0,0,0,0,0,0,0.120885840260224,0,0,0,0,0,0.0398364687352864,0.0584403645850588,0,0,0,0,0.320767967409177,0,0,0,0.102214317819038,0,0,-0.00921494576067484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0953518979690705,0,0,0.00512143793912229,0.0045841242305781,0,0,0,0,0,0
