,X600519.SH,X000858.SZ,X600809.SH,X000568.SZ,X002415.SZ,X002304.SZ,X600276.SH,X002475.SZ,X600690.SH,X300014.SZ,X000651.SZ,X600104.SH,X002129.SZ,X000625.SZ,X300124.SZ,X600031.SH,X002371.SZ,X000725.SZ,X003816.SZ,X000596.SZ,X002049.SZ,X000063.SZ,X002241.SZ,X000338.SZ,X600089.SH,X002179.SZ,X600703.SH,X600522.SH,X601877.SH,X000661.SZ,X002074.SZ,X002180.SZ,X300142.SZ,X600460.SH,X600741.SH,X600884.SH,X000733.SZ,X600702.SH,X000100.SZ,X000799.SZ,X601799.SH,X000157.SZ,X600563.SH,X002176.SZ,X002236.SZ,X600584.SH,X000800.SZ,X600487.SH,X002414.SZ,X600779.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0,0,0.148485976477467,0,0,0,0.0541442670012971,0,0,0,0,0,0,0,0,0.053270497940333,0,0,0,0,0,0,0,0,0,0,0,0,0.0180188947948077,0,0,0,0,0.00225898333381584,0,0,0,0,0.0149332911710755,0,0,0,0,0,0,0,0,0,0.080863126977666,0,0.00553520817793154,0,0,0,0,0,0,0
X000858.SZ,0,0,0,0.259058627798602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.67361737988404e-19,0,0,0,0,0,0,0,0,0,-0.0437084557203662,0,0,0.0169037479261624,0,0.114026001047315,0,0.0465606727788087,0,0,0.0374975986527265,0.000536963356560095,0,0,0,0,0,0.235929384898267,0,0,0.00196952954910527,0,0,0,0,0,0
X600809.SH,0,0,0,0.33889165746248,0.0345929528571514,0.258239642902766,0,0,0,0,0,0,0,-0.0131081191022057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00754304435716808,0,0,0,0,0,0,0.0530705929749582,0,0.0131380725017742,0,0,0,-0.0499145844262265,0,0,0,0,0,0,0,0.0146908884282128,0,0,0,0,-0.0212724767227704,0,0
X000568.SZ,0,0.0354673853771963,0.16701709558588,0,0,0,0,0.00732302520826388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0167733242458625,0,0,0,0,0,0,0,0.412114962942595,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00577055284288517,0,0,0,0,-0.0066418833347687,0,0
X002415.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.0459902336883257,-0.124698670562185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0899127367320653,0,0,0,0,0.888649920612087,0,0,0,0,0,0,0.0388821072796185,0.0428644901877327,0,0,0,0,0,0
X002304.SZ,0,0,0.123920516271998,0,0,0,0.0470442651692062,0,0,0,0,0,0,0,0,0,0.130398005082674,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012400386018945,0,0.21059754911937,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0254545199684753,0,0
X600276.SH,0,0,0,0,0,0,0,0,0.137771113485626,6.93889390390723e-18,0,0,0,0.0245579531831677,0,0,0,0,0,0,0,0,0,0,0,0,0.129767449443113,0,0,0,0,0,0.193063221469806,0,0,0,0,0,0.114252474034899,0,0,0,0.112191609128338,0,0,0.0710698516734693,0,0,0,0.283989946837842,0,0.0647932921571804,0,0,0,0,0.0218327932246696,0,0
X002475.SZ,0,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0.168871906817301,0,0,0,0,0.0209723339705383,0.230569213212802,0,0,0,0,0.108580638605651,0,0,0,0,0,0.0581871741782057,0,0,0,0,0,0,0,0,0.166504173700087,0,0,0,0,0,0,0,0,-0.0310599310949334,0,0,0,0,0,0,0
X600690.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0675183021439882,0.00727948040670179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.137256782559425,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00190033072199345,0.0800406076967819,0,0,0,0.00873672284939596,0,0
X300014.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0.0596101525264257,0,0,0,0,0,0,0,0,0,0.0291475753170177,0.0566584178419912,0.0798561549816,0,0.0477094021229395,0,0,0,0,0.104566213199983,0,0,0,0,0.0723706838099887,0,0.0260884929966597,0.212944062917833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
