,X600519.SH,X000858.SZ,X002415.SZ,X600104.SH,X000651.SZ,X600276.SH,X002304.SZ,X000725.SZ,X000063.SZ,X600031.SH,X600690.SH,X002475.SZ,X000338.SZ,X000568.SZ,X600741.SH,X600703.SH,X601877.SH,X600271.SH,X000100.SZ,X002236.SZ,X000661.SZ,X600809.SH,X000596.SZ,X300003.SZ,X002008.SZ,X300124.SZ,X600487.SH,X002007.SZ,X000625.SZ,X002456.SZ,X600776.SH,X600498.SH,X000157.SZ,X600867.SH,X002179.SZ,X002180.SZ,X000050.SZ,X300146.SZ,X000977.SZ,X600177.SH,X002371.SZ,X002241.SZ,X600089.SH,X300142.SZ,X600522.SH,X600066.SH,X600118.SH,X300136.SZ,X000066.SZ,X600372.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.129514279826074,0,0,0,0,0.0676495282785244,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0068087658030899,0.0215142675039292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0472230831688195,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0130997387862243,5.42101086242752e-20,0,0,0,0,0,0
X000858.SZ,0,0,0,0,0,0,0.0738702146067284,0,0,0,0,0,0,0.381317510922338,0,0,0,0,0,0.0911629389614416,0,0.061975807561897,0,0,0,0.0660608954738592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00885174667503538,0,0,0,-0.0122310260928598,0.000605782361094208,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0,0,0,0,0,0.0296922906376284,0,0,0,0.0317797998459353,0,0,0,0,0,0.448164336651132,0,0.057687209678796,0,0,0,0,0,0,0,0,0,0,0,0,0.00185885645175211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0225926683303465,0.0144239270515461,0,0,0,0,0,0
X600104.SH,0,0,0,0,0,0,0,0,0,0,0.0835788778503117,0,0.0741466262704022,0,0.105117760890102,0,0,0.0937234595155612,0,0.116687370778573,0.0195453986727259,0.108476414246931,0,1.73472347597681e-18,0,0,0,0,0,0,-0.0283857776690588,0,0,0,0,0,0,0,0.0395677987004482,0,0,0,0,0,0,0,0,0.0140279019312123,0.0682180037378593,0,0,0,-0.0941038974158928,0,0,0,0,0,0
X000651.SZ,0,0.278090554418418,0,0,0,0.00440084733261406,0,0,0,0,0.00742457356255273,0,0.00385082322800695,0,0.0888641256839635,0,0,0,0,0.0975074881371143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0113494310751084,0,0,0,0,-0.00417197423651573,0,0
X600276.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.039634694392643,0,0,0,0,0,0,0.030493654995283,0.15410659774334,0.0452992925471743,0.0556835454417404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0339273058354674,0.0556432439792983,0,0,0,0,0,0
X002304.SZ,0,3.46944695195361e-18,0,0,0,0,0,0,0,0.101786413772414,0.0430982198442379,0,0,0.412281695353523,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0638555954442776,0,0,0.0255747506135264,0,0.00943459669768366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00607000493858023,0,0,0,0,0,0,0
X000725.SZ,0,0,0,0,0,0,0,0,6.93889390390723e-18,0.125118166013558,0,0,0,0,0,0,0,0.051863237774615,0.0940206965793721,0.0445808489528661,0,0,0,0.0656811822582231,0,0.0483025308187455,0,0,0,0.104361563282169,0,0,0,0,0,0,0.107651988109698,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0375032356074943,0.00182712730028312,0,0,0,0,0,0
X000063.SZ,0,0,0,0,0,0,0,0.0323285955548294,0,0,0,0.00859956360627074,0,0,0,0,0,0,0,0,0,6.93889390390723e-18,0,0,0.0536488728371004,0,0.338753750679484,0,0.175471893690608,0.102435311575265,0,0,0,0,0,0,0,0,0.0401799182049675,0,0,0,0,0,0,0,0,0.064290875254897,0,0,0,0,0,0,0,0,0,0,0
X600031.SH,0,0,0,0,0,0,0,0.133143172538872,0,0,0,0,0.441611589753551,0,0,0,0,0,0,0,0,0,0,0.00318079951077162,0,0,0,0.137553407820272,0,0,-0.0363606985041112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0370485395477954,0,0,0,0,-0.011465822707033,0,0,0,0,0,0,0
X600690.SH,0,0.0875329807193749,0,0.220522281254337,0.175981898283274,0,0,0,0,0,0,0,0.109402528894577,0,0,0,0,0,0,0,0,0.0138929640756144,0,0,0,0,0,0,0,0,0,0,0,0,0.0308353533903182,0,0,0,0.173185054367033,0,0,0,0,0,0,0,0,0,0,0,0,-0.0334511473561555,-0.00204150822461888,0,0,0,0,0,0
X002475.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.049409070067692,0,0,0,0,-0.0416361103753817,0,0,0,0,0,0.0318152166534833,0,0.0948529187005678,0.0127481418642341,0,0,0,0,0,0.0197696226178273,0.242189803258422,-0.0635844550489474,0,0,0.173860966090769,0,0,0,0,0,0.194582205057416,0,0,0,0.0304748164797462,0,0,0,0,0,0,0
X000338.SZ,0,0.0530850738082839,0,0.181040935302501,0,0,0,0,0,0.124062019119752,0,0,0,0,0,0,0,0,0,0.0591063789095799,0,0.0985387078677319,0.0520195567976074,0,0,0,0,0,0,0,0.019086200849336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0337263971966597,0,-0.02929675495985,0.0571372875984895,0,0,0,0,0,0
X000568.SZ,0,0.483725378141154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.026860372700343,0,0,0,0,0.139568351023895,0,0,0,0,0,0,0,0,0.0121347840730453,0,0,0.0856507733750943,0,0,0,0.0334675095493424,0,0,0,0,0,0,0,0,0,0.00487915543204313,0,0,0,0.00355775456400735,0.00123026044133,0,0,0,0,0,0
X600741.SH,0,0,0,0,0,0,0,0,0,0,6.93889390390723e-18,0,0.211538188631744,0,0,0,0,0,0,0,-0.0406987575808681,0.0333449958526914,0,0,0.222353121119989,0,0,0,0.0186764360291675,0.0763380594838326,0,0,0,0.130247148946307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00892086783961849,0,0,-0.00075763340962249,0,0,0,0,0,0,0
X600703.SH,0,0,0,0,0,0,0,0,0.0983544683066361,0,0,0,0,0,0,0,0,0,0,0,-0.183360808164494,0,0,-0.10160131905723,0,0,0,0,0,0.246876438944714,-0.00777332513324005,0,0,0,0,0,0,0,0,0,0,0.106607475676397,0,0,0,0,0,0.00278953049801783,0.291104719480819,0,0,0.0793607300844098,0.0838392765428579,0,0,0,0,0,0
X601877.SH,0,0,0,0,0,0.0280888857779249,0,0,0,0.0537444308552128,0,0,0,0.0751920406500518,0.081387946603436,0,0,0,0,0,0.00241178668706331,0.143550893331184,0,2.16840434497101e-19,0.026295216097926,0,0,0,0,0,-0.00158897563625234,0.0676435871877257,0,0.0768051044739507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0146508275158126,0,0,0,0,0,0
X600271.SH,0,0,0,0,0,0,0,0.188218749538184,0.0976833730711867,0,0.00907653389125513,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0462472148962606,0,-0.0463033910768705,0,0,0.0265343678699176,0,0,0,0.108330826873982,0.192915230476642,0,0,0,0,0,0,0,0,0.0393472543208335,0,0,0,-0.0215317645225062,0,0,0,0,0,0,0
X000100.SZ,0,0,0,0,0,0,0,0.313271983513068,0,0.0632078579601055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.231970661225969,0,0,0,0,0,0,0,0,0,0.196321386427167,0,0,0,0,0,0,0,0,0,0,0,0,-0.00976079502828786,0,0,0,0,0,0,0
X002236.SZ,0,0,0.186445683821026,0.00943461013847137,0,0,0,0.0412353201009253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.223533302475001,0,0,0,0.0803348586460605,0,0,0,0,0,0.055900540178709,0,0,0,0,0,0.0160509077681707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000661.SZ,0,0,0,0,0,0.0743223817796501,0,-0.0274115254237049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.323270703696768,0,0,0.132103202584427,0,0,0,0,0,0,0,-0.0208517436644685,0,0.194923145663156,0,0,0,0,0,0,0,0,-0.0145346213354365,0,0,0,0,-0.0111147415183654,0,0,0,0,0,0,0
X600809.SH,0,0.499723403063775,0,0,0,0.0246387521322155,0.109486672504051,0,0.0424994506487338,0,0,0,0.0926811716006531,0.0283442317687432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00544715434291322,0,0,0.0148248571186701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0157140149234038,0,0
X000596.SZ,0.0747160717237754,0.380019421230839,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0530093396607674,0,0,0,0,0,0,-0.0243237753046483,0,0,0,0.139064839519559,0,0,0.0112227199095125,0,0,0,0,0,0,0,0
X300003.SZ,0,0,0,0,0,0.24140457380957,0,0,0,0,0,0,0,0.12302766457612,0,0.00519585424220745,0,0,0,0,0,0,0,0,0,0,0,0.217433330135813,0,0,0,0,0,0,0,0,0,0.151478849847923,0.0949735518629176,0,0,0,0,0,0,0,0,0,0.154440681196328,0,0,-4.33680868994202e-19,-0.0264952072644677,0,0,0,0,0,0
X002008.SZ,0,0,0,0,0,0,0,0.0078300154164617,0.128842199573344,0,0,0,0,0.267984072887565,0,0,0,0,0,0.139734117696181,0.0718724341760826,0,0.0736311393456911,0,0,0,0,0,0,0,-0.0402985149218691,0,0,0,0.122546892104085,0,0,0,0.000848830120094581,0,0,0,0,0,0,0,0,0.212291248029108,0,0,0,0.00810941110606922,-0.0151633288998058,0,0,0,0,0,0
