,X600104.SH,X600519.SH,X000651.SZ,X000725.SZ,X002415.SZ,X000625.SZ,X002304.SZ,X000858.SZ,X600031.SH,X000063.SZ,X600690.SH,X600276.SH,X000338.SZ,X000157.SZ,X600372.SH,X600741.SH,X002241.SZ,X600703.SH,X600089.SH,X000100.SZ,X600066.SH,X600271.SH,X000550.SZ,X600118.SH,X601877.SH,X000581.SZ,X002236.SZ,X000623.SZ,X300124.SZ,X000568.SZ,X002475.SZ,X000800.SZ,X600177.SH,X002294.SZ,X002129.SZ,X000559.SZ,X000869.SZ,X600582.SH,X002456.SZ,X000400.SZ,X000050.SZ,X600839.SH,X002465.SZ,X002007.SZ,X002292.SZ,X600252.SH,X000977.SZ,X600809.SH,X300003.SZ,X002038.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X002241.SZ,0,-0.0423256659615686,0,0,0,0,0,0,0,0,0,0,0,0,-2.16840434497101e-19,0,0,0,0,0,0,0.146763969176686,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.172232789269291,0,0,0.136299610358683,0,0,0,0,0.0919872225290085,-0.0317871921558976,0,0,0,-0.00917304175727341,0,0,0,0,0,0,0
X600703.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.155087830592249,0,0,0,0,0,0.0928700893597503,0,0,0,0,0,0,0.1856349584172,0,0,0,0,0,0.0117007807366932,0,0.0120405336689187,0.0942181017570634,0,0,0,0,0,0,-0.0276844171525819,0.00417448799604702,0,0,0,0,0,0
X600089.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.23718189951556,0,0.133201527333736,0,0,0,0,0,0,0,0,0,0,0.0623268498945076,0,0.153475356448744,0,0,0,0,0,0,0,0,0,0.0115503490000814,0,0,0,0,-8.67361737988404e-19,0,0,0,0.0397122785408085,0,0,0,-0.00920615833262586,-0.0187351298215422,0,0,0,0,0,0
X000100.SZ,0,0,0,0.0439663452443499,0,0,0,0,0.0501015715590187,0,0.0217999508859383,0,0,0,0,0.0679060109551231,0,0,0,0,0,0,0.0677988976740106,0,0,0,0,0.0965668525982222,0.0190315142273239,0,0,0,0,0,0,0.0386765490064983,0,0.00821900104581256,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0221221992567592,-0.0120463955996264,0,0,0,0,0,0
X600066.SH,0.401705393905886,0,0,0,-0.00519172863927823,0,0,0,0.0523638195031348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0506038414832563,0,0,0,0,0,0,0,0,0,0,0,0,0.0494592211305368,0,0,0,0,0,0,0,0,0,0,0.0157250371977758,-0.0152776948573777,0,0,0,0,0,0
X600271.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.050137157793957,0,0,0,0,0,0,0,0.231187012212694,0,0,0,0,0,0,0,0,0.100551862042462,0,0,0,0,0,0.204944173976784,0.089545166254663,0,0,0.0358879000907374,0.12683283589079,0,0,0,0,0,0.0825669268220952,0,0,-0.053203326837554,-0.0187620576184701,0,0,0,0,0,0
X000550.SZ,0.20905544130953,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0.108090636667431,0,0,0,0,0,0,0,0.157124611856706,0,0,0,0,0,0,0,0,0,0,0,0.145587377755171,0,0,0,0,0,0,0.0100620457460898,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600118.SH,0,0,0,0,0,0,0,0,0,0.389050979212218,0,0,0.0449883388506753,0.245660725074401,0.40607393600366,0,0,0,0,0,0,0,-0.0996603177851904,0,0,0,0,0,0,0,0,0,0.0943700864839041,0,0,0,0,0.100149981896726,0,0,0,0,0.146370898733178,0,0,0,0,0,0,0,0,0,-0.0121846505384887,0,0,0,0,0,0
X601877.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0516561143875595,0,0,0,0,0.124996600923757,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.018246372643694,0,0,0,0,0,0
X000581.SZ,0,0,0,0,0.0499600094775581,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0760378715030641,0,0,0.0858757526655512,0,0,0,0,0.047455386138602,-0.00346262016359731,0,0,0.108011832298581,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0789259180343309,0,0.170783264876047,0,0,0,-0.0120158708911811,-0.00642326771846407,0,0,0,0,0,0
X002236.SZ,0,0,0,0,0.254961730644126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0609989390434353,0,0,0,0,0,0,0.123220595052342,0,0.0554736490726592,0,0,0,0,0,0,0,0.199487999562288,0,0.1236031013365,0,0,0,0.0688343413123551,0,0,0.130465286371354,-2.16840434497101e-19,0,0,0,0,0,0,0,0,0,0
X000623.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.171739403737258,0,0,0,0,0.0794800544893446,0,0,0,0.783823823440596,0,0,-0.137202123173455,0,0.26201855302122,0,0,0,0,0,0.0393138021462011,0,0,0,0,0,0,0,0,-0.0137448378137947,0,0,0,0,0,0
X300124.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00826858255456131,0,0,0,0,0,0,0,0.126322152033967,0,0,0,0.0404704401589522,0,0,0,0.333926460150068,0,0,0.0156813387301378,0,0.072051434563595,0,0,0,0,0,0,0,0,-0.015277951253466,0,0,0,0,0,0
X000568.SZ,0,0,0,0.102128608561589,0,0,0,0.107905056929787,0,0,0,0,0,0,0.0747491856766328,0,0,0,0,0,0,0,0,0.0666444587517257,0,0,0,0.042475230844607,0,0,0,0,0.0436867869133052,0,0,0,0,0.112315604144986,0,0,0,0,0,0,0,0,0,0.0578105278886944,0,0,0,-0.0298642359258489,-0.0200629456521442,0,0,0,0,0,0
X002475.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0709250673817487,0,0,0,0,0,0,0.0643444606091144,0,0,0,0,0,0.0745637782589262,0.0386370073054496,0,0.13044906941149,0,0,0.0784903178112046,0.0897895449480696,0,0,0,0,0,0,0,0,0,-0.00741584451833905,0,0,0,0,0,0,0
X000800.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0687483984623903,0,0,0,0,0,0,0.0783989272415717,0,0,0,0,0,0.0500320430662802,0,0,0,0,0,0,0,0.0803970298095209,0,0,0,0,0,0,0.169230980004632,0,0,0,0,0,0.108176664627262,0,0,0,-0.0190364070839689,0,0,0,0,0,0
X600177.SH,0,0,0,0.0908630596059271,0,0,0,0,0,0.128672704458278,0,0,0,0.0205156430570381,0,0,0,0,0,0,0,0,0,0.10497163527274,0,0,0,0.351153238604565,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.143380881156056,0,0,0,0,0,0,0,0,-0.010383731951707,-0.0035810267249263,0.0514339746973473,0,0,0,0,0
X002294.SZ,0,0,0,0,0,0,0,0,0,0,0.0356800727320056,0,0,0,0.130095027257282,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0865866359022041,0,0,0,0,0,0.0319929137829915,0.0567082722089441,0,0,0,0,0.0247015415293147,0,0,0,0.292780549021447,0,0,0,0,0,0,0,0.003573307509329,0,0,0,0,0,0
X002129.SZ,0,0,0,0,0,0,0,0,-0.110776643309794,0,0,0,0,0,0.0917655801187195,0,0,0,0,0,0,0,0.0815274828965238,0,0,0,0.0264357114474328,0,0.248428032043601,0,0.0491524353101837,0,0,0,0,0,0,0,0,0,0.123429136398038,0,0,0.0343957279507135,0,0,0,0,0.00456106613878374,0,0,-0.0348597732526054,0.00160667716221709,0,0,0,0,0,0
X000559.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.0420858259510175,0.121312100175713,0,0,0,0,0,0,0,0,0,0,0,0,0.5098082632033,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0818747891831766,0,0.121254943586813,0.00261514032205572,0,0,0,0,0,0,0,0.0599293917419279,-0.00474319641801886,0,0,0,0,0,0
X000869.SZ,0.0712684380228475,0.0350526024691021,0,0,0,0,0.329360405100625,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0100981380830413,0,0,0,0.0245860407019809,0,0,0,0,0.17940532838972,0,0,0,0,0,0,0,0.143317277338524,0,0,0,0,0,0,0,0,0.103413855750841,0,0,0,0,0.00191350186353667,-0.0123205134654594,0,0,0,0,0,0
X600582.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.142808740677238,0,0,0,0,0,0,0.178958886814881,0,0.0217212540961605,0.105893321642573,0,0,0.063269632600689,0,0.0819057436225815,0,0,0,0,0,0,0,0,0,0,0,8.67361737988404e-19,0.0728361372242938,0,0,0,0,0,0,0,0,0,-0.0304262241339173,0,0,0,0,0,0
X002456.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0217497201738662,0,0,0,0,0,0,0,0,0,0,0,0,0.483091288265356,0,0.0603360134543919,0,0.107311627875785,0,0,0,0,0,0,0.0767964997554974,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0,0,0,-0.0339281366068367,0,0,0,0,0,0
X000400.SZ,0,0,0,0,0,0,0,0,0,0,0.142783580047661,0,0,0,0,0,0,0.0550145812770039,0.0574271231197836,0,0,0,0,0.105312510143636,0,0,0.046801504024777,0,0.0288787824142089,0,0.0548384748469831,0,0,0,0,0.0203744632379337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00927797204394403,0,0,0,0,0,0
X000050.SZ,0,0,0,0,0,0,0,0,-0.130730383956633,0,0,0,0,0,0.0431092928292856,0,0,0,0,-0.026451451940414,0,0,0,0,0,0,0,0,0,0,0.226052813846634,0,0,0,0,0.166821939055278,0,0,0.178919678305832,0,0,0,0.191758251506824,0.149072931535862,0,0,0,-0.0161023240778126,0,0,0,0.0567785758074648,4.33680868994202e-19,0.0410840540156474,0,0,0,0,0
X600839.SH,0.141770226250562,0,0,0,0,0,0,0,0,0,0,0,0,0.0587262533370552,0,0.0127238892118025,0,0,0,0,0,0.124504845394776,0,0,0,0,0,0.0707382499608781,0,0,0,0.00544067875818726,0,0,0,0.137385966480314,0,0,0.00643091018767259,0,0,0,0,0,0.0886613617095997,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X002465.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.215275826885528,0,0.305115528051652,0,0,0,0,0,0,0,0.0496850597514571,0,0,0,0,0,0,0,0,0,0,0,0.140240686963738,0,0,0,0,0.0691537339635127,0,0,0.017388092074217,0,0,0,0,0,0,0
X002007.SZ,0,0,0,0.0426063836356548,0,0,0,0,0,0,0,0,0,0.118690349998649,0,0,0,0,0,0,0,0.164376260809169,0,0,0,0,0,0,0.413784450424691,0,0,0,0,0,0.027554537570304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0166373154899635,0.0128473434054491,0,0,0,0,0,0
X002292.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0419382416081844,0.0683763636788218,0,0,0.275237436001828,0,0,0,0.0869196853425656,0,0,0,0,0.0287265435532548,0.0360741261791588,0.127778416972284,0,0,0.0022689194568207,0,0,0,0,0,0,0,0,0.0833389362985144,0,0,0,0,0,0,-0.095321773333553,0,0,0,0.0200836117512997,0,0,0,0,0,0,0
X600252.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0911506408610652,0,0,0,0,0,0.0466501496719669,0.0698824999895197,0,0,0,0,0,0,0.0243101448052245,0,0,0.0707738424174457,0,0,0,0.0575716781986235,0.0527250330031308,0,0,0,0,0,0,0,0,-0.00988283377264754,0.0176803867290584,0,0,0,0,0
X000977.SZ,0,-0.00361702168167013,0,0,-0.00491200673056721,0,0,0,0,0,0,0,0,0,0.0149445207080873,0,0.151814949216566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.103419748832484,0,0,0,0,0,0,0.0673966225287488,0,0,0,0,0,0,0,0,0,-0.0407415574564475,0.00763079237198467,0,0,0,0,0,0
X600809.SH,0,0,0,0,0,0,0.288319873900721,0,0,0,0,0.0715673506619881,0.219896951894983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0827491376318027,0,0,0,0.0245473795328535,0,0,0,0,0.0233493121949939,0,0,0,0,0.11932545403438,0,0,0,0,0,0,0,0,0,0,-0.00404427562177186,0,0,0,0,0,0
X300003.SZ,0,0,0,0,0,0.0569002768027504,0,-0.446761448906808,0,0,0,0,0,0,0.0833161834738014,0,0,0,0,0,0,0.244151103402835,0.0175526194141652,0.0907861646254268,0,0,0,0,0.0856243260153428,0,0,0.0244138612163419,0,0.0470252522136371,0,0,0,0,0.0699256602005013,0,0,0.185986229511974,0.0167228211864485,0,0.0870017147151824,0,0,0,0,0,0,0,-0.00148466844045781,0,0,0,0,0,0
X002038.SZ,0,0,0,0,0.0976848933283498,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0125467882230802,0,0,0,0.183699529215965,0,0,0,0,0,0,0,0.0863634607463887,0,0,0,0.0741275649770173,0.0479883136584135,0,0,0.0418274275763764,0.00588496681233038,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,0,0.0226675401665421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0736985180538092,0,0,0,0,0,0,0,-0.00916106075359961,0,0,0,0,0,0,0,0,0,0,0,-0.0418612060150626,0,0,0,0,0,0,0,-0.00990636459670173,0,0,-0.0212150326355114,0,0,0,0
Slope,0,0,0,0,0,0,0,0,-0.415538332744066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.346438933739451,0.0447411858701823,0,0,0,0,0,0,0.511277987917581,0,0,0,0,0,0,0,0,0,0,0,-0.195545746595883,0,0.152329310172655,0,0,-0.146676264163056,0,0,0,1.66654621964611,0,0
TED,0,0,0,0,-0.469285617235385,-0.141091750227598,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RealEstate_excess,0,0,-0.580674456586128,0,0,0,0,0,0,0,0,0,0,0.0847410904762973,0,0,0,0,0,0,0,0,0,0,0,0,-0.0505017161559964,0,0,0,0.148040308811508,0,0.0856107323811848,0,0,0.222820825135104,0,0.0550044288626516,0,0,0,-0.021078180553421,-0.210504218497985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MKreturn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0305231739025513,0,0,0,0,0,-0.102265228514137,0,0,0,0,0,0,-0.0548907498744407,0,-0.110347567553653,0,0,0,0,0,0,0,0,0,0,0,-0.0364461399825007,0,-0.00337527257874183,0,0,0,0,0,0,0.0543075362368451,0,0,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00061051959763359,0.00107067567216722,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002010655190272,0,0,0,0,0,0,0,0.00995616701730093,0,0,0,-0.0193300076005647,0,0
CarbonVol_Shenzhen,0,0,0,0,0,-0.0251266823890188,0.0214643514697359,0,0,0,-0.0304760474921915,0,0,0,0,0,0,0,0,0,0,-0.00327230324512382,0,0,0,0,0,0,0,0,0,-5.42101086242752e-20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0696448154496801,0,0,0,0,0.138855102652552,0.0376904232615351,0,0,0,0,0,0
CarbonVol_Guangdong,-0.00303621812626584,0,0,0,0.00397021208509011,0,0,0,0,0,0,0,0,0,0,0,0.00361284913108078,0,0,0,0,0,0,0.00694887794378269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00806392855691039,0,0,0,0.00129000356949154,-0.00359219665307683,0,0,0,0,0.00573862573456821,0,0,0,-0.0222180461636063,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
