,X600519.SH,X000858.SZ,X000651.SZ,X600276.SH,X002415.SZ,X600104.SH,X002475.SZ,X003816.SZ,X000725.SZ,X002304.SZ,X000063.SZ,X600031.SH,X000568.SZ,X600690.SH,X000338.SZ,X000661.SZ,X600741.SH,X600703.SH,X600809.SH,X002241.SZ,X000596.SZ,X000100.SZ,X002236.SZ,X300003.SZ,X601877.SH,X300014.SZ,X002371.SZ,X600183.SH,X000157.SZ,X300124.SZ,X000625.SZ,X002456.SZ,X002007.SZ,X002008.SZ,X300136.SZ,X000066.SZ,X300142.SZ,X600271.SH,X000977.SZ,X002179.SZ,X002129.SZ,X002463.SZ,X002180.SZ,X600584.SH,X600177.SH,X600066.SH,X000050.SZ,X002508.SZ,X600487.SH,X002049.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.179886380183202,0,0.12040650021308,0,0,0.00142700852906195,0,0,0,0,0,0,0,0,0,0,0,0,0.0581004253516191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000820558248010804,-0.061928293618289,0,0,0,0,0,0
X000858.SZ,0,0,0,0,0,0,0.0122520175442951,0,0,0,0,0,0.452864218589931,0.0545139492519232,0,0,0,0,0,0.076017357890487,0.0588414175060202,0,0,0,0,0.000504946442473672,0.0154920401973444,0,0,0,0,0,0,0,0,0.0294892325534488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0076747872405169,-4.33680868994202e-19,0,0,0,0,0,0
X000651.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.253036492476422,0.0028952545117774,0,0,-0.0297766224439969,0,0,0,0.0133624100352812,0,0.0280651101712717,0,0.0340308029649082,0,-0.037406101862208,0,0,0,0,0,0,0.0256180259719158,0,0,0,0,0,0.0708476293756679,-0.0961422828479326,0.133508300589934,0,0,0,0,0.254455531791702,0.0357803937116204,0,0,-0.0163045366178439,0.0322576329270762,0,0.178232556209066,0,0,0,0
X600276.SH,0.218594489524223,0,0,0,0,0,0,0,0,0,0,0,0,0.132318544525085,0,0.125951941462836,0,0,0.100418046468466,0,0,0,0,0.00838735067086665,0,0,0,0,0,0,0.0101695371089735,0,0.196354764972096,0.0108296719290197,0,0,0,0,-0.119583794191556,0,0,0,0,0,0,0,0,0,0,0,0,0.0351476039612557,-0.0103479869211178,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0,0,0.122925628333207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.193853000596172,0,0,0,0,0,0,0,0.0641794513113948,0,0,0,0.102808500892406,0,0,0,0,0,0.0637277912836149,0,0,0,0,0,0,0,0,0,-0.0683602966682404,0.0364679838406578,0.0117364325214374,0,0,0,0.0610476281631852,0,0
X600104.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.127376167931292,-0.0672644043220155,0,0,0,0,0,0,0,0.0992393821992748,0,0,-0.0252642490060142,0,0.0592349929815606,0.0542174811043423,0,0,0.0544903861667501,0,0,0,-0.0309892169112886,0,0,0,0,0.027761310102898,-0.00719428890874608,0,0,0,0,0.0778957523131447,0,-0.0630844251032515,0,-0.0156355989493893,0.00682967283491811,0,0,0,0,0,0
X002475.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.361505283468057,0,0,0,0,0,0.0780223467992308,0,0,0,0,0,-0.0138987495449035,0,0.171739851885581,0,0.0823304988047788,0,0,0,0,0,0.0323384118002571,-3.46944695195361e-18,0,0,0,0,0,0,0,0,-0.00987354076748804,0.0606997914575709,0,0,0,0.0650206146743136,0,0
X003816.SZ,0,0,0,0,0,0,0,0,0,0,0.0835230216058727,0,0,0.127661093257053,0,0,0,0,0,0,0,0,0,0,0,0,-0.0206663751634343,0,0,0,0,0.0370976603885385,0,0,0.101779092094689,0,0,0.172459499736407,0,0,0,0.093617791904236,0,0,0,0,0.0809442809472664,0,0.00447980351674822,0,0,-0.0101805943186154,0.027622050236887,0,0,0,-0.00262545061554486,0,0
X000725.SZ,0,0,0,0,0,0,-3.3881317890172e-21,0,0,0,0,0,0,0,0,0,0,0.000564292740100629,0,0,0,0.183876584456258,0,0,0,0.0798836354418399,0.0369490850648859,0,0,0,0,0.0109606299171444,0,0,0,0.060813150704238,0,0,0.0420803799540856,0,0.0216325665735038,0.0365266946518899,0,0.0426050603456401,0,0,0,0,0,0,0,0,-0.0159533419090892,0,0,0,0,0,0
X002304.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.084536077426985,0,0,0,0.00074914989515843,0.0145481549626627,0,0.0750166012733364,0,0,0.0452005380490798,0,0,0,0.0223288768805199,0,0,0,-0.0504066060441025,0.144251229108159,0,0,0,0,0,0,0,-0.0118808323962701,0,0,0,0,0,0,0,0,0,0,-0.0560187800350076,0.0396575177410429,0,0,0,0,0,0
X000063.SZ,0,0,0,0,0,0,0,0,0.0211852216491881,0,0,0,0,0,0,0.204909955804943,0,0.00143539765175868,0,0,0,0,0,0,0,0,0,0,0,0.155930770197578,0,0,0,0,0.0635085829692084,0,0,0,0.133692587427311,0,0.167748897015093,0,0,0,0,0,0,0,0.110453388186904,0.0661690691216196,0,-0.0226848359267608,0.0201539887468639,0,0,0,0,0,0
