,X600519.SH,X600104.SH,X002415.SZ,X000858.SZ,X000651.SZ,X600276.SH,X002304.SZ,X000725.SZ,X600690.SH,X000063.SZ,X000568.SZ,X600703.SH,X600741.SH,X002475.SZ,X000338.SZ,X002236.SZ,X600031.SH,X300003.SZ,X002008.SZ,X600809.SH,X300124.SZ,X600867.SH,X002456.SZ,X601877.SH,X600271.SH,X600066.SH,X000625.SZ,X600487.SH,X000596.SZ,X002294.SZ,X000100.SZ,X600566.SH,X000981.SZ,X002241.SZ,X000661.SZ,X002508.SZ,X300142.SZ,X000050.SZ,X300136.SZ,X002180.SZ,X000157.SZ,X002179.SZ,X002038.SZ,X002007.SZ,X600522.SH,X000977.SZ,X000869.SZ,X600498.SH,X600177.SH,X002049.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X000568.SZ,0.403959361683123,0,0,0.254915054184511,0.0250133769466688,0.0722572511376556,0.0142364489856793,0,0.0580081179175352,0,0,0,0,0.0818248154839158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0677279152389562,0,0,0,0,0,0,0,-0.0543867613559539,0,0,0,0,0.0203490842098559,0,0,0,0,0,0,0,0,0,0,0.000130494474505237,0,0,0,0,0,0
X600703.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.123268377976313,0,0,0,0,0,0,0,0,0.307734768236582,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.198984954379611,0,0,0,0.0786350866797242,0,0,0.314529455377501,0.123931877907854,0,-0.00928069932174951,0,0,0,0.0106248490709328,0,0,0,0,0,0,0
X600741.SH,0,0.361547730918157,0,0.106630274201407,0.0696958220897086,0,0,0,0,0,0,0,0,0,0,-4.33680868994202e-19,0,0.0530409121452158,0.0516310527875393,0.0632305546871706,0,0,0,0,-0.0364615813389445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.015794045796595,0,0.0209843667842946,-0.0349161891937354,0,0,0,0,0,0
X002475.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.496772260172217,0,0,0,0,0,0.00537154720394536,0,0,0,0,0,0,0,0,0,0.109873590379936,0,0,0,0,0.162509824467449,0,0,-0.0486016918440706,0,0,0,0,0,0,0,0,0,0,0,0
X000338.SZ,0,0,0,0,0,0,0,0.113392423959582,0,0,0,0,-0.0559452506635924,0,0,0,0.188940829043237,0,0,0.0491517330056381,0,0,0,0,0,0,0,0.0287837178020307,0,0,0,0,0,0,0,0,-0.0110777297668857,0,0.0304025357910684,0,0,0,0,0,0.060600036284328,-0.0454689209934102,0,0,0,-0.00941262022584658,0,-0.0215429805878292,-0.00131338232549963,0,0,0,0,0,0
X002236.SZ,0,0,0.578251906590179,0,0,0,0.0496453890139079,0,0,0,0,0,0,0,0,0,0,0,0.0467891819398052,0,0,0,0.323130906885751,0.098709683627441,0,1.0842021724855e-19,0,0,0,0,0,0,0,0,0,0.0557712505801198,0,0,0,0,0,0,-0.0849776997098476,0,0,0.0100728820850941,0,0.021167440330435,0,0,0,0,0,0,0,0,0,0,0
X600031.SH,0,0,0,0,0,0,0,0,0,0,0.194602783111704,0,0,3.46944695195361e-18,0.204915791715676,0,0,0,0,0,0,0,0.0283507788312407,0,0,0,0,0,0,0,0,0,0,0.0636201299147297,0,0,0,0,0.11737016351708,0,0,0,0,0,0,0,-0.0716379187500385,0,0,-0.00275559207987576,0,0,0,0,0,0,0,0,0
X300003.SZ,0,0,0,0,0,0.100795215911309,0.0516526906335296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.195790724283818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0491097402241464,0,0,-0.0826833923358886,0,0,0.0360011651391018,0,0,0,0,0,0,0,0,0.0226884440551438,-0.0120338384989837,0,0,0,0,0,0
X002008.SZ,0,0,0,0,0,0.0199617105646833,0.222020296248297,0,0,0,0,0.102821454868941,0,0,0,0.291527339328906,0,0,0,0,0,0,0,0,0.10341311549691,0,0,0,0,0.0211759582322733,0,0,0,0.123411097373903,0,0,0,0,0,0,0,0.216155925340124,0,0.226198106291458,0,0,0,0,0,0,-0.214852663046731,0,0,0,0,0,0,0,0
X600809.SH,0,0,0,0.0934410893074144,0,0.0833955932442538,0,0,0.265844643235423,0,0,0,0.152227346990676,0,0,0,0,0,0,0,0.0949645449559925,0,0,0,-0.0508058123759344,0,0,0,0.0713443714573201,0,0,0,0,-0.0416240666363166,0.11420101785571,0.164301076098574,0,0,0,0,0,0,0,0.185926325808413,0,0,0,0,0,0,0,-0.0226215838078978,-0.00149918323192089,0,0,0,0,0,0
X300124.SZ,0,0,0,0,0,0.0271441721092824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.246637571473417,-0.0833500684705211,0,0.0235501005204926,0,0,0,0,0,0,0,0,0,0,0.1169355670738,0,0,0,-0.0391027886739527,-0.0637832639881245,0,0,0,0,0,0
X600867.SH,0,0,0,0,0,0,-0.00815506283399868,0,0,0,0,0,0,0.0535025708003243,0,0,0,0.416055734190262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0649057553305627,0,0.103879888444331,0,0,0,0,0,0.112311252177864,0.0104183793970609,0,0,0,0,0,0.0745135500009436,0,-0.0128909589503213,0,0,0,0,0,0,0
X002456.SZ,0,0,0,0,0,0,0,0,0,0,0,0.0631686723119569,0,0.42137689790723,0,0,0,0,0,0,0,0,0,0.0757472541595945,0,0,0,0,0,0,0,0,0,0.064832839117362,0,0,0,0.0379306557792754,0.26047692327302,0,0,0,0,0,0.0291226302783113,0.130794611623597,0,0,0,0,0,-0.00366693263425959,0.00287538378579726,0,0,0,0,0,0
X601877.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.220417404543017,0,0,0,0,0,0.0131449613867007,0.0827767948066608,0,0.296352737715837,0,0,0,0,0,0,0,0,0,0,0,0,0.000522204103193716,0,0,0,0,0.179786163942333,0,0,0,0.0312232566969436,-0.13902211332871,0,0,-0.214071390357011,0.100525447885599,0.0893755216574295,0,0,0,-0.0522690918321828,0,0
X600271.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.250396320704424,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2505089678956,0,0,0,0,0,0.375698439029797,0,0,0,0,0,0.22425741322467,0,0,0,-0.0957822422361367,0,-0.0389035221616475,-0.00371977264942468,0,0,0,0,0,0
X600066.SH,0,0,0,0,0,0,0,0.004164170311487,0.19578336931221,0,0,0,0,0,0,0.0559601995998471,0,0,0,0,0,0,0.00637329989104201,0,-0.0852821091465964,0,0,0,0,0,0,-0.00301944218602659,0,0,0,0,0.0705124832342819,0,0,-0.129574703707638,0,0,0,0,0,0.0829707310503569,0,0,0,0,0,0.00578291345327073,0,0,0,0,0,0,0
X000625.SZ,0,0,0,0,0,0,0,0,0,0,0,0,-0.0917846692083323,-0.0310277150728994,0.146923086080907,0,0,0,0,0,0,0.0653106238035372,0,0,0,0,0,0,0,0,0,0,0,0.0248386318966783,0,0,0,0.0936408669858143,0.104737167542676,0,0,0,0,0,0.217152874562223,0.00969557044010121,0,0,0,0,0,0.00754236603526621,0,0,0,0,0,0,0
X600487.SH,0,0,0,0,0,0,0,0.0948102379027743,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0288974750740962,0,0.314332604194377,0.0647052845349973,0,0,0,0,0,0.474549054353693,0,0,0.182881869535141,0,0,0,0,0,0,0,0,0,0,0
X000596.SZ,0,0,0,0,0,0,0,0,0,0,0.198879887776111,0,0,0,0,0,0,0,0,0.218255175894845,0,0,0.0788090458924139,0,0,0,0,-0.0403579790178598,0,0,0,0,0,0,0,0,0,0,0.0240439825338246,0.15139021090026,0,0,0,0,-0.0233846577400156,0,0,-0.0162239352410888,0,0,0,0.0131272877242522,-0.00435764483826917,0,0,0,0,0,0
X002294.SZ,0,0,0,0,0,0.219684440567664,0.0223520804658678,0,0,0,0,0,0,0,0,0,0,0.283641087573647,0,0,0,0,0.0349846844558739,0,0,0,0,0.0366770965479489,0,0,0,0.0873933809468235,0,0,0,0,0.325852311938049,0,0.040255448895021,0,0,0,0,0,0.0062156852400513,0,0,0,0,0,0,0.003507000328873,-0.0146901903498915,0,0,0,0,0,0
X000100.SZ,0,0,0,0,0,0,0.0255370189030081,0.0165978605220672,0.0839995807203268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.140434112338514,0.141687000177897,0,0,0,0,0,0.00484993697124006,0,0,0,0,0.0539158064567635,0,0,0,0,0,0,0,0,0.0357072968869821,0,-0.0446003109533053,0,0,-0.0164006776789945,0,0,0,0,0,0
X600566.SH,0,0,0,0,0,0.322611857196096,0,-0.08504048936602,0,0,0,0,0,0,0,0,0,0.0566419422111531,0,0,0.0928611470325318,0,-0.0153578750017757,0,0.128031875645296,0,0,0,0,0,0,0,0,0,0.241585123815293,0,0.164682054087361,0,-0.0751116299108931,0,0,0,0,0,0,0.0232999416957143,0,0,0,0,0,0,-0.00593681673065374,0,0,0,0,0,0
X000981.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.158538350235689,-0.0527854416415921,0,0,0,0,0,-0.0604986375834764,0,0,0,0,0,0,0,0,0,-0.00401123881847873,0.254706962792377,0,0.0748751673034651,0.0356993607582715,0,1.73472347597681e-18,0.0602781157673109,0,0,-0.0282371753306761,0,0.0357831539799013,0,0,0,0,0.00693193894903101,0,0,0,-0.0912269443426926,0,0
X002241.SZ,0,0,0.0399672602746836,0,0,0,0,0,0,0,0,0,0,0,0.0252056107751483,0,0,0,0.23542426146844,0,0,0,0.09971038289182,0,-0.0202125142540356,0,0,0,0,0,0,0,0,0,0,0,0,0,0.311921150881922,0,0,0,0,0,0.0391833715925813,0.091822652335041,0,0,0,0,0,0,-0.0345418101632222,0,0,0,0,0,0
X000661.SZ,0,0,0,0,0,0.0494408931977128,0,0,0,0,0,0,0,0,0,0,0,0,0,0.148245735463136,0,0.371227169745502,0,0,-0.0597376322857748,0,0,0,0,0.0159699291449217,0,0.0877441571876556,0,0,0,0,0.144165347333439,0,0,0,0,0,0,0.0446177510452919,0,0,0,0,0,0,0,-0.00276626730823341,0,0,0,0,0,0,0
X002508.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0567504449509889,0.238666444586179,0,0,0,0,0,0,0,0,0.0639913497026332,0.125827669012264,0,0,0,0,0,0,0.0687713111143044,0,0.0485044821749595,0,0,0,0.0190484765679324,0,0,0,0,0,0,0
X300142.SZ,0,0,0,0,0,0.0357261221431345,0.087321462680282,0,0,0.040178003668295,0,0,0,0,0,0,0,0.0541458958095147,0,0,0.0697640877485353,0.177535379660164,0,0,0,0,0,0,0,0.255588631670909,0,0,0.0607754973388074,0,0,0,0,0,0,0,0,0,0.0467708491985513,0,0,0,0,0,0,0,0,0.0262223832188844,0.00679147715387997,0,0,0,0,0,0
X000050.SZ,0,0,0,0,0,0,0.0425796958228975,0,0,0,0,0,0,0,0.00359080388253866,0,0,1.73472347597681e-18,0,0,0,0,0,0.0894175669517493,0,0,0.140405687636583,0.426274433172791,0,0,0,0,0.218567117998565,0,0,0,0,0,0,0,0,0,0.0818869548149193,0,0,0,0,0,0,0,0,0.0297190775256015,-0.00737617828220707,0,0,0,0,0,0
X300136.SZ,0,0,0.164423737753899,0,0,0,0,0,0,0,-0.105663087059532,0,0,0.403084838371053,0,0,0,0,0,0,0,0,0,0,0,0,0.0402423574347514,0.260731072888748,0.19456634643453,0,0,0,0,0.393953515256852,0,0,0,0.0536524533818005,0,0.0725084062751537,0,0,0,0.00516323710212818,0,0,0,0,0,0,0,0.0172728272272196,0,0,0,0,0,0,0
X002180.SZ,0,0,0,0,0,0,0,-0.178559729148467,0,0,0,0,0,0,0,0,0,-0.277250740924023,0,0,0,0,0,0,0.0717606105670317,0,0,0,0.150761342650999,0,0,0,0.30045670454474,0,0.0436750544450735,0,0,0,0.192358984160962,0,0,0,0,0,0,0.0641169503934016,0,0,0,0.166929981088629,0,-0.0146303803417722,0.00810860802451163,0,0,0,0,0,0
X000157.SZ,0,0,0,0,0,0,0.0110457128758921,0,0,0,0,0,0,0,0.100039933871282,0,0,0,0,0,0,0.0497953635762006,0,0,0.0194584928390096,0,0,0.113590719948277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0511222205551244,-0.034597750345387,0,0,0,0,0.0183369065371438,0.0185351016993839,0,0,0,0,0,0
X002179.SZ,0,0,0,0,-0.130943363307547,0,-0.0297403958332711,0,0,0,0,0.103975146373315,0,0,0,0,0,0,0.0861067680588406,0,0,0,0,0,0.120335343971313,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,0.0997886217344474,0,0,0,0.049173375112287,0,0.0218454526160529,0,0.210159532101996,0,0,0,-0.0406567574841547,0,0,0,0,0,0,0
X002038.SZ,0,0,0,0,0,0.0565233806832343,0,0,0,0,0.0461256473624644,0,0,0,0,0,0,0.108019278913781,0,0.0077982826639072,0,0.17402542728676,0,0,0,0,0,0,0,0,0,0.282252967229555,0,0,0.0730453389786924,0,0,0,0.0161312977612727,0,0,0,0,0,0,0,0,0.0651186432389424,0,0,0,-0.0257826342058174,-0.0121531001678602,0,0,0,0,0,0
X002007.SZ,0,0,0,0,0,0,0,-0.34907756349608,0,0,0,0,0,0,0,0,0,0,0.207292723087633,0,0,0,0,0,0.0666964808115903,0,0,0,0,0.306282848011548,0,0,0,0,0.0566533837278569,0,0.167486096603315,0,0.113132772459556,0,0,0,0,0,0,0,0,0,0,-0.00859911205464841,0,0.0146543874079277,0,0,0,0,0,0,0
X600522.SH,0,0,0,0,0,0,0,0.225965915510523,0,0,0,0,-0.116557672013811,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0308578014814956,0.467625257815935,0,0.0109295293690883,0,0.0184659007847153,0,0.00272928776722717,0,0,0,0,0.113340041738367,0,0,0,0,0,0,0,0,0.16922806724457,0,0,0,0,0.0335261410282951,0,0,0,0,0,0
X000977.SZ,0,0,0,0,0,0,0,0,0,0,-0.130070956426626,0,0,0,0,0,0,0,0,0,0,0,0.115431183201451,0,0.188332598253581,0,0,0,0,0,0,0,0,0.206397285573267,0.0566611107904947,0,0,0,0.022414093846855,0.321005329075098,0,0,0,0,0,0,0,0,0,0.0804046934802541,0,-0.0140140314570944,0,0,0,0,0,0,0
X000869.SZ,0.0558597167696498,0,0,0.0768854793756805,0,0.00128048817342872,0,0,0,0,0,0.0884044659087267,0,0,0,0,0,0,0,0.116151150705177,0.006750374755947,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0392769215689239,0.117133461220597,0,0,0,0,0.0165177864595275,0,0,0,0,-3.46944695195361e-18,0,0,0.0630599115354209,0,0,0,0,0,0
X600498.SH,0,0,0,0,0,0.0344237339550471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.300896842179593,0,0,0,0,0,0,0,0,0,0,0,0.163330349567757,0,0,0,0,0,0.355808311366673,0,0.189011211788591,0,0,0,0,-0.0226626966851092,0.00162577871079225,0,0,0,0,0,0
X600177.SH,0,0,0.0150155461112858,0.0123008750082479,0.091101805973407,0,0,0,0,0,0,0.00555278705257493,0,0,0.022812992726469,0.049344354650162,0,-0.0683490933337201,0.0121525040514459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0983375360320866,0,0.104915977714483,0.0399925777956738,0,0,0,0,0,0.0366037234441112,0,0,0,0,0,0,-0.0174171809246945,0,0,0,0,0,0,0
X002049.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.0421802117005243,0,0,0,0,0.0605946294127041,0,0,0,0,0,0.23170278058391,0.0481497858352464,0,0,0,0,0,0,0,0,0,0,0,0.0869762629889643,0,0,0.182226828528586,0,0.082093506255045,0,0,0,0.192951080360903,0.108168720111676,0.106132730316912,0,0,0,0,0.0723260306244324,0,0,0,0,0,0
Change_TY3M,0,0,0,-0.108314463120862,0,0.00741383844254002,0,0,0,0,0,0.0651190340915052,0,0,0,-0.0380880537213733,0,0,0,0,0,0,0,-0.0282943164574259,0,0,0,0,0,0,0,0,0,0,-0.0163963251656006,0,0,0,-0.118543542796644,0,0,0,0,0,0.120087973090998,0,0,0,-0.0970685092863426,0,0,-0.0540710361671686,-0.0897701178153912,0,0,0,0,0,0
Slope,0,0,0,0,0,-0.398169507535653,0,0,0,0,0,0,0,-0.199054333634803,0,0.76209414413881,0,0,-0.337981783786677,0,0,0,0,0.302035691101736,0,0,0,0,0.0622287132805291,0,0,0,0,-0.0950273627938812,0.29213883302962,0.104146182270416,0,0,-0.441288025723584,0.44929687249607,0,0,-6.93889390390723e-18,0,0,0,0,0,0,0.0752187470941902,0,0,-0.552371822921279,0,0,0,-3.4030664942949,0,0
TED,0,0,0,0,1.23444916446079,0,0,0,0,0,0,0,-0.340672473935899,-0.401067431603468,0,0,0,-0.330053330358995,0,0,0,8.67361737988404e-19,0,0.329516356369606,0,0,0,0,-0.132076772319332,0,0,0,0,0,0,0,0,-0.148037846178474,0,0,0,0,0,0,0,0,0,0,0,0.0539800960991438,-0.40259498335178,-0.176109004021913,0,0,0,0,0,0,0
RealEstate_excess,0,0,0,0,0,0,0,0,0,0,0,-0.0992977385944955,0,0,0,0,0,0,0,0,0,-0.0469579591836961,0,-0.0309529366843843,0.0335741209628677,0,0,0,0,0,0,0,0,0,0,0.0567127339179402,-0.0498601454375822,0,0,0,0,0,0,-0.00829432058449049,0,0,0,0.018526163142652,0,0,0,0.0139223779569766,-0.0032536989354754,0,0,0,0,0,0
MKreturn,0,0.0788053601167813,0,0,0,0,0,0,0,0,0,0,0,-2.71050543121376e-20,0,0,0,0,0.045868351365116,0,0,-0.106181402479721,0,0,0,0,0,0,0.0672860598702882,0,0,0,0.0771182845435765,0,0,-0.0852821544719629,0,0,0,0,0,0,-0.0211587914896238,0,0.00532279649574578,-0.0314076119128079,0,0,0,0,0.0178724598608844,0.0220840628077203,-0.0283788908436322,0,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,-0.0001775321573882,0,0,0,0,0,0,0,0,0,0.000565240832509441,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00161716250808902,0.00358154405963907,3.74626250139114e-05,0,0.000336477836621531,0,0,0,0.00262513400880727,-0.00179760788447283,0,0,0,-0.0244279303978995,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,-0.0267696508412353,0.0110827951329509,0,0,0,0,0,-0.00309568529162667,0,0,0,0,0.0269144960796896,0,-0.0207368537985848,0,0,0,0,0,0,-0.0507028906047214,-0.0408804895023202,0,0,0.0829069684867645,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0731074563430965,0,-0.0414525164910825,-0.0667749951989498,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0.0158797045575853,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0161323460294902,-0.00249386282416262,0.00490378120065728,0,0,0,0,0.013558259557598,0.0124042147770159,0,0,0,-0.0195957849414337,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0055808064547562,0,0,0,0,-0.00705493804441704,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00311082307189999,0,0,0,0,0,0,0,0,-0.00431303626705845,0,0,0,0,0,0.0221353893840977,0.012569671970557,0,0,0,-0.0927721760875932,0,0
