,X600519.SH,X000858.SZ,X600809.SH,X002415.SZ,X600690.SH,X600276.SH,X000568.SZ,X002475.SZ,X000651.SZ,X003816.SZ,X600104.SH,X000725.SZ,X300124.SZ,X002371.SZ,X000625.SZ,X002304.SZ,X000338.SZ,X600031.SH,X000596.SZ,X000063.SZ,X000100.SZ,X300014.SZ,X002179.SZ,X600089.SH,X000157.SZ,X600703.SH,X002463.SZ,X600372.SH,X000977.SZ,X002241.SZ,X002236.SZ,X000921.SZ,X600066.SH,X002028.SZ,X600741.SH,X600522.SH,X002049.SZ,X600183.SH,X601877.SH,X000661.SZ,X600584.SH,X002129.SZ,X002180.SZ,X000800.SZ,X002074.SZ,X002223.SZ,X002085.SZ,X600418.SH,X600177.SH,X600487.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0,0.0473877258248551,0,0,0,0.204628762235464,0,0,0,0,0,0,0,0.0244358802430882,0.0221918231298012,0,0,0.0882247372056351,0,0,0.00576255223723554,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0133774372612933,0,0,0,0,0.043470604837106,0,-0.00776419673123399,0,0,0,-0.0148129245465442,0,0,0,0,0,-0.0107599476278254,0,0,0,0,0,0
X000858.SZ,0,0,0,0,0,0,0.301421917928784,0,0,0,0,0,0,0,0,0.0707464157731547,0,0,0.13197544750998,0,0,0.00588503271093991,0,0,0,0,0,0,0,0,0,0,0,-0.00452144090142009,0,0,0,0,0,0,0,0,0,0,0,0,0.00258929611856983,0,0,0,0,0,-0.0224638118542361,0,0,0,0,0,0
X600809.SH,0,0,0,0,0,0,0.374302652115256,0,0,0,0,0,0.112468616780693,0.0708501388767274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.07819140147562,0,0,0,0,0,0,0,0,0,0,0.0329949037430393,0,0,0,-0.00881898227241476,-0.0184024529765906,0,0,0,-0.0518363099266916,-0.0048374401442605,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0,0,0.0845402772538616,0.0680380364947714,0,0,0,0,0,0,0,0.062784793660297,0,0,0,0,0,0.0306854065819892,0,-0.0741650879017905,0,0,0,0,0,0,0.180066780519142,0,0,0,0,0,0.0502285842757151,0.0313039849103717,0,0,0.0401209340478843,0,0,0.0517494505878264,0,0,0,0,0,0,0,0,-0.0146539490796924,0,0,0,0,0,0
X600690.SH,0,0,0,0,0,0,0,0,0.0362619886128664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.016725454366711,0,-0.0272344130222511,0,0,0.298131622267031,0,0,0,0,0,0,-0.00200063699742824,0,0,0,-0.0682788762232761,0,0,0,-0.029987471182785,0,0,0,0,-0.0138502318229779,0,-0.0361296934080556,0,0,0.0466714553123085,0,0
X600276.SH,0,0,0,0,0,0,0,-0.00677109154981981,0,0,0,0,0,0,0,0,0,0,0,0,0.0764930927143461,0.154271685562095,0,0,0,0,0,0,0,0,0,0,0.0319181529353231,0,0,0,0,0,0,0,0.186462070046903,0,0,0,0,0,0,0,0,0,0,0.0509765584676353,0,-0.0355645336020325,0,0,0.0458666542910991,0,0
X000568.SZ,0,0.827955920590735,0.407052994687887,0,0.0535528114947939,0,0,-0.0156400759642373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.165755333272476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.113706041887964,0,0.071774814444842,1.73472347597681e-18,0,0,0,-0.0056558729526828,0.0430750764750089,0,0,0,0,0,0
X002475.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.274128972100453,0,0,0,0,0,0,0.0735463510908743,0,0,0,0,0,0,0.468285061671291,0,0,-0.00475114926759851,0,0,0,-8.67361737988404e-19,0,0,0,0.0726795200744932,0,0,0,0,0,0.0666422425604482,0.00747925838734179,0,0,0,0.0232541814891522,-0.0519433627036816,0,0,0,0,0,0
X000651.SZ,0,0,0,0,0.230137364653906,0,0.0771928924504052,0,0,0,0,0,0,0,-0.2028770251259,0,0.0315143014716525,0,0.0591661704572556,0,0.170347389829889,0,0,0.121129402604963,0.0243009731728533,0,0,0,0,0,0,0.163992820587314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0219196864695092,0,0,0,0,0,0,0,0,0,0,0,0
X003816.SZ,0,0,0,0,0,0,-0.217752393143001,-0.0559630784202852,0,0,0,0,0,0,0,0,0,0,0,0.00972147766002092,0,0,0,0.106886431902046,0,0,0,0,0,0,0,0,0,0,0,0,0.0282634004944021,0,0,0,0,0,0,0,0,0,0,0,0.117314962982702,0,0,-0.0769779411591079,-0.0169632179804579,0,0,0,0,0,0
