,X600519.SH,X000858.SZ,X002415.SZ,X000568.SZ,X600276.SH,X600809.SH,X002304.SZ,X002475.SZ,X000651.SZ,X600690.SH,X300124.SZ,X600104.SH,X002371.SZ,X000725.SZ,X000063.SZ,X003816.SZ,X002129.SZ,X000596.SZ,X600031.SH,X300014.SZ,X000625.SZ,X600703.SH,X000338.SZ,X002049.SZ,X002179.SZ,X600089.SH,X002236.SZ,X002241.SZ,X000100.SZ,X000661.SZ,X600584.SH,X002180.SZ,X600702.SH,X601877.SH,X000977.SZ,X300142.SZ,X600460.SH,X600522.SH,X000157.SZ,X600741.SH,X002074.SZ,X000733.SZ,X300003.SZ,X002007.SZ,X600183.SH,X002463.SZ,X000066.SZ,X002294.SZ,X002414.SZ,X600487.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.0772426399557268,0,0.101337884762454,0,0.0605464017193095,6.93889390390723e-18,0,0,0,0,0,0.0323086405045804,0,0,0,0.00846894474557128,0.0480827632812436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0836382832486941,0,0,0,0,0,0,0,0,0,0,0,0.0268717828919011,0,-0.0345915368182754,0,0,0,0,-0.0124861171020258,0.0179881127287168,0,0,0,0,0,0
X000858.SZ,0,0,0.00799510284066687,0.0874910354152679,0,0.0266553600465394,0.304408501692519,0,0,0,0,0,0,0,0,0,0,0.00920110891615097,0,0,0.0804058703157871,0,0,0,0,0,0.0277637958643331,-0.0371029273262458,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0302571817730721,0,0,0,0,0,0,0
X002415.SZ,0,0.0610975935714058,0,0,0.0721817931663041,0,0,0.0186677170140667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.199615150002664,0,0,0,-0.0331744086703451,0.0334589106007802,0,0,0.0748011749703472,0,0,-0.125532430636167,0,0,0,0,0,0,0,0,0,0,0,0,0.0485901224246607,0.00613590692971106,0,0,0,0,0,0,0
X000568.SZ,0,0.421325756907656,0.0476832047754787,0,0,0,0.15242722731981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.069396934073949,0,0,0,0,0,0,0,0,0,0,-0.0563045634733709,0,0,0,0,0,0.01798633165669,0,0,0,0,0,0,0,0,-0.0763446270065685,0,0,0,0,0,0
X600276.SH,0,0,0,0,0,0,0,-0.00180047507263592,0,0,0,0,0,0,0,0,0,0,0,0,0,0.129091303954094,0.0727355120313227,0,0,0,0.00875141806796779,0,0,0,0.0240021422499064,0,0.106505525645246,0,0,0,0,0,0.0278959206307651,0,0,0,0.245808071184576,0.000770766811920479,0,0,0,0.10472189908686,0,0,0,-0.0293149321305967,0,0,0,0,0,0,0
X600809.SH,0,0.15413767614967,0,0,0,0,0.145150532724539,0,0,0,0,0,-0.0112920332448174,0,0,0,0,0.075892691103639,0,0,0,0.0568703776947434,0,0,-0.198210446567485,0,0.0462793587531852,0,0,0.0693215679348355,0,0.145599687851716,0,0,-0.0275630954239715,0,0,0,0,0,0,0,0,0,0,0,0.00861397967027265,0,0,0,0,0,-0.0388644754152443,0,0,0,0,0,0
X002304.SZ,0,0.352395188473056,0,0.425880824153531,0,0,0,0,0,0,0,0,0,0,-0.0179340267407867,0,-0.00707249381301116,0,0,0,0,0,0,0,0,0,-0.0942848146783249,0,0,0.0604735856401202,0.0896496557380168,-0.019322971579315,0,0,0,0,0,0,0,0,0,0,0,0,0.0260458357936926,0,0,-0.0730597993492224,0,0,0,-0.0186683301775199,0.0079516856098938,0,0,0,0,0,0
X002475.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1037645415427,0,0,0,0,0,0,0.0743379414501307,0.072362428673805,0,0,0,0,0,0,0.0287627847068521,0,0,0,0,0,0,0,0,0,0,0.239915230380721,0,-0.004412618753633,0.112251742585501,0.0117890972270513,0,0,0.0448885711161358,0,0,0,0,0,0
X000651.SZ,0,-5.42101086242752e-20,0,0,0,0,0,3.46944695195361e-18,0,0.0912594700792592,0,0,0,0,0,0,-0.00485596513041415,0,0,0,0.144141285734861,0.055400651682392,0,0.0225357604073196,0,0,0.00303085363933363,0,0,0,0,0,0,0,0.0309849733204399,0,0.0338228878585371,0,0,0.0530929562689219,0,0,0,0,0,0,0,0,0,0,0,0.0148816335255508,-0.0313043115476529,0,0,0,0,0,0
X600690.SH,0,0,0,0.0297563742841853,0,0.0983262744441264,0,0,0.225785489314031,0,0.0587991558181259,0,0,0,0,0,-0.0453426670105123,0,0.0768697244511256,0,0,0,0,0,0,0,-0.127352103068565,0,0,0,0,0,0,0,0.0128281241006323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00875636520580056,0.00670387100693793,0,0,0,0,0,0
X300124.SZ,0,0,0,0,-0.00996705118307198,0,0,0.0498418883859467,0,0.00769617468003035,0,0,0,-0.252533457435706,0,0,-0.0672975150191905,0,0,0.220345935562404,0,0,0,0,0,0,0,0.0307806617595508,0,0.0821329323210151,0,0.0896746132847137,0,0,0.119949731661313,0,0,0,0,0,0,-0.117581718194224,0,0,0,0,0,0,0,0,0,-0.0269776398455464,0,0,0,0,0,0,0
X600104.SH,0,0,0.025564010394808,0,0,0,0,0,0,0,0,0,-0.0218825796855601,0,0,0,0,0,0,0,0.134327740122459,0,0.0983967567663514,0,0,0,0,0.00994784445502708,0,0,0,0,0,0,0.020032370230777,0,0,0,0,0.132171381714565,0,0,0,0,0,0,-0.0163805891193496,2.16840434497101e-19,0,0,0,-0.00598724928436911,0,0,0,0,0,0,0
X002371.SZ,0,0,0,0,0.0409063236155899,0,0,0,0,0,0,0,0,0,0.105043396644847,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00582468725349998,0,0,0,-0.0453416018512469,0,0.734809987901278,-0.118152520476054,0,0,0,0,0,0,0,0,0.115385549021498,0.0251155763628367,0,0,0,0.0359471491589205,0,0,0,0,0,0,0
X000725.SZ,0,0,0,-6.93889390390723e-18,0,0,0.0776683588480125,0,0,0,0,0,0,0,0.0158718380042329,0,0,0,0,0,0,0,0,0.202526461717111,0,0,0.00670173734676105,0,0,0,0.0513691478211697,0,0,0.0249596259719397,0.0509620529723507,0,0,0,0,0,0,0.0412065676936824,0,0,0,0.0242378541086829,0,0,0,0,0,0,0,0,0,0,0,0,0
X000063.SZ,0,0,0.111250581666985,0,0,0,0,0,0,0,0,0,0.21216324532426,0,0,0,0,0,0,0,0,0,0,-0.289731893717177,0,0,0.434395735013846,0,0,0,0,0,0,0,0.0175749402432459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0769689990626989,0.124145834896428,-0.127803359941893,0,0,0,0,0,0
X003816.SZ,0,0,0.0460506807359941,0,0,0,0,-0.0146518298989373,0,0,0,0.0698944767662531,0,0,0.0552025612100744,0,-0.0398678380582215,0,0,0,0,0,0.0592785188234507,0,0,0,-0.0380369409395175,0.00414967668649049,0,-0.0484857612214253,0,-0.00985413640990868,0,0,0.0106201186866576,0,0,0,0.0530317650981236,0,0,0,0,0,0,0,0,0,0.128516614199487,0,0,0.0211032740393753,0,0,0,0,0,0,0
X002129.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0932002269514754,0,0,0,0,0.0900269084174415,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14741670935458,0.0183527450969972,0,0,0.150100293789561,0,0,0.0520447858188685,0,0,0,0.0319207220082446,0.0581210535666039,0,0,0,0.0213749434147463,0,0.0403029735979579,0,0,0,0,0,0,0
X000596.SZ,0.216364511315582,0.137959843501209,0,0,0,0.106836759515963,0.0624932788827428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00718799545160331,0,0,0.141109709394609,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0106893211353535,0,0.0131516819134583,0,0,0,0,0,0,0
X600031.SH,0,0.066620028335815,0,0,0,0,0,0,0,0.134471304692089,0,0,0,0,0,0,-0.00646281713443021,0,0,0,0,0,0.181141556049446,0,0,0,0,0,0,0,0,0.0490948752719919,0,0,0.119277953690849,0,0,0,0.382376649313409,0,0,0,0,0,0,-0.138147602031089,0.0305323694494818,0,0,0.0630878108274753,0,-0.0106607688695856,0,0,0,0,0,0,0
X300014.SZ,0,0,0,0,0,0,0,0.0255228000619226,0,0,0,0,0,0,-0.108071666426089,0,0.0739699914437768,0,0,0,0,0,0,0.0428283793782387,0,0,0,0,0,0,0,0,0.150723156718285,0,0.016470373839474,0,0,0,-0.134756520263096,0,0.245951501127673,0.0139140640089405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000625.SZ,0,0,0,0,0,0,0,0.0442540536474728,0,0,0,0.292579905379643,-0.024496281623258,0,0,0,0,0,0,0.0799088175072624,0,0,0,0,0,0,0,0,0,0,0,-0.0277656420002274,0,0,0,0,0,0,0,0.471763763244105,0.00872474148320264,0,0,0,0,0,0,0,0,0.0598075918891788,0,0.00552223111180571,0,0,0,0,0,0,0
X600703.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.0517163421154501,0,-0.0289287475840408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00321744811056488,0.114580789279329,0,0,0,0,0,0.0479104331330034,0.136862610850149,0,0,0,0,0,0,0.0390894302143135,0.175071472535454,0.121489417146018,0,0,-0.214614546092783,0,0.0101515248955441,-0.0385144705932759,0,0,0,0,0,0
X000338.SZ,0,0,0,0,0,0,0,0,0.22083196073975,0,0,0,0,0,0,0,0,0,0.236119859801243,0,0.0154508295902783,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00333649102624366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0668094413518412,0.0154066806530903,0,0,0,0,0,0,0
X002049.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.03003224584137,0,0.0739097625433871,0,0,0,0,0,0,0.0108312267248428,-0.117967473077807,0,0,0,0.0747164407839301,0,0,0,0,0,0,0,0,0,0.418665175725446,0,0,0,0,0,0,0,0,0.0453635059234047,0,0,0,0,0,0.0337398701705029,0,0,0,0,0,0,0
X002179.SZ,0,0,0,0,0,0,0,0,0,0,0,0,-0.0116284661103979,0,0,0,0.159114275995687,0,0,0.0818647539375435,0.0772151516392514,0,0,0,0,0.0816589510425245,0,0,0,0,0,0,0,0,0,0,0,0,0.0525129654038203,0,0,0,0,0.0254114550076611,0,0,0,0,0,0,0,-0.00794525156616819,0,0,0,0,0,0,0
X600089.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0610884142600416,0,0,0,0,0,0,0,0,0,0,0,0,0.057202313152419,0.00534235805112146,0,0,0.0849700777959871,0.0646307664095884,0.0416002181057885,0.0414791391462783,0,0,0,0,0,0.048327125152267,0,0,0,0,0.0370050945216675,0,0,0,0,0,0,0
X002236.SZ,0,0,0.604884512482165,0,0,0,0,0.182521000713637,0,0,0,0,0,0,0.0586868758114298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0929853727988578,0,0,0,0,0,0,0,0,0,0,0.0759906830219794,0,0,0,0,0,0.0654641306322934,-0.0908501925925131,0,0,0,0,0,0
X002241.SZ,0,0,0,0,0,0,0,0.0256625594048144,0,0,0,0,0,0,-0.0118163549864705,0,0,0,0,0,0,0,0,0.138509606266485,0.0815190294858489,0,0,0,0,0.0211067406537851,0.199956359361695,0,0,0,0,0,0,0,0,0,0,0.056039799861905,0,0,0,0.174240838202146,0,0,0,0,0,-0.0215377621050247,0,0,0,0,0,0,0
X000100.SZ,0,0,0,0,0,0,0,0.0449422848155004,0,0,0,0,0.00684190190254444,0,0.0236456691310467,0,0,0,0,0,0,0,0,0.153234065581821,0,0,0,0,0,0,0,0,0,0,0.075444185806539,0,0,0,0,0,0,0,0,0,0,0.00776798868027215,0,0,0,0,0,0.013853095236564,0,0,0,0,0,0,0
X000661.SZ,0,0,-0.115435394531094,0,0,0,0.018163034590945,0,0,0,0,0,0.0849225398746766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0458614328733665,0,0,0,0,-0.139577084015674,0,0,0,0.161746684708805,0,0.328098365193222,0,0,0,0.0137028104016129,0,0,0,0.00149525912773497,-0.0152857513295618,0,0,0,0,0,0
X600584.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.127641531994366,0,0,0,0,0,0,0,0,0,0,0.0889650279303766,0,0,0,0.111442444088421,0,0,0,0,0,0,0.0437403148446617,0,0,0,0,0,0,0,0,0,0,0.257469213151847,0.0734964539520374,0,0,0,0,0.0226557017489288,0,0,0,0,0,0,0
X002180.SZ,0,0,0.0431218636702438,0,0,0,0,0,0,0,0,0,0.0180891920110379,0,0,0,0,0.00524436435512464,0,0,0,0,0,0.133780048665621,0,0,0,0,0,0,0.125463143112493,0,-0.0227313642793914,0,0,0,0,0,0,0,0,0,0.148093063223963,0,0,0.0686738291437772,0,0,0,0,0,-0.0287825413380247,0,0,0,0,0,0,0
X600702.SH,0,0.253332563924368,0,0.0663907265065668,0.0493024312192098,0,-2.77555756156289e-17,-0.101810084989284,0,0,-0.116160872294774,0,0,0,-0.0510942697986052,0,0,0.15335020902771,0,0.0379458893363579,0,0,0,0,0,-0.00233543143203737,0,0,0,0,0,0.122976938577069,0,0,0,-0.0928619319985557,0,0,0,0,0,0,0,0,0,0,8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,0
