,X600519.SH,X600104.SH,X002415.SZ,X000651.SZ,X000858.SZ,X600276.SH,X000725.SZ,X002304.SZ,X000063.SZ,X600690.SH,X600703.SH,X000568.SZ,X002236.SZ,X600741.SH,X002475.SZ,X000338.SZ,X600031.SH,X002008.SZ,X002456.SZ,X000625.SZ,X600487.SH,X300124.SZ,X600066.SH,X000100.SZ,X002241.SZ,X601877.SH,X300003.SZ,X600809.SH,X002294.SZ,X600867.SH,X300136.SZ,X600522.SH,X002508.SZ,X600271.SH,X000050.SZ,X600566.SH,X600089.SH,X000157.SZ,X000981.SZ,X600177.SH,X600498.SH,X600707.SH,X002085.SZ,X000596.SZ,X002179.SZ,X002180.SZ,X600699.SH,X300142.SZ,X000661.SZ,X600584.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0,0,0,0.541436461366325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0157856668941615,0,0,0,0,0,0,0,0,0,-0.0200412639332897,0,0,0,0,0.0383542523213186,0,0,0,0,0,0,0,0.10958771607991,0,0,0,0.0375540506445491,0,0,0,-0.00216519820111155,-0.00199231397591858,0,0,0,0,0,0
X600104.SH,0,0,0,0,0,0,0,0,-0.105699687916603,0.127416807293298,0,0,0,0.307622492756788,0.167435000470298,0,0,0,0,0,0,0,0,0,0,0,0.0178952838543086,-0.0127035391225343,0,0,0,0,0,0,0,0.0296301584802917,0,0,0,0,0,0,0,0,0,0,0.0477077605330566,0.0501725990987203,0,0.0264314134595238,0,0,0,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0,0,0,0,0,0,0.238985713345468,0,0.153649416049651,0,0,0,0,0.188179935995868,0,0,0.0408118796045017,0,0,0,0,0,0,0,0,0,0.0778216297367395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0164028862814683,0,0,0,0,0,0,0
X000651.SZ,0,0,0,0,0.315113282428925,0,0,0,0.0651094727488177,0.261159588240086,0,0,0.00474531391265125,0,0,0,0.0797824968656155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0828452826550408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0740192324487255,0,0,0,0,-0.00756818187375378,0,0,0,0,0,0
X000858.SZ,0.0440550637869602,0,0,0.334092432433912,0,0,0,0.136415839802725,0,0,0,0.443415523912931,0,0,0,0,0,0,0,0,0.0494264547202919,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00116852452681429,-0.0160091030887371,0,0,0,0,0,0
X600276.SH,0,0,0.21330128178489,0,0.0657539426837133,0,0,0,0,0.0474231346830523,0.0196089113255746,0,0,0,0,0,0,0,0,0,0.220533656696194,0,0,0,0,0,0,0.074015603482484,0,0,0,0,0.0954633643219593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00349498550767889,0,0,0,0,0,0,0
X000725.SZ,0,0,0,0,0,0,0,0,0.55316362252905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00385627379751572,0.201811089366196,0,0,0,0.0289871789712746,0,0,0.0982573146200682,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.187000721959892,0,-0.0262685979442083,0.0250056136879275,0,0,0,0,0,0
X002304.SZ,0,0,0,0,0.101613058645108,0,0,0,0,0,0,0,0,0.0324298696144492,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0236712113630332,0,0,0,0,0.425151816025928,0,0,0,0,0,0,0,0,0,0,0.182298372918135,0,0,0,0.0185272042030706,0,0.0316921914418262,0,-0.00746627660090872,0,0,0,0,0,0,0
X000063.SZ,0,0,0,0,0,0,0.399971787425314,0,0,0,0,0,0,0,0,0,0,0,0,0,0.318715520315419,0,0,0,0,0,0,0,0,0,0,0,0,0.450953699207304,0,0.030666769634573,0,0,0,0,0.194792088368867,0,0,0,0,0,0,0,0,0,0,-0.0432406082819408,0.0585017716106514,0,0,0,0,0,0
X600690.SH,0,0,0,0.0307376005930854,0.500335360028416,0,0,0.0346316741991841,0,0,0,0,0,0.00672270051026328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0210770355843672,0,0,0.143046685184234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0101520721914746,0,0,0,0,0,0
