,X600519.SH,X600104.SH,X002415.SZ,X000858.SZ,X002304.SZ,X600276.SH,X000725.SZ,X000625.SZ,X600690.SH,X000063.SZ,X600703.SH,X600741.SH,X600066.SH,X600271.SH,X000568.SZ,X002292.SZ,X002236.SZ,X000100.SZ,X002241.SZ,X600118.SH,X600031.SH,X000559.SZ,X600372.SH,X600177.SH,X002074.SZ,X002456.SZ,X300003.SZ,X002506.SZ,X002475.SZ,X000338.SZ,X000157.SZ,X002180.SZ,X002007.SZ,X002426.SZ,X300124.SZ,X002085.SZ,X002508.SZ,X600522.SH,X002294.SZ,X600867.SH,X000050.SZ,X000869.SZ,X000981.SZ,X600498.SH,X600089.SH,X002249.SZ,X601877.SH,X002465.SZ,X600435.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600703.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.119860199233956,0,0,0,0,0,0.144245474737904,0,0.0126567217492541,0,-0.00767817228386524,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0676990363530794,0,0,0,0,0,0.0558442219538924,0,0,0,-0.0159408390536616,0,0,0,0,0,0,0
X600741.SH,0,0,0,0.0521220743374904,0,0,0,0,0,0,0,0,0,0.057708841258535,0,0,0,0,0,0,0,0,0,0,0,0.145715934485869,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.107620327650983,0,0.0650942334893672,0,0,0,0,0,0.091471166010279,0,-0.010264553394105,0,0,0,0,0,0,0
X600066.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0269313105050459,0,0,0,0,0,0,0,0.145593935395647,0,0,0,0.0874013991088656,0,0,0,0,0,-0.0473757545684674,0,0,0,0,0,0,0,0,0.0323460588129761,-0.020748740676201,-0.184655388562173,0,0,0,0,0,0.0690642278091676,0,-0.0239602637060046,-0.0287309846846216,0,0,0,0,0,0
X600271.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.186014480286641,0,0,0,0,0.025568220494615,0.0863877391718621,0.123956047094056,0,0,0.0858613656482217,0,0,0,0,0,0,0.0217686121380399,0,0,0,0,0,0,0,0,0,0,0.0629866997095373,0,0,0,0,0.126072282548001,0,-0.0632139811782615,0,0,0,0,0,0,0
X000568.SZ,0,0,0,0,0.184511082009283,0,0,0,0,0,-0.0950084244525062,0,0,0,0,0,0,0,0,0.012499680789485,0,0,0,0,0,0,0,0,0,0,0,0.0525582610018322,0,0,0.0123461185002576,0,0,0.219813481508048,0,0,0.0794882320970242,0,0,0,0,0,0.0734307726287315,-0.148426806467506,0.0295367428313071,0,0.004848675688563,0,0,0,0,0,0,0
X002292.SZ,0,0,0,0,0,0,0,0,0,0.227142140743398,0,0,0,0,0,0,0.00572594400164289,0,0,0,0,0.233079126654412,0,0,0,0.160016542992639,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.170129397908531,0,0.0913615760417832,0,0,0.161803442061068,0,0,0.0862229052567545,0,0,0.149184901585439,0,0,0,0,0,0
X002236.SZ,0,0,0.0841923504505009,0,0,0,0,-0.0217487254041857,0,0,0.03423147626509,0,0,0,0,0.20295906324091,0,0,0,0,0,0,0,0,0,0.0730519126479949,0.02295997856955,0,0,0,0,0.0466799509608869,0,0.0164185914929801,0,0,0,0,0,0,0,0,0,0,0,0.097952263567093,0,0,0,0,0,1.0842021724855e-19,0,0,0,0,0,0
X000100.SZ,0,0,0,0,0,0,0.354510574709463,0,0.0431167414684052,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0177859398286593,0,0.0033681893960257,0.0302751790781931,0,0,0,0,0,0,0.0203130618056303,0,0,0,0.056073746394752,0,0,0,0,0,0.044101160850126,0,0,0,0,0,0.0449333862686769,0,0,0,0,0,0,0,0,0
X002241.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.099650167561099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0805273165851959,0,0.156649851015485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0955605563785136,0,0,0,0,0,0,0,0,0
X600118.SH,0,0,0,0.0457684532164731,0,0,0,0,0,0,0,0,0,0,0,0.02162080743691,0,0,0,0,0,0,0.158044883684857,0,0,0,0,0.0527507134021137,0,0,0,0,0,0,0.00691726539297624,0,0,0,0,0,0,0,0,0,0,0.175453550525591,0.128635564167851,0.0760268953851952,0.184269866867667,0,0.0191655951460595,0,0,0,0,0,0,0
X600031.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06353342949908,0,0.0212225630436624,0,0,0,0.0356988057355843,0,0.0347684277929228,0.00674851586680354,0,0,0,0,0,0,0.0808985991629414,0,0,0,0,0,0,0,0,0,0,0,0,0.0718064491439777,0,0,0,0.115760614508945,0,0.116495772932116,0,0,0.0293301558140011,0,0,0,0,0,0
X000559.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0971702071219668,0,0,0.0712824134822546,0,0,0,0,0,0.139513564649178,0.056433070546651,0.0276749417166333,0.0268354218474223,0,0,0,0.055802111407791,0,0,0.151481816343187,0,0,0.0249885505298435,0,0,0.0888986029376716,0,0.0061453465620552,0,0,0,0.282449588592029,0,0.0213274869517429,0,0,0,0,0,0,0,0,0
X600372.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.338660634574757,0.0530417552796985,0,0,0,0,0.308838134695483,0,0,0,0,0,0.00376049991720108,0,0,-0.254293344624906,0,0,0,0,0,0,0.240903610600041,0,0,0,0,0,0,0,0,0,0,0,0,-0.0756399975175892,0,0,0.130035039535839,0,0,0,0,0,0
X600177.SH,0,0,0,0.0564701644365899,0,0,0,0,0,0,0,0,0,0.0415498363988987,0.0665392115576386,0.0809502411108173,0,0,0,0,0,0.152743563025815,0.0276915479432076,0,0,0,0,-0.0249359388966645,0,0,0,0.0633076176159001,0,0,0,0,0,0,0,0,0,0,0.0160562045508246,0,0,0,0,0,0,0,-0.00709866822404835,0,0,0,0,0,0,0
X002074.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.239444557457096,0,0,0,0,0,0.0261837388738931,0,0,0,-0.0409232223339767,0.05205513199223,0.0537414741359239,0.823113821565142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0285003101021632,0,0,0,0,0,0,0
X002456.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0220042202275727,0.0416021539849041,0,0.0812886167616939,0,0,0.220887163970983,0.0621772642902361,0,0.143028843744255,0,0,0,0,0,0,0.132728073386002,0,0,0,0.104509284371803,0,0,0,0,0.165434346275711,0,0,0,0,0,0,0,6.93889390390723e-18,0,-0.021705813703783,0,0,0,0,0,0,0
X300003.SZ,0,0,0.0158875950026667,0,0,0,0,0,0,0,0,0,0,0,0,0.0939332264135872,0,0,0.0121553176570239,0,0,0.28076965912427,0,0,0,0,0,0.0729985926412726,0,0,0,0.0217581302714656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0151698668724562,0,0,0,0,0,0,0
X002506.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.130947410943381,0,0.25000379110088,0,0,0,0,0,0,-0.0362168412909646,0,0,0,0,0,0,0,0,0.137839968615542,0,0,0.182061015893948,0,0,0,0,0,0,0,0,0,0,0.265096238352099,0,0,0.174075282677036,0,-0.00730918646070779,-0.0462067661095423,0,0,0,0,0,0
X002475.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0712969819686557,0,0,0,0,0,0,0,0,0,0,0,0,0.242385744254935,-0.00505404914079657,0,0,0,0,0,0,0,0,0,0.0179041851957028,0,0,0.0547081708617082,0,0.0917681208532277,0,0,0,-0.045021268073248,0,0,0,0.0570999490749722,0,0,0,0,0,0,0
X000338.SZ,0.0520680621174331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0234413928763356,0.0641307315369283,0,0,0.0527645346795481,0.227671152976993,0.0496168160270479,0,0,0,0.0206254933467991,0,0,0,0,0,0,0,0,0,0,0.0515837289480054,0,0,0,0,0,0,0,0,0,0,0,0.00914835204145675,0,0,0,0,0,0,0,0,0
X000157.SZ,0,0,0,0,0.00417811295903454,0,0,0,0,0,0.0548781343236387,0,0,0,0,0.11648386371947,0,0,0,0.0132248575795635,0.301341229053551,0,0,0,0,0,0.0908063742849578,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05295188160405,0,0,0,0,-0.0137313679023664,0,0,0,0,0,0,0
X002180.SZ,0,0,0,0,-0.158363801501844,0,0,0,-0.0061945176403377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.452299091489043,0,0,0.169377759037825,0,-0.223076737202235,0.21423850862245,0,0,0,0,0,-0.33345136946793,0,0,0,-0.128332751273034,0,0,0,0,0,0,0
X002007.SZ,0.0174756089039958,0,0.113209265393,0,0.206659925673276,0,0,0,0.055852402086179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.122631336414251,0,0,0,0,0.021205935867767,0,0,0.0938305506441465,0,0,0,0,0,0,0.0929705124784551,0.0201694192422397,0,0,0,0,0,0,0,-0.00880327981259857,0,0,0,0,0,0,0
X002426.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.230360505783315,0,0,0,0.0281367696904733,0,0,0,0,0,0,0,0,0.0249429558611036,0,0,0.0970939758549687,0,0.0634749450612497,0,0,0,0,0,0.112413191475927,0,-0.119950033041052,-0.159973967799631,0,0,0,0,0,0
X300124.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.230237224892685,0,0,0,0,0,8.67361737988404e-19,0,0,0.0377908615708228,0,0.118576080908715,0,0,0,0,0.0978274049626399,0,0,0,0,0,0,0,0,0.16569582441226,0,0,0,0,0,0,0,0.0253498635170298,0,0,0,0,0,0,0,0,0
X002085.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0810214831797861,0.0568306785925655,0.154215975980568,0,0,0,0,0,0,0.0415581893994958,0,0.0187765150311126,0,0,0,0,0,0,0,-0.0366937320777838,0,0,0,-0.158263669966375,0,0,0,0.00910852832573761,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X002508.SZ,0,0,0,0,0,0,0,0,0.323964633855286,0,0,0,0,0,0,0,0.101144787487415,0,0,0,0,0,0,0,0.0901341136260791,0,0,-0.12931177808581,0.0728520873407678,0,0,0,0,0,0,0,0,0.0851756252745222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600522.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.132760771979952,0,0,0,0,0,0.0234601441553853,0,0,0,0,0,0.0284757723424265,0,0,0,0.0261988811852495,0,0.020047288352234,0.0499329701148308,0,0.0424388599182799,0,0,0,0.0804315120913737,0,0,0,0,0,0,0,0.118570866030098,0,0.0170460325258062,0,0,0,0,0,0,0
X002294.SZ,0.0411550999682318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0565711912714686,0,0,0,0,0.102725565603813,0,0,0,0.0758984410747606,0,0.0127966281744592,0.106521380292816,0,0,0,0,0.089346085843854,0.0400317115082386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0254148152739037,0,0,0,0,0,0,0
X600867.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.106967884979403,0,0,0,0,0,0,0,0,0,2.16840434497101e-19,0,0,0,0,0,0,0.0369177914787712,0,0,0,0,0,0,0,0.00212113550411224,0.0651935110625545,0,0,0,0,0,0,0,0,0.0261620304659304,0,0,0,0,0,0,0
X000050.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.291857469938754,0,0,0,0,0,0.307009279368597,0,0,0,0.178641768855098,0,0,0,0,0,0.0448149650105589,0,0,0,0.105790060021567,0,0,0,0,0,0,0,0,0,0,0,0,0.114068262612048,0,0,0,0,0,0,0,0,0
X000869.SZ,0,0,0,0.159788351089715,0,0,0,0,0,0,0,0,0,0,0,0.00622734031208503,0,0,0,0,0,0,0,0,0,0,0,0.0776043200505373,0,0,0,0,0,0,0.0796543480823741,0,0,0,0,0,0.0110474801298356,0,0,0,0,0,0.117982326272641,0,0,0,0,0.0134922044245332,0,0,0,0,0,0
X000981.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.209595992572123,0,0.378527683514559,0,0,0.0848761020530889,0,0,0.194038644174439,0.00459949828368214,0,0,0,0,0,0,0,0,0.0631522832673608,0,0,0,0,-0.0081843907936187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0845903786475992,0,0,0,0,0,0
X600498.SH,0,0,0,0.0457675820397463,0,0,0,0,0,0,0,0,0,0.14386434726099,0,0.0733385854471422,0,0,0,0.00561217763102935,0,0.0258935201389294,0,0,0.0501616150749607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0432385291827872,0,0,0,0.0212911114830569,0,0.0533959462968129,0,0,0.0175299548075057,0,0,0,0,0,0
X600089.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0311557613644667,0,0,0,0,0,0.0935261296183079,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.131020961809872,0,0,0,0,0,0.112443861851978,0,-0.0156063806024945,0,0,0,0,0,0,0
X002249.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.086626147058021,0,0,0,0,0,0,0,0,0.0632216279913684,0,0.0141265942583504,0.131628302791129,0,0,0,0.0572143033367728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.204618102412368,0.0165220753571465,0,-0.00589268303235049,0,0,0,0,0,0,0
X601877.SH,0,0,0,0,0,0,0,0,0,0,0,0.0928344361411736,0,0,0,0,0,0,0,0,0.110514132060817,0.203797487533732,0,0,0,0,0,0.129669179096506,0,0,0,0,0.145909374243467,0,0,0,0,0,0,0,0,0.0765181692361122,0,0,0,0,0,0.00822183210216995,0.0364323258868126,0,-0.0128081383061033,0,0,0,0,0,0,0
X002465.SZ,0,0,0,0,0,0,0.0775774376851439,0,0,0,0,0,0,0,0,0.082757207766039,0,0,0,0.0231293334896718,0.0439746587215011,0.0621573554891881,0,0,0.0166644997219723,0,0,0.13701517496796,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.231936081766449,0,0,0.00719986380954053,0,-0.0191861294688621,0.0416306689152408,0,0,0,0,0,0
X600435.SH,0,0,0,0.012564999280135,0,0,0,0,0,0,0,0,0,0,0,0.0945002117476937,0.273613150678552,0,0,0.2379260036717,0,0.0562786074876412,0,0,0.127886307031395,0,0,0,0,0,0,0,0,0.0346586191107626,0,0,0,0,0,0,0.0642613599174401,0,0.0108354211159729,0,0,0,0,0,0,0,0.046794246512508,0.0478991053511726,0,0,0,0,0,0
Change_TY3M,0.0561276788179777,0,0.0163864423317861,0,0.000786876499721799,0,0,0,0,0,0,0,0,0.0507137736600629,0,0,0,0,0,0,0.0202294543119139,-0.0317076560494588,0,0,0,-0.0193334534627989,0,0.0619100100132362,0.0340822734801606,0,0,0,0,0,0,0,-0.0641978079409564,-0.0272838400020307,0,0,0,0,0,0,0,0,0,0,0,0,-0.00494982411233128,-0.00912118416810879,0,0,0,0,0,0
Slope,0,0,0,0,0.0240923786379992,0,0,0,-0.064527856461467,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.178403148844466,0,0.209609346669703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.13836225631819,0,-0.0187822062049718,0,0,0,0,0,-0.177118869177248,0,0,1.06580401676219,0,0,0,-3.59956876996781,0,0
TED,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0619848061288767,0.0862089435377514,0,0,0,0,0,0.0772595425271572,0,0,0.014545995606756,0,0,0,0,0,0,0,0,0,0,-2.16840434497101e-19,-0.289467070158047,0,0,0.0777338541848286,0,-0.0190739260332525,0,0,0,0,0,0.122387855201718,0,0.37046959912173,0,0,0,0,1.30559284869467,0,0
RealEstate_excess,-0.0197173856819335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0344424698458864,0,0,0,0,0,0,0,-0.0218040352711266,-0.0255363680101222,0,0.0883230432542405,0,0,0,0,0,0,-0.0510032305646342,-0.0716309100468812,-0.082347736315079,0,0,0,0,0,0,0,-0.000957944033526892,0,0,0.2499116637321,0,0,0,0
MKreturn,0,0,0,0,-0.0294862499157085,0,0,0,0,0,0,0,0,0.240764242312894,-0.115147989883732,0,0,0,0,0,0,0,0,0,0.0189423164874418,1.66893154324188e-05,0,0,0.0425219664310952,0,0,-0.136942285947964,0,0.0345480295628393,0,0,-0.0618677505868314,0,0,0,-0.0532309219619373,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0.0588259409778622,0.107295157002308,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000519829853807662,0,0,-0.000771472010311452,0,0,0,0,0,0,0,-0.00103384397411975,0,0,0,-0.00143871868070834,0,0,0.00306063539412005,0,0,0,0,0,0,0,0,0,0.000223276833345674,0,0,0,0,-0.0447448258741837,0,0
CarbonVol_Shenzhen,0,0,0,-0.00396847030679639,0,0,0,0,0,0,0,0,0,0,0.0204088889818845,0,0,0,0,0,0,0,0,0,0.00954129618578716,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0272024163335166,0,0,0,0,0,0,0,-0.0871694632651611,0.0935704063141462,0,0,0,0,-0.0491755565220611,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0102439423752188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.28113377212215e-05,0,0,0,0,0,0,0,0,0.00728059367458748,0,0,0,0,0,0,0,-0.00401291246372076,-0.0142447085510357,0,0,0,-0.252023652566619,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0123031992461239,0.0115836561950801,0.0054368728365086,0,0,0,0,0,0,-0.00912053442363616,-0.0237006357044564,0,0,0,0,0.00217734128682365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0235957288547097,0,0,0,-0.0211114871878618,0,0,0,0,0.159339585511025,0,0
