,X600519.SH,X600104.SH,X002415.SZ,X000651.SZ,X000858.SZ,X600276.SH,X002304.SZ,X000725.SZ,X000625.SZ,X000063.SZ,X600690.SH,X600741.SH,X600703.SH,X000568.SZ,X600031.SH,X002241.SZ,X002475.SZ,X600066.SH,X002456.SZ,X600271.SH,X002236.SZ,X000338.SZ,X002085.SZ,X600118.SH,X600177.SH,X002292.SZ,X000157.SZ,X600867.SH,X002007.SZ,X000559.SZ,X002180.SZ,X600372.SH,X300124.SZ,X300003.SZ,X002294.SZ,X002074.SZ,X002506.SZ,X600498.SH,X002426.SZ,X600089.SH,X601877.SH,X600522.SH,X002508.SZ,X002465.SZ,X600566.SH,X000050.SZ,X000550.SZ,X000981.SZ,X300115.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0,0,0,0.00102517104862975,0,0.139455698586426,0,0,0,0,0,0,0.0588843880881269,0,0.0474050108987223,0.0276405055448274,0,0.050379390471495,0,0,0,0,0,0.0479644038118229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.170510030084426,0,0,-0.0792856895807372,0,0,0,0,0,0.0491399629105784,0,0,0,0,0,0,0
X600104.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0515513373460306,0,0,0,0,0.0218699204529082,0,-0.0289107035085332,0,0.188211817382702,0.0667026116373051,0,0,0,0,0,0,0.0589032807317226,0,0,0,0,0.0663648408406938,0,0,0,0,0,0,-0.0371207512764306,0.0158725601153704,-0.0550479787977827,0.145176872536229,0,0,0.0481890952275579,0.033365994635263,0.0753505728770811,0,0,0,0,0
X002415.SZ,0,0,0,-0.02740604662855,0,0,0,0,0,0,0,0,0,0,0,0.124727946715725,0,0,0,0,0,0.0726245625349462,0,0,0,0,0,0,0,0,0.0452907778868417,0,0,0,0,-0.00476277491326745,0,0,0,0,0,0,0.41526260307276,0,-0.0195308136279247,0,0,0.0440286969288219,0.115026875775243,0,-0.0102137687524489,0,0,0,0,0,0,0
X000651.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00595591995692691,0,0,0,0,0,0.00921190414579279,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,0.0263031023112413,0,0,0.0698007373567558,0,0.16528534282394,0,0,0.129008313095989,0,0,0.077537904639533,0,-0.00759896349693651,0,-0.0404410963461892,0.095895976625703,0,0,0,0,0,0
X000858.SZ,0,0,0,0,0,0,0,0,0,0,0.00202006286504243,0,0,0.327150789387523,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0533901365692549,0.0786858866953514,0,0.0192109047387406,0.0790624688804636,0.135557565375385,0,0,0.0826072672086118,0,0,0,0,0,0,0,0,0,0,0,0.00914116289919691,0.0810996961319573,0,0,0,0,0,0,0,0,0
X600276.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0360915001928961,0,0,0,0,0.0377155797780522,0,0,0,0.0106997011244051,0,0,0,0,0,0,0,0,0,0,0,0.13422891765184,0.0814962677015818,0,0,0,0,0.0922398864427169,0,0,0,0.180676140066411,-0.0979504907110802,-0.00407335878407992,0,0,0,-0.0202392926855456,-0.025087281873121,0,0,0,0,0,0
X002304.SZ,0.129332224112957,0,0,0,0.0204004730091463,0,0,0,0,0,0,0,0,0.13314739271782,0,0,0,0,0,0,0,0,0.086606850066182,0,0,0,0,0,0,0,0,0,-1.0842021724855e-19,0,0,0,0,-0.0338731131764414,0,0,-0.0394270510649629,0.189589774548875,0,0,0,0,-0.00923290409511676,0,0.080595114416334,0,-0.024984146781121,-0.0240614494096864,0,0,0,0,0,0
X000725.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0121476832519084,0,0,0,0.041078073128073,0,0,0,0.0298474680162455,0,0,0,0,0.122436166514545,0.0163501222239179,0,0,0,0,0,0,0,0,0.127098540153066,0,0,0,0,0,0,0,0,0.159679121817506,0.00119123836436695,0,0,-0.0183059068066937,0,0,0,0,0,0,0
X000625.SZ,0,0,0,0,0.0115749764991524,0,0,0,0,0,0,0,0,0,0,5.42101086242752e-20,0,0.0326302379620285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.135394990801429,0,0,0.0142825803483541,0,0,0,0,0,0.0298027714001277,0.0790108387334619,0,0.00893844054605631,1.0842021724855e-19,0,0,0,0,0,0
X000063.SZ,0,0,0.0063120624122628,0,0,0,0,0.121711746063699,0,0,0.0203015130535291,0,0,0.0696161523974574,0.0721063118633324,0.0811111106589722,0,0,0,0,0,0.154757485933579,0,0,0.0220079609413145,0,0,0,0,0.0252753556385407,0,0,0,0,0,0,0,0.0570996719615128,0,0,0,0.0346471158939017,0,0,0,0,0.00109410750995378,0,0,0.0576678372023544,0,0,0,0,0,0,0,0
