,X600519.SH,X000858.SZ,X000568.SZ,X002415.SZ,X600809.SH,X600276.SH,X002475.SZ,X600690.SH,X002304.SZ,X000651.SZ,X300124.SZ,X600104.SH,X000063.SZ,X003816.SZ,X000725.SZ,X002371.SZ,X000625.SZ,X000596.SZ,X600031.SH,X300014.SZ,X002129.SZ,X000338.SZ,X002179.SZ,X600703.SH,X600089.SH,X002049.SZ,X000100.SZ,X600372.SH,X002236.SZ,X000977.SZ,X600741.SH,X002241.SZ,X601877.SH,X600584.SH,X000157.SZ,X000661.SZ,X600522.SH,X002180.SZ,X002074.SZ,X000733.SZ,X600702.SH,X300142.SZ,X600460.SH,X000800.SZ,X002463.SZ,X002007.SZ,X601799.SH,X002028.SZ,X000066.SZ,X300003.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X300124.SZ,0,0,-0.00294449093705529,0,0,0,0.0370315864646092,0,0,0,0,0,0,0,0,0,0.25502779183146,0,0,0,0,0,0,-0.0419389946735717,0,0,0,0,0.143060064966929,0,0,0,0,0,0,0,-0.0275055492909359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.02268640461726,0,0,0,0,0,0
X600104.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.171593838952095,0,0.136681072015367,0,0,0.0687326102222704,0,0,0,0,0.0897915338492591,0,0,-0.0196047545505712,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.144358039241951,0,0,0,0,0,0,0,0,0,0,0,0,0
X000063.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.243936780187276,0,0,0,0,0,0,0,0,0.173162752850432,0,0,0,0.0938828337672397,0,0,0,0,0,0,0,0,0,0,0.165978198784408,0,0,0,0.0814500341949411,0.20206152384364,0,-0.0415953604695015,0,0,0,0,0,0,0
X003816.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.0120285333427405,0,0.0887971513553606,0,0.140924654860151,0,0,0,0,0,0,0,0,0,0,0.0801138861725843,0.00844071467469614,0.0315111988664395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0157336218381351,0,-0.0614044799233302,0,0,0,0.126412429156973,0.0220636225582461,0,0,0,0,0,0,0
X000725.SZ,0,0,0,0,0,0.0427854118404264,0,0,0.110988366135791,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.334714334390874,0,0.045904265270545,0.00672536658663449,0,0,0,-8.67361737988404e-19,0,0,0.0990597588364734,0,0,0,0,0,0,0,0.026057082202221,0,0.0461982254728393,0,0,0,0,0,0,0,0,0,0,0,0
X002371.SZ,0,0,0.0815947657042519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.109837511070741,0.0879003596751359,0,0,0.139615404618906,0,0,0.126259727203963,0,0,0.185864805945562,0,0,0,0,0,0,0,0,0,0,0,0.0732029538914384,0,0,0,0,-0.251105949814179,0,0,0,0,-0.0350003465274962,0.0370243614750188,0,0,0,0,0,0
X000625.SZ,0,0,0.0132347603871182,0,0,0,0,0,0,0,0,0,0.128973266974848,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0459882577904302,0.133608450749639,0.0930925684154064,0,0,-0.0202380704020973,0,0.0316530057986776,0,0,0,0,0,0,0,0.237470303733629,0.00226258284684664,0,0,0,0,0,-0.0394062044070326,0,0.00210680772174175,0,0,0,0,0,0
X000596.SZ,0,0,0.208344590846525,0,0,0.107448191522721,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0110657437714543,0,0,0,0,0,0,0,0,0,0,0,0.0217426806141239,0,0,0,0,0.275326534415035,0,0,0,-0.0578395536199611,0,0.032868993736525,0,0,0,0,0.0743705800020032,-0.0434343622213346,0,0,0,0,0,0
X600031.SH,0,0,0,0,0,0,0,0,0,0,0.0177023660301015,0,0,0,0,0,0.141417791566507,0,0,0,0,0.151534680739605,0,0,0,0,0.0254695261349217,0,0.0623945645824136,-0.0106772444156157,0,0,0,0,2.16840434497101e-19,0,0,-0.0443651010961426,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0358244294298933,0,0,0,0,0,0,0
X300014.SZ,0,0,0,0,0.0131239610996139,0,-0.0710082782588499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.205895528317878,0,0,0,0,0,0,0,0,0,0.0795725941837561,0,0,0.569464130073886,0,0.0518310664255425,0,0,0,-0.0696799052719892,0,0,0,0,0,0,0.0284582937248234,0,0,0,0,0,0,0
X002129.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0233142891118977,0,0,0,0.0208643032644764,0,0,0,0,0,0,-0.24272706976626,0,0.0247267324493444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.041616363414303,0,-0.00864537590982608,0,-0.00538819113739325,0,0,0,-0.0608396304451505,0,0,0,0,0,0
X000338.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0214545864330152,0,0.207726149777062,0,0.0427677085701211,0,0,0,0,0,0,0,0.0155232565510874,0.040835518247564,0,0.00481812542238354,0,0,0,0,0,0,0,0,0.0407305733577048,0,0,0,0.0248650207950744,0,0,0,0.0140477774559624,0,0,0,0.0102182303355996,0,0,0,0,0,0
X002179.SZ,0,0,0,-0.0839354601766598,0,0,0,0,0,0,0,0,0,0,-0.00458343321461575,0.0670351001383076,0,0,0,0.0407088614883477,0,0,0,-0.0622150645471262,0,-0.139823694377159,0,0,0,0,0,0,0,-0.0250424471277426,0,0,0,0,0,0.343229915930749,0,0,0,0,0,0,-0.0823756429635448,0,0,0,0,0,-0.0162126110415436,0.0922491919825279,0,0,0,0,0
X600703.SH,0,0,0,0,0.528211543121236,-0.0520464472384713,0,0,0,0,0,0,0,-0.0871038376646141,-0.064909245717325,0.147516319929532,0,-0.811156897400726,-0.0066763265925322,0.199220596014797,-0.0939074622893002,0,0,0,0,0,0,0,0.0365027846442026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.107847800586098,0,0,0,-0.08760172801612,0,0,0,-0.165142812335416,0,0,0,0,0,0
X600089.SH,0,0,0,0,0.0588128616289175,0,0.181022103830452,0,0,0,0,0,0.007017606111454,0.0565727077608431,0,0,0,0,0,0.113410223532614,0,0,0,0,0,0,0,0,0,0.027128744370185,0,0.0231347776984204,0,0.0184270461161444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.029583161656401,0,0,0,0,0,0,0
X002049.SZ,0,0,0,0,0,0,0.253442444040967,0,0,0,0,0,0,0,0,0,0,0,0,0.137447941999599,0.0345138974258178,0,0,0,0,0,0,0,0,0.0609596335767422,0,0,0,0,0,1.73472347597681e-18,0,0.113988460459,0,0,0,0.193027822078488,0,0,0,0,0,0,0,0,0,-0.0292621768412401,0.0421240506247132,0,0,0,0,0,0
X000100.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.424755173283487,0.0263658730512064,0,0,0.115746739915534,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0423235861283774,0,0,0,0.0560932215289749,0,0,0,0,0,0,0,0,0,0,0,0.0203177313241358,0,0,-0.00901915078321345,0,0,0,0,0,0
X600372.SH,0,0,0,0,0,0,0.0319290825430677,0,0,0,0,0,0,0,0,0,0.0607103243470408,0,0,0,0,0,0,0,0.0866696369064593,0,0,0,0.0723257517297696,0,0,0,0,0.00814030323880911,0,0,0.0404941760375572,0,0,0,0,0,0.0210421574017225,0,0.0223872994057854,0,0,0,0,0,0.0188896823285264,0.0127526144830517,0,0,0,0,0,0,0
X002236.SZ,0,0,0,0.52412398441425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.15429603172028,0,0,0.496499994078207,0,0,0,0,0,0,0,0,0,-0.0313340628811747,0,0,0,0,0.00263216359787804,0,0.0838493541589976,0,0,0,0,0.0047401510901222,0.0312231001364475,0,0,0,0,0,0
X000977.SZ,0,0,0,0,0,0,-0.0745176934558048,0,0,0,0,0,0.353557798373243,0,0,0.0614413869316748,-0.0365303909718004,0,0,0.182223098215306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0504666591478937,0,0,0,0,0,0,0,0,0.346933470169753,0,0,-0.464605863075933,0.146791364204804,0,0,0,3.46944695195361e-18,0,0,0,0,0,0
X600741.SH,0,0,0,0,0.0261048855687775,0,-0.0599048988044529,0,0.0487201611864756,0,0,0,0,0,0,0,0.235578258721048,0,0,0,0,0.101965390215781,0,0,0,0,0,0,8.67361737988404e-19,0,0,0,0,0.0540716866966336,0,0,-0.0680134805710555,0,0,-0.010799639329733,0.0797615288277016,0,0,0.049404851528216,0,0,-0.106591242204519,0,0,0,0,-0.00405638105446841,0,0,0,0,0,0,0
X002241.SZ,0,0,0,0,0,0,0.373924557230236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0858733833425224,0,0,0,0,0.0518318418553633,0,0,0,0,0.0881500478344832,0,0,0,0,0,0,0,0,0.119090501600883,0,0.0239286298204387,0,0,0,0,0,0,0,0.101568939122063,0,0,0,0,0,0
X601877.SH,0,0,0,0,0,0,0,0,0,0,0,0,-0.000574421378243314,0,0,0,0.0713734724632968,0,0.111308587413897,0.101575984979504,0.157819437355515,0,0,0,0.0209265676397382,0.0762040904355876,0,0,0,0,0,0,0,0,0,0.0484648911874184,0.0614067821246785,0,0,0,0,0,0,0,-0.0166882796779038,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600584.SH,0,0,0,0,0,-0.00221777378897103,0,0,0,0,0,0,0,0,0,0,0,0,0,0.150039530394063,0,0,0,0,0.0659181907514687,0,0,0,0,0.0296842298515907,0,0.197792002292212,0,0,0,0,0,0,0,0,0,0,0,0,0.186621570205121,0,0,0,-0.0431120620446405,0.189179181923604,0,0.0166736977008409,0,0,0,0,0,0,0
X000157.SZ,0,0,0,0,0,0,0,0,0,0,0.0155684545938082,0,0,0,0.0985881022157214,0,0.0113302108030169,0,0.302042065999112,0,0,0.00794322485026192,0,0,0,0,0.191788996593969,0,0,0.00170715149769177,0,0,0,0,0,0,0,0,0,-0.0582305091719688,0,0,0,0,0,0,0,0,0.0404707914963629,0,0,0,0,0,0,0,0,0,0
X000661.SZ,0,0,0,0,0.182149947901149,0.124779002762981,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0663265666491936,0,0,0,0,0,0,-0.00693161455390143,0,0,0,0,0,0,-0.152403382704894,0,0,0,0,0,-0.134358769604181,0.151208694677094,0,0,0,0,0,0,0,-0.00403898240606178,0,0,-0.0626784467850917,0,0,0,0,0,0,0
X600522.SH,0,0,0,0,0.0737848698453087,0,0,0,0,0,-0.0887943733780419,0,-0.0692730288993939,0,0,0.0311995053530051,0.120242258230957,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.231898017418682,0,0,0,0,0.0835363440716753,0,0.0594331602077789,0.0385947817241172,0.0277252750946567,-0.0783010044130065,0,0,0,0.197409549657833,0,0,0,0,0,0,0,-0.0930325952315035,0,0,0,0,0,0
X002180.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0586778206903409,0,0,0,0,0.0566439026244046,0.0419258738316618,0,0,0,0,0,0,0,0,0,0.480387910890111,0,0,0.0759250465170822,0,0.0609796240851869,0,0,0,0.0288707371757113,0,0,0,-0.0248303765831548,0,0,0,0,0,0
X002074.SZ,0,0,0,0,0,0,0.0155234854838361,0,0,0,0,0,-0.00700964974041345,0,0,0,0,0,0,0.452216792706573,0,0,0,0,0,0.0473909665935275,0,0,0.0443899884458896,0.00374811496326872,0,0,0,0,0,0,0.022497956563014,0,0,0,0.00329941340241354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000733.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.485462264214943,0,0,0,0,0,-0.0158518473019106,-0.0222284432054399,0,0,0,0,0,0,0.0848832414346939,0.135364503500417,0,0,0.0566832601371,0,0,0,0,0,0,0,-0.0165800685844181,0,0,0,0,0,0,0,0,0,0
X600702.SH,0,0,0.494517337006873,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.305044137930828,0,0.111846364286795,0,0,0,0,0,0.0687752718303589,0,0,-0.0793816099605242,0,0,0,0,0,0,0,0,0.2426545108549,0,0,0,0,0,0,-0.0125643151811391,0,0,0,-0.124900251734834,0,0,-0.0777520715551,0,0,0,0,0,0,0
X300142.SZ,0,0,0,0,0,0.0916551606804699,0,0,0,0,0,0,0,0,0,0,0,0,0,0.176455974590234,0,0,0,0.0724374558890881,0,0.0258798072543345,0,0,-0.0496698040067976,0,0,0.110145904289604,0,0,0,0.268116847446735,0,0,0,0,0.0640420765263896,0,0,0,-0.00471373782573905,0,0,0,0,0,0,0.0405194867813311,-0.0517819366755957,0,0,0,0,0,0
X600460.SH,0,0,0,0,0,0,0.131180578842469,0,0,0,0,0,0.0168473385434504,0,0,0.10951024731338,0,0,0,0,0,0,0,0,0,0.192261500902092,0,0,0,0,0,0.0462121993371861,0,0,0,0.0333303671291538,0.0345440886700238,0,0,0,0.0221546977806194,0,0,0,0.00356060467369922,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000800.SZ,0,0,0,0,0,0,0.0338414375300058,0,0,0,0.0701502930449858,0,0,0,0,0,0.149554413397244,0,0,0,0,0.0672570165029013,0,0,0.11791871649172,0,0,0,0,0.0563953550143775,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X002463.SZ,0,0,0,0,0.186142303371421,0,0,0,0,0,0,0,0,0,0,-0.0661536860199924,0,0,0,0,0,0,0,0.12303458939461,0,0,0,0,0.522642170066025,0.239414888031816,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0718688677162638,0.336527396284757,0,0,0,0,0,0
X002007.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00677525764817538,0,0,0,0,0,0,0,0,0.00287460834567732,0,0,0,0,0.0569827173146469,0,0,0,0,0.0269952997363639,0,0,0,0,0,0,0,0.218461519739147,0,0,0,0,0.0276687241467467,0,-0.0352263585603349,0.283988649693792,0,0.0148618505615144,-0.00187905638957326,0,0,0,0,0,0
X601799.SH,0,0,0.118266774340248,0,0,0,0.0452094110644427,0,0,0,0,0,0,0,0,0,0.180226566514999,0,0,-0.0464241241939602,-0.122041409325184,0,0,0,-0.223689893443135,0,0,0,0,0,0,0,0,0,0,0,0.132212692833219,0,0,0,0,0,0,0,-0.0579980939624152,0,0,0,0,0,0,0.0172062215030468,0.00511722476017395,0,0,0,0,0,0
X002028.SZ,0,0,-0.116193236408417,0,0,0,0.0927691922313576,0,0,0,0,0,0,0,0,0,0,0,0,0.0344472168042678,0,0,0,-0.0574626513887489,0,0,0,0,0,-0.0357328327884833,0,0,0,0,-0.0877193784226763,0.175559672628441,0,0,0,0,-0.0661216173948703,0,0,0,0,0,0,0,0,0,0,0,0.0970223133078799,0,0,0,0,0,0
X000066.SZ,0,0,0,0,0,-0.0490234546360763,0.19739851952528,0,0,0,0,0,0.0735769787066135,0,0,0,0,0,0,0,0,0.111333854703088,0,0,0,0,0,0,-0.0657340433654564,0.166692605527983,0,0,0,0,0,0,0,0.0706516294615606,0,0,0,0,0,0,0,0,-0.0106438690691954,0,0,0,0,0,0.175685953733489,0,0,0,0,0,0
X300003.SZ,0,0,0,0,0,0.056326416376577,0,0,0,0,0,0,0.0553433846831286,0,0,0,0,0,0,0,0,0,0,0.0395342403975673,0,0,0,0,0,-0.00119285479555763,0,0,0,0,0,0,0,0,0,0.0944260878122375,0,0.164701158363553,0,0,0,0,0,0,-0.057019095060885,0,0,-0.0708674658043939,0,0,0,0,0,0,0
Change_TY3M,0,0,0,-0.000663259595929225,0,0,0,0,0,0,0,0,0.109887116948093,0,0,0,0,0,0,0,-0.157070108872412,0,0.248872870859578,0,0,0,0,0,0,0.0571690698497645,0,0,0,0,0,-0.0145137524533413,-6.93889390390723e-18,-0.128161404469023,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0190473403899785,-0.0419599601366938,0,0,0,0,0,0
Slope,0,0,0,0,0,-0.266572207653779,0,0.00643037233814428,0,0,0,0,-0.0490226616884882,0,0,0,0,0.36699788505266,0,0,0,0,0,0,0,0,0,0,0,-0.142730360940744,0,-0.258976023522958,0,0,0,-0.163394176229304,-0.151691540100738,0,0,0,0,0,0,0,0,0,0,0,0,-0.218984980976539,0,0,1.32323152761243,0,0,0,0,0,0
TED,0,0,0,0,0,0,0,0,0,0,0,0,-0.205500515118328,0,0,0,0.148587217684717,0,0,0,0,0,0,0,0,0,0,0,0,-0.121638015845767,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.223613360331531,0,0,0,0.127301833330496,0,-0.484495021370743,0.501960972493418,0,0,0,0,0,0,0
RealEstate_excess,0,0,0,-0.0173098208892698,0,-0.0831337342603932,-0.0618805631069843,0,0,0,0.150180571711757,0,0.0454705351172545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0023994823741843,0,0,0,0,0,0,0.0545239664508401,0,0,0.0620473478599288,-0.0527743057986466,0,0,0.00872513545617799,0,0,0,0,0,0,0,0.00856754296206167,0,0,0,0,0,0,0
MKreturn,0,0,0,0.0288764770193529,0,0,-0.0353720257105225,0,0,0,0.020341614120891,0,-0.0748735078845825,0,0,0,0,0,0,0,0,-0.000563479676040639,0,-0.0733444438937312,0,0,0.0648772302787097,0,0.0869873168961656,-0.0101672160328856,0,0,0,-0.00710158703788416,0,0,-0.0361459888433465,0.0799642203654588,0,0,0,-0.00583756134441196,0,0,0,0,0,0,0,0,0,0.0123648936630589,0,0,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000911525961660849,0,0,0,0,-0.00177494536015269,0,0,0,0,0,0,0,0,0,0,0,0,0.000585053683333017,0,0,0,0,0,0,0,0,0,0,5.75176200895278e-05,0,0,0,0,0,0,-0.000962501068951483,0.0031735819074429,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,-0.00611778934612614,0,0.00808414936572326,0,0,0,0,0,0,0,0,0,0,-0.00660550214945516,0,0,0,0,0,0.00267149998284651,0,0,0,0,0,-0.00142151410607301,0,0,0,0,0.00123543869590266,0,0,0,-0.0106759930398043,0,0,-0.00185937944797308,0,0,0,0.00342925054651729,0,0,0,0,0,0,-0.0104168469070883,0.00465053256948841,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0.00332638016362851,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00386548886302398,0,0,0,0.00337726834111548,0,0,0,0,0,0,0,0,0,0,0,0.00134395875843174,0.00190245319251237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0211491733617935,-0.0208368969984572,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00282329937180869,0,0,0,0,0,0,0,0,0,0,0.000709446789912174,0,0,0,0,0,0,0,0,0,0,-0.00227522187402847,0,0,0.00454758787297539,-0.00211712277565716,0,0,0,0,0,0
