,X600104.SH,X600519.SH,X000725.SZ,X000651.SZ,X002415.SZ,X000625.SZ,X002304.SZ,X000858.SZ,X000063.SZ,X600690.SH,X000100.SZ,X600031.SH,X600276.SH,X000338.SZ,X600372.SH,X600741.SH,X000157.SZ,X002241.SZ,X600271.SH,X600703.SH,X600089.SH,X002236.SZ,X600066.SH,X600118.SH,X601877.SH,X600177.SH,X000581.SZ,X000550.SZ,X300124.SZ,X000568.SZ,X002129.SZ,X000559.SZ,X002475.SZ,X600582.SH,X000623.SZ,X000050.SZ,X300003.SZ,X300146.SZ,X600060.SH,X000800.SZ,X002294.SZ,X002292.SZ,X000977.SZ,X600839.SH,X000400.SZ,X002456.SZ,X002465.SZ,X000869.SZ,X002007.SZ,X600498.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600104.SH,0,0,0,0.00737491617848663,0,0,0,0.082397679905014,0,0.0890482122488948,0.0849321336327402,0.0213568965057318,0,0,0,0.279304555291506,0,0,0,0,0.185308832458052,0,0,0,0,0.0396624172348202,-1.73472347597681e-18,0.108172431759131,0,0,0,0,0,0,0.0105840298165932,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600519.SH,0,0,0.0692171573432377,0.0640885704168905,0,0,0.0658627743463326,0,0,0.0181013905206617,0,0,0,0,0,0,0,0,0,0,0,-0.0179545411413113,0,0,0.0252160806503017,0.0876740075156319,0,0,0,0.0334496406089836,0,0,-0.0682590483367932,0,0.0457827592771958,0,0,0,0.043262871603663,0,0,0,0,0,0,0,0,0.173458447857126,0,0,0,0,-0.0345293028538485,0,0,0,0,0,0
X000725.SZ,0,0,0,0,0,0,0,0,0.123900370119249,0,0.214989382340933,0,0,0.25260083262964,0,0,0.090389578078567,0,0,0,0,0,0,0,0,0.0646668725275679,0,0,0,0.013744212405692,0,0,0,0,0,0,0,0,0.024003777745199,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0186160955231655,0,0,0,0,0,0
X000651.SZ,0.223752974148102,0.228457474420963,6.93889390390723e-18,0,0.00680928538833466,0,0,0,0.00485284475364988,0.0546228238492834,0.0242884004535489,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.192246485524923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0594328842812443,0,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0,0.153464120879524,0,0,0,0,0.0766816665194165,0,0,0,0,0,0,0,0.021614109968011,0,0,0.231533527261023,0,0,0,-0.0442704116998018,0,0.144128957693963,0,0,0,0,0,0,0,0,0.0237472819019864,0,0,0.0784575742866625,0,0,0,0,0.0842691734890304,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000625.SZ,0.131510174256319,0,0,0,0.0226498898896541,0,0.0477090790182116,0,0.0522381277532619,0,0,0,0,0,0,0.109919695450091,0,0,0,-0.0278275865333222,0,0,0,0,0,0,-0.000706229945648525,0.17253032536695,0.109646229148524,0,0,0,0,-0.0609294590364802,0.0675485554121213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X002304.SZ,0,0,0,0,0,0,0,0.0846979074217258,0,0,0,0,0,0,0,0,0,0,0,-0.0154091086682296,0,0,0,0,0,0.01235878784053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.576552970065397,0,0,0,0.0213594515537647,0,0,0,0,0,0,0
X000858.SZ,0,0,0.0512227438966534,0,0,0,0.0599799680439525,0,0.0623175968239134,0.0235231197227862,0.00843812937863156,0.171324057755511,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,0.0644819975329526,0,0,0,0.0521870022149427,0,0,0,0,0.054647121795364,0,0,0,0,0.0921495245040923,0,0,-0.0339981058731327,0.0979184059021923,0,0,0,0.127842020508352,0,0,0,0,0,0,0,0,0,0,0
X000063.SZ,0,0,0,0,0,0,0,0.0556543424004005,0,0,0.104404343162281,0.0517532037242982,0,0.131559984281957,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0213934052330677,0,0,0,0,0,0.0600014255528287,0,0,0,0,0.0471308200464053,0,0,0,0,0,0,0,0,0,0.179316140308386,0,0,0,0,0,0,0,0,0
X600690.SH,0.0860878451096219,0,0.0180036544946769,0,0,0,0,0.0620125206510624,0,0,0.135291349432514,0,0,0.0557251618310796,0,0,0,0,0,0,0,0,0,0,0,0.133307527201298,0,0.171755517962289,0,0,0,0,0,0,0,0,0,0,0.0434583173696854,0,0,0,-0.0344119889805355,0,0,0,0,0,0,0,0,-0.00119687198254751,-0.0158666386446092,0,0,0,0,0,0
X000100.SZ,0.0896766564083108,0,0.0858257117045848,0,0,0,0,0,0,0,0,0.0995970439925525,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0874188250067617,0.0666182356454117,0,0,0,0,0,0,0,0.0312972428096382,0,0,0,0.295980296413523,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0108257562314137,0,0,0,0,0,0
X600031.SH,0.0773988975048025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.811941250086221,0,0,0,0,0,0,0,0,0.064941095350278,0,-0.0266598703019356,0,0,0,0,0,0,0.0658347742553184,0,0,0,-0.0394340811134538,0,0,0,0,0,0,0,0,0,0,0,0,-0.0151476525806173,-0.0156389759423441,0,0,0,0,0,0
X600276.SH,0,0,0,0,0.0410254789907222,0,0,0,0,0,0.0470676142101337,0,0,0,0,0,0,0,0,0.0280090356713287,0,0.0756785378847623,0.125954930492381,0,-0.0658585510056695,0,0,0,-0.0150377462377602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0288427819283141,0.0229028658909245,0,0,0,0,0,0
X000338.SZ,0,0,0,0,0,0,0,0,0.000557896315993096,0,0,0,0,0,0,0,0.420664787247612,0,0,0.0097608850683019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0611410126587806,0,0,0,0.0286554743090436,0.0364264827349648,0,0,0,0,0,0,0.0175556904305067,0,0,0,0,0,0,0,0,0,0,0,0
X600372.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0229809225340887,0,0,0,0.0228614381871542,0.29562321433977,0,0,0,0,0,0,0,0,0.0780174276713208,0,0,0,0,0,0,0.0167911161276775,0,0,0,0.0673799398548522,0,0,0,0,0,0.0543467834175581,0,0,0.00877092259027141,0,0,0,0,0,0
X600741.SH,0.389557729624802,0,0.110946859228965,0,0,0.0752887608638005,0,0,0.0447409477241942,0,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00938552470556024,0.0934691118409643,0,0,-0.0078759542816494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000157.SZ,0,0,0.0146796927770434,0,0,-0.0236968286643127,0,0,0,0,0,0.705635700665673,0,0.0725037405492763,0,0,0,0,0,0,0,0,0,0.0185183976238083,0.000865225155026088,0,0,-0.00790632729894256,0,0.05364654660332,0,0.0143058340778487,0,0,0,0.0540368116638431,0,0,0.0292273657825877,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0300454652434555,0.051773756942866,0,0,0,0,0
X002241.SZ,0.132620925660803,0,0,0,0,0,0,0,0,0,0,0.00807161324314258,0,0,0,0,0,0,0,0.167363481727524,0,0.26454984235039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.33680868994202e-19,0,0,0.102195982815476,0,0,0,0,0,0,0,0,0,0,-0.0145560225470475,0,0,0,0,0,0
X600271.SH,0,0,0.126057562327839,0,0,0,0,0,0,0,0.0150458016541832,3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0.03996619690979,0,0.0832833492159504,0,0,0.0118180020435347,0,0.0438897798840607,0,0,0,0,0.157719821185459,0,0,0.108422908929556,0.0120330053263196,0,0.0439300846034015,0,0,0,0,0.145787187230002,0,0.224974607705852,0,0,0,0,0,0.00970646323280462,0,0,0,0,0,0
X600703.SH,0,0,0,0.00671257950587581,0,0,0,0,0,0,0,0.054086866048083,0,0.0292380816623235,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0993106394810964,0,0,0,0,0,0,0,0,0,0,0.139003006962452,0.00830609600032583,0,0,0,0,0,0,0,0,0,0.0552900275067222,0,0,0,0,0,0,0,0,0
