,X600519.SH,X600104.SH,X002415.SZ,X600276.SH,X000651.SZ,X000858.SZ,X002304.SZ,X000725.SZ,X600690.SH,X000063.SZ,X002475.SZ,X600031.SH,X600703.SH,X000338.SZ,X000568.SZ,X600741.SH,X300003.SZ,X601877.SH,X600271.SH,X300124.SZ,X002236.SZ,X002008.SZ,X600498.SH,X002456.SZ,X600487.SH,X002007.SZ,X000100.SZ,X000661.SZ,X000625.SZ,X600566.SH,X300146.SZ,X002179.SZ,X600867.SH,X600809.SH,X000596.SZ,X002180.SZ,X000157.SZ,X300142.SZ,X600177.SH,X002294.SZ,X300136.SZ,X600089.SH,X600066.SH,X002506.SZ,X000977.SZ,X002241.SZ,X600372.SH,X600522.SH,X000981.SZ,X000050.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X000625.SZ,0,0,0,0,0,0,0,0,0.145247518079252,0,0,0,0,0,0,0,0,0,0,0.0841416625029419,0,0,0,0.0313632340248396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.150532219942536,0.0955392661808045,0,0,0,0,0,0,-0.119404848365654,0,0,0,0,0,0
X600566.SH,0,0,0.0962079825847212,0.365770516199956,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0364139935931714,0.0239113558529256,0,0,0,0,0.246907429810293,0,0,0,0,0,0,0.0554895881158689,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0352631576683355,-0.0529934751175714,0,0,0,0,0,0
X300146.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.224051582525517,0,0,0,0,0,0,0,0,0,0,0.0904175986416406,0,0,0,0.127533965999164,0,0,0,0.0210761934860632,0,0.41149064621161,0,0,0,0,0,0,0,0,0,0,0.00378935422348664,0,0,0,0,0,0,-2.16840434497101e-19,0,0,0,0,0,0,0
X002179.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.159603802338762,0,0,0,-0.073952743739665,0,0.159943535252762,0,0,0,0,0,0.174244270410852,0,0,0,0,0,0.0884797631742716,0,0,0,0,0,0,0.0331243195047519,0,0,0,0,0,0,0.0491947750243425,0,0,0,0,0,0,0.0686385221889798,-0.139795184120122,0,0,0,0,0,0
X600867.SH,0,0,0,0,0,0,0.0735572165989365,0,8.67361737988404e-19,0,-0.0818988141058352,0,0,0,0,0,0.245860707468777,0,0,0,0,0.589964146051311,0,0,0,0,0,0.0634231950839804,0,0,0,0,0,0,0,0.527787948666507,0,0,0,0,0,0,0,0,0,0,-0.0121402420519048,0,0,0,-0.0717054378441678,0.155620325026287,-0.105993485531468,0,0,0,0,0,0
X600809.SH,0.105679849474838,0,0,0,0,0,0.248072389763281,0,0,0,0,0,0,0,0.0886412611856032,0.0167946629828355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0195537068966647,0,0,0,0.30629793916773,0,0,0,0,0,0,0,0,0,0.0245742242920111,0,0,0,0,0.208181356031099,0,-0.021700047038749,-0.0332625712505141,0,0,0,0,0,0
X000596.SZ,0,0,0,0,0,0.219659821600102,0.330180446124785,0,0,0,0,0,0,0,0,0,0,0,0.0277628264963342,0,0,0.0685524444117412,0,0,0,0,0,0,0,0.0398297967068396,0,0,0,0,0,0,0,0,0,0,0,0,0.179912917269072,0,0,0,0,0,0,0.089937582087276,0,0.0281880777031692,0,0,0,0,0,0,0
X002180.SZ,0,0,0,0,0,0,0,0,0,0.108703633345273,0,0,0.157812032864436,0,0.00250263709958143,0,0.0525580427758681,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.24679661024114,0,0,0,0,0.0625881228294297,0,0,0,0,0,0,0,0,0,0.210895536093309,0,2.16840434497101e-19,0,-0.00476932435347967,-0.0587140920077804,0,0,0,0,0,0
X000157.SZ,0,0,0,-8.67361737988404e-19,0,0,0,0.0882351707443812,0,0,0,0,0,0,0,0,0.000151540453401502,0,0,0,0,0,0,0.0583624230121621,0,0,0,0.0468935754830631,0.0940454947111542,0,0,0,0,-6.93889390390723e-18,0,0,0,0.0196205199093954,0,0.0757297782964102,0,0,0,0,0,0,0,0.152936699305875,0,0,0,0,-0.0167989859299178,0,0,0,0,0,0
X300142.SZ,0,0,0,0,0,0,0,0,0,0,0,0.355447979031695,0,0,0,0,0.211618052587219,0,0,0.139941598440588,0,0,0,0,0,0,0,0.0733419258781308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0676108216107234,-0.113040773456899,-0.0281888186046741,0,0,0,0,-0.561146457355456,0
X600177.SH,0,0,0,0,0,0,0,0.0756987042142014,0,0,0,0,0,0,0,0,0,0,0,0.000503632784650356,0,0,0,0,0,0,0.258325537053654,0,0.020780641214681,0,0.000846610756917287,0,0,0.0624036571324968,0,0,0,0,0,0,0,0,0,0,0,0,0,0.111653270365543,0,0.0122485612416298,0,0,0,0,0,0,0,0,0
X002294.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0176835349054527,0,0,0,0.0709658969250991,0,0,0.0837249177538994,0,0.0178592506530915,0,0,0.124544565660549,0.322903381805289,0,0.0208247320112041,0,0,0,0,0,0,0.00771554227733449,0,0.0774241707810585,0,0,0,0,0.0697779721634869,0,0,-0.0175774473457868,0,0,0,0,0,0
X300136.SZ,0,0,0,0,0,0,0,0,0,0.0268352230084617,0.264856035629131,0,0,0,0,0,0,0,0,0,0,0,0,0.335016306423375,0,-0.0995422992459218,0,0,0,0,0,0.211079091104848,-0.00753672979583515,0,0,0,0,0,0,0,0,0,0,0,0,0.315586001214925,0,0,0,0,0.189336394074773,-0.0700504260193497,0,0,0,0,0,0,0
X600089.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.63961092470158e-05,0,0,0.115554692255734,0,0,0,0.0963863393392674,0,0,0,0,0,0,0,0.0296077909521093,0,0,0,0,0.01738268872379,0,0,0,0.0956508770290826,0,0,0,0,0,0,0,-0.0270418028114041,0,0,0,0,0,0
X600066.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0829714473402769,0,0,-8.67361737988404e-19,0,0,0,0,0,0.112727140732686,0,0,0,0,0,0,0,0.0469321841705226,0.0285113064159665,0.32824724706049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.035679390199546,0,0,0,0,0,0,0,0,0
X002506.SZ,0,0.189893102817886,0,-8.67361737988404e-19,0,0,0,0.0308993417583786,0,0,0,0,0,0,0,0,0,0,0,0,0,0.110734334734097,0,0,0,0.0257981980426017,0,0,0,0.0711287972498805,0,0,-0.0410754537688396,0,0,0.118583452653049,0,0.0251588987588479,0,0,0,0,0,0,0,0,0,0,0.039975832712799,0,0,0.000724005555049349,0,0,0,0,0,0,0
X000977.SZ,0,0.0512346254734189,0,0,0,0,0,0,0.363130119309484,0,0,0,0,0,0,0,0,0,0.663181466912964,0,0.0756774705309762,0,0.0160644168284347,0,0,0,0,0.0741330429842099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X002241.SZ,0,0,0,0,0,0,0,0.0846666181722006,0,0,0,0,0,0,0,0,0,0,0.00748128896888419,0.163675348175405,0,0,0,0.101319143147689,0,0,0,0,0.0825957419906978,0,0,0,0,0,0,0.0328161926141886,0,0,0,0,0.0715185720547939,0,0,0,0,0,0,0,0,0,0,-0.0267501736688196,0,0,0,0,0,0,0
X600372.SH,0,0,0.0336586010261902,0,0,0,0,0,0,0,0,0.248088461336097,0,0,0,0,0,0,0.0706098599724584,0,0,0,0,0,0,0.0155134413434669,0,0,0,0,0,0.102235630408268,0,0,0,0,0,0,0,0,0,0,0,0,0.248833092878835,0,0,0,0,0,0,-0.00997796261903517,0,0,0,0,0,0,0
X600522.SH,0,0,0.0538503928189552,0,0,0,0,0,0,0.0086435736021935,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.121051654511861,0,0,0,0,0,0,0,0,0,0,0.0421816745242416,0,0,0,0,0,0,0,0,0.0584715065783064,0,0,0,0,0,0,4.33680868994202e-19,-0.0148623532610945,0,0,0,0,0,0
X000981.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.394947084277311,0,0,0,-0.0882014750910362,0,0,0,0,0,0,0,0,0,0,-0.163537308655417,0,0,0,0,0,0,0,0.0163895453389838,0,0,0,0,-0.0725200231327909,0,0.00679662777066571,0,0,0,0,0,0,0.011354237293443,-0.159431424356732,-0.0124673358940115,0,0,0,0,0,0,0
X000050.SZ,0,0,0,0,0,0,0,0,0,0.0418581972741554,0,0,0,0,0,0,0,0,0,0,0.0552515692409453,0,0,0,0,0,0,0.199016407866841,0,0,0.0592684001474591,0,0,0,0,0.159081521576701,0,0,0,0.226557957527772,0,0,0.19934493533696,0,0,0,0,0,0,0,0,-0.0132710507837156,0,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0385483830138264,0,0,-0.0940602749067396,0,0.113330372931538,0,0,0,0,0,-0.10126354619716,0,0,0,0,0.0621409561132537,0.0295281466707195,0,0,-0.0645543462439767,0,0,0.0267948494135229,0,0,0,0,0,0,0,0,0,0,-0.00892719459637945,-0.117293618571778,0,0,0,0,0,0
Slope,0,0.117038007390227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.460558148317988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.28214054876771,0,0,0,0,-0.0886325796521886,0,-0.150826006378679,0,0.523190826144692,0,0,0,0,0,0.554971674023365,0,0,0,-3.49801902849459,0,0
TED,0,0,0.0265268891351577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.137727039471819,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.391564282204502,0.317732420993615,0,0,-0.294681547211576,0,0,0,0
RealEstate_excess,0,0.0295874968421016,0.00545541486749756,0,0,0,0,0,0,0,-0.0073945028330058,-0.020571840182365,0.100370785608326,0,0,0,0,0,0,0,0,0,-0.0920883741686088,0,0,-0.06955155355123,0,0,0,0,0,0.0760183882940986,0,0,0,-0.0601153304686914,0,0.118816910163955,0,0,0,0,0,0,0,0,0,0,0,0,-0.0736822669004261,-0.0195317556416889,0,0,0.0776638325666754,0,0,0,0
MKreturn,0,0,0,0,-0.0139950478845039,0,0,0,0,0,-0.0974598288347018,0,0,0,0,0,-0.193610253934869,0,0.041556152564162,0,0,0,0,0,0.0306491374792416,0,0,0.0863241919764754,0,0,0,0,0.197366825766752,0,0.045829764393609,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0141944174117284,0,0,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,0.000565217470713447,0,0,0,0,0,0,1.31748617540109e-05,0,0,0,0,0,0.000182601292598203,0.000437872491826205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.24402068601524e-05,0.00124724379621284,0,0,0,0.0287971856526001,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0500726798973288,0,-0.0124943113830975,0,0,0,0.032219214031126,0,0,0.00682895360842531,0,0,0,0,-0.0167442214934189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0607870189836964,0,0,0,0,-0.154321406878246,0.037871704388908,0,0,0,0,0.537376815656734,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00825390038160273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0158867770294173,0,0,-0.0243395111421588,0.00741886608002762,0,0,0,0.254370673848862,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000405331830893636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00594042857380572,-0.000267617475796252,0,0,0,0,0.0671093437448094,0
