,X600519.SH,X600104.SH,X002415.SZ,X000651.SZ,X000858.SZ,X002304.SZ,X600276.SH,X000725.SZ,X000625.SZ,X000063.SZ,X600690.SH,X002292.SZ,X600703.SH,X600741.SH,X000100.SZ,X600066.SH,X600031.SH,X002236.SZ,X002506.SZ,X600118.SH,X002241.SZ,X000559.SZ,X600177.SH,X002475.SZ,X000157.SZ,X600372.SH,X000338.SZ,X000568.SZ,X300003.SZ,X002074.SZ,X002085.SZ,X300124.SZ,X002294.SZ,X600089.SH,X002426.SZ,X600867.SH,X002456.SZ,X002465.SZ,X600498.SH,X601877.SH,X000977.SZ,X000869.SZ,X600699.SH,X002007.SZ,X002180.SZ,X000050.SZ,X300001.SZ,X002049.SZ,X002008.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0,0.230225223382229,0,0.0811685967806123,0.365892760390966,0,0,0,0,0,-0.0298010243900443,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0348913091119788,0,0,0,0,0,-0.0771561639739662,0,0,-0.110890794747703,0.00764337779127712,0,0,0,0,0,0,0,0,0,0,0,0,0.00746687685322273,0,0,0,0,0,0
X600104.SH,0,0,0.0902737814122231,0,0,0.00417624039700374,0,0,0,0,0,0,0,0.25052143737801,0,0,0,0,0,0,0,5.42101086242752e-20,0.059009379381135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.115226816859535,0,0.022255862009689,0,0,0,0,0,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.22459837672199,0,0,0,0,0,0,0.0367828584353973,0,0,0,0.0810460567132201,0,0,0,0,0.0730051177681215,0.00370283424430886,0,0.0742493328756993,0,0.0404938940740642,0,0,0,0,0,0,0
X000651.SZ,0.0178305404279559,0,0,0,0,0,0,0,0.0232192601773695,0.0819578651656364,0,0,0,0,0,0,0,0,0,0,0,8.67361737988404e-19,0,0,0,0,0,4.33680868994202e-19,0,0,0,0,0,0,0,0,0,-0.0545561254286284,0,0.0593556658051343,0,0,0,0,0.0798916908436722,0,0.0266025443192258,0,0.0130500577674894,0,0.0523214491663572,0,0,0,0,0,0,0
X000858.SZ,0,0,0,0,0,0.0260222196030105,0,0,0,0,0,0.100233206807749,0,0,0,0,0,0,0.034623427678082,0,0,0.0830697586371514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0527934166720893,0,0,0,0,0,0,0,0,0,0,0,0.0626714349560916,0,0,0,0,0,0,0,0,0
X002304.SZ,0.191583840530908,0.195990121485958,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0403884326205376,0,0,0,0,0,0,0,0,0.0290888313404369,0.0792907124087698,0,0,0,0,0,0,0,0,0.0796938305317107,0,0,0.015514985297513,0,0.0965775445814008,0,0,0,-1.73472347597681e-18,0,0.0401921276960198,0,0,0,0,0,0,0,0,0,0
X600276.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.0615960260345021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0549166823933804,0,0,0,0,0.0174223734094602,0,0.0515070430664913,0,0.112277579385036,0,0,0,0,0.0408505739076822,0,0,0,0,0,0,0.00289020677620741,0,0,0,0,0,0,0
X000725.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0216140269881814,0,0.00571411199441418,0,0,0.171940733323358,0,0,0,0,0,0,0,0,0,0.04459516204311,0,0,0,0,0,0,0.194780023922761,0,0.0853636517269674,0,0,0,0,0.0646315840999197,0,0,0.0652510160849761,0,0,0,0,0,0,0,0,0
X000625.SZ,0,0,0,0,0,0,0,0,0,0.102085513286768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0367547358689313,0,0,0,0,0,0,0,0,0,0,0,0,0.145786330702984,0.0391720888081378,0.203019457274533,0.0551625888052698,0,0,0,0.0127446642456112,0,0,0,0,0,0,0
X000063.SZ,0,0,0,0,0,0,0,0,0.0660796501545643,0,0,0,0,0,0,0,0,0,0,0,0,0.246699000479275,0.381916167975487,0,0,0,0.000608552735803453,0,0,0,0.0174178291375489,0,0,0,0,0,5.42101086242752e-20,0,0,0,0,0,0,0,0,0,0.0160651767774732,0,0,0,-0.021830757984593,0,0,0,0,0,0,0
X600690.SH,0,0,0,0,0,0,0,0,0,0,0,0.0185683617382377,0,0,0,0,0.412732771549065,-0.0514245814885035,0,0.0569127154376955,0,0,0,0,0,0,0,0,0,0.0816933658870739,0,0,0,0,0,0,0,0.209632591177423,0,-0.13823320546159,0,0,0.0258385685579412,0,-0.0558825708795419,0,0.00494508935747256,0,0,0,0.0565589343636545,-0.242590879881612,0,0,0,0,0,0
X002292.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.102286210282837,0,0,0,0,0,0.0791502103652736,0,0,0.193207849468682,0,0,0,0,0.0297737754956737,0,0.22929229734343,0,0,0,0,0,0,0,0,0.154630809641327,0.329592949239978,0,0,0,0.0517062140081541,0,0,0,0,0,0,0
X600703.SH,0,0,0,0,0,0,0,0,0,0,0,0.0311673176931024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.122986379449537,0,0,0,0,0,0.126014511400244,0,0.0377603433377531,0,0,0,0,0,0,0.168711411004861,0.121611671744851,0,0,0,0,0,0,0,0,0,0,0
X600741.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0568039700471481,0.178017320525379,0,0,0,0,0,0,0,0.0306861801441058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.111491386200157,0,0,0.140095509717331,0,0.00923227573310266,0,0,0,0,0,0,0
X000100.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.110952680265434,0,0,0,0,0.132744226540024,0,0.181323196181662,0.0359689623636229,0.102683498637946,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600066.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.339184680233535,0,0,0,0,0,0,0,0,0,0.0822835053770462,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0.128618478950888,0,0,0,0,0,0.00481672854142658,0,0,0,0,0,-4.33680868994202e-19,0,0,0,0,0,0,0
X600031.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0858694045604475,0,0,0.0487984018855786,0.122849940602643,0,0,0,0,0,0,0.00994242612512071,0,0,0,0,0,0,0.0253214286500635,0,0.0109353420094601,0,-1.0842021724855e-19,0,0,0,0,0.221470097825351,0.0551201272051236,0,0,0,0.0303601414633188,0,0,0,0,0,0,0
X002236.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0984300168431367,0,0,0.105640004716175,0,0,0,0,0,0,0,0.0503668174130092,0,0,0,0,0.297334473827202,0,0.069141485399982,0,0,0.0915878085981992,0,0,0,0,0,0.126979480251937,0,0,0.0431705947294278,0,0.0127437793807442,0,0,0,0,0,0,0
X002506.SZ,0,0,0,0,0,0,0,0,0,0,0,0.00847771495731344,0,0,0,0,0,0,0,0.124432632052277,0,0.133749575262979,0,0,0,0,0,0,0,0,0,0.0662002647371411,0,0,0,0,0,0,0.16233694379175,0,0.163607615275728,0,0,0,0,0.0744593827785004,0.0690518895068234,0,0,0,0.0357289524514101,0,0,0,0,0,0,0
X600118.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0135423513873471,0,0.0617100814980053,0,0,0.116986664822526,0,0,0,0.255217685233911,0.0260769255741471,0,0,0,0,0,0,0,0,0,0.22824383087705,0,0,0,0.0134176721518519,0,0,0,0,0,0.179328986634488,0,0,0,0.0086806087118472,0,0,0,0,0,0,0
X002241.SZ,0,0,0,0,0,0,0,0,0,0,0,0.162231955847051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.334247104770694,0,0,0,0,0,0.145619029441056,0,0.0278614411611173,0,0,0,0,0,0.0893689575047665,0.17779862571311,0,0,0,0,0,0,0,0,0,0,0
X000559.SZ,0,0,0,0,0,0,0,0,0,0,0,0.0394160970601369,0,0,0,0,0.00172236794535129,0,0.0281152433119852,0,0,0,0,0,0,0,0,0,0,0,0,0,0.147453188231039,0,0,0,0.343031505513603,0,0.0259444706041457,0.25937564720124,0,0,0,0,0,0,0.0371290885626192,0,0.0348271112801005,0,-0.020524267974063,0,0,0,0,0,0,0
X600177.SH,0,0,0,0,0,0,0,0,0,0.00981675243566188,0,0,0,0,0,0,0.0120894475991439,0,0,0,0,0.253621470230797,0,0,0,0,0,0,0,0.0265128674161901,0,0.0652063268239116,0,0,0,0,0.00576899033051075,0,0,0,0.0478620188556936,0,0,0.0981597900361786,0,0.197548553581195,0,0,0,0,0,0,0,0,0,0,0,0
X002475.SZ,0,0,0,0,0,0,0,0,0,0,0,0.0473435537926882,0,0,0,0,0,0,0.0348941832499402,0,0,0.239509394655713,0,0,0,0,0,0,0,0,0,0.00632063080438173,0,0,0,0,0,0,0,0,0,0,0,0.313494556060089,0,0,0,0,0,0,-0.0191622755630303,0.0262699210812854,0,0,0,0,0,0
X000157.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.386290694674678,0.040115192740748,0.113944037442747,0,0,0,0,0,0,0,0,0,0,0,0,0.0615075658998284,0,0,0,0,0,0,0.00766901806001305,0,0.0270905358289053,0,0,0,0,0.0903093822436605,0,0,0,0,0.0211516714213286,0,0,0,0,0,0,0
X600372.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0214289393107034,0.464508348016567,0.0456592067125742,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0802523568784958,0,0.0455388087479227,0.0510807172020097,0,0,0,0,0,0.184735526660858,0,0,0,0,0,0.010606689815475,0,0.0311806994684262,0,0,0,0
X000338.SZ,0,0,0,0,0,0,0,0,0,0,0,0.0933340181092516,0,0,0,0,0.120032969498648,0,0,0,0,0.0571331432741933,0.0763044656344237,0,0,0,0,0,0,0,0,0,0,0,0,0,0.146279636466047,0,0.169820174528983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000568.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0170669898648764,0.235077382681205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.132820788314422,0,0,-2.16840434497101e-19,0.0291085902416424,0,0,0,0,0.0520352023981613,0,0,0.0497518778664025,0,0,0,0,0,0,0,0,0
X300003.SZ,0,0,0,0,0,0,0,0,0,0,0,0.0529508284885385,0,0,0.0844112040091162,0,0,0,0,0,0.144556737624129,1.38777878078145e-17,0,0,0,0,0,0,0,0,0,0,0,0,0.228982600873169,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,0.0713233832044715,0.126111114327988,0,0,0,0.0107070545002602,0,0,-0.0587883714026658,0,0,0,0
X002074.SZ,0,0,0,0,0,0,0,0,0,0,0,0.108937147929585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.178664037618021,0,0,0.0104140762709545,0,0.284305703082407,0,0,0.011365308754136,0.0354823278819652,0,0,0,0,0.0949070269355358,0.0398895965838173,0,0,0,0,0.0167318804802337,0,0,0,0,0,0
X002085.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0571594060782733,0,0,0.27028330740889,0,0,0,0,0,0,0.0377883067071739,0,0,0,0.347925728625181,0,0,0,0,0,0,0,0,0,-0.243257158006147,0,0.134880334853094,0,0.0243831479163747,0,0,0,0.00506160662050222,0,0,0,0,0,0,0
