,X600519.SH,X000858.SZ,X002415.SZ,X600809.SH,X600276.SH,X000568.SZ,X002475.SZ,X002304.SZ,X600690.SH,X600104.SH,X300014.SZ,X002371.SZ,X000651.SZ,X000725.SZ,X600031.SH,X300124.SZ,X002241.SZ,X600703.SH,X000625.SZ,X000063.SZ,X002129.SZ,X003816.SZ,X000338.SZ,X002049.SZ,X000596.SZ,X601877.SH,X002179.SZ,X000661.SZ,X600460.SH,X000100.SZ,X300142.SZ,X600741.SH,X600089.SH,X002074.SZ,X002236.SZ,X000799.SZ,X000733.SZ,X600779.SH,X600702.SH,X601799.SH,X600884.SH,X000157.SZ,X002414.SZ,X600584.SH,X600183.SH,X002007.SZ,X600522.SH,X600563.SH,X000800.SZ,X002180.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.474909824780981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0419683804684886,0,0,0,0,0,0,0,-0.0415382821137754,0,0,0,0,0,-0.0124301395871471,0,0,0,0,0,0
X000858.SZ,0.0336657941536397,0,0,0.233758472598097,0,0.189497680548163,0,0,0,0,0.0727167183424444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0280089060455701,0,0,0,0,0,0,0,0.0557263413446546,0,0.194709325491814,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0283771143039705,0,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0,0,0,0.103169521765349,0.192944437760069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0269441828131207,-0.0339071701659015,0,0,0,0,0.0848445958539264,0,0,0,0,0,0,0,0,0,0,0,0.0666141551190355,0,0,0,0,0.0205307194708642,0,0,0,0,0.016305164853934,0,0,0,0.0343736876271015,0,0
X600809.SH,0,0.197576916396545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0838040400351822,0,0,0,0,0,0,-0.0729749311801624,0,-0.00690635118245231,0,0,0.0998028887824161,0,0,0,0,0,0,0.525951669157284,0,0,0.0439110738383568,0.0720420889426241,0,0,0,0,0,0,-0.0256456985704193,0,0,0,0,-0.0354434416326762,0,0,0,0,0,0,0
X600276.SH,0,0,0,0,0,0,0,0,0.0576042361537478,0,0,0,0,0,0,-0.152132885103353,0,0,0,0,0,0,0,-0.0411628887648332,0,0,-0.0541819136323793,0,0,0,0,0,0,0,0,0.328636972280595,0,0.121431293131389,0,0,-0.213890524515161,0,0,0,0,0,0,0,0,0,0,-0.00827032158621257,0,0,0,0,0.00893970357626126,0,0
X000568.SZ,0,0.386497683008002,0,0.232413151176909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00650081566375225,0.0314103611505558,0,0,0.0258818994986637,0,0,0,0,0,0,0,0.0929083594126789,0,0.0115941294915672,0,0,-0.0538363359252602,0,-0.110699096937408,0,0,0,0,0,0,0,0,0.0533539905238455,0,0,0,0,0.00709540936986766,0,0
X002475.SZ,0,0,0,0,0,0,0,0,0,0,0,0.0230153444609174,0,0,0.127968529961764,0,0.0797432080861711,0.250388624948447,0,0.00813817371379677,0,0,0,0.0298970824367869,0,0,0,0,0.0702667551172995,0.0551192738635279,0,0,-0.181598968557239,0,0,0,-0.080995228826109,0.0914660185443484,0,0,0,0,0,0,0,1.38777878078145e-17,0,0,0,0,0,-0.00367883117042637,0,0,0,0,0.0684586594501803,0,0
X002304.SZ,0,0,0,0.240649793459684,0,0,0,0,0.0831853243189429,0,-0.00888837376960375,0,0,0,0,0,0,0,0,0,0,-0.139951954037808,0,0,0.116652971154478,0,0,0,-0.0382503365642306,0,0,0,0,0,0,0.220189009533832,0,0.00877807620272622,0,0,-0.0324684280144229,0,0,0,0,0,0,0,0,0,0,0.0211157160861259,0,0,0,0,-0.0530497470506935,0,0
X600690.SH,0,0,0.125316378981061,0,0.00239243524945716,0,0,0,0,0,0,0,0.0683822997093226,0,0,0,0,0,0,0,0,-0.0515326613072516,0,0,0,0,0,0,-0.0190410168827318,0.270755632010348,0,0,0.0519293121124283,-0.000656087324198361,0,0,0,0.0777984543403616,0,0,0,3.44184105801615e-05,0,0,0,0,0,0.0408657133204705,0,0,0,0,0.00596136771779582,0,0,0,0,0,0
X600104.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.109785691991598,0,0.0523159685645144,0,0,0,0,0,0,0,0,0,0.0108266646942177,0,-0.0264992878555576,0,0.0109401290091336,0,0,0.0889100392299236,0,0,0,0.102429431712717,0.0318165493121502,0,0,0,0,0,0.0489250209871021,-0.0359561694984257,0.0787013875112306,0,0,0.0325895925333667,0,0,0,0,-0.0246028007441491,0,0
