,X600519.SH,X000858.SZ,X000568.SZ,X002415.SZ,X600809.SH,X600276.SH,X600690.SH,X002475.SZ,X000651.SZ,X002304.SZ,X300124.SZ,X600104.SH,X000063.SZ,X003816.SZ,X000725.SZ,X000596.SZ,X600031.SH,X000625.SZ,X002371.SZ,X000338.SZ,X300014.SZ,X002129.SZ,X002179.SZ,X600703.SH,X000100.SZ,X002049.SZ,X600089.SH,X600372.SH,X002236.SZ,X000157.SZ,X600741.SH,X000977.SZ,X000661.SZ,X600584.SH,X002241.SZ,X601877.SH,X600522.SH,X600702.SH,X000733.SZ,X002463.SZ,X601799.SH,X002074.SZ,X000800.SZ,X002007.SZ,X300142.SZ,X002028.SZ,X002180.SZ,X600183.SH,X600460.SH,X000066.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0,0.298326971816768,0.0213215574021676,0,0,0,0.0465228215801176,0,0,0,0.157892962851473,0,0,0,0,0,0,0,0,0,0,0,-0.0903820131406707,0,0,0,0,0,0,0,0.0339209228136452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000628446227474225,0.00129769698699293,0,0,0,0,0
X000858.SZ,0,0,0.156722653887326,0,0,0,0,0,0,0.00749276011889967,0,0,0,0,0,0.1028669626653,0,0.173981450899996,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0285402915113305,0,0,0,0,0,0.036984602381126,0,0.0137974964006118,0,0,0,0,0.0979314945342603,0,0,0,0,0,0,-0.0039973462553935,0,0,0,0,0,0,0
X000568.SZ,0.34437016194037,0.0364899523086557,0,0,0.248150356459847,0.0241360989320112,0,0,0,0.061136974269175,-0.0626711737886937,0,0,0,0,0.25225460425679,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0474767734099622,0,0.0128532001492316,-0.0607503636552222,0,0,0,0,0,0,0,0,0,0,0.011595264566563,0,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0,-0.0139630425151401,0,0,0,0,0,0,0,0,0,0,0,0,0.0824099400218848,0,0.0661282597848045,0,0,0.00742492700377647,0,0,0,0,0.197734723463366,0,0,5.42101086242752e-20,0,0,0,0,0,0.200485204990286,0,0,0,0,0,0,0,0,0,0,0,0.0515439303706053,0,0.0141786727887285,0,0,0,0,0,0,0
X600809.SH,0,0,0.490260278305997,0.0195607423943721,0,0,0,0,0,0,0,0,-0.154839240175225,0,0,0,0,0,0,0,0.184817922789611,0,0,0,0,0,0,0,0.0526104324545221,0,0.0516978173533662,0,0,0,0,0,0,0.147408146492197,0,0.0329939839366478,-0.0374613909827422,0,0,0,0,0,-0.0581122835293306,0,0,0,0,-0.0134949249079716,0,0,0,0,0,0,0
X600276.SH,0,0,0,-0.311893767539001,0,0,0,0,0,0,0,0,0.0319396995952341,0,0,0,0,-0.148683402670117,0,0,0,0,0,0,0,0,0,0,-0.200775991857189,0,0,0,0.471357068161118,0.0618050906127229,0,0,0,0,0,0.0772972928767524,0,0,0,0,0,0.246242586531517,0,0,0,0,0,-0.0426585516032039,0,0,0,0,0,0,0
X600690.SH,0,0,0,0,0,0,0,0,0.0180571479884862,0.032051548188421,0,0,0,0,0,0,0.0543970115024492,0,0,0.0128984946252579,0,0,0,0,0,0.0995113033586266,0,0,0,0,0,0.0303745258226388,0,0,0,0,0,0.0422500497936225,0,0,0,0,0,0.0510357248229464,2.16840434497101e-19,0,0,0.000911016558855729,0,0,0,-0.0205162422061717,0,0,0,0,0,0,0
X002475.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.0558909728271757,0,0,0,0,0.148108417169139,0,0,0,0,0,0,0,0.0655117593524132,0,0,0.0668274796999266,0,0,8.67361737988404e-19,0,0.105919275957781,0,0,0,0,0,0.111662828340199,0,0,0,0,0.0960891627011391,0,0,0,0,0,0,-0.0301160931084631,0.0678968876561,0,0,0,0,0,0
X000651.SZ,0,0.200353807589625,0,-0.161398349261366,0,0,0.34933984074662,0.0579175189148423,0,0,0,0,0,0,0,0,0,0.121432117031892,0,0.00195580827135424,0,0,0,0,0,0,0.0405272730858911,0,-0.0310993333036948,0,0,0.0109337700671973,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0142681618775044,0,0,0,0,0,0,0
X002304.SZ,0,0.374012384872503,0.0778297290481901,0,0.154696924770674,0,0,0,0,0,0,0,0,0,0,0,0,0.0564358082723128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00936631814345843,0,0,0,0.0312082939154175,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000452409018248048,0,-0.107715153457263,0,0,0,0,0
X300124.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14107313349368,0,0.0523867258664375,0,0,0,0,0,0,0.0511137750993041,0,0.00497819116933972,0,0,0,0.172432059175132,0,0,0,0.0347295918266138,0,0,0,0,0.0877443526792824,0,0,0,0,0,0,0,0,0,0,0,0,-0.025590547093061,0,0,0,0,0,0,0
X600104.SH,0,0,0,0,0,0,0,0.0703566069102179,0,0,0,0,0,0,0,0,0,0.115046779542734,0,0.127706429958355,0,0,0,-0.0660179744652286,0,0,0.00505631700541347,0,0,0.150924485443875,0.13699931609477,0,0,0,0,0,-0.0838695561924728,0,-0.00460140896957765,0,0,0,0,0,0,0,0,0,0,0,0,-0.0207826807816717,0,0,0,0,0,0,0
X000063.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0924217330238359,0,0,0,0,0,0,0,0,0,0.098554398610601,0,0,0,0,0,0,0,0.282857438662814,0,0,0,0,0,0,0,0,0,0,0,0,-0.0669692226023866,0,0,0,0,0,0
X003816.SZ,0,0,0,0,0,0,0,0,0,0,0,0.214426917586032,0,0,0.0471871746713677,0,0,0.0264527044221659,-0.0482346071538352,0,0,0,0,0,0,-0.179533816708244,0,0,0,0.109131065200206,0,0,-0.032741546578231,-0.0148467329044838,0,0,0,0.0384637720486277,0,0.0676550141962074,0,0,0,0,-0.0389930107546276,0,-0.0769902572018387,0.00434229701261242,0,0,0,0.0181732878471052,0,0,0,0,0,0,0
X000725.SZ,0,0,0,0,0.000600072652471714,0,0,0,0,0,0.0677185002203218,0,0,0,0,0,0,0,0.0518627672231921,0,0,0,0,0,0.17093122650853,0.0383710713194707,0,0,0,0,0,0,0,0.0629308753257081,0,0,0,0.0206771007511345,0,0.0378234664853856,0,0,0,0,0,0,0,0.100635780164579,0,0,0,-0.0169720079814617,0,0,0,0,0,0,0
X000596.SZ,0,0,0.431649570853623,0,0,0.0502918802541239,0,0,0,0,0.0384894101260682,0,0,0,0,0,0,0,0,0,0.00385119865301024,0,0,0,0,0,0,0,0,0,0,-0.00654635757400082,0,0,0,0,0,0.0237157384130832,0,-0.0178052464185779,0,0,0,0,0,0,0,0,0,0,0,0,-0.0171343406828331,0,0,0,0,0,0
X600031.SH,0,0,0,0,0,0,0,0,0,0,0.109055231806041,0,0,0,0,0,0,0.134534574934323,0,0,0,0,0,0,0.274625638412698,0,0,0,0,0.141508742807925,0,-0.0258478102048677,0,0,0,0,0,0.0390093464931322,0,0,0,0,0.0163848906984698,0,-0.0884403235212892,0,-0.0545692205905777,0,0,0,0,-0.027600870495002,0,0,0,0,0,0,0
X000625.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.462838239244425,0,0,0,0,0.366808892979185,0,0,0,0.00194858516366165,0,0,0.114342278368199,0,0,0,0,0.200987550733194,0,0,0,-0.0540019078294568,0.0156347876405178,-0.153213187230615,0,0,0,0,0
X002371.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.374038863679253,0,0,0,0.222276943840865,0,0,0,0,0,0.0634669694709083,0,0,0,0,0,0,0,0,0,0,0,0,0.187650091276054,0,0,-0.242538425369956,0.422511291969926,0,0,0,-0.0248421766170929,0,0,0,0,0,0
X000338.SZ,0,0,0,0,0,0,0.121184969267116,0.0142748945129165,0.139738892300626,0,0,0,0,0,0,0,0.308931301565596,0,0,0,0,0,0,0,0,0,0,0,0.0426824920856328,0,0,0.0693755393906541,0,-0.0509822109559459,0,0,0,0.00672148372094021,0,0,0,0,0,0,0,0,0,0,0,0,-0.0628935579917016,0,0,0,0,0,0,0,0
X300014.SZ,0,0,0,0.0726007307582128,0.0279104541716182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0140367442948221,0,0,0,0.0183979652671498,0,0,0,0,0,0,0,0.0722410590637934,0.0069087657435374,0,0,0,0,0,0,0.56016085123039,0,0,0.000153958448572495,0,0.0278141542695803,0,0,0,0,0.0309648538702643,0,0,0,0,0,0,0
X002129.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0.348580658022092,0,0,0,0,0.0945181916463299,0,0,0,0,0,0.0738615287644991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11941155503249,0,0,0,-0.0673687777843114,0,0,0,0,0,0
X002179.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0824328393541631,0,0,0,-0.0604001096381248,0,0,0,0,0,0,0,0,0,-0.0864138631107525,0,0,0,0,0,0,0.311442541171398,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.018932897235204,0,0,0,0,0,0
X600703.SH,0,0,0,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0.0493811234730295,0,0.0511908645901103,0,0,0,0,0,0,0,0.126280618863692,0,0,-2.16840434497101e-19,0,0.0601272013721221,0,0,0,0.0501305508996549,0,0.121507158616716,0,0,0,0,0,0,0.0129668139388819,0,0,0,-0.0137814595348347,0.0257301795444038,-0.0778460492544766,0,0,0,0,0,0
X000100.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.93889390390723e-18,0,0,0.165314454072307,0,0,0,0,0,0.1460266552332,0,0,0,0,0,0.0433225136871321,0,0,0,0,0,0.040519769996846,0,0.203278109851768,0,0,0,0,0.0800721246681149,0,0,0,0,0,0,-0.042728265744038,0,0,0,0,0,0,0
X002049.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.104292247431959,0,0,0.105494984283679,0,0,0,0,0,0,0.0708038827470942,0,0,0.00283980435918455,0,0,0.316726559767732,0,0,0.0439735010054895,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600089.SH,0,0,0,0,0,0,0,0,0,0,0,0.175365339281518,0.0142174729936522,0,0,-0.098437242695164,0,0.182156454121864,0,0,0,0.209425697220363,0,0,0,0,0,0,0,0,0,0.0139794578398016,0,0,0,0,0,0,-0.0768092527192565,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0415213616086031,0,0,0,0,0,0
X600372.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.155470764007317,0,0,0.0624674474077452,0,0,0,0.0321675897299128,0.0313031154982731,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0.142738546165715,0,0,0,0,0.0288968265552133,0,0,0,0,0,0,0,0,0,0.0370381458051226,0,0,0.00786362616936621,0,0,0,0,0,0
X002236.SZ,0,0,0,0.611962028215881,0,0,0,0.073388852711224,0,0,0,0,0.133125313498746,0,0,0,0,0,-0.106584454937707,0,0,0,0,0,0,0,0,0,0,0,0,0.28308593765362,0,0,0,0,0,0,0.0398314016011791,6.93889390390723e-18,0.00797912680198581,0,0,0,0,0,0,0.0542876733755709,0,0,0,0,-0.0106418448239306,-0.34370788290022,0,0,0,0,0
X000157.SZ,0,0,0,0,0,0,0.00595024917732907,0.0462184716042476,0,0,0.020083009910137,0,0,0,0,0,0.204882090659048,0,0,0.178997305738785,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00284130750043657,-0.00430968177264408,-0.0235671994050355,0,0,0,0,0,0,0
X600741.SH,0,0,0.0499381927208177,0,0,0.0511148492054371,0,0,0,0,0,0.0507888817792155,0,0,0,0,0,0.26493460442582,0.0439041794695687,0,0,0,0,0,0,0,0,0,0.0963474520042241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000949447153323752,0.00491879166375458,0,0,0,0,0,0
X000977.SZ,0,0,0,0,0,-0.213124068831237,0,-0.141564647639214,0,0,0,0,0,0,0,0,0,-0.202388461441382,0,0,0,0,0,0,0,0,0,0,0.089264159370351,0,0,0,0,0.170407758571366,0,0,0,0,-0.0787122152010329,0.579987393382691,0,0,0,0,0,-0.136687031401628,0,0,0,0.369259580820066,0,0.0412131493246182,-0.0301878485389037,0,0,0,0,0,0
X000661.SZ,0,0,0,0,0,0.145048080735879,0,0,0,0,0,0,0.0483563108054435,0,0,0,0,-0.0423381263103807,0,0,0,0,0,0.0516560389469712,0,0,0,0,0,0,0,-0.0535139954853467,0,0,0.0803666469594345,0,0,0.273222553878144,0,0,0,0,0,0,0.262777115024169,0,-0.0152451215226772,0,0,0,0,-0.00569576606110593,0,0,0,0,0,0,0
X600584.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0426540939391593,0,0,0,0,0,0,0,0,0,0.0313612378213542,0,0,0.0483834980318314,0,0,0.121749008008168,0,0,0,0,0.152904150082215,0,0,0,0,0.0864617157788727,0,0,0,0.0398027593606197,0,0,0,0,0,0,0,0,0,0
X002241.SZ,0,0,0,0,0,-0.0369593998106637,0,0,0,0,0,0,0,0,0,0,0,0.110525436171481,0,0,0.0219155276966707,0,0,0.0188695127534519,0,0,0,0,0.108347846401406,0,0,0,0,0,0,0,0,0,0,0.0140430744182275,0,0,0,0,0,0,0,0,0.467253537785049,0.0724632630624828,0,0,0.0227792665243955,0,0,0,0,0,0
X601877.SH,0.145175514388287,0,0,0,0,0.00315586732450191,0,0,-0.0336428658408825,0,0,0,0,0,0,-0.087381787316464,0,0.118751864451223,0,0,0.0639172514770115,0.101812460291842,0,0,0,0,0,0,0,-0.0247871623747725,0,0.0216019681778441,0,0,0,0,0,0,0,0.0189049282977291,0,0,0,0,0.0903847374851819,0,0,0.0987640633658787,0,0,0,-0.0119381673694347,0,0,0,0,0,0,0
X600522.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0910871817374551,0,0,0.00996123633092538,0,0,0,0,0,0,0,0.0791608204172836,0,0,0,0,0,0,0,0,0,0,0,0,-0.0701880853451942,0,0,0,0,0,0
X600702.SH,0,0.0107980418411059,0,0,0.651989802037591,0.0497354705529626,0,0,0,0,0,0,0.120944894025928,0,0,0,0,0,0,0,0,0,0,0,0.0172900719934242,0.112917520367803,0,0,0,0,0,0,0.174665961158119,0,0,0,0,0,0,-0.0164766767431879,0,0,0,0,0,0,0,0,0,0,-0.0220430649715893,-0.0284855799359285,0,0,0,0,0,0,0
