,X600519.SH,X000858.SZ,X002415.SZ,X000568.SZ,X600809.SH,X600276.SH,X002304.SZ,X600690.SH,X002475.SZ,X000651.SZ,X300124.SZ,X600104.SH,X000725.SZ,X600031.SH,X002129.SZ,X000063.SZ,X300014.SZ,X000596.SZ,X003816.SZ,X002371.SZ,X000625.SZ,X000338.SZ,X002049.SZ,X600703.SH,X002179.SZ,X600089.SH,X000661.SZ,X000100.SZ,X002180.SZ,X002241.SZ,X600702.SH,X601877.SH,X300142.SZ,X600741.SH,X000157.SZ,X000733.SZ,X600522.SH,X002074.SZ,X600584.SH,X000977.SZ,X000799.SZ,X600460.SH,X002236.SZ,X000066.SZ,X300003.SZ,X600183.SH,X002007.SZ,X600884.SH,X601799.SH,X000800.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.00801921922035422,0,0,0.156884202801093,0,0.227272365520839,0,0.0189659635803328,0,0,0,0,0,0,0.0903422776097779,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0273079963830995,0,0,0,0,0,0,0,0,0,0.113954072484553,0,0,0,0,0,0,0,0,0,0,0.0040478251777601,0,0,0,0,0,0,0
X000858.SZ,0,0,0.0551796962162733,0.165843911279072,0.291125916604742,0,0.30079765273174,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0272827962429851,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0659190458008384,0,0,0,0,0,0,0,0,-0.0504114466303471,0.0298185571181407,0,0,0,0,0,0
X002415.SZ,0,0.0156535204390454,0,0,0,0,0,0,0.0469412111893907,0,0,0,0,0,0,0,0.065415795587674,0,0,0.161306526844561,0,0,0,0,0,0,0,0,0,0,0,-0.0385061775908081,0,0,0,0,-0.202437475122359,0,0.0870084109774452,0.00896050466261607,0,0,0.234049681671788,0,0,0,-0.0497628455959301,0,0,0.0803194396696865,0,0,-0.0117944490356515,0,0,0,0,0,0
X000568.SZ,0,0.400750695100152,0,0,0.0573053223329792,0,0.313590609311287,0.071742897596448,0,0,0,0,0,0,0,0,0,0,0,0.0594967810263673,0,0,-0.111473747546747,0,0,0,0.0456113776861212,0,0,-0.0234473221448114,0,-0.03771753117256,-0.00617555415435932,0,0,0,-0.114826527847927,0,0,-0.0172352074588371,0,0,0,0,0,0.138560189761133,0,0,0,0,0,0,-0.0102345024739939,0,0,0,0,0,0
X600809.SH,0,0,0.122090050515242,0.0952648200656374,0,0,0.219248510832895,0.0828437037517122,0.00185035827915893,0,0,0,0,0.00201042839200952,0,0,0,0,0,0,0,0,0,0,-0.0325130683488358,0,0,0,0,0,0,0,0,0,0,0,-0.0785121287721467,0,0,0,0.307987193626488,0,0,0,0,-0.0284472610526125,0,0,0,0,0,0,-1.43294341057065e-05,0,0,0,0,0,0
X600276.SH,0,0,0,0.132333078331379,0,0,0,0,0,0,-0.0375187936319714,0,0,0,0,-0.0615841575786313,0,0,0,0,0,0,-0.0389777276389474,0,0,0,0.0685040205457127,0,0,0,0,0,0.0723230373935796,0.0792048368407764,0,0.0315313299544316,0,0,0.0182445255138363,0.0248830955217982,0,0,0,0.129576236843809,0,0,0,0,0.0452175966065666,0,0,-0.0254006223121029,0.0106914684320052,0,0,0,0,0,0
X002304.SZ,0,0.29708899745661,0,0.416315323343873,0,0,0,0,0,0,0,0,0,0.0623339557805598,0,0,0,0.141513664436292,0,0,0,0,0,0,0,0,0,0,0,-0.0172159973718839,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0495187303077179,-0.0313400332368905,0,0,0,0,0,0,-0.00616392618671094,0,0,0,0,0,0,0
X600690.SH,0,0,0,0.0475958549732611,0.0839754856917555,0,0,0,0,0,0.0444023863981724,0,0,0.172381475508094,-0.0736484810918795,0,0,0.0806171399019505,0,0,0,0,0,0,0,0,0.0378366801728182,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0360016612479775,0,0,0,0,0,0,0,0,0.0341536892310547,0,0.00194493497523104,0,0,0,0,0,0,0
X002475.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.029688089923986,0,0.104850430602109,0,0,0.18573067217385,0,0,0.0487783184533396,0,0,0,0,0,0,0.0765846909350081,0,0.0644936877400716,0,0,0,0,0,0.0583854251199044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0242332185577163,0,0,0,0,0,0
X000651.SZ,0,0.165888022185077,0,0,0,0,0,0.18246826909932,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0520036623828889,0.00388840091284279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0392853647900499,0,0,0.00514955132296711,4.33680868994202e-19,0,0,0,0,0,0
X300124.SZ,0,-0.0521068517416131,0,0,0,0,0,0,0.164522422257065,0,0,0,0,0,0,0,0.0570511480313384,0,0,0,0,0,0,0,0,0,0,-0.373732468001992,0.0572454943826477,0.0377051277405695,0.0611102501340464,0.0556419897160896,0,0,0,0,0,0,0,0.274350449112715,0,0,0,0,0,0,0.234936549488089,0,0.104083461061914,0,0,-0.0507213356511165,0.025125561750605,0,0,0,0,0,0
X600104.SH,0,0,0,0.0146420269550738,0,0,0,0,0,0,0,0,0.106761812781767,0.0936403585595413,0,0,0,0,0,-0.020541920251274,0.0962195782537536,0,0,0,0,0,0,0,-0.0572833283787423,0,0,0,0,0,0,0,0,0,0.00339210311285391,0,0,0,0.0361518772536842,-0.0232563411804235,0,0.0246678283031189,0,0,0,0,0,0.0155201002876913,0,0,0,0,0,0,0
X000725.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0733101838710976,0,0,0,0.036597121339239,0,0,0,0,0.0385621395946262,0,0,0.048598660301838,0,0,0,0.149070893699369,0,0,0,0.127717031482504,-0.0115705994800386,0,3.46944695195361e-18,0.0573082456743957,0,0,0,0,-0.00553602868031837,0.00532261883464751,0,0,0,0,0,0
X600031.SH,0,0.0812346862767392,0,0.19408117592519,0,0,0,0.0823580877468452,0,0,0.0157215481855398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.202643752466719,0,0,0,0,0.134177797612847,0,0,0,0,0,0,0,0,0,0,0,0,-0.00469436982334845,0,0,0,0,0,0
X002129.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0307483127075297,0,0,0,0.197471933095956,0,0,0,0,0,0,0,0,0,0,-0.0140893121219574,0,0,0,0,0,0.409362798182967,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0107220150637198,0.00593035547555691,0,0,0,0,0,0
X000063.SZ,0,0,0.00789174883268066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0871236304868356,0,0,0.265497452705217,0,0,0.0470865248484244,0,0,0,0,0,0,-0.0105691208172064,0,0,0,0,0,0
X300014.SZ,0,0,0,0,0,0,0,-0.00432650306119482,0.0575970652815377,0,-4.33680868994202e-19,0,0,0,0,0,0,0,0,0.102262452662811,0,0,0,0,0.0588413244624199,0,0,0,0,0,0,0,0,0,0,0,8.67361737988404e-19,0,-0.0819984913701838,0,0,0,0,0.0845022239328322,0,0,0,0,0,0,0,0.100751905880255,-0.0910315245989005,0,0,0,0,0,0
X000596.SZ,0,0,0,0,0,0,0.350990167269773,0,0,0,0,0,0,0,0,0.11126921732234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0645129788537664,0.122890611842085,0,0,0,0,0,0,0,0,0,0,0,0.00599456310191607,0,0,0,0,0,0
X003816.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0507797948325628,0,-0.0190571526913493,0,0,-0.0278686609351821,0,0,0,0,0,0,0,-0.0399322491484758,0.00123441982860076,0,0.0155829987913175,0,0,0,0,0.00938474475104891,0,0,0,-0.00123646895370337,0,0.0400064649753893,0,0,0.0573050380716417,0,0,0,0,0,0,0.0109699953168168,0,0,0,0,0,0
X002371.SZ,0,0,0,0.115628631642033,0,0,0,0,0,0,0,0,0,0,0.0401806491396309,0.0315372827871982,0,0,0,0,0,0,0.412511600305783,0,0,0,0,0,0.0899288981187204,0,0,0,0,0,0,0,0,0,0,0.027387659699214,0,0.215950485147013,0,0,0,0.0807898403389125,0,0,0,0,0.0175095558013793,0,0,0,0,0,0,0,0
X000625.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.102264667522046,0,0,0.0181243453165963,0,0,0,0,0,0,0,0,0,0,0,8.67361737988404e-19,0,0,0,0,0.470424783271417,0,0,0,0,0,0,0,0,0.0547375378068407,0,-0.0318026217754134,0,0.0337521193967229,0,0.0280033057488507,0.315638694238085,0,0.000428524014459261,0,0,0,0,0,0,0
X000338.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0504528257993376,-0.0832401612713307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0498403071452337,0,0.0204902585859399,0,0,0.222928564526963,0,0,0,0,0,0,0,0,0.0239937576056433,0,0,0,0,0,0.121356639674806,-0.182284235836815,0.0209627675441653,0,0,0,0,0,0,0
X002049.SZ,0,0,0.136332488890903,0,0,0,0,0,0.0523137518845196,0,0,0,0,-0.159865776035701,0,0,0,0,0,0.0570888164563622,0,0,0,0,0,0,0,0,0.0441139413764759,0.247396116050679,0,0,0,0,0,0.104580053270725,0,0.00606862979043253,0,0,0,0,0,0,0.287040998802764,0,0,0.0300738283324569,0,0,0,0,-0.0399739882724705,0,0,0,0,0,0
