,X600519.SH,X600104.SH,X002415.SZ,X000651.SZ,X000858.SZ,X000725.SZ,X600276.SH,X002304.SZ,X600690.SH,X000063.SZ,X600703.SH,X000568.SZ,X000625.SZ,X600741.SH,X002475.SZ,X002241.SZ,X002236.SZ,X600031.SH,X000338.SZ,X600066.SH,X000100.SZ,X002456.SZ,X601877.SH,X300124.SZ,X002508.SZ,X002085.SZ,X300136.SZ,X600177.SH,X300003.SZ,X002008.SZ,X600271.SH,X600522.SH,X000157.SZ,X002007.SZ,X002294.SZ,X600118.SH,X600089.SH,X600867.SH,X600487.SH,X600699.SH,X600566.SH,X000066.SZ,X600372.SH,X300115.SZ,X600809.SH,X002180.SZ,X000559.SZ,X000050.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0,0,0,0.0686733573493146,0,0,0.117840181283909,0,0,0.175309780658577,0.0392053215678684,0,0,0,0,0,-0.0419282482370779,0,0,0,0.0205797427323549,0,0,0,0,0.020334257818062,0,0,0.0538851468333556,0,0,0,0,0,0,0.0809655651820459,0,0.0767765351024275,0,0,0,0,0,0.157383764804777,0,0,0,0,0,-0.0164607500480657,0,0,0,0,0,0
X600104.SH,0,0,0,0,0,-0.0231345043636582,0,0.102561886828875,0.177439974324858,0,0,0,0.254814298736034,0.221268518948431,0,0,0,0,0,0,0,-0.0803049673145829,0,0,0.0169736585307869,-0.105793488730251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0393122190820627,0,0,-0.10260925824723,0,0,0,0,0,0.00778164496944301,-0.0190952491303843,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0.0637867447920117,0.0875017186860327,0,0,-0.146478052725707,0,0,1.73472347597681e-18,0,0,0,0,0.300457017453073,0,0,0,0,0,0,0,0.288350557985497,0,0,0,0,0,0,0.0322252243701718,0,0,0,0,0,4.33680868994202e-19,0,-0.280815342180109,0,0,0,0,0,-0.00776970475660227,0,0.00444195888871604,0,0.0101147462389896,0.0195072687880146,0,0,0,0,0,0
X000651.SZ,0.137581822903561,0,0,0,0,0.0279264191168411,0,0,0.0227980468681091,0,0.317694212573217,0.0535233825923714,0,0,0,0,0,0,0,0.156725857176518,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.116111480416456,0,0,0,0,0.00368755875520433,0.00934596434218641,0,0,0,0,0,0
X000858.SZ,0,0,0,0,0,0.0332974685141901,0,0,0,0,0,0.597392105271715,0,0,0,0,0.0932324327336286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00161595389758532,-0.000622958238241497,0,0,0,0,0,0
X000725.SZ,0,0,0.0686741614642122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0441531659352756,0,0,0,0,0,0,0,0,0,0,0,0.570082585422222,0,0,0,0,0,0.0976704823589755,0,0,0,0.0998982333650254,-3.46944695195361e-18,0,0,0.00987224530738414,0,0,-0.0067240221673342,0,0,0.00624109022571089,0,0,0,0,0,0
X600276.SH,0,0,0,0.142303514680939,0,0,0,0.0804260453424212,0,0,0,0,0,0,0,0,0,-0.173761394548801,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0142929645895277,0,0,0,0,-0.0261226385554228,0,0,0,0,-0.121670042524192,0,0,0,0,-0.0293265175010542,0,0,0.0103973411022267,-0.00419063933624842,0,0,0,0,0,0
X002304.SZ,0,0,0,0,0.413825573721609,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0181048707273089,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.165488875338442,0,0,0,0,0,0.0147512740020755,0,0,0,0,0,0
X600690.SH,0,0.503768511728174,0,0.0825191318453481,0,0,0,0.0742761553607819,0,0,0,0,0.0307758086512197,0.0232125942176688,0,0,0,0,0,0,0,0,0,0,-0.00838894905360796,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0640042543704447,0,0.140340638089015,0,0,0,0,0,0,-0.00447132796539887,0,0,0,0,0,0
X000063.SZ,0,0,0,0,0,0.0776394577346326,0,-0.017602337820415,-0.053362097683842,0,0,0,0,0,0,0,0.00163130800965185,0,0,0,-0.198895959797358,0,0,0.131952329970188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0508572988996931,0,0,0,0.148446445175076,0.00778601839516782,-0.00705711000985383,0,0,0.175639771648098,0,0.00862351471981323,-0.0157435269699966,0,0,0,0,0,0
