,X600519.SH,X600104.SH,X000651.SZ,X002415.SZ,X000858.SZ,X600276.SH,X002304.SZ,X000725.SZ,X600690.SH,X000063.SZ,X002475.SZ,X600031.SH,X000338.SZ,X000568.SZ,X600741.SH,X600703.SH,X300003.SZ,X601877.SH,X600271.SH,X300124.SZ,X600487.SH,X002456.SZ,X002007.SZ,X002236.SZ,X002008.SZ,X000100.SZ,X000596.SZ,X600566.SH,X002179.SZ,X600809.SH,X600867.SH,X600498.SH,X000625.SZ,X000661.SZ,X300146.SZ,X600066.SH,X000157.SZ,X600177.SH,X002294.SZ,X002506.SZ,X600089.SH,X300136.SZ,X000977.SZ,X600372.SH,X002180.SZ,X300142.SZ,X002241.SZ,X000981.SZ,X000050.SZ,X600522.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0,0,0,0.518261417446905,0,0,0,0,0.0188956665786668,0,0,0,0,0,0,0.133623376390331,0,0,0,0,0,0,0.0089465185112325,0,0,0,0,0,0.0597107167349197,0,0,0,0,0,0,0,0,0,0,0,0,0.0153392610786542,0,0.0142204657627867,0,0,0,0,0,0,-0.00199065952199217,0,0,0,0,0,0,0
X600104.SH,0,0,0,0,0,0,0,0,0.103703781792836,0,0.0450335971999413,0,0.0789531381018156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.261731525113309,0,0,0,0,0,0,0,0,0,0,0,0,0.205444097450087,0,0,0,0,0,0.00323159801962077,0,0,0.011644710395439,0,0,0,0,0,0,0
X000651.SZ,0.190186241293544,0,0,0,0,0,0,0,0,0,0,0,0,0.167817327353387,0.0690193703701537,0,0.00580724847026371,0,0,0,0,0,0,0,0,0,0.0589240197472323,0,0,0.137526553150275,0.00363541248435574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0519110015287368,0,0,0,0,0,0.00183819561193719,0,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0,0.0500393766286781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.609036012862638,0,0,0,0,0,0,0,0.0947519488395216,0,0,0,0,0,0,0,0,0,0,0.0138742661310619,0,0,0,0,0,0,0,0,0.0159225442695632,0.0435850832794167,0,0,0,0,0,0
X000858.SZ,0.165123886333186,0.0568249946809694,0,0,0,0,0.124041598497245,0,0,0,0,0,0,0.31014386248083,0,0,0,0,0,0,0,0,0,0,0,0,0.0148841141948421,0,0,0.14018117474012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00148718382038013,0,0,0,0,0,0
X600276.SH,0,0,0,1.73472347597681e-18,0,0,0,0,0,0.0114928559933706,0.0385985357226263,0,0,0,0,0,0.350008132309894,0,-0.0703582298535664,0,0,0,0.148671435443899,0.148632786916693,0,0,0,0,0,0,0.00205635122533071,0,0,0,0.226679933424021,0,0,0,0.171628387447589,0,0,0,0,0,0,0,0,0,0,0,0,0.0177246857816257,0.023325507570016,0,0,0,0,0,0
X002304.SZ,0,0,0,0,0.227051602062148,0,0,0,0,0,0,0,0,0.463582043798028,0,0,0,0,0,0,0,0,0,0,0,0,0.058589027629944,0,0,0.180695934651541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0123261609829349,0.0216605740228854,0,0,0,0,0,0
X000725.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0659132538933084,0,0,0,0,0.0847587211025708,0,0,0,0.301205891340922,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.124168229263947,0,0,0,0,0.378115787520903,0,-0.0144509612461043,0,0,0,0,0,0,0
X600690.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.147662741495127,0,0,0,0,0,0.300803941066144,0,0,0,0,0,0,0,0,0,0,0.0154965988780762,0,0,0,0,0,0,0,0,0,0,0,0.1668661893164,0,0,0,0,0.0065273423516073,0,0,0,-0.00232364164017572,-0.0304319477111534,0,0,0,0,0,0
X000063.SZ,0,0,0,0.27326903948255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15828086191398,0.378548086502011,0,0.023018234361224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0135398436357262,0,0,0,0,0,0,0,0,0,-0.049043235735127,0,0,0,0,0,0
X002475.SZ,0,0,0,0,0,0,0,0,0,0.0469115601630344,0,0,0,0,0,0,0.0236005626557091,0,0,0,0,0.623070451629544,0,0,0,0,0,0,0,0,0,0,0,0,0.012056790729201,0,0,0,0,0,0,0.147335590622522,0,0,0,0,0,0,0,0,0,0.0118943292407616,0.0661262600609609,0,0,0,0,0,0
X600031.SH,0,0,0,0,0,0.0106641730062978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0540893191648266,0,0.0433583779411376,0,0,0,0.0332009808128957,0,0,0,0,6.93889390390723e-18,0,0,0.0586891564021396,0,0,0,0,0,0,0,0.0843374317191503,0.166934834498912,0,0.0830138456944928,0,0,0,0,0,0,0.0350943909654995,0,0,0,0,0,0
X000338.SZ,0,0.128193221587846,0.201531030411652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0537047578482324,0,0,0,0,0,0,0.0145162471435086,0,0,0.138696104286984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0280271021476951,0.0926773902570173,0,0.00742953830704967,-0.0107066981497092,0,0,0,0,0,0
X000568.SZ,0,0,0,0,0.627373143624635,0,0.0118533021826738,0,0,0,0,0,0,0,0,0,0.0136529780728636,0,0,0,0,0,0.0182638969605471,0,0,0,0.106697498443689,0,0,0.165590680914286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.022684290623424,0.00506706006507377,0,0,0,0,0,0
X600741.SH,0,0.099880065362819,0,0,0,0,0,0,0,0,0.0643590801895521,0,0,0,0,0,0.000703780237951576,0,0,0,0,0,0,0.0874796973833377,0.180754671167509,0,0,0,0,0,0,0,0,0,0,0.108526302672611,0,0,0,0,0,0.0437739481358406,0.0239667341760006,0,0,0.0789766139711806,0,0,0.00950787680581275,0,0,-0.00695907870638654,0,0,0,0,0,0,0
X600703.SH,0,0,0,0,0,0,0,0,0,0.0540862187120852,0,0,0,0,0,0,0,0,0,0,0,0.0859640958318628,0,0.304744958472748,0,0,0,0,0,0,0,0,0,0,0.161097621262388,0,0,0,0,0,0,0,0,0,0,0,0,0.0783704671684802,0,0,0,-0.0145756920232182,-0.018950479553832,0,0,0,0,0,0
X300003.SZ,0,0,0,0,0,0.646600028837445,0,0,0,-0.118962209021799,0.126201874292211,0,0,0,0,0,0,-0.0549215541019666,0,0,0,0,0.242027511967554,0,0,0,0,0.112711191214226,0,0,0.0815593849865996,0,0,0.0144073270770016,-0.0920935799304077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00149328509062003,0.00100592708904727,0,0,0,0,0,0
X601877.SH,0,0,0,0,0,0,0,0,0.146482050162676,0,0.154086798468139,0,0,0,0,0,0,0,0,0,0,0.0511626048782215,0,0,0,0,0,0,0,0,0,0,0,0.0230487777389917,0,0,0,0,0,0,0,8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0.00128053792414232,-0.0076787624851434,0,0,0,0,0,0
X600271.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.172362261329707,0,0,0,0,0,0,0,0,0,0,0.122346933087152,0,0,0,0,0,0,0,0,0,0,0.250630059312981,0.34268196791911,0,0,0,0,0,0,0.0546563074962736,0,0.0197433121564028,0,0,0,0,0,0
