,X600519.SH,X000858.SZ,X002475.SZ,X600276.SH,X002415.SZ,X600690.SH,X000651.SZ,X600809.SH,X000063.SZ,X002371.SZ,X600104.SH,X003816.SZ,X300124.SZ,X000568.SZ,X000725.SZ,X600031.SH,X000338.SZ,X000625.SZ,X002304.SZ,X002241.SZ,X000100.SZ,X600418.SH,X000596.SZ,X300014.SZ,X002463.SZ,X002179.SZ,X000977.SZ,X600183.SH,X600584.SH,X600066.SH,X000157.SZ,X002028.SZ,X600089.SH,X600703.SH,X600372.SH,X600741.SH,X002236.SZ,X002049.SZ,X601877.SH,X600522.SH,X000066.SZ,X002156.SZ,X000921.SZ,X600460.SH,X000988.SZ,X600839.SH,X002456.SZ,X002281.SZ,X600487.SH,X000800.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600104.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.141773328057933,0,0,0,0,0,0,0,0,0.198200137797707,0,0,0,0,0,0,0.109048897379018,0,0,0,0,0,0,1.09452288103382,0,0,0,0,-0.181031214321758,0,-0.0711114990838807,0,0,0.222006980695371,0,0,0,0,0,0.0262974170795175,0,0,0,0,0,0,0
X003816.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.102676038520157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00890333582470262,0.110524156234469,0.0663964308331484,0,0,0,0,0,0,0,0,0.0139465481209229,0,0,0,0,0,0.0246025175866342,0,0,0.0824729049386299,0,-0.0285850826579419,0.0144891718271911,-0.0637723058951776,0,0,0,0,0,0
X300124.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0547035226542878,0.00358278198436724,0.0488438016720101,0,0.103705675097924,0,0,0,0,0,0,0,0,0,0.241363803064997,0,0,0,0,0,0,0.0947956501464067,0,0,0,0,0,0,-0.00572505134607294,0.00959892158586115,0,0,0,0,0,0
X000568.SZ,0,0,0,0,0,0,0,0.00780173866366392,0,0,0,0,0,0,0,0,0,0,0.134792067558822,0.00860010969170095,0,0,0.425155390215908,0,0,0.0877640703769068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.33680868994202e-19,0,0,0,0,0.0354910884673031,0,0,0,0,0,0,-0.022896707651113,0,0,0,0,0,0
X000725.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.241546198049826,0.0472213339732021,0,0.00958891704669739,0.0168368722493925,0,0.0036820336957356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0551482512560656,0.113951034787238,0.0632231543536931,0,0,0,0,-0.018627788794928,-0.0269894732945503,0,0,0,0,0,0,0
X600031.SH,0,0,0.0354036717596497,0,0,0.0166565075163892,0,0.208463055927808,0.0267105575906094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.102642667727433,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1145974686467,4.33680868994202e-19,0,-0.0341025741112152,0,0,0,0.024452583633529,-0.0398448162032458,0,0,0,0,0,0
X000338.SZ,0,0,0,0,0,0,0,0,0.00817512969978086,0,0,0,0,0,0,0,0,0.158563034244875,0,0,0,0.0339615201715039,0.0617323181661289,0,0,0,0,0,0,0,0.0072398264890671,0,0,0,0,0,0,0,0,0,0,0.0365742696706666,0.112487041242954,0,0,0,0,0,0,0,0,-0.00949804923434141,0.0208672249937853,0,0,0,0,0,0
X000625.SZ,0,0,0,0,0,0,0,0,0.0548834923168611,0,0,0,0,0,0,0,0,0,0,0,0,0.15774027245919,0.0906966186609737,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0246151255730351,0,0,0,0,0,0,0,0,0,-0.0139319185418527,0.00934720986381036,0,0,0,0,0,0
X002304.SZ,0,0,0,0,0,0.0326385035352581,0,0,0,0,0,0,0,0.486746339856877,0,0,0,0,0,0.0502026425131866,0,-0.0113315466178497,0.0170759783898153,0,0,0,0,0,0,0.0023310007554899,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0205628713721962,-2.71050543121376e-20,0,0,0,0,0,0
X002241.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.135989873262205,0,0,0.104938207617054,0.119114811934199,0,0,0,0,0,0,0,0,0,0,0,0.128494136761204,0,0,0,0,0.0176016796142328,0,0,0,0,0,-0.0341866038020609,-0.021098339034608,0,0,0,0,0,0
X000100.SZ,0,0,0.273873987129414,0,0,0,0,0,0.0304686268526194,0,0,0,0,0,0.0595389658456402,0,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0.0636668496206364,0,0,0,0,0,0,0,0,0,0,0,0,0.0349477524165967,0,0,0,0.131464331942474,-3.46944695195361e-18,0,0,0,0,0,-0.00638696244776269,0.012436622144435,0,0,0,0,0,0
X600418.SH,0,0,0,0,0,0,0,0,0.0405923332895323,0.0347607602762519,0.201756045593851,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.125194359231095,0.160896409115445,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0435156341886228,-0.0195088674006673,0,0,0,0,0.338993893333609,-0.0554323668824276,0,0,0,-0.0981701226876948,0.0758129076984856,0,0,0,0,0,0
X000596.SZ,0,0,0,0,0,0,0,0.277952747792519,0,0,0,0,0,0.379456949425814,0,0,0,0,0,0,0,0,0,0.0752800088876641,0,0,0,0,0,0.0175534039427802,0,0,0,0,0,0.0414139223914534,0,0,0,0,0,0,0.0384099399711302,0,0,0,0,-0.105401882500967,0,0,0,0,-0.00800813718376277,0.0460457067518851,0,0,0,0,0
X300014.SZ,0,0,0,0,0,0,0,0,0,0.0881476896300698,0.0656196823804917,0,0,0,0,0,0,0,0,0,0,0.0731083487454624,0,0,0,0,0.0644834988071074,0,0,0,0,0,0,0,0,0.0875176947808202,0,0.0973205792604318,0,0,0,0.0664945911274968,0,0,0,0,0,0,0,0,0,0,0.023489953723237,0,0,0,0,0,0
X002463.SZ,0,0,0,0,0,0.0982424071178562,0,0,0,0.00253715711438511,0,0,0,0,0,0,0,0,0,0,0,0,0,0.223283555471993,0,0,0.0267488225709743,0.0936437052771041,0,1.0842021724855e-19,0,0.0539515025066281,0,0,0,0,0,0,0,0,0,0.037716841535418,0,0,0.0453878222197724,0.0524341988994846,0,0.0877151855338664,0.0978232256927747,0,0,0,0.0318190948482196,0,0,0,0,0,0
X002179.SZ,0,0,0,0,0,0,0,0,0.132703462849875,0,0.0354186886446421,0,0,0,0,0,0,0,0,0,0,0,0,0.0338279022911408,0.0347582801017823,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.127327576487897,0,0,0,0.184073244005323,0,0.0233309254057407,-0.0652558574459393,0,0,0,-0.0115677566838408,0.0130394869931626,0,0,0,0,0,0
X000977.SZ,0,0,0,0,0,0,0,0,0.269752160568985,0.0651684403970846,0,0,0,0,0,0,0,0,0,0,0,0.165968721016346,0,0,0,0,0,0.113210860325131,0,0,0,0,0,0,0,0,0,0,0,0,0.0321456581829977,0,0,0.406544561924038,0,0.0314549976480041,0,0.0785736110748841,0,0,0,0.0040548293641597,-0.00177858970491694,0,0,0,0,0,0
X600183.SH,0,0,0,0,0,0,0,0,0,0.0183360391580724,0,0,0,0,0,0,0,0,0,0.0473918380507909,0,0,0,0,0.271822824705547,0,0.13378583146536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0500750657177131,0.0367097962433695,0,0.0245182459642633,0,0,0,0,0,0,0,0,0,0,0
X600584.SH,0,0,0,0,0,0,0,0,0.0535313552311328,0,0,0,0,0,0,0,0,0,0,0.0690084272064727,0,0,0,0,0,0,0.155516580744054,0,0,0.0270591875595966,0,0,0,0,0,0,0,0.0609633251233746,0,0,0,0.244033463563528,0,0.178083889347925,0,0,0,0,0,0,0,-1.0842021724855e-19,0.00565215401859169,0,0,0,0,0,0
X600066.SH,0,0,0.0143489016808798,0,0,0,0.0924084359493821,0,0,0,0.141756605362345,0,0,0,0,0,0,0,0,0.186876381496882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0176505150890542,0,0,0,0,0,-0.0597048910231824,0,0.0170958764186668,0,0,-0.04404295261878,0.0450610091418758,0,0,0,0,0,0
X000157.SZ,0,0,0,0,0,0,0,0,0,0,0.0056146107661841,0,0,0,0,0,0,0,0,0,0,0,0.087818549871962,0.0259759033409257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0661990303845289,0,0.0523860339828811,0,0,0,0,0,0,0,0,-0.0010010012860324,0.0119700631935852,-0.0235333576087101,0,0,0,0,0,0
X002028.SZ,0,0,0,0,0,0.124209854651107,0.136132311543605,0,0,0,0.0469402631900483,0,0.174686753757461,0,0,0,0,0,0,0,-0.151186926921163,-0.0922086419736696,0,0,0,0,0.136930020680186,8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0.123607920011252,0,0,0,0,0,-0.111693179704173,0.0118338571472746,0,0,-0.01179173599044,0.00474574570464377,0,0,0,0,0,0
X600089.SH,0,0,0,0,0,0,0,0.135351777752354,0.00644524646048034,0,0,0.00587594496199796,0,0.0934794727829377,0,0,0,0,0,0,0,0,0,0,0,0,0.0854043002659482,0,0,0,0,0,0,0,0,0,0,0.122295902551864,0,0,0,0,0,0.0392153478174812,0,0,0,0,0,0,0,-0.00323813906477454,0.0118099601787225,0,0,0,0,0,0
X600703.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0480038805826493,0,0.00202348034047788,0,0,0.0967753728236437,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0658641783371318,0.0275423691441336,0,0.109885524409907,0.14036937266553,-1.0842021724855e-19,0,0.00571270796097966,0,0,0,-0.0107508891267337,0,0,0,0,0,0,0
X600372.SH,0,0,0,0,0,0,0,0,0.0678472168912702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.117256107459107,0,0.0586553307159754,0,0,0.0343256976147413,0,0,0,0,0,0,0,0,0.0563200556687247,0,0,0,0.0788538739545028,0,0,0,0,0,-0.0107484194853231,0,0,0,-0.0128914546718887,-0.00310852189294885,0,0,0,0,0,0
X600741.SH,0,0,0.0416300366442467,0,0,0,0,0,0,0,0.115067417592361,0,0,0,0,0,0,0,0,0,0,0.0991467120476543,0,0.112720419700948,0,0,0.0368419905453021,0,0,0.0615934515492776,0,0,0,0,0,0,0,0,0,0,0.0349398909310053,-0.0481790908578887,0.0917202999640137,0,0,-0.127609079793471,0,0,0.059437273909118,0,-0.0368370124843872,-0.0136612721288122,0.0182059860859996,0,0,0,0,0,0
X002236.SZ,0,0,0,0,0,0,0,0,0.00220238124759889,0,0,0,0,0,0,0,0,0,0,0.0689660398165625,0,0,0,0,0.0691021708976375,0,0.0179963217856663,0,0.102297232771352,0,0,0,0,0,0,0,0,0.0679956329852796,0,0,0.0452380580339917,0.00210238360101707,0,0,0,0.000909463718696792,0,0.0230077745970778,0,0,-0.0767845212212819,-0.0238424925498373,-0.00444969574733777,0,0,0,0,0,0
X002049.SZ,0,0,0,0,0,0,0,0,0.145256790503334,0.105801258928771,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0380680147090482,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0245197851559632,0,0.0725773987919437,0.105305724920092,0,0,0,0,0,0,-0.0320251861246241,0,0,0,0,0,0,0
X601877.SH,0,0,0,0,0,0,0,0,0,0,0.00948514523751686,0,0,0.0633392439446467,0,0.0267722526948672,0,0,0,0,0,0.0941101827936271,0,0.0883004924678533,0,0,0,-0.0298226984985756,0,0,0.140006890241766,0,0,0,0,0,0,0,0,0,0,0.00543885638921881,0,0,0,0,0,0,0,0.0477886152136521,0,0.0115977652018677,-0.0384621467856246,0,0,0,0,0,0
X600522.SH,0,0,0,0,0,0,0,0,0,0,0.0629190112533706,0,0,0,0,0,0.0107843524877117,0,0,0,0,0,0.0948356742631122,0,0,0,0,0,0,0,0,0,0,0,0,0.217972098297487,0,0,0,0,0,0.117134272939565,0,0,0,0,0,0.0298743764449792,0.122388747679195,0,0,-0.0293673508970551,0.00838266661954647,0,0,0,0,0,0
X000066.SZ,0,0,0,0,0,0,0,0,0.0129070075198532,0,-0.21749509418389,0,0,0,0,0,0,0,0,0,0.297420505259982,0,0,0,0,0,0.0414370496987785,0,0.0811133932077875,0,0,0,0,0,0,0,0,0,0,0,0,0.630538357167515,0,0,0.0847789545151894,0,0,0,0,0,0,-0.0510242224430255,0.0505765978401646,0,0,0,0,0,0
X002156.SZ,0,0,0,0,0,0,0,0,0,0,-0.131331994144464,0,0,0,0,0,0,0,-0.0918608078068756,0,0,0.11190962881339,0,0,0,0,0,0,0.67353641468412,0,0,0,0,0,0,0,0,0,0,0,0.112089615781196,0,0,0.112333578934433,0.128993412577566,0,0,0.0228865617273646,0.180322239830255,0,0,-0.0891660195103274,0.0829657436431285,0,0,0,0,0,0
X000921.SZ,0,0,0,0,0,0.0830071931683199,0.16771877285179,0,0,0.0561900362179274,0.0109629932753098,0,0,0.133017234142535,0,0,0.282075751502611,0,0,0,0,0,0,0.0380404620655321,0,0,0,0,-0.127428676107769,0,0,0.112242486218738,0,0,0,0,0,0,0,0,0,0,0,0,0,0.115571077591747,0,0,0,0,-0.0269537822099787,-0.0286327667417935,0.0347548766458894,0,0,0,0,0,0
X600460.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00297899072496242,0,0.117714030409982,0,0,0.0057370079344686,0,0.293594441225973,0,0.0584111386131414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0935348545866251,0.0677398752254298,0,0,0,0,-0.0196454834083301,0,0,0,0,0,0,0
X000988.SZ,0,0,0,0,0,0,0,0,0.049765201463903,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0135338725219261,0,0.0779575198964393,0,0,0,0,0,0,0,0,0,0,0.593717158278214,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00755246812940353,0.0079151587776585,0,0,0,0,0,0
X600839.SH,0,0,0,0,0,0,0,0.0863933669995877,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.586837827804182,0.150445964542934,0,0,0,-0.0951829140653873,0.0648518697618903,0,0,0,0,0,0
X002456.SZ,0,0,0,0,0,0,0,-0.159409539449272,0,0,-0.101685399622264,0,0,0,0,0,0,0,0,0,0,0.33776926636147,0,0,-0.00102885668556351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.023591464754059,0,0,0,0,0.244113541175033,0,0.118324776917466,0,0,0.113472140924629,-0.0631731276040383,0.0459196479170207,0,0,0,0,0,0
X002281.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.228049536302081,0.0545543794205001,0,0,0,0,0,0.224358082460372,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.128213857173264,0,0,0.273794588735395,0.109435109828837,0.024137932723779,0,0,0,0.0425940652736526,0.0229354829341301,-0.0157124044127742,0,0,0,0,0,0
X600487.SH,0,0,0,0,0,0,0,0,0.103445899141619,0,0,0,0,0,0,0,0,0.195589485803949,0,0.0224497381441465,0,0,0,0,0.140870507379599,0,0,0,-0.192991527394562,0.0320651617512522,0,0,0,0,0,0.0785069577165242,0,0.202164646895394,0,0,0,0,0,0,0,-0.0718735399614058,0,0,0,0,0,0,-0.0335908230524784,0,0,0,0,0,0
X000800.SZ,0,0,0,0,0,0,0,0,0.0384802228146991,0,0.0366268015368488,0,0,0,0,0,0,0.189323703884489,0,0,0,0.109830497501728,0,0.0481284164817245,0.00367644461673526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0405474215634923,0,0,0,0,0,0,0,0,0,0,0,-0.0174363141385761,0.00304669614336375,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,0,0.0436794281541157,0,0,0,0,0,0,-0.0120030074274619,0,0,0,0.112567469985396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00267385085870003,0,0,0,0,0,0,0,0,0,0.123327318754081,-0.290666745458783,0,0,0,0,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.192449174354339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.162577093848793,0,0.968359748126349,0,0,0,0,0,0
TED,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0996798244218873,0,0,0,0,0,-0.0907331804119369,0,0,0,0,0.458897427974171,0,0,0,0,0,0,0
RealEstate_excess,0,0,0,0,0,0,0,0,0,0,-0.00336109189694063,0,0,0,0,0,0,0,0,0,0,-0.0854197958657075,0,0,8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.106262893206781,0,0,0,-0.0107410741540857,0,0.00762521608518131,0,0,0.0582629741242979,0,-0.0366495123354412,0,0,0,0,0,0
MKreturn,0,0,0,0,0,0.15603908122931,0,0,0,0,-0.0240952687441645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0226591295071916,0,0.096196737211689,0,0,0.0280640370467378,0,0,0,0,0,0,0,0,0,0.0225760046299701,0,0,0,0,0.0041546121323731,0,0,0,-0.0321391606473269,-0.00159107200009099,-0.0160044349003386,0,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0.00690917574622596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00494449824250133,0.0222814172154987,-0.00903131358243598,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0110693313507323,0.0140711034708267,0,0,0,0.0297240702843044,-0.0175670699608459,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,-0.000376438311876644,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0124498008727319,0.00258215400779811,0,0,0,0,0,0
