,X600519.SH,X600104.SH,X002415.SZ,X000858.SZ,X000651.SZ,X600276.SH,X002304.SZ,X000725.SZ,X600690.SH,X002475.SZ,X600031.SH,X600703.SH,X000568.SZ,X600741.SH,X000338.SZ,X000063.SZ,X300003.SZ,X600271.SH,X002236.SZ,X601877.SH,X600809.SH,X002456.SZ,X002008.SZ,X300124.SZ,X600867.SH,X000596.SZ,X600487.SH,X000100.SZ,X000625.SZ,X600566.SH,X600066.SH,X000661.SZ,X000977.SZ,X002294.SZ,X600498.SH,X000157.SZ,X300142.SZ,X002179.SZ,X300136.SZ,X002180.SZ,X000981.SZ,X002007.SZ,X002241.SZ,X300146.SZ,X000050.SZ,X000869.SZ,X002049.SZ,X600522.SH,X600779.SH,X600089.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0,0,0.461847868482045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0335176766203356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.061546693507085,0,0.0509081012406748,0,0,0,0.0124210530078496,0,0.00927400116528003,0,0,0,0,0,0,0.00921599477312645,4.33680868994202e-19,0,0,0,0,0,0
X600104.SH,0,0,0,0,0.0850729335414126,0,0,0,0,0,0.152397613970164,0,0,0.231530874729978,0.010220409035829,0.0181254886626263,0,0,0,0,0,0,0,-0.0165363171076709,0.0438132720865354,0,0,0,0,0,0,0,0,0,0,0,-0.0361909561227578,0,0,-0.158126734157137,0,0.0724642845163641,0,0,0,0,0,0,0,0,0.0387290975403904,0.0213768751245356,0.0450278464841761,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0,0,8.67361737988404e-19,0.157158563632753,0,0,0,0,0,0,0,-0.103260977476372,0,0,0.201381928357848,0,0,0,0.0599093275618749,0,0,0.0709720336072072,0,0,0,0,0,0,0,0,0.16822313634388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0178700312967423,0.0404168648571594,0,0,0,0,0,0
X000858.SZ,0,0,0,0,0,0.0463926818957004,0,0,0.201171067581186,0.00551932469780855,0,0,0,0,0,0,0,0,0.0235572902915573,0,0,0,0.0513361265605564,0,0,0.182805058732967,0,0,0,0,0,0,0,0,0,0,0.0943094940016194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0125841960165158,0.0132264839860451,0,0,0,0,0,0
X000651.SZ,0,0,0,0,0,0,0,0,0.215358040309393,0,0.0183549448758734,0,0,0,0.224345532888655,0,0,0,0,0,0,0,0.143080060790839,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0167050747093169,0,-0.00391638862720062,0,0,0,0,0,0,0,0,0,0.0128948964718875,0.0259762755245699,0,0,0,0,0,0
X600276.SH,0,0,0,0.0479718463999756,0,0,0,0,0,0,0,0,0,0,0,-0.0757837381860628,0,0,0,0,0,0,0,0.0521571466136429,0,0.00822122362781101,0.143133469881025,0,0,0.0807684521261191,0,0.361690407929932,0,0.120235454023776,0,0,0,0,0,0,0,0,0,0.0962997550651278,0,0,0,0,0.0256580120662145,0,0,0.00992947392545335,0.0212098651582075,0,0,0,0,0,0
X002304.SZ,0,0,0,0.082224889001624,0,0,0,0,0.174120221324865,0,0,0,0,0,0,0,0,0,0,0,0.274529943979575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0369381045762914,0.0532206461174447,0,0,0,0,0,0
X000725.SZ,0,0,0,0,0,0,0,0,0.00592415352195253,0,0,0,0,0,0,0,0,0.0689123928023107,0,0,0,0,0,0,0,0,0,0.2096447339905,0,0,0,0,0,0,0,0,0.0173777703144329,0,0,0,0.17093281602458,0,0.100290154848449,0,0.0295255918373618,0,0.102384317528146,0.157564309043234,0,0,0,0,-0.00762329285816356,0,0,0,0,0,0
X600690.SH,0,0,0,0.439077705335455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.125648560695135,0,0,0,0,0,0,0,-0.0415668355088358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0170405978211099,0,0,0,0,0,0
X002475.SZ,0,0,0,0,0.0526942964692263,0.0288416695229363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.598283607416666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0380293590858302,0,0,0.0990270243388866,0,0.0527882880791307,0,0,0,0,0,0,0,0.014084968719744,0.0134418111180043,0,0,0,0,0,0
X600031.SH,0,0,0.241126919360185,0,0,0,0,0,0,0,0,0,0,0.0509105427185388,0.0419256776036528,0,0,0,0,0,0,0,0.24295615459654,0,0,0,0.059093516830293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0216764022982799,-0.029533869386364,0,0,0,0,0,0
X600703.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.0931950992370671,0,0,0.0916485254778408,0,0,0.0940189821357829,0,0,0.0413426555813683,0,0,0,0.00853843747327453,0.0533556146963413,0,0,0,0,0,0,0,0.0430914897585188,0,0,0,0,0.0838543736530357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000568.SZ,0,0,0.0817743750589587,0,0,0,0.0368483776052682,0,0.0919508845973986,0,0.0455658096837432,0,0,0,0.132880661762425,0,0,0,0,0,0.00688279092158714,0,0,0,0,0.299546319949948,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0555344433585129,0,0,0,0,0,0.0208909763426623,0.00324505089336731,0,0,0,0,0,0
X600741.SH,0,0.401736505163516,0,0,0,0,0,0,0.0480306720351071,0,0,0,0,0,0,-0.0265994246661606,0,0,0,0.103111631871296,0,0,0.0636601534283467,0,0,0.0294223025105994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0442453139771922,0,0,0,0,0.0213737628239803,0.00599395604620942,0,0,0,0,0,0
X000338.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.116505362384726,0,0,0.169959726486147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.188652114259975,0,0,0,0,0,0,0.0275505556210799,0.0389984316042155,0,0,0,0,0,0
X000063.SZ,0,0,0,0,0,0,0,0,0,0,0,0.093310976900696,0,0,0,0,0,0,0,0,0,0.203726529550833,0,0,0,0,0,0,0,0,0,0,0.0832760578262293,0,0,0,0,0,0.217521011356891,0,0,0.127699256234046,0,0,0,0,0,0,0,0,0,0.126052489048014,0.0156255412245278,0,0,0,0,0,0
X300003.SZ,0,0,0,0,0,0.0778842737802513,0.0737489425374582,0.11663774818941,0,0,0,0,0,0,0,0,0,0,0,0.0896964804133517,0,0,0,0,0,0.026636936663543,0,0,0,0.0774168696748802,0,0.105210923809632,0,0.172234238237172,0,0,0.157971569100485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0336897205327291,-0.0263925068678386,0,0,0,0,0,0
