,X600104.SH,X600519.SH,X000651.SZ,X002415.SZ,X000725.SZ,X000625.SZ,X000858.SZ,X002304.SZ,X000063.SZ,X600031.SH,X600276.SH,X600690.SH,X000338.SZ,X600372.SH,X000157.SZ,X002241.SZ,X600741.SH,X600089.SH,X600703.SH,X600066.SH,X600118.SH,X000100.SZ,X600271.SH,X000550.SZ,X601877.SH,X002236.SZ,X000581.SZ,X002475.SZ,X000623.SZ,X600177.SH,X300124.SZ,X600582.SH,X000568.SZ,X000800.SZ,X002294.SZ,X000400.SZ,X002129.SZ,X000559.SZ,X000869.SZ,X600839.SH,X002456.SZ,X002292.SZ,X600312.SH,X000977.SZ,X002007.SZ,X002465.SZ,X000050.SZ,X300003.SZ,X600435.SH,X002038.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600271.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.197617542977532,0,0,0,0,0,0,0.0871190280579166,0.204725379613923,0,0.061093871078844,0,0,0,0,0,0.0366555534032882,0,0.0117069939714924,0,0,0,0.0693235813467306,0,0.109241943340923,0.126561583062574,0,0,-0.0475526750395367,-0.0208394186981459,0,0,0,0,0,0
X000550.SZ,0.228633295856593,0,0,0,0,0,0,0,0.0259701190341855,0,0,0.0647460449676383,0,0,0,0,0,0,0.143100432168079,0,0,0,0.00177099688629197,0,0,0,0.0781322039342795,0,0,0,0,0.141731397259661,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0112054325264439,-0.00475661009897362,0,0,0,0,0,0
X601877.SH,0,0,0,0,0,0,0,0,0,0.0281540584591123,0,0,0,0,0,0,0,0,0,0,0,0,0.00225951244779134,0,0,0,0,0,0,0.0284965337350031,0.137085887196886,0.0704663117940079,0.0176695847913592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,-0.0188937963859075,-0.0367249108337635,0,0,0,0,0,0
X002236.SZ,0,0,0,0.144417005552458,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0384704822070422,0,0,0,0,0.122600699551424,0,0,0.198942557986601,0,0,0,0,0,0,0.0250623499967892,0,0,0.0762280572995541,0.181084490555773,0,0,0.0850175991010796,0,0.147101452749423,0.0481852027968658,0,0,0,0,-0.00106934689058176,0,0,0,0,0,0
X000581.SZ,0,0,0,0.222996272982614,0,0,0,0.0593741838482317,0.130827839648352,0,0,0,0.26864366372703,0,0.0287898076919773,0,0,0,0,0,0,0,0.0561828415502324,0.00966633864919948,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0634918460972131,0,0,0,0,0,-0.0454029000011304,-0.0121226764929067,0,0,0,0,0,0
X002475.SZ,0,0,0.0108327059793983,0,0,0,0,0,0,0,0,0,0,0,0,0,0.114577953331213,0,0,0,0,0,0.0165391409183564,0,0,0.0652475376616022,0,0,0,0,0.176763600580745,0.111082562468906,0,0,0,0,0,0.0367581473537003,0,0.0547893564217968,0,0,0,0,0,0.00737839874915811,0.0122580002847914,0,0,0,0,0,0,0,0,0,0,0,0
X000623.SZ,0.160544046793883,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.164470455420227,0,-0.16609299709017,0,0,0,0,0,0,0,0,0.551617422210478,0,0.204479887545566,0,0,0,0,0,0,0,0,0,0,-0.136298747961818,0,0,0.183612334880004,0,0,0,0,0,-0.00743240438792066,-0.0130067440074985,0,0,0,0,0,0
X600177.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.14850292102394,0,0,0,0,0,0,0,0.112267276276063,0,0,0,0,0,0,0,0.493691388764581,0,0,0,0,0.0701286882863756,0,0,0,0,0,0,0,0,0,0,0,0.0336996196215338,0,0,0,0,0,-0.00532599474987542,-0.00300878563352043,0,0,0,0,0,0
X300124.SZ,0,0,0.00141446882070199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.154686039736622,0.0797210499843951,0,0.0634361177548406,0,0,0,0,0,0,0,0,0,0,0.0455250272539629,0.00971167960661436,0,0,0.0262729558267741,0,0,0,0.0295076655715737,0,0,0,0,0,0,0,-0.0236279488891381,0,0,0,0,0,0
X600582.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0262941599078406,0,0,0,0,0,0,0.073993818964906,0,0.121411640982304,0,0,0,0,0,0,0.265617314530438,0,0,0.0799722591276934,0,0,0,0,0,0,0.253314086034407,0,0,0,0,0,0.0234340207015614,0,0,0,0,0,0,-0.0039187169588408,0,0,0,0,0,0
X000568.SZ,0,0,0.022094671201417,0,0.0584144541175832,0,0.334588095708622,0,0,0,0,0,0,0,0,0,0,0,-0.0353824916316339,0,0.0681745749751071,0,0,0,0,0,0,0,0.0358482131214697,0.0620019336558395,0,0.115151068144421,0,0,0,0,0,0,0,0,0.0684624572843122,0,0,0,0,0,0,0,0.013678461707938,0,0,-0.0413107437645722,-0.021582537602098,0,0,0,0,0,0
X000800.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.204985553371318,0,0,0.128911072319777,0.0685289486726879,0,0,0,0,0.0381468646412026,0.0757515516021122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0.0582356697743199,0.155394956253844,0,0,0,-0.0188055809357259,0,0,0,0,0,0
X002294.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.122665091153363,0,0,0,0,0.0122335545310442,0,0,0,0,0,0,0,0,0,0,0,0.163666198050108,0,0,0,0,0,0,0.0940564650477834,0,0.0376540598645439,0,0.20584568148649,0,0,0,0,0.00700423093295826,0,0.003960854549271,0,0,0,0.00492801988696035,0,0,0,0,0,0
X000400.SZ,0,0,0,0,0,0,0,0,0,0,0,0.133032813411776,0,0,0,0,0,0.0755105038531552,0,0,0.104083636785786,0,0,0.00791356172109731,0,0.0259097226191666,0,0.201571294943455,0,0,0,0.0293404249224591,0,0,0,0,0,0,0,0,0,0,0.0568822331986419,0,-0.0491145605777159,0,0,0,0,0,0,0,0.00171696581694556,0,0,0,0,0,0
X002129.SZ,0,0,0,0,0,0,0,0,0,-0.119720850539451,0,0,0,0,0,0,0,0,0,0,0,0,6.93889390390723e-18,0,0.0369605192923809,0,0,0.226419831153891,0,0,0,0,0,0,0,0,0,0,0,0,0.00815887885517279,0,0,0,0.120975016787836,0.0180842789633214,0.0700499917485406,0,0.0289540540278039,0,0,-0.0262205996592314,0,0,0,0,0,0,0
X000559.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.135706699660403,0,0.0749983293790182,0,0,0,0,0,0,0,0,0,-6.93889390390723e-18,0.445712883232458,0,0,0.0844158394195444,0,0,0,0,0,0,0,0,0,0,0.000196970701254058,0,0,0,0,0,0.138562201112852,0.107662315462585,0,0,0,0,0.0293946816578751,0,0.0434720244102598,0,0,0,0,0
X000869.SZ,0,0,0,0,4.33680868994202e-19,0,0.143867194317428,0.308762520318236,0,0,0,0,0,0,0,0,0,0,0,0.0367417903652814,0,0,0,0,0,0,0,0,0,0,0,0.21094935143083,0.144152733702061,0,0,-0.0407278314738241,0,0,0,0,0,0,-0.0079409024153025,0.0542664264220891,0,0,0,0,0.0142441214891723,0,0,0,-0.00333738615102414,0,0,0,0,0,0
X600839.SH,0.0225766081110381,0,0,0,0,0,0,0,0,0,0,0,0,0,0.216610747175275,0,0,0,0,0,0,0,0,0.131609145302942,0,0,0,0,0,0,0.0663864118599976,0,0,0.0140024958246148,0,0,0,0.0730232626568515,0,0,0,0.0916853056900606,0,0,0,0,0,0,0.102328896886564,0,0,0,0.00682622737438986,0,0,0,0,0,0
X002456.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.0621872952611251,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0.393549675517714,0,0.168453184477605,0,0,0.0639169183544786,0.00284014746113965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0517765554747326,0,0,0,-0.032892632584104,-0.0362496539611253,0.00473298959114733,0,0,0,0,0
X002292.SZ,0,0,0,0.0455283073550176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0472843288621632,0,0,0,0.0674029007194502,0.184998594248986,0.0467969048175289,0,0.0505468788796098,0,0,0,0,0,0,0,0,0.0486809965742589,0,0,0,0.294463851855957,0,0,0,0.0375722678698428,0.0534105125823619,0,0,0.0574222736264067,0.0135899495559017,0,0,0,0,0,0
X600312.SH,0.115024597268244,0,0,0,0,0,0,-0.135322546419895,0,0,0,0,0,0,0,0,0,0.419479772016582,0,0,0.0918118712230819,0,0,0,0,0,0.063557142442524,0,0,0,0,0,0,0,0,0.275522151596253,0,0,0,0,0.156732156849315,0,0,0,0,0,0,0,0,0,0,-0.00441706858532178,-0.0102238534148121,0,0,0,0,0,0
X000977.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0251836932640422,0,0.107004762444573,0.0388220861120027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0100292148789502,0,0,0,0,0,0,0,0,0,0,0,-0.0853243106066108,0.00231971923067603,0,0,0,0,0,0
X002007.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.194178577286518,0,0,0,0,0,0,0,0.213933952471169,0,-0.0537803891716465,0,0,0,0.0651030625453485,0,0,0.0296197261749615,0.0462637983547087,0.325314409933307,0.0126376018263141,0,0,0,0,-6.93889390390723e-18,0,0,0,-0.0845350729521042,-0.0112538163767002,0,0,0,0,0,0
X002465.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.171494698252906,0,0.163898020053462,0,0,0,0,0,0.0738309124470514,0,0.0274462868534614,0,0,0.034506147506495,0,0,0,0,0,0,0,0,0,0,0,0,0,0.136446383914801,0.289731172463921,0,0,0.00379185425327468,0,0,0,0,0,0,0
X000050.SZ,0,0,0,0,0,0,-0.0430480307191284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0743255703307713,0,0,0,0,0,0,0,-0.0811592297471552,0,0,0,0,0,0.15854684223997,0.297195490437297,0,0,0.0599849430969259,0,0,0,0.398497209265661,0.0307172596405581,0,0,0.0704656937052676,0,0,0.133712646987411,0.0347391832472311,0,0,0,0,0,0
X300003.SZ,0,0,0,0,0,0,-0.331471091159829,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0437669158415438,0,0.0998065468458821,0.0744632209042453,0,0,0,0.202783518543033,0,0,0,0,0,0,0,0,0,0,0,0.027089687064416,0,0.0480298821583954,0,0,0,0,0.174530698445186,0,0.197308321099696,0,0,0,-0.0018873343408825,0,0,0,0,0,0
X600435.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.332341780176024,0.145730019689103,0,0,0,0,0,0.159248687456881,0,0,0,0,0,0,0,0,0,0,0,0.0389206461923741,0,0,0,0,0,0,0,0.239489801555871,0.160172628370295,0,0,0,0,0.104893174020849,7.5857123316131e-05,0,0,0,0.0108604580387563,0.0286374259002132,0,0,0,0,0,0
X002038.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0871977482932773,0,0,0,0,0,0,0,0,0,0,0.0437044152055836,0.145372885275801,0,0,0,0,0,0,0,0,0.0910916311402082,0,0.0570771762918779,0,0,0,-0.00762458740434877,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,0,0,0.0105231124389174,0,0,0,0,0,0,0,0,0,0.00584197423275391,0.106492351774468,0,-0.0154246111474313,0,0,0,0,0,1.73472347597681e-18,0,0,-0.0218020558554512,0,0,0,0,0,0,0,0,0,0,0,-0.108377276899572,-0.00500597851002073,0,0,0,0,0,0,0,0.00142570313768367,0,-0.0237036292424714,0,0,0,0
Slope,0,0,0,0,0,0,0,-0.0226677636149651,0,-0.422360001949702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.17795191330215,0,0,0,0,0,0,0,0.330164974301003,0,0,0,-0.128387698938351,0,0.295008394058523,0.052390374625056,0,0,0,0,0,-0.153050146523396,0.11605831021502,0,0,0,0,0
TED,0,0,-0.209650445555468,0,0,0,0,0.451918495289072,0,0,0,0,0,0,0,0,0,-2.22660515608243,0,1.47559656477697,0,0,0,0,0,0,0,1.67881864524738,0,0,-6.93889390390723e-18,0,0,0,0,0,0,-2.11007426822625,0,0,0,0,0,0,-0.072529014070632,0,-0.110094014168356,0.0444138605519752,0,0,0,-1.01968460519197,0,-0.58788423365715,0,0,0,0,0
RealEstate_excess,0,0,-0.511549362145274,0,0,0,0,0,0,0,0,0,0,-0.113699731838437,0,0,0,0,0,0,0,0,0,0,0.0343626610501365,0,0,0,0,0.134773738995202,0,0.0476265714234126,0,0,0,0,0,0.242992767174961,0,0,0,0,0.0946888043550559,0,0,-0.0736693694173774,0,0,0,0,0,-0.0246110809349748,-0.0107666575498693,0,0,0,0,0,0
MKreturn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.105731452394191,0,0,-0.0872321633632345,0,-0.036577632001969,0,0,-0.0672110324532046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0878373456373801,0,0,0,0,0,0.0379370998733573,-0.00303182710049983,-0.135395870039626,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.010527166324567,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00253526185927686,0,0,0,-0.0562550597827489,0,0,-0.00725401183826694,0.0616010364005591,0,0,0,0,0,0,-0.0366226443818001,0,0,0,0,-0.00564871377479788,0,-0.0245440983081974,-8.67361737988404e-19,0,0,0,0,0,0.10454901978513,0.0205000575449521,0,0,0,0,0,0
CarbonVol_Guangdong,-0.0036255363260756,0,0,0,0,0,0,0,0,-0.0034542998906521,0,0,0,0,0,0.0038234501024931,0,0,0,0,0.0047810986541463,0,-0.00130972870539676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0109460797598871,0,0,0,-0.0139204271784714,0,0,0,0,0.00239303123705937,0.000299354884339055,0.00629909339095914,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00149405823936052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00268348446814223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00237668166526715,0.00666168761322703,0,0,0,0,0
