,X600519.SH,X600104.SH,X002415.SZ,X000651.SZ,X000858.SZ,X600276.SH,X002304.SZ,X600690.SH,X000725.SZ,X000063.SZ,X600031.SH,X000338.SZ,X002475.SZ,X600741.SH,X000568.SZ,X601877.SH,X600271.SH,X600703.SH,X000100.SZ,X300124.SZ,X000625.SZ,X002236.SZ,X300003.SZ,X600809.SH,X002008.SZ,X600487.SH,X000596.SZ,X600498.SH,X000661.SZ,X002007.SZ,X000157.SZ,X300142.SZ,X002179.SZ,X600566.SH,X600089.SH,X600177.SH,X600066.SH,X002456.SZ,X300146.SZ,X002180.SZ,X002506.SZ,X600867.SH,X600522.SH,X600372.SH,X002129.SZ,X002508.SZ,X300136.SZ,X000977.SZ,X002241.SZ,X600118.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0,0,0,0,0,0.146011140280811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0402094658309744,0.0967830003197334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0557725034043152,0,0,0.0312110695240681,0,0,0,0,0.0782500480471706,0,0,0,0,-0.0378178967827445,0.0377834363131248,0,0,0,0,0,0
X600104.SH,0,0,0,0,0,0,0,0.0383637922493392,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0721160827351367,0,0.0770790917753215,0,0,0,0,0,0.09345286408612,0,0,0,0.196758711539403,0,0,0,0,0,0,0,0.0286371446904625,0,0,0.0194968813812098,0,0,0,0,0,0,0.0136116191082,-0.0500828549438195,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0,0,0.129915146083638,0,0,0,0,0,0,0,0,0.0406434130719311,0,0,0,0,0,0.713764430872883,0.0106172569971176,0.0144401933359183,0,0,0,0,0,-0.0898818153199156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0559194600504159,-0.0127749221118588,0,0,0,0,0,0,0
X000651.SZ,0,0,0.0504728877589887,0,0,0,0,0.134611021060666,0,0,0,0,0,0,0,0,0,0,0.0358180894868613,0,0,0.0341412393581262,0.0238757970239024,0,0,0.0215507025547709,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00441546702949934,0,0,0,0,0,0,0
X000858.SZ,0.0411841134062459,0,0.0492447947807902,0,0,0.026774298081492,0.0929026420217026,0,0,0,0,0,0.0154570572097046,0,0.30300180634421,0,0,0,0,0,0,0,-1.73472347597681e-18,0.0717986481821781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0444819771887737,0,0,0,0,-0.00753286460948057,0,0,0,0,0,0,0
X600276.SH,0.156927970858278,0,0.0804341910616083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.382776942034243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0031675957253026,0,0,0.0660654497401643,0,0,-0.141362163389622,0,0,0,0,0,0,0.0201849323146157,0.0346661353655516,0,0,0,0,0,0
X002304.SZ,0.0542789206899506,0.0423797396922927,0,0,0.3885109454208,0,0,0,0,0,0,0,0,0,0.163255411912564,0,0,0,0,0,0,0,0.190198659794328,0,0,0,0.049871412494772,0,0,0,0,0,0,0,0,0,0,0,0.0370652532719432,0,0,0,0,0,-0.128446479671777,0,0,0,0,0,0,-0.0141055704164922,0,0,0,0,0,0,0
X600690.SH,0,0,0,0,0,0.0681203393151029,0.136945072788029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0734744765253378,0,0,0.00184396428404613,0,0,0,0,0,0.0850668349226895,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0429998637239131,0,0.146168448915992,0,0,0,0.0213875098781791,-0.0433985892615532,0,0,0,0.0316446255494134,0,0
X000725.SZ,0,0,0,0,0,0,0,0,0,0.108002846033658,0,0,0,0,0,1.73472347597681e-18,0,0,0.204899553425945,0,0,0.101774008931292,0,0,0,0,0,0,0,0,0,0,0,0.0902769031729886,0,0,0,0.0394024868368891,-0.00274844035257289,0,0,0,0,0,0,0,0.0162765958050342,0,0,0,0,0,0.0224236766183991,0,0,0,0.00464151388721206,0,0
X000063.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0762396383198247,0,0,0,0,0,0,0,0,0.322195414179047,0,0.283677132159271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0121486698706194,0,0,0,0,0.012843676433132,-0.021395977034723,0,0,0,0.0932191651130132,0,0
