,X600519.SH,X600104.SH,X002415.SZ,X000651.SZ,X000858.SZ,X600276.SH,X002304.SZ,X000725.SZ,X000063.SZ,X600690.SH,X600703.SH,X000568.SZ,X600741.SH,X002236.SZ,X002475.SZ,X000338.SZ,X600031.SH,X000625.SZ,X002008.SZ,X002456.SZ,X600066.SH,X601877.SH,X600809.SH,X600487.SH,X300124.SZ,X300003.SZ,X002508.SZ,X000100.SZ,X002241.SZ,X002294.SZ,X600867.SH,X600522.SH,X600271.SH,X300136.SZ,X600566.SH,X000157.SZ,X000981.SZ,X600089.SH,X000050.SZ,X000596.SZ,X600177.SH,X002085.SZ,X600498.SH,X600707.SH,X300142.SZ,X000661.SZ,X600699.SH,X002180.SZ,X002179.SZ,X600201.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0,0,0,0.564230424506422,0,0.0164376324629716,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00227946422008229,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0.0498395236611169,0,0,0,0,0.093777064963675,0,0,0,0,0,0,0,0,0,0,0,-0.00170547866510212,0,0,0,0,0,0,0
X600104.SH,0,0,0,0,0,0,0,0,-0.102325165404629,0.157818449680766,0,0,0.191359825595961,0.0319430342777762,0.122162398248207,0.0123675911633003,0,0,0,0,0,0.0583033679281376,0,0,0,0.0275594135370088,0,0,0,0,0,0,0,0,0.0253990660103881,0,0,0,0,0,0,0,0,0,0.0798202291592205,0,0,0,0,0,0,-0.0312510614606795,0.0389123483474531,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0,0,0,0,0,0.0908153147468873,0.242749274474011,0,0,0.115418881157344,0,0,0,0,0.148551588463119,0,0,0,0.0335105577404907,0.0842761884750328,0,0,0,0,0,0,0,0,0,0.0986762404332524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0195131284198889,0,0,0,0,0,0,0
X000651.SZ,0,0,0,0,0.463500860029503,0,0,0,0.0396419642915629,0.0795161823031561,0,0,0,0,0,0.0592336934383622,0.0468643260158579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00584812214138904,0,0,0,0,0,0,0
X000858.SZ,0.201452865595935,0,0,0.321756699451442,0,0.00817176974102791,0,0,0,0,0,0.442053453200496,0,0.0750746901178688,-0.0113706580244067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00470411383984493,0,0,0,0,0,0,0
X600276.SH,0,0,0.0319386012715694,0,0,0,0,0,0,0,0.0301520787592645,0,0,0.0340994105887747,0,0,0,0,0,0,0,0,0.0874671408887909,0.261092124556114,0,0,0.123507510630094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00126497822634841,0,0,0,0,0,0
X002304.SZ,0.18283347242002,0,0,0,0.171904231085682,0,0,0,0,0,0.0077988336642314,0.169849221015649,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.21607148009087,0,0,0,0,0,0,0,0,0,0,0,-0.00992354771927088,0.00839777407035683,-0.0825427202673866,0,0,0,0,0
X000725.SZ,0,0,0,0,0,0,0,0,0.626733469115995,0,0,0,0,0,0,0.114640392942374,0,0,0,0,0,0,0,0,0,0.124491096315892,0,0,0,0,0,0,0,0,0,0,0,0,0.133383985870428,0,0,0,0,0,0,0,0,0,0,0,0,-0.0619425226697302,0.0613352126220341,0,0,0,0,0,0
X000063.SZ,0,0,0,0,0,0,0,0.419580637163387,0,0,0,0,0,0,0,0,0,0,0.0230953625188221,0,0,0,0,0.241568902788537,0,0,0,0,0,0,0,0,0.483823747413443,0,0.0904899806747998,0,0,0,0,0.063119737972578,0,0,0.176149295706014,0,0,0,0,0,0,0,0,0,0.00947802908362295,0,0,0,0,0,0
X600690.SH,0,0,0,0,0.493332668709448,0.0764413517043717,0,0,0,0,-4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0649562911979894,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0968828981875189,0,0,0,0,0,0,0,0.0111268025397271,0,0,0,0,0,0
X600703.SH,0,0,0.0842931950106531,0,0,0,0,0,0,0,0,0,0,0.298491435469698,0.235895681201679,0,0,0,0.150946288114124,0,0,0,0,0.0190389340439224,0,0.0710953789363323,0,0,0.0621352317803839,0,0,0.344119639845625,0.115121749473384,0,0,0,0,0,0,0,0,0,0.0157277471509733,0,0.0507204817549384,0,0,0,0,0,0,0,-0.0346190469163137,0,0,0,0,0,0
X000568.SZ,0,0,0,0,0.523101240172933,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0620697234045001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.183156906228003,0,0,0,0,0,0,0,0,0,0,0,0,-0.0027996751315255,0,0,0,0,0,0
X600741.SH,0,0.318009522643253,0,0,0,0,0.170373322430544,0,0,0.200213681798353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0193394563818656,0.0210917996784547,-0.235120185015472,0,0,0,0,0
X002236.SZ,0.0366802933251976,0,0,0.255171875151314,0,0,0,0,0,0,0.246691346165581,0.141142983290484,0,0,0,0,0,0,0.0864239873404011,0.0726438254296841,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0291550025858186,0,0.077352295421721,0,0,0,0.00965670558559075,0,0,0,0,0,0,0
X002475.SZ,0,0.0321522468387206,0,0,0,0,0,0,0,0,0,0,0,0.0304153385746703,0,0,0,0,0,0.372409738867521,0,0.15259859942215,0,0,0,0,-0.0729671428002362,0.112437024343526,0,0,0,0,0,0.0463479148778282,0,0,0,0,0,0,0,0,0.0384703877492659,0,0.0531833924603989,0,0,0,0,0,0,0.0114156958497432,-0.010522577823944,0,0,0,0,0,0
X000338.SZ,0,0,0.0786086159051028,0.124084223928373,0,0,0,0.0816200272087207,0,0.00486601924287781,0,0,0,0.075501744958184,0,0,0.277960063423926,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.210462472476126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0263168899819546,0,0.17893224589528,0,3.46944695195361e-18,0.00396363413249418,0,0,0,0,0,0
X600031.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.0370487507934667,0,0,0.157049347145646,0,0,0,0,0,0.140460557084688,0,0.037391780279954,0,0.0163890962625662,0.202702793637212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.171436149366449,0,0,0,0,0,0,-0.00732304758919277,-0.00721740058730328,0,0,0,0,0,0
X000625.SZ,0,0,0,0,-0.13283455080981,0,0,0,0.0511821251811864,0,0,0,0,0,0,0,0.0635200162284816,0,0,-0.0386546505769929,0,0,-0.0230341710596685,0,0.0535894490593704,0,0,0,0.118043489734676,0,0,0,0.036804865527874,0,0,0.0266990076082093,0,0,0,0,0,0,0,0,0.0722043053846458,0,0,0,0,0,0,0,-0.00639202160990641,0,0,0,0,0,0
X002008.SZ,0,0,0.269897706558404,0,0.0898246115840552,0,0,0,0.326878826116077,0,0,0,0,0.167087768156828,0,0,0,0,0,0,0,0.0904928691814629,0.0397918409823246,0,0,0,0,0.140511317804203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.164371399084238,0,0.00577381311429713,0.0033817407259793,-0.11096768401005,0,0,0,0,0
X002456.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.342378936249966,0,0,0,0,0,0,0,0.061482466221735,0,0,0,0.173182005022574,0,0,0,0,0,-0.0897413564450297,0.0909665587532036,0,0,0,0,0.0467123390449783,0,0,0,0,0,0,0,0,0,0,0,0,-0.0376449968503323,0.0350587931679567,0,0,0,0,0,0
X600066.SH,0,0,0,0,2.16840434497101e-19,0,0,0,-0.053859143759927,0,0.101140442022032,0,0.0723050286930992,0,0,0,0,0,0,0.00381683009065485,0,0,0,0.105553038787117,0,-0.106778114901675,0.0205530146599645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0230637126710305,0,0,0,0,0.0064057453815925,0,0,0,0,0,0
X601877.SH,0,0,0,0,0,0,-0.103999127916612,0,0,0,0,0,0,0,0,0,0.168824753358416,0,0,-0.111666591430054,0,0,0,0.146194511704286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.106438194636623,0,0.219966220704257,0,0,0,0,0,0,-0.0366971399880518,0.0630366109519937,0,0,0,0,0,0
X600809.SH,0,0,0,0,0.174783140928883,0,0,0,0,0,0.0998963260446694,0,0,0,0,0,0,0,0,0,0,0,0,0.283931931211146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0471625119743859,0,0,0,0,0,0.0248608998826199,0,0,0,0,0,0,0,0.00413875710239248,0,0,0,0,0,0
X600487.SH,0,0,0,0,0,0,0,0,0.170137596136285,0,0.324637636508862,0,0,0,0,0,0.0849958294589071,0,0.171954850920381,0,0,0,0.0678905206713582,0,0,0,0,0,0.126365750087635,0,0.0258583002112329,0,0,0,0,0,0,0,0.270793581557605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X300124.SZ,0,0,0,0,0,0,0,0.0498276290365803,0.056863243974799,0,0,0,0,0.0250878648101277,0,0.158704984443199,0,0,0,0,0,0.0217968750169306,0,0,0,0,0,0,0.15002753357331,0,0.0503709766265538,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.010516784784068,0,0,0,0,0,0,0
X300003.SZ,0,0,0,0,0,8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0.0569657898673179,0,0,0,0,0,0,0.0584734745830189,0,0,0,0,0,0,0,0.444762750720045,0,0,0,0.319049155544954,0,0,0,0.0958683705925916,0,0,0,0,0,0,0,0,0,0,0,0,0.0494822070580951,-0.0340384480727676,0,0,0,0,0,0
X002508.SZ,0,0,0,0,0,0.0653184225564019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.258633324228404,0,0,0.0830778632039948,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0651755963053665,0,0,0,0,0,0,0,0,0,0,0,-0.00765467038292575,-0.0104004058168165,0,0,0,0,0,0
X000100.SZ,0,0,0,0,0,0,0,0.143492102139808,0.177807058911968,0,0,0,0,0,0.0279368154912406,0,0,0,0.0940758045982003,0,0,0.0682881166599821,0,0.0377443932735894,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0495697518365697,0,0,0.028936279629843,0,0.0703114172065866,0,0,0,0,0,0,-0.0157620534233437,0.0326264062523784,0,0,0,0,0,0
X002241.SZ,0,0,0,0,0,0,0,0,0,0,0.134268096467729,0,0,0,0,0,0,0,0,0,0,0.0273629400021524,0.036690824241376,0,0,0,0,0,0,0,0,0.224196749116786,0,0,0,0,0,0,0.201753076291486,0,0.0177296262721994,0,0,0,0.0410951621114748,0,0,0.140660582005092,0,-0.0935155793299784,0,0,0.0100991875710321,0,0,0,0,0,0
X002294.SZ,0,0,0,0,0,0,0,0.0662285744630686,0.148879307949569,0,0.0776143144489455,0,0,0,0,-0.123027213833909,0,0,0.0873319123732483,0,0,-0.0511768462173669,0,0.00521201656181685,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00432101878514755,0,0,0,0,0,0,0
X600867.SH,0,0,0,0.00805341197551891,0,0,0,0,0.0288090799993567,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.271945494134146,0,0,0.267554368065472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.169388031452872,0,0,0,0,0,0,-0.008460278656163,0,0,0,0,0,0
X600522.SH,0.168960391457831,0,0,0,0,0,0.144608399827261,0,0,0,0.243030035086324,0,0,0,0,0,0,0,0,0,0,0.139620213084774,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.273299868047695,0.0530817254640455,0,0,0,0,0,0,0,0,0,0,0,0,0.00803470974527202,0,0,0,0,0,0
X600271.SH,0,0,0,0,0,0,0,0.0831260393030432,0,0,0,0,0,0,0,0,0.0331640546053761,0.108571674698751,0.21241778864282,0,0,0,0,0,0.223475728307812,0,0,0,0,0,0,0,0,0,0.0512430458404841,0,0,0,0,0,0,0,0,0,0,0,0.0820297018719366,0,0,0.093892409491731,0,0.0657996912678512,-0.081498717190997,-0.0673257860727352,0,0,0,0,0
X300136.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.216214254296587,0,0,0,0,0.677953543996331,0,0.0671197647942108,0,0,0,0,0,0,0,0.0969138011493303,0,0,0,0,0,0,0,0,-0.0410828441147415,0.183397745695993,0,0,0,0,0,0,0,0,-0.0720055434125916,0,0,0,-0.0436740142749549,0,0,0,0,0,0
X600566.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0783353915284611,0,0,0,0,0.187695564324493,0,0,0,0,0,0,0.0809969913069517,0,0,0,0,0,0,0,0,0,0,0,0.0952021404034858,0,0,0,0.0667626724137924,0,0,-0.0250973218423108,0.0263693430754973,0,0,0,0,0,0
X000157.SZ,0,0,0,0,0,0.000347830248746366,0,0.0136528379031167,0.0985332218520327,0,0,0,0,0,0,0.134450900210672,0,0,0,0,0,0,0.00730678260739504,0,0,0,0,0,0,0,0,0,0.0609730743308073,0.0148063052082721,0,0,0,0.206639691326581,0,0,0,0,0,0,0.0595391566469272,0,0,0.0170321883510874,0,0,0,0,-0.000250105275892687,0,0,0,0,0,0
X000981.SZ,0,0,0,0,0,0,0,0.0511008709627778,0,-0.0282464279554016,0,0,-0.01305833205981,0,0,0.0456753160919327,0,0,0,0,0,0,0.0962156318072826,0,-8.67361737988404e-19,0.0180229680988426,0,0,0,0,0.030878835058903,0,0,0,0,0,0,0,0,-0.0993973108132824,0,0,0.0323802117817527,0,0,0,0,0.0402513423155461,0,0,0,-0.0107160390368203,0,0,0,0,0,0,0
X600089.SH,0,0,0,0,0,0,0,0.0363618534286187,0,0,0.021573661108967,0,0,0,0,0.272782921041458,0,0,0,0,0,0.103619719854959,0,0,0,0.00970602040242466,0,0,0.0312690993807947,0,0,0,0,0,0.116951481795691,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0120072674336529,0,0,0,0,0,0
X000050.SZ,0,0,0,0,0,0,0,0.341577941055096,0,0,0.0918865822919688,0,0,0,0,0,0,0,0,0,0,0,0.10607526637231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.564724318577213,0,0,0,0,0,0,0,0.0924701041779996,0,0,-0.0121241776417131,0,0,0,0,0,0,0
X000596.SZ,0.0742732881338397,0,0,0,0,0,0,0.0428972718291589,0,0,0,0.37270837474183,0,0,0,0,0,0,0,0,0,0,0.00127655065953599,0.133869060999472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0114017689322784,-0.00452555786888693,0,0,0,0,0,0
X600177.SH,0,0,0,0,-0.108879019569692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.035203767449566,0,-0.0652616903569965,-0.0612555684382909,0,0.0762259452636438,0,0,0,0,0,0,0,0,0,0.253882192725196,0,0,0,0.0944498317575483,0,0,0,0,0,0,0.0412105288067984,0,0.00612272005823573,-0.0238170227197264,0,0,0,0,0,0
X002085.SZ,0,0,0,-0.146885316450369,0,0,-0.0208831975917193,0,0.0116472864064594,0,0,0,0,0,0.017521345983589,0,-0.148437913614809,0,0,0,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0738692905092497,0,0,0.106950711588069,0,0.405171294471465,0,0.0383519447827685,-0.0509359999208917,0,0,0,0,0,0
X600498.SH,0,0,0,0,0,0,0,0,0.0733798698687609,0,0,0,0,0,0,0.11773368249745,0,0,0.336162968337802,0,0,0.0792472469255604,0,0,0,0.174666344618947,0,0,0,0,0,0,0.0981579088416842,0,0,0,0,0,0.157639782970348,0,0,0,0,0,0.0674457623305161,0,0,0,0,0,0,-0.00542586493763409,0.00805302260019811,0,0,0,0,0,0
X600707.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0945846062790048,0,0,0,0,0,0.0788341479693991,0.0195774012644098,0,0,0,0,0,0,0,0.0722178805608729,0,0,0,0.0190489253522332,0,0,0,0,0,0,0,0,0,0,0,0,0.097327261881693,0,0,0,-0.0143454435921141,0.021460327172431,0,0,0,0,0,0
X300142.SZ,0,0.48646301723297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0206057230030428,0,0,0,0.19393156552038,0,0,0,0,0,0,0,0,0,0,0,0,0,0.129129344661452,0,0,0,0,0.409404269529126,0,0,0,0,0.0189923279193897,0,0,0,0,0,0,0
X000661.SZ,0,0,0,0,0,0,0,0.149069304491143,0,0,0,0,0,0.0672474773240458,0,0,0,0,0,0,0,0,0,0.158299452367001,0,0.083098962658835,-0.0185235141973495,0,0,0,0.115379683777433,0,0,0,0,0,0,0,0.0250953508701876,0,0,0,0,0,0,0,0,0,0,0,0,-2.16840434497101e-19,-0.0172650029949636,0,0,0,0,0,0
X600699.SH,0,0,0,0,0,0,0,0,0,0,0.0841504929912461,0,0,0,0,0,-0.0333068749635453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0294061041010041,0,0,0,0,0,0,0,0,0,0,0.133410757284034,0,0,0,0,0,0,0,0.0020698391275557,0,0,0,0,0,0
X002180.SZ,0,0,0,-0.0390534961155236,0,0,0,0,0,-0.0321512659324595,0,0,0,0,0,0.041448825761762,0,0,0,0,0,0,0,-0.117537287867197,0.149801754798292,0.0235592295880983,0,0,0.16518540660149,0,0,0,0,0,-8.67361737988404e-19,0,0.116755815929696,0,0,0,0.337707491183401,0,0,0,0,0,0,0,0.219243190378958,0,0,0.0123420636876807,0,0,0,0,0,0,0
X002179.SZ,0,0,0,0,0,0,0,0,0,0,0.124009656990017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0311575732668293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.143043705287601,0.0654570440255296,0,0.12236761405172,0,0,0.111710663280533,0,0,0,-0.0108199973800713,0,0,0,0,0,0,0
X600201.SH,0,0,0,0,0,0,0,0,0.145929573594788,0,0,0.00371421617363606,0,0,0,0.0310795820033369,0,0,0.154435240266377,0,0,0,0,0.0361661335899351,0,0,0,0,-0.108931432666875,0,0,0,0.0464513430194778,-0.0634433283040922,0,0,0,0,0,0.00894155485251246,0,0.322468761101699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0168118326626985,0,-0.00954323009851029,0,0,0,0,0,0,0,0,-0.0809939709541374,0,0,0.0903050641126649,0,0,0,0,0,-0.0155289161095872,0,0,0,0,0,0,0,0,0,-0.213907218136092,0.0674208163897373,0,0.000741804266159897,0,0,0,-0.0218825367053882,0,-0.244824349668059,0,0,0,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.10605808661288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.274694624785343,0,0,0,0,0,0,0,0,0,0,0,0,0,1.33106165410572,0,0,0,0,0,0
TED,0,0,0,0,0,0,0,0.213309068082595,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.923664596233765,0,0,0,0,0,0,0
RealEstate_excess,0.082638180046697,0,0,0.0303314042941617,0,0.0287582841408651,0,0,0,0,0,0,0,-0.0221908699452685,0,0,0,0,0,0,0,-0.0471666956652469,0.0607426340392155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0525707416336607,0,0,0,0,0,-0.023019402083861,0,0,0,-0.0198618171594465,-4.33680868994202e-19,0,0,0,0,0,0
