,X600519.SH,X600104.SH,X002415.SZ,X000858.SZ,X000651.SZ,X600276.SH,X002304.SZ,X000725.SZ,X600690.SH,X000063.SZ,X000568.SZ,X600741.SH,X600703.SH,X002475.SZ,X000338.SZ,X002236.SZ,X600031.SH,X300003.SZ,X002008.SZ,X600809.SH,X300124.SZ,X601877.SH,X002456.SZ,X600867.SH,X600271.SH,X600066.SH,X000625.SZ,X600487.SH,X000596.SZ,X002294.SZ,X000100.SZ,X600566.SH,X000981.SZ,X002241.SZ,X000661.SZ,X002508.SZ,X300142.SZ,X300136.SZ,X000050.SZ,X000157.SZ,X002180.SZ,X002179.SZ,X002038.SZ,X002007.SZ,X000977.SZ,X600522.SH,X000869.SZ,X600177.SH,X600498.SH,X002049.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0,0,0.281477551765742,0,0,0,0,0.0310503137560566,0,0.0515307776873914,0,0,0,0,0,0,0,0.000711457452698389,0,0.0748044192477736,0,0,0,0,0,0,0.035024630983273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0195574650654288,0,0.0205405131504202,0,0,-0.00698304848788512,0,0,0,0,0,0,0
X600104.SH,0,0,0,0.143447275844266,0,0,0.300355492370583,0,0,0,0,0.0742365529396326,0,0,0,0,0,0,0,0,0,-0.0182621742486222,0,0,0.0720160182158498,0,0,0,0,0,0,0,0,0,0,0,0,0.0466623239995277,0,0,0,-0.0123507915966943,-0.0132752779094006,0,0,0,0,0,0,-0.0575700622786917,0,0,-0.035424530658782,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0,0,0.134183616175224,0,0,0,0,0,0,0,0,0.184610722527069,0,0,0,0,0,0,0,0,0,0,0,0.0972636053513765,0,0,0,0.217254869496345,0,0.116960768933284,0,0.221144496916933,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,-0.00684759975025774,-0.0191717862422254,0,0,0,0,0,0
X000858.SZ,0.229423527381515,0,0,0,0.209933412275251,0,0.0086597673895354,0,0.0661706032285539,0,0.275278235171153,0,0,0,0,0,0,0,0,0.0971915201471562,0,0,0,0,0,0,0,0,0,-0.064496645149653,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0113148588992017,-0.0187736267716066,0,0,0,0,0,0
X000651.SZ,0,0,0,0.239767488124609,0,0,0,0,0.623013472152036,0,0,0,0.0535216820516183,0,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,0.0502131466154649,0,0,0,0,0,0,0,0,0,0,0,0,0.160858304943412,0,0,0,0,-0.0307419859226168,-0.0742846401989186,0,0,0,0,0,0,0.0169626150510327,0.0546627806086454,0,0,0,0,0,0
X600276.SH,0,0,0,0,0,0,0,0,0,0,0.135631282100678,0,0,0,0,0,0,0.322003309447852,0,0.063572516809666,0,0,0,0,-0.0957913450905197,0,0,0,0,0.069625496568718,0,0.0983158274682973,0,0,0.168272128673765,0,0,0,0,0,0,0,0,0,0,0,0.145217213018176,0,0,0,0,-0.0309729325250375,0.0178592581774644,0,0,0,0,0,0
X002304.SZ,0,0,0.18762928053575,0,0,0,0,0,0.0953846520422282,0.0254766803608656,0.0233609926009398,0,0,0,0,0,0,0,0,0.199334076024202,0.0119618190913986,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0.0167812636432053,-0.0200767864837303,0,0,0,0,0,0
X000725.SZ,0,0,0.0335310164415787,0,0.0659648013423265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0819845834076535,0,0,0,0,0,0.0366951525676703,0,0,0,0.0445859409608309,0,0,-0.0814041125424706,0,0,0,0,0.113029176760056,0,0,0,0,0,-0.00560274109981204,0.00366034758127024,0,0,0,0,0,0
X600690.SH,0,0,0,0.361507053413069,0,0,0.100631394895998,0,0,0,0,0.0229549061473584,0,0,0,0,0,0,0,0.0699811055375335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000207765409113864,-0.00817013761303036,0,0,0,0,0,0
X000063.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0734604871232172,0,0,0,0,0,0,0,0,0,0,0.0420676911352839,0,0,0,0,0,0,0,0,0,0,0,0,0.0821043149234336,0,0,0,0,0,0,0
