,X600519.SH,X000858.SZ,X600276.SH,X002475.SZ,X002415.SZ,X000651.SZ,X600104.SH,X000568.SZ,X002304.SZ,X000725.SZ,X600031.SH,X000661.SZ,X000063.SZ,X600809.SH,X003816.SZ,X600690.SH,X002241.SZ,X000596.SZ,X000338.SZ,X600703.SH,X002007.SZ,X000100.SZ,X300124.SZ,X300142.SZ,X300014.SZ,X002371.SZ,X600741.SH,X002049.SZ,X601877.SH,X002236.SZ,X300003.SZ,X000800.SZ,X000157.SZ,X002129.SZ,X002414.SZ,X600584.SH,X300136.SZ,X000625.SZ,X600183.SH,X002179.SZ,X000977.SZ,X000066.SZ,X601799.SH,X600118.SH,X002456.SZ,X002294.SZ,X002185.SZ,X000050.SZ,X002008.SZ,X300146.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600031.SH,0,0,0,0,0,0,0,0,0.0296422503442272,0,0,0,0,0,0,0,0,0.0571719336065624,0.382523234450252,0,0,0,0,0,0,0,0,0.0599818976979476,0,0,0,0,0.187040475003687,0,0,0,0.0415324441932332,0.0376710141153504,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0392732584624592,-0.00794684194908649,0,0,0,0,0,0
X000661.SZ,0,0,0,0.228781029243771,0,0,0,0,0,-0.0473397850596203,0,0,0,0,0,0,0.0218910377834885,0,0,0,0.259369655591331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.93889390390723e-18,0,0,0.0591070258721176,0,0,0.00692044640772723,-0.0262471903872031,0,0,0,0,0,0
X000063.SZ,0,0,0,0,0,0,0,0,0.112766706675127,-6.93889390390723e-18,0,0,0,0,0,0.181441348424754,0,0,0,0.0301681170483433,0,0.126604001481711,0,-0.0635301252012418,0,0,0,0,0,0,0,0,0,0,0,-0.00248476862851584,0,0.0335539194641977,0.268030657168694,0,0,0.0800445297004197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600809.SH,0,0.65325486596155,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0.0363621480760094,0,0,0.148220498684941,0,0,0,0,0,0,-0.0193855711156335,0,0,0,0,0,0.0379431118967125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0482861869393782,-0.00162164644248848,0,0,0,0,0,0
X003816.SZ,0,0,0,0,0,0,0,0.0275883552796778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00965940904458655,0,0,0,0,0,0,0,0,0.0334162846414316,0,0.00213480135808614,0,0,0,0,0,0,0,0.133983812386754,0,0.0672746456110637,0,0,0,0,0,0,0,-0.00692271694535814,-0.00210620110448852,0,0,0,0,0,0
X600690.SH,0,0,0,0,0,0,0,0.224585296702414,0,0.136597541841529,0,0,0,0,0,0,0,0.0246155182720938,0,0.0108039460095776,0,0,0,0,0,0,0,0,0.0804114296691795,0.0329311939212094,0,0,0,0.0542818224640458,0,0,0,0,0,0,0,0,0,0.038069014169082,0.0371550164211212,0,0,0,0,0,0,-0.00938255370156621,-0.00662486727786737,0,0,0,0,0,0
X002241.SZ,0,0,0,0.475311673381601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.134114157972765,0.00980065116989565,0.119100652496687,0,0.0196544063533338,0,0,0,0,0,0,0,0.015856201517126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000596.SZ,0,0.725933661280086,0,0,0,0,0,0,0,0,0,0,0,0.0893772535048832,0,0,0,0,0,0,0,0,0.0650952568034649,0.0411910075407225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0120073028442764,-0.0258244806648736,0,0,0,0,0,0
X000338.SZ,0,0,0,0,0,0,0,0,0,0,0.114238023337318,0,0,0,0,0,0.0622981362434911,0,0,0,0,0,0.0604842964869048,0,0,0,0,0.0326223047946712,0,0.0157294288918683,0,0,0,0,0,0,0,0,0,0,0,0.0326156956985497,0,0,0,0,0,0,0,0,0,0.00281425996567375,0,0,0,0,0,0,0
X600703.SH,0,0,0,0,0,0,0,0,0.07295035444228,0.0494309153727231,0,0,0,0,0,0,0.0279854473080773,0,0,0,0,0,0,0,0,0,0,0,0,0.0996845381505083,0,0,0,0,0,0.305749128114649,0,0,0.116866786959103,0,0,0.0553935010026203,0,0,0,0,0,0,0,0,0,0.00869560044283802,0,0,0,0,0,0,0
X002007.SZ,0,0,0,0,0,0,0,0,0,0,0,0.026798705343809,0,0,0,0,0,0,0,0,0,0,0,0.409049863441901,0,0,0,0,0,-0.0557018051834405,0.101291682103393,0,0,0,0,0,0,0,0,0,0.0511631552499718,0,0,0.0745120279869622,0,0.180311631558435,0.0416527619321911,0,0,0,0,0,0,0,0,0,0,0,0
X000100.SZ,0,0,0,0,0,0,0,0,0,0.53819323584924,0,0.0531283187835237,0,0,0,0,0.0670622389909832,0,0,0.0524824657972688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0464296675643649,0,0,0.111812296002308,0,0,0.0107470643325018,0,0,0,0,0,0,0
X300124.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0104267459797433,0.165525377956509,0,0,0,0,0,0.0677852086235589,0,0.0352528752730084,0,0,0.0520862724870174,0,0,0,0.0524482087600502,0,0,0.0459956282397627,0,0,0.173463381194995,0,0,0.391344465801101,0.0282699011518468,0,0,0,0,0,0,0,0.0238822387773884,0.0171966406248514,0,0,0,0,0,0
X300142.SZ,0,0,0,0,0,0,0,0.306730886355605,0,0,0,0,0,0,0,0,0.0942401229452021,0,0,0,0.54572626808207,-0.0466729064453376,0,0,0.0271821147049468,0,-0.0616099816784441,0,0,0,0,0,0,0.16228130527055,0,0,0,0,0,0,0,0,0,-0.0641402482652497,0,0,0,0,0,0.112347002680382,0,0.0399398526109538,-0.0246956384746973,0,0,0,0,0,0
X300014.SZ,0,0,0,0,0,0,0,0,0,0,0.0189980005654575,0,0,0,0,0,0,0,0,0,0,0,0,0.049363208169734,0,0,0,0,0,0,0,0,0,0.422118236241112,0,0,0.0533350596421988,0,0,0,0,0.0163422220849501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X002371.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.056570073173934,0,0,0.193613020465684,0.0587248590702985,0,0,0.0539541475906355,0.0234016374461958,0,0,0.0828925470577578,0,0,0,0,0,0.0519942746394051,0,0.111812442602581,0,0.00454740191955476,0,0.102548118265226,0,0.129070758489767,0,0,0,1.0842021724855e-19,0,0,0,0,0,0,-2.16840434497101e-19,0,0,0,0,0,0
X600741.SH,0,0,0,0.0521409748494255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0633536896522344,0,0.0133752226714015,0,0,0,0.167200075852301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0359167052749056,0,-2.16840434497101e-19,0,0,0,0,0,0,0
X002049.SZ,0,0,0,0.120122834029837,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.300360580386253,0,0,0,0,0,0,0,0,0,0.156513791804521,0.380753118858441,0.0617125654019026,0,0,0,0,0.106715153553709,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601877.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0498436975071745,0,0,0,0,0,0,0.00329904244163586,0,0,0,0,0,0,0,0,0.0469977210303643,0.0101807314972502,0,0,0,0,0,0,0.155056207003703,0,0.0226397492293924,0,0.0387008880945019,0,0,0,0.104857574410627,0,-0.00710741243788656,-0.0226836106330106,0,0,0,0,0,0
X002236.SZ,0,0,0,0,0.247974574435941,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0562986955880037,0,0,0,0,0,0,0.0223453681906865,0,0,0,0,0,0,0,0,0,0.145965472485538,0,0,0.0472422117740545,0,0,0,0,0,0,0.0063454826799795,-0.0057573115046639,0,0,0,0,0,0
X300003.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.16840434497101e-19,0,0,0,0.153920831652042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.028995760851036,0,0.0658766578293879,0,0,0.164923958406925,0.00785598243140409,0,0,0.0052719268786361,0,0,0,0,0,0
X000800.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.034400473499505,0,0,0,0,0.139282537309531,0,0,0,0,0,0,0,0.156033022593165,0,0,0.308132151636388,0,0,0,0.145620720534007,0,0,0,0,0,0,0,-0.0063458336059866,0,-0.00904934842886627,-0.00863962935855634,0,0,0,0,0,0
X000157.SZ,0,0,0,0,0,0,0,0,0.0497970275919198,0.0375510238326985,0.0578649109053434,0,0,0,0,0,0,0,0,0,0,0,0.065572117528133,0,0.0401764437392033,0,0,0,0,0,0,0,0,0,0,0,0.130788925946688,0,0,0,0,0,0,0,0,0,0,0,0.00625883487139566,0.0136379683355899,0,0.00153844952456768,-0.0036068045906285,0,0,0,0,0,0
X002129.SZ,0,0,0,0,0,0,0,0,0.222492865660925,0.179907501031494,0,0,0,0,0,0,0,0,0,0,0,0,0.131274413086043,0,0.0409093354006219,0.31972700620812,0,0,0,0.0891871153831837,0,0,0,0,0,0,0,0,0,0,0,0.021549807009902,0,0,0,0,0,0,0,0,0,0,0.0106712991175633,0,0,0,0,0,0
X002414.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.179615965326209,0,0,0,0,0,-0.0690200431037625,0,0,0,0,0,0.198342563186847,0,0.267903208817611,0,0,0,0.383123842672422,0,0,0,0,0,-0.00161864964399716,0,0,0,0,0,0,0
X600584.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000402322417667418,0.139066258697674,0,0,0,0,0.189904289878762,0,0,0,0,0,0,0,0.0174906170016553,0.0204342118046756,0,0,0,0,0,0.187193526367562,0,0,0,-1.73472347597681e-18,0,0.578561618242519,0,0,0,0,0.0818558990237226,0.0439086829760003,0,0,0,0,0,0
X300136.SZ,0,0,0,0.156237591303882,0,0,0,0,0,0,0,-0.0625212234525579,0.0897192036319957,0,0,0,0.377535758031359,0,0,0,-0.107967445053605,0,0.0460915144423799,0,0.0279698331450205,0,0.122432905940172,0.213029129829202,0,0,0,-0.0632672080999249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.16840434497101e-19,0,0,0,-0.0155749251203594,0,0,0,0,0,0
X000625.SZ,0,0,0,0,0,0,0,0,0,0.0542115901439293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0598977822778465,0,0,0,0.050566478784342,0,0.168375343839303,0,0,0,0.00784234595338971,0,0,0,0,0,0.00241051171204581,0,0,0,0,0.388996181299651,0,0,0,0,0,0.0276082612718447,0,0,0,0,0,0
X600183.SH,0,0,0,0,0,0,0,0,0,0.180186430993437,0,0,0,0,0,0,0,0,0,0.298891753536925,0,0,0,0,0.0189749160934687,0,0,0,0,0,0,0,0,0,0,0.0308576321374522,0,0,0,0,0,0.070779714578495,0,0,0,0,0,0.104418858489647,0,0,0,0.0111291522641068,0.0188965442071877,0,0,0,0,0,0
X002179.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0.114961104904581,0,0.0582756382559303,0,0.00564462424265536,0,0,0,0,0.140831226357608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.010282619837616,0,0,0,0,0,0
X000977.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.062039836250324,0,0.0503307815302988,0,0,0,0.162961527559739,0,0,0,0,0,0,0,0,0,0,0,0,0.0576458263068586,0,0,0,0,0,0,0.190737774529938,0,0,0,0,0,0,0.00151793631966881,0,0,0,0,0,0
X000066.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.112930424277868,0,0.0741564716772767,0,0,0,0,0,0.134119641458425,0,0,0,0.140137590316832,0,0.0254640912131195,0.158912620751002,0,0,0,0,0,0.00100014439703114,0,0,0,0.224231704156143,0.132848778911808,0,0,0,0,0,0,0.00676062826924181,0,0,0,0,0,0
X601799.SH,0,0,0.251857634777299,0,0,0,0,0,0,0,0,0.161271390790273,0,0,0,0,0.00915211155548207,0.0312751925668961,0,0,0,0,0,0,0,0.0481285480538916,0,0,0,0.137236477988605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0964216865674926,0,0,0.00154636924272956,0,0,0,0,0,0,0
X600118.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0577698076893734,0,0,0,0.14314098625094,0,0,0,0,0,0,0,0,0,0,0,-0.109971587197965,0,0,0.243423862422551,0,0.0906384284264386,0,0,0,0.0111177256966801,0,0,0,0,0,0.0424196632025699,-0.0125394147610936,0,0,0,0,0,0
X002456.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0706220122248908,0.0552250984579011,0,0,-1.73472347597681e-18,0,0.0730552312350911,0,0,0,0,0,0,0,0,0,0.246737533724875,0,0.0330314241508057,0,0,0,0.303033131952453,0,0.0489095447187854,0,0,0.00478787785654328,0,0,0,0.160507600390359,0,0,0,0,0,0,0,0
X002294.SZ,0,0,0,0,0,0,0,0,0,0,0,0.0552041500704461,0,0,0,0,0,0,0,0.0393168650802862,0.0913898355281253,0,0,0.0300424162790374,0,0,0,0,0,0,0,0,0,0.195842186034196,0.0940707753652188,0.0462859143326224,0,0.116959032864367,0,0,0.23489768748544,0,0,0,0,0,0.0632497102608549,0,0,0,0,-0.0309591189831893,-0.0278040440503405,0,0,0,0,0,0
X002185.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0797629654891708,0,0,0,0,0,0,0,0,0,0.216538074981964,0,0,0,0,0,0.0348771901955452,0,0,0.214640007948353,0.119020041900055,0,0,0,0,0,-0.033199471877026,0.013490239480324,0,0,0,0,0,0
X000050.SZ,0,0,0,0,0,0,0,0,0,0.153592721341616,0,0,0,0,0,0,0,0,0,0,0,0.10010124406723,0,0,0,0.168420461981192,0,0,0,0,0,0,0,0,0,0,0,0.10209852880572,0,0,0,0,0,0,0.100100661047596,0,0,0,0.0610354394163605,0,0,0.0213095161353363,-0.00797105903980329,0,0,0,0,0,0
X002008.SZ,0,0,0,0,0.0434637141692851,0,0,0,0,0,0,0,0,0,0,0,0.103878805967307,0,0,0,0,0.297414740601277,0,0,0,0,0,0,0,0.0225519321149986,0.0995118844529105,0,0,0,0,0,0.0870015433545593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00125900853511637,0,0,0,0,0,0,0
X300146.SZ,0,0,0,0,0,0,0,0.188438200245051,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0362681180927479,0.0838056025620905,0.0227438988099728,0,0,0,0,0.025503699138523,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.196680345721625,0,0.213627202360144,0,0,0,0,0,0,0.00502493293966143,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0.122929300776452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0268665070982428,0,-0.0264708970647472,0,0,-0.0411271989400081,0,0,0,0,0.0242057087839799,-0.00924889595611896,0,-1.73472347597681e-18,0,0,0,0,0,0,-0.041690929451745,-0.00233517120441542,0,0,0,0,0,0
Slope,0,0,0,0,0,0,0,-0.179584096197141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.427163554659069,0,0.0985552657459351,0,0,0,0,0,0,-0.383349520322024,0,0,0,0,-0.308372084820575,0,0,0,-0.0831957999719315,0.0954475972187007,0,0,0,0,0,0,0,-0.121055084381416,0,0,0,0.541127508797794,0,0
TED,0,0,0,-0.338358712996195,0,0,0,0,0,0,0,-1.40522855987461,0,0,0,0,0,0,0,1.06494614494841,0,0,0,-0.259000403410192,0,0,0,0.693831930211397,0,0,0,0,0,0,0.0107891877770252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.21469345827629,-0.341781403486835,0,0,0,0,-5.44626450287227,0,0
RealEstate_excess,0,0,0,0,0,0,0,0.0759869398157918,0,0,0,0,0,0,0,0,0,0,0,-0.0291441700899747,0,-0.129925574454662,0.0179894467660178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0151994947635067,-0.00822911564575029,0,0,0,0,-0.00760323478786462,0,0,-0.009795880240102,-0.00954019965410003,0,0,0,0,0,0
MKreturn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0751052823951778,0,0,0,-0.0198798611059904,0,0,0,0,0.0591632050765523,0,0,0,0,0,-0.0142320327176504,0,0.0152303642806172,0.0487804608634317,0.0955645415339621,0,0,0,0,0,-0.18673120318218,0,0,0,0,0,0,0,0,0,0.0334597467007293,0.011386565185056,0,0,0,0.149122658501645,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.71050543121376e-20,0,0,0,0,0,0,-0.00205038921127873,0,0,-0.00469760420286645,0,0,0,0,0,-0.00228206447732799,0,0,0,0,0,0,0.0064840010152534,0,0,0,0,0,0,0,0,0.00517855083730641,0.00812465583609504,-0.0154837137192768,0.00496951462390933,0,0,0,-0.0157142283292723,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,-0.00761886094683429,0,0,0,0,0,0,0,0.085037840462457,0,-0.0271559662810221,0,0,0,0,-0.0507243675215565,0,0.0622852714787077,0,0,0,0,0,0,0,0,0.0152290699542637,0,0,0,0,0,0,0,0,0,0,0.102203734299202,-0.126769706770771,0,0,0,0,0,0.0562599738795116,-0.0417065653476426,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000805741907330718,-0.00192763898768154,0,0,0,0,0,0,0,-0.000406351152343138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00321739779503155,-0.00130166857522874,0,0,0,0,0,0.00117439226567682,-0.000998843997987968,0,0,0,0.000379374640710013,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,-0.0093531603578971,0,-0.00864520211556918,0,0,0,0,0,0,0.00396912730697301,0,0.0106837420489498,0,0,-0.00663943264330262,0.0109531735394169,0.0114966111553683,0.00398765306136354,0,0,0,0,0.00782669032042154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0232509279494202,-0.000560618497653176,0,0,0,0.133588595009509,0,0
