,X600519.SH,X600104.SH,X002415.SZ,X000858.SZ,X000651.SZ,X600276.SH,X002304.SZ,X000725.SZ,X000625.SZ,X600690.SH,X000063.SZ,X600741.SH,X600066.SH,X600703.SH,X002241.SZ,X000568.SZ,X002236.SZ,X600271.SH,X000100.SZ,X600031.SH,X600118.SH,X600177.SH,X002475.SZ,X002292.SZ,X002456.SZ,X000559.SZ,X600372.SH,X002007.SZ,X000338.SZ,X300003.SZ,X000157.SZ,X600867.SH,X002506.SZ,X002074.SZ,X002180.SZ,X600522.SH,X300124.SZ,X002085.SZ,X002294.SZ,X600089.SH,X002426.SZ,X601877.SH,X002508.SZ,X000050.SZ,X002465.SZ,X002249.SZ,X000869.SZ,X600498.SH,X000981.SZ,X600487.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.445634998964025,0,0,-0.0474982150655207,0,0.202755370558555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.111502942609595,0,0,0,0,0,0,0.020577699628261,0,0,0.135349330150356,0,0,-0.061452263204869,0,-0.0861833103541644,0,0,-0.0342804839678779,0,0,0,0.0179687056656255,0,0,0.0872318720990882,0,0,0,0,0,0
X600104.SH,0.135222892262467,0,0,0,0,0,0,0,0.499083751209177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0367191794726382,0.00808450733656328,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0644379002778639,0,0.0169202172530321,-0.00433002702952555,0,0,0,-0.186341145988402,0,0
X002415.SZ,0.0229994088824423,0,0,0,-0.103762378885315,0,0,0,0,0,0,0,0,0,0,0.012628025705519,0,0,0,0,0,0.0959055324472655,0.113378722545427,0,0,0,0,0.0726301375914203,0,0,0,0,0,0,0,0.000604005916811746,0,0,0,0,0,0.00170116443633558,0.164278860020375,0,0,0,0.0256106892141717,0.0633009308885005,0,0,0,0.0046994287796442,0,0,0,0,0,0,0
X000858.SZ,0.0760017892600636,0,0,0,0,0,0,0,0,0.144424058811537,0,0,0.00806388949021243,0,0,0.443737730715991,0,0,0,0,0,0,0,0,0,0,0,0.0695835044906361,0,0,0,0,0,0,0.0244164513714222,0,0,0,0,0,0,0,0,0,0,0,0,0.1253082779086,0,0,0,-0.0131798574972582,0,0,0,0,0,0,0
X000651.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00532663398348347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600276.SH,0,0,0,0,0,0,0,0,0,0.0796702220982995,0,0.097592988095067,0,0,0,0,0,0,0,0,0,0,-0.0543397728069223,0,0,0,0,0,0,0,0,0,0,0.063738318284391,0.0489411676886614,0,0,0,0,0,0,0.00678555341089581,0,0,0,0,0,0,0,0,0,0.00399470625067548,-0.0084198509259303,0,0,0,0,0,0
X002304.SZ,0,0,0,0.259826271914815,0,0,0,0,0,0,0,0,0,0,0,0.365376018239354,0,0,0,0,0,0,0,0,0,0,0.0646317074311141,0,0,0,0,0,0.0295838979673758,0,0.0672313116061862,0.0340477325649549,0,0,0,0,0,0.0969675841605636,0,0,0,0,0,0,0,0,0,0.0118717036420004,0,0,0,0,0,0,0
X000725.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0689918121966639,0,0,0,0,0,0,0,0,-2.16840434497101e-19,0,0,0,0.0423872845328532,0,0,0,-0.0115610681230553,0,0.00763646485060908,0,0,0,0,0,0,0,0,0.058693177468466,0,0,0,0,0.00207057792494534,0.0125878365351307,0,-0.0729572193561567,0,0,0,0,0,0,0
X000625.SZ,0,0.180032123741219,0,0,0,0,0,0,0,0,0,0.0899189841911589,0.0728466495717938,0,0,0,0,0,0,0,0,0,0,0,-0.0171414369613729,0,0,0,0,0,0,0,0,0,0,0.0319584341485128,0,0,0,0,0,0,0.0269665625372203,0,0,0,0,0,0,0.0848540357613388,0,0,0,0,0,0,0,0,0
X600690.SH,0,0,0.00192610762553261,0.0936622392887794,0,0,0,0,0,0,0,0.094085389343589,0,0,0,0.0596803539207761,0,0,0,0,0,0,0,0,0,0,0,0.0327314681290714,0,0,0,0,0,0,0.0475867739658354,0.0864484268254335,0,0,0,0,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0.0743141843274996,0,0,0.0862521196982921,0,0,0,0,0,0
